pos,name,salary,team,opp,date
C,Nikola Jokic,11000,DEN,LAL,2022-10-26
SF/PF,LeBron James,10700,LAL,DEN,2022-10-26
PF/C,Anthony Davis,10000,LAL,DEN,2022-10-26
PG,Damian Lillard,9300,POR,MIA,2022-10-26
SF/PF,Jimmy Butler,8100,MIA,POR,2022-10-26
C,Jusuf Nurkic,7000,POR,MIA,2022-10-26
C/PF,Bam Adebayo,7000,MIA,POR,2022-10-26
SG/SF,Tyler Herro,7000,MIA,POR,2022-10-26
PG,Russell Westbrook,6700,LAL,DEN,2022-10-26
SG/PG,Anfernee Simons,6300,POR,MIA,2022-10-26
PF/SF,Michael Porter,6100,DEN,LAL,2022-10-26
SG/SF,Josh Hart,6000,POR,MIA,2022-10-26
PF,Jerami Grant,5800,POR,MIA,2022-10-26
PF/C,Aaron Gordon,5600,DEN,LAL,2022-10-26
PG/SG,Jamal Murray,5400,DEN,LAL,2022-10-26
SG/SF,Lonnie Walker,5200,LAL,DEN,2022-10-26
PG,Kyle Lowry,5100,MIA,POR,2022-10-26
C,Thomas Bryant,5000,LAL,DEN,2022-10-26
PG/SG,Patrick Beverley,4900,LAL,DEN,2022-10-26
SG/SF,Kentavious Caldwell-Pope,4700,DEN,LAL,2022-10-26
SG/SF,Max Strus,4600,MIA,POR,2022-10-26
SG/PG,Dennis Schroder,4400,LAL,DEN,2022-10-26
PG/SG,Gabe Vincent,4200,MIA,POR,2022-10-26
SF,Justise Winslow,4200,POR,MIA,2022-10-26
PF,Trendon Watford,4100,POR,MIA,2022-10-26
SG,Bruce Brown,4100,DEN,LAL,2022-10-26
SF/SG,Caleb Martin,4100,MIA,POR,2022-10-26
SG,Gary Payton,4000,POR,MIA,2022-10-26
SF,Nassir Little,3900,POR,MIA,2022-10-26
PG,Bones Hyland,3900,DEN,LAL,2022-10-26
PF/SF,Jeff Green,3900,DEN,LAL,2022-10-26
SG/PG,Victor Oladipo,3900,MIA,POR,2022-10-26
SG/PG,Kendrick Nunn,3900,LAL,DEN,2022-10-26
SG,Christian Braun,3900,DEN,LAL,2022-10-26
C/PF,Drew Eubanks,3900,POR,MIA,2022-10-26
SG/SF,Duncan Robinson,3800,MIA,POR,2022-10-26
C,DeAndre Jordan,3800,DEN,LAL,2022-10-26
PF,Juan Toscano-Anderson,3700,LAL,DEN,2022-10-26
SG,Shaedon Sharpe,3700,POR,MIA,2022-10-26
C,Dewayne Dedmon,3700,MIA,POR,2022-10-26
SF/SG,Austin Reaves,3700,LAL,DEN,2022-10-26
SF,Troy Brown,3600,LAL,DEN,2022-10-26
C,Olivier Sarr,3600,POR,MIA,2022-10-26
SG,Keon Johnson,3600,POR,MIA,2022-10-26
C,Damian Jones,3600,LAL,DEN,2022-10-26
PF,John Butler,3500,POR,MIA,2022-10-26
SF,Haywood Highsmith,3500,MIA,POR,2022-10-26
PG,Scotty Pippen,3500,LAL,DEN,2022-10-26
PF,Nikola Jovic,3500,MIA,POR,2022-10-26
SG,Dru Smith,3500,MIA,POR,2022-10-26
PG,Collin Gillespie,3500,DEN,LAL,2022-10-26
PF/C,Zeke Nnaji,3500,DEN,LAL,2022-10-26
SF,Cole Swider,3500,LAL,DEN,2022-10-26
SF,Vlatko Cancar,3500,DEN,LAL,2022-10-26
SF,Davon Reed,3500,DEN,LAL,2022-10-26
C,Omer Yurtseven,3500,MIA,POR,2022-10-26
SF,Jack White,3500,DEN,LAL,2022-10-26
SF,Jamal Cain,3500,MIA,POR,2022-10-26
PF,Wenyen Gabriel,3500,LAL,DEN,2022-10-26
PG/SG,Ish Smith,3500,DEN,LAL,2022-10-26
SG,Max Christie,3500,LAL,DEN,2022-10-26
SF,Matt Ryan,3500,LAL,DEN,2022-10-26
SG,Peyton Watson,3500,DEN,LAL,2022-10-26
PF,Udonis Haslem,3500,MIA,POR,2022-10-26
SF,Jabari Walker,3500,POR,MIA,2022-10-26
PF,Greg Brown,3500,POR,MIA,2022-10-26
