pos,name,salary,team,opp,date
PF/SF,Giannis Antetokounmpo,12000,MIL,MIA,2023-02-04
PG/SG,Luka Doncic,11800,DAL,GS,2023-02-04
C,Nikola Jokic,11700,DEN,ATL,2023-02-04
SG/PG,Shai Gilgeous-Alexander,10200,OKC,HOU,2023-02-04
PG,Damian Lillard,10100,POR,CHI,2023-02-04
SF/PF,Kawhi Leonard,10000,LAC,NY,2023-02-04
PG,Stephen Curry,9900,GS,DAL,2023-02-04
PG,Trae Young,9400,ATL,DEN,2023-02-04
PF/C,Julius Randle,9200,NY,LAC,2023-02-04
SG,Devin Booker,8900,PHO,DET,2023-02-04
SG/PG,Dejounte Murray,8600,ATL,DEN,2023-02-04
SF/PF,Jimmy Butler,8500,MIA,MIL,2023-02-04
C/PF,Bam Adebayo,8400,MIA,MIL,2023-02-04
SG/SF,DeMar DeRozan,8400,CHI,POR,2023-02-04
SG/SF,Paul George,8300,LAC,NY,2023-02-04
C,Alperen Sengun,8300,HOU,OKC,2023-02-04
PG/SG,Jamal Murray,8200,DEN,ATL,2023-02-04
C,Nikola Vucevic,8200,CHI,POR,2023-02-04
PG,Chris Paul,8100,PHO,DET,2023-02-04
PG/SG,Spencer Dinwiddie,8000,DAL,GS,2023-02-04
PG/SG,Jalen Brunson,8000,NY,LAC,2023-02-04
PF/C,Christian Wood,7900,DAL,GS,2023-02-04
SG/PG,Josh Giddey,7800,OKC,HOU,2023-02-04
C,Deandre Ayton,7700,PHO,DET,2023-02-04
PG/SG,Jrue Holiday,7600,MIL,MIA,2023-02-04
SG/SF,Mikal Bridges,7500,PHO,DET,2023-02-04
PG,Kevin Porter,7500,HOU,OKC,2023-02-04
SG/SF,Zach LaVine,7400,CHI,POR,2023-02-04
SG/SF,Klay Thompson,7300,GS,DAL,2023-02-04
PG/SG,Jordan Poole,7100,GS,DAL,2023-02-04
PF/C,Draymond Green,7100,GS,DAL,2023-02-04
PF/C,Aaron Gordon,7000,DEN,ATL,2023-02-04
C,Jusuf Nurkic,7000,POR,CHI,2023-02-04
SG/PG,Jalen Green,6900,HOU,OKC,2023-02-04
SG/SF,Tyler Herro,6900,MIA,MIL,2023-02-04
C,Clint Capela,6800,ATL,DEN,2023-02-04
SF/PF,Bojan Bogdanovic,6700,DET,PHO,2023-02-04
PF,Jerami Grant,6700,POR,CHI,2023-02-04
SF/SG,RJ Barrett,6600,NY,LAC,2023-02-04
SF,Saddiq Bey,6500,DET,PHO,2023-02-04
PF/C,Bobby Portis,6400,MIL,MIA,2023-02-04
SG/PG,Anfernee Simons,6300,POR,CHI,2023-02-04
C,Brook Lopez,6300,MIL,MIA,2023-02-04
SG,Jaden Ivey,6200,DET,PHO,2023-02-04
SF/PF,Andrew Wiggins,6200,GS,DAL,2023-02-04
PG,Killian Hayes,6100,DET,PHO,2023-02-04
C,Mitchell Robinson,6000,NY,LAC,2023-02-04
SF,Tari Eason,6000,HOU,OKC,2023-02-04
SF/SG,Bogdan Bogdanovic,6000,ATL,DEN,2023-02-04
SF/SG,Khris Middleton,6000,MIL,MIA,2023-02-04
SF/PF,Kenyon Martin,5900,HOU,OKC,2023-02-04
SF/SG,Jalen Williams,5900,OKC,HOU,2023-02-04
C,Jalen Duren,5900,DET,PHO,2023-02-04
SG/PG,Immanuel Quickley,5900,NY,LAC,2023-02-04
C,Ivica Zubac,5800,LAC,NY,2023-02-04
SF/SG,Norman Powell,5800,LAC,NY,2023-02-04
SF/SG,Luguentz Dort,5700,OKC,HOU,2023-02-04
PF,Jabari Smith,5700,HOU,OKC,2023-02-04
PF/C,John Collins,5600,ATL,DEN,2023-02-04
PF/SF,Michael Porter,5600,DEN,ATL,2023-02-04
SF/PF,De'Andre Hunter,5600,ATL,DEN,2023-02-04
SG/PG,Victor Oladipo,5500,MIA,MIL,2023-02-04
SF/SG,Eric Gordon,5500,HOU,OKC,2023-02-04
SG/SF,Josh Hart,5400,POR,CHI,2023-02-04
SF/SG,Bruce Brown,5400,DEN,ATL,2023-02-04
SF/PF,Dorian Finney-Smith,5400,DAL,GS,2023-02-04
SG/SF,Tim Hardaway,5300,DAL,GS,2023-02-04
C/PF,Kevon Looney,5200,GS,DAL,2023-02-04
SG/SF,Hamidou Diallo,5200,DET,PHO,2023-02-04
SG/SF,Kentavious Caldwell-Pope,5200,DEN,ATL,2023-02-04
SF/PF,Patrick Williams,5200,CHI,POR,2023-02-04
PF/SF,Robert Covington,5100,LAC,NY,2023-02-04
PG/SG,Alec Burks,5100,DET,PHO,2023-02-04
SG/SF,Donte DiVincenzo,5100,GS,DAL,2023-02-04
PF,Dario Saric,5100,PHO,DET,2023-02-04
SF/SG,Pat Connaughton,5000,MIL,MIA,2023-02-04
SF,Kenrich Williams,5000,OKC,HOU,2023-02-04
C,Onyeka Okongwu,5000,ATL,DEN,2023-02-04
PF/C,Isaiah Hartenstein,5000,NY,LAC,2023-02-04
SF/PF,Cameron Johnson,4900,PHO,DET,2023-02-04
PG,Kyle Lowry,4900,MIA,MIL,2023-02-04
PG/SG,Alex Caruso,4900,CHI,POR,2023-02-04
PG/SG,John Wall,4800,LAC,NY,2023-02-04
C/PF,Drew Eubanks,4800,POR,CHI,2023-02-04
SF/SG,Caleb Martin,4700,MIA,MIL,2023-02-04
PF/SF,Marcus Morris,4700,LAC,NY,2023-02-04
SF,Justise Winslow,4700,POR,CHI,2023-02-04
SF/PF,Torrey Craig,4700,PHO,DET,2023-02-04
SG/SF,Quentin Grimes,4600,NY,LAC,2023-02-04
SG/SF,Grayson Allen,4600,MIL,MIA,2023-02-04
C/PF,Dwight Powell,4600,DAL,GS,2023-02-04
PG/SG,Cameron Payne,4600,PHO,DET,2023-02-04
SG/SF,Max Strus,4500,MIA,MIL,2023-02-04
PF/C,Maxi Kleber,4500,DAL,GS,2023-02-04
SG,Josh Green,4500,DAL,GS,2023-02-04
SF,Jonathan Kuminga,4400,GS,DAL,2023-02-04
C/PF,Isaiah Stewart,4400,DET,PHO,2023-02-04
SG/SF,Reggie Bullock,4300,DAL,GS,2023-02-04
SF/PF,Jae'Sean Tate,4300,HOU,OKC,2023-02-04
C,Andre Drummond,4300,CHI,POR,2023-02-04
C,Moses Brown,4200,LAC,NY,2023-02-04
SG,Aaron Wiggins,4200,OKC,HOU,2023-02-04
PG,Bones Hyland,4200,DEN,ATL,2023-02-04
C,Bismack Biyombo,4200,PHO,DET,2023-02-04
PG,Daishen Nix,4200,HOU,OKC,2023-02-04
SG/SF,Terance Mann,4200,LAC,NY,2023-02-04
SG,Landry Shamet,4200,PHO,DET,2023-02-04
PG,Saben Lee,4200,PHO,DET,2023-02-04
PG,Isaiah Joe,4200,OKC,HOU,2023-02-04
C,Jericho Sims,4100,NY,LAC,2023-02-04
PG/SG,Ayo Dosunmu,4100,CHI,POR,2023-02-04
PF/C,Bruno Fernando,4100,HOU,OKC,2023-02-04
SG,Damion Lee,4100,PHO,DET,2023-02-04
SF,Vlatko Cancar,4000,DEN,ATL,2023-02-04
PF/C,Aleksej Pokusevski,4000,OKC,HOU,2023-02-04
PG,Tre Mann,4000,OKC,HOU,2023-02-04
PG,Reggie Jackson,4000,LAC,NY,2023-02-04
PF/C,Marvin Bagley,4000,DET,PHO,2023-02-04
PF,Jaylin Williams,4000,OKC,HOU,2023-02-04
PG/SG,Coby White,4000,CHI,POR,2023-02-04
PF/C,Zeke Nnaji,4000,DEN,ATL,2023-02-04
PG/SG,Gabe Vincent,3900,MIA,MIL,2023-02-04
SG/SF,Javonte Green,3900,CHI,POR,2023-02-04
SF/PF,Nicolas Batum,3900,LAC,NY,2023-02-04
SG,Brandon Boston,3900,LAC,NY,2023-02-04
PF,Isaiah Livers,3900,DET,PHO,2023-02-04
C/PF,Jeremiah Robinson-Earl,3900,OKC,HOU,2023-02-04
PG/SG,Jevon Carter,3900,MIL,MIA,2023-02-04
PG,Aaron Holiday,3900,ATL,DEN,2023-02-04
SF,Nassir Little,3900,POR,CHI,2023-02-04
SG,Shaedon Sharpe,3900,POR,CHI,2023-02-04
SF/SG,Amir Coffey,3900,LAC,NY,2023-02-04
SG/SF,Joe Ingles,3900,MIL,MIA,2023-02-04
PF/SF,Darius Bazley,3800,OKC,HOU,2023-02-04
SG,Wesley Matthews,3800,MIL,MIA,2023-02-04
SG,Josh Christopher,3800,HOU,OKC,2023-02-04
PG,Jason Preston,3800,LAC,NY,2023-02-04
SF,Haywood Highsmith,3800,MIA,MIL,2023-02-04
SF,Anthony Lamb,3800,GS,DAL,2023-02-04
SG,Christian Braun,3800,DEN,ATL,2023-02-04
SF,AJ Griffin,3800,ATL,DEN,2023-02-04
SF,Jamal Cain,3800,MIA,MIL,2023-02-04
SF/PF,Derrick Jones,3800,CHI,POR,2023-02-04
PF,Obi Toppin,3800,NY,LAC,2023-02-04
C,James Wiseman,3800,GS,DAL,2023-02-04
C,Mike Muscala,3800,OKC,HOU,2023-02-04
SF,Ish Wainright,3700,PHO,DET,2023-02-04
SG,Moses Moody,3700,GS,DAL,2023-02-04
PG,Miles McBride,3700,NY,LAC,2023-02-04
PF,Trendon Watford,3700,POR,CHI,2023-02-04
SF,Jalen Johnson,3700,ATL,DEN,2023-02-04
C,Orlando Robinson,3700,MIA,MIL,2023-02-04
SG,Gary Payton,3700,POR,CHI,2023-02-04
PG,Cory Joseph,3700,DET,PHO,2023-02-04
SF/PF,Kevin Knox,3700,DET,PHO,2023-02-04
SF/SG,Josh Okogie,3700,PHO,DET,2023-02-04
PF,Usman Garuba,3700,HOU,OKC,2023-02-04
SF,Jabari Walker,3700,POR,CHI,2023-02-04
PF,Moussa Diabate,3700,LAC,NY,2023-02-04
PG,Ty Jerome,3700,GS,DAL,2023-02-04
PG,TyTy Washington,3700,HOU,OKC,2023-02-04
SG,Jaden Hardy,3700,DAL,GS,2023-02-04
C,DeAndre Jordan,3700,DEN,ATL,2023-02-04
PF/SF,Jordan Nwora,3700,MIL,MIA,2023-02-04
PF/SF,Jeff Green,3700,DEN,ATL,2023-02-04
C,Jock Landale,3700,PHO,DET,2023-02-04
SG,Trent Forrest,3700,ATL,DEN,2023-02-04
SG,Lindy Waters,3700,OKC,HOU,2023-02-04
PG,George Hill,3700,MIL,MIA,2023-02-04
SG/SF,Luke Kennard,3700,LAC,NY,2023-02-04
SF,Garrison Mathews,3600,HOU,OKC,2023-02-04
SG/SF,Theo Pinson,3600,DAL,GS,2023-02-04
PF/C,JaMychal Green,3600,GS,DAL,2023-02-04
SG/SF,Evan Fournier,3600,NY,LAC,2023-02-04
SG/SF,Duncan Robinson,3600,MIA,MIL,2023-02-04
SG,A.J. Green,3600,MIL,MIA,2023-02-04
SF,Davis Bertans,3600,DAL,GS,2023-02-04
C,Nerlens Noel,3600,DET,PHO,2023-02-04
SF,Ousmane Dieng,3600,OKC,HOU,2023-02-04
PF,Nikola Jovic,3600,MIA,MIL,2023-02-04
SF,MarJon Beauchamp,3600,MIL,MIA,2023-02-04
C,Dewayne Dedmon,3600,MIA,MIL,2023-02-04
PG,Goran Dragic,3600,CHI,POR,2023-02-04
C,JaVale McGee,3500,DAL,GS,2023-02-04
PF,Chris Silva,3500,DAL,GS,2023-02-04
SF,Donovan Williams,3500,ATL,DEN,2023-02-04
SG,Jared Rhoden,3500,DET,PHO,2023-02-04
SG,Buddy Boeheim,3500,DET,PHO,2023-02-04
SF,DaQuan Jeffries,3500,NY,LAC,2023-02-04
PF/C,Frank Kaminsky,3500,ATL,DEN,2023-02-04
SG,Keon Johnson,3500,POR,CHI,2023-02-04
PG/SG,Cade Cunningham,3500,DET,PHO,2023-02-04
C,Marko Simonovic,3500,CHI,POR,2023-02-04
PF,Greg Brown,3500,POR,CHI,2023-02-04
PG,Vit Krejci,3500,ATL,DEN,2023-02-04
PG,McKinley Wright,3500,DAL,GS,2023-02-04
PG,Trevor Hudgins,3500,HOU,OKC,2023-02-04
PF/C,Sandro Mamukelashvili,3500,MIL,MIA,2023-02-04
PG,Collin Gillespie,3500,DEN,ATL,2023-02-04
PG/SG,Ryan Arcidiacono,3500,NY,LAC,2023-02-04
SF,Malcolm Hill,3500,CHI,POR,2023-02-04
SF/SG,Justin Holiday,3500,ATL,DEN,2023-02-04
PG/SG,Ish Smith,3500,DEN,ATL,2023-02-04
PF/C,Serge Ibaka,3500,MIL,MIA,2023-02-04
SG,Svi Mykhailiuk,3500,NY,LAC,2023-02-04
SG,Tyrese Martin,3500,ATL,DEN,2023-02-04
PF,Chet Holmgren,3500,OKC,HOU,2023-02-04
SG,Dalen Terry,3500,CHI,POR,2023-02-04
SG,Peyton Watson,3500,DEN,ATL,2023-02-04
PF,Darius Days,3500,HOU,OKC,2023-02-04
SG,Trevor Keels,3500,NY,LAC,2023-02-04
SG,Ryan Rollins,3500,GS,DAL,2023-02-04
SF,Patrick Baldwin,3500,GS,DAL,2023-02-04
SG/SF,Cam Reddish,3500,NY,LAC,2023-02-04
PG/SG,Derrick Rose,3500,NY,LAC,2023-02-04
PF,John Butler,3500,POR,CHI,2023-02-04
SF/PF,Thanasis Antetokounmpo,3500,MIL,MIA,2023-02-04
SG,A.J. Lawson,3500,DAL,GS,2023-02-04
C,Ibou Badji,3500,POR,CHI,2023-02-04
SF,Davon Reed,3500,DEN,ATL,2023-02-04
SF,Jack White,3500,DEN,ATL,2023-02-04
C,Boban Marjanovic,3500,HOU,OKC,2023-02-04
PF,Udonis Haslem,3500,MIA,MIL,2023-02-04
SG,Rodney McGruder,3500,DET,PHO,2023-02-04
PG,Lonzo Ball,3500,CHI,POR,2023-02-04
PG,Frank Ntilikina,3500,DAL,GS,2023-02-04
PG,Carlik Jones,3500,CHI,POR,2023-02-04
PF/C,Tony Bradley,3500,CHI,POR,2023-02-04
PF/SF,Jae Crowder,3500,PHO,DET,2023-02-04
SF,Andre Iguodala,3500,GS,DAL,2023-02-04
C,Omer Yurtseven,3500,MIA,MIL,2023-02-04
SF,Eugene Omoruyi,3500,OKC,HOU,2023-02-04
