pos,name,salary,team,opp,date
PF/SF,Giannis Antetokounmpo,12500,MIL,CHI,2023-02-16
SF/PF,Kawhi Leonard,10200,LAC,PHO,2023-02-16
SF/PF,Kevin Durant,9700,PHO,LAC,2023-02-16
SG,Devin Booker,9500,PHO,LAC,2023-02-16
SG/SF,Anthony Edwards,9400,MIN,WAS,2023-02-16
SG,Bradley Beal,9300,WAS,MIN,2023-02-16
C/PF,Kristaps Porzingis,9100,WAS,MIN,2023-02-16
C,Deandre Ayton,9000,PHO,LAC,2023-02-16
C,Nikola Vucevic,8800,CHI,MIL,2023-02-16
PF/C,Karl-Anthony Towns,8700,MIN,WAS,2023-02-16
SG/SF,Paul George,8600,LAC,PHO,2023-02-16
PG,Chris Paul,8500,PHO,LAC,2023-02-16
SG/SF,Zach LaVine,8200,CHI,MIL,2023-02-16
SG/SF,DeMar DeRozan,8200,CHI,MIL,2023-02-16
PG/SG,Jrue Holiday,8000,MIL,CHI,2023-02-16
SF/PF,Kyle Kuzma,7700,WAS,MIN,2023-02-16
C,Rudy Gobert,7600,MIN,WAS,2023-02-16
C,Brook Lopez,7200,MIL,CHI,2023-02-16
SF/SG,Norman Powell,6600,LAC,PHO,2023-02-16
PF/C,Bobby Portis,6400,MIL,CHI,2023-02-16
PG,Mike Conley,6200,MIN,WAS,2023-02-16
SF/SG,Khris Middleton,6000,MIL,CHI,2023-02-16
C,Daniel Gafford,6000,WAS,MIN,2023-02-16
SF/PF,Deni Avdija,5900,WAS,MIN,2023-02-16
C,Ivica Zubac,5900,LAC,PHO,2023-02-16
C,Mason Plumlee,5800,LAC,PHO,2023-02-16
SF/PF,Torrey Craig,5700,PHO,LAC,2023-02-16
SF/PF,Jaden McDaniels,5600,MIN,WAS,2023-02-16
SF/SG,Josh Okogie,5600,PHO,LAC,2023-02-16
SF/SG,Eric Gordon,5500,LAC,PHO,2023-02-16
SF/PF,Kyle Anderson,5500,MIN,WAS,2023-02-16
PG,Monte Morris,5300,WAS,MIN,2023-02-16
PG,Jaylen Nowell,5300,MIN,WAS,2023-02-16
C,Naz Reid,5200,MIN,WAS,2023-02-16
PG/SG,Terance Mann,5100,LAC,PHO,2023-02-16
SG/PG,Kendrick Nunn,5000,WAS,MIN,2023-02-16
PG/SG,Delon Wright,4900,WAS,MIN,2023-02-16
PG/SG,Coby White,4800,CHI,MIL,2023-02-16
SF/PF,Taurean Prince,4700,MIN,WAS,2023-02-16
SF/SG,Pat Connaughton,4700,MIL,CHI,2023-02-16
SF/PF,Patrick Williams,4700,CHI,MIL,2023-02-16
PG/SG,Alex Caruso,4700,CHI,MIL,2023-02-16
PF/SF,Marcus Morris,4600,LAC,PHO,2023-02-16
PG/SG,Cameron Payne,4600,PHO,LAC,2023-02-16
SF/PF,T.J. Warren,4400,PHO,LAC,2023-02-16
PG/SG,Ayo Dosunmu,4400,CHI,MIL,2023-02-16
C,Andre Drummond,4400,CHI,MIL,2023-02-16
PF/SF,Robert Covington,4300,LAC,PHO,2023-02-16
SF,Ish Wainright,4300,PHO,LAC,2023-02-16
PG,Bones Hyland,4300,LAC,PHO,2023-02-16
SG/SF,Grayson Allen,4300,MIL,CHI,2023-02-16
SG/SF,Nickeil Alexander-Walker,4200,MIN,WAS,2023-02-16
SG,Landry Shamet,4200,PHO,LAC,2023-02-16
SF/PF,Nicolas Batum,4100,LAC,PHO,2023-02-16
SG,Damion Lee,4100,PHO,LAC,2023-02-16
PG,Jordan McLaughlin,4000,MIN,WAS,2023-02-16
SF,Corey Kispert,4000,WAS,MIN,2023-02-16
PG,Saben Lee,4000,PHO,LAC,2023-02-16
SG/SF,Joe Ingles,4000,MIL,CHI,2023-02-16
SG/SF,Javonte Green,3900,CHI,MIL,2023-02-16
C,Luka Garza,3900,MIN,WAS,2023-02-16
SG,Brandon Boston,3900,LAC,PHO,2023-02-16
SF/SG,Amir Coffey,3900,LAC,PHO,2023-02-16
SG/SF,Will Barton,3900,WAS,MIN,2023-02-16
SG/PG,Austin Rivers,3900,MIN,WAS,2023-02-16
PF,Nathan Knight,3800,MIN,WAS,2023-02-16
C,Bismack Biyombo,3800,PHO,LAC,2023-02-16
C,Jock Landale,3800,PHO,LAC,2023-02-16
PG/SG,Jevon Carter,3800,MIL,CHI,2023-02-16
C,Taj Gibson,3700,WAS,MIN,2023-02-16
SF,MarJon Beauchamp,3700,MIL,CHI,2023-02-16
PF/SF,Darius Bazley,3700,PHO,LAC,2023-02-16
SG,Wesley Matthews,3700,MIL,CHI,2023-02-16
SF/PF,Derrick Jones,3700,CHI,MIL,2023-02-16
PG,Jordan Goodwin,3700,WAS,MIN,2023-02-16
PG,Goran Dragic,3700,CHI,MIL,2023-02-16
C,Moses Brown,3600,LAC,PHO,2023-02-16
PG,Jason Preston,3600,LAC,PHO,2023-02-16
PF,Moussa Diabate,3600,LAC,PHO,2023-02-16
SG,Wendell Moore,3500,MIN,WAS,2023-02-16
SF,Josh Minott,3500,MIN,WAS,2023-02-16
SF/PF,Thanasis Antetokounmpo,3500,MIL,CHI,2023-02-16
PG,Quenton Jackson,3500,WAS,MIN,2023-02-16
SF,Matt Ryan,3500,MIN,WAS,2023-02-16
C,Marko Simonovic,3500,CHI,MIL,2023-02-16
PF,Anthony Gill,3500,WAS,MIN,2023-02-16
PF/C,Sandro Mamukelashvili,3500,MIL,CHI,2023-02-16
SG,A.J. Green,3500,MIL,CHI,2023-02-16
PF/C,Vernon Carey,3500,WAS,MIN,2023-02-16
PG,Lonzo Ball,3500,CHI,MIL,2023-02-16
PG,Carlik Jones,3500,CHI,MIL,2023-02-16
PF/C,Tony Bradley,3500,CHI,MIL,2023-02-16
PF/SF,Jae Crowder,3500,MIL,CHI,2023-02-16
SF,Malcolm Hill,3500,CHI,MIL,2023-02-16
PF,Isaiah Todd,3500,WAS,MIN,2023-02-16
SG,Dalen Terry,3500,CHI,MIL,2023-02-16
SG,Johnny Davis,3500,WAS,MIN,2023-02-16
