pos,name,salary,team,opp,date
PF,Trendon Watford,4500,POR,NO,2022-11-10
SG/SF,Tim Hardaway,4500,DAL,WAS,2022-11-10
C,Onyeka Okongwu,4400,ATL,PHI,2022-11-10
SG/SF,Will Barton,4400,WAS,DAL,2022-11-10
PF,Georges Niang,4300,PHI,ATL,2022-11-10
C,Nick Richards,4300,CHA,MIA,2022-11-10
SF/PF,Dorian Finney-Smith,4300,DAL,WAS,2022-11-10
SF/PF,Rui Hachimura,4200,WAS,DAL,2022-11-10
SF/SG,Caleb Martin,4200,MIA,CHA,2022-11-10
SF/SG,Bogdan Bogdanovic,4100,ATL,PHI,2022-11-10
SG/PG,Victor Oladipo,4100,MIA,CHA,2022-11-10
PG/SG,Gabe Vincent,4000,MIA,CHA,2022-11-10
SF,Jalen Johnson,4000,ATL,PHI,2022-11-10
SG,Shaedon Sharpe,3900,POR,NO,2022-11-10
PF,P.J. Tucker,3900,PHI,ATL,2022-11-10
SF/PF,Deni Avdija,3900,WAS,DAL,2022-11-10
PG,Theo Maledon,3900,CHA,MIA,2022-11-10
PG,Jose Alvarado,3900,NO,POR,2022-11-10
PG,Devonte' Graham,3900,NO,POR,2022-11-10
C,Daniel Gafford,3900,WAS,DAL,2022-11-10
C,JaVale McGee,3800,DAL,WAS,2022-11-10
SG,Gary Payton,3800,POR,NO,2022-11-10
SG,Josh Green,3800,DAL,WAS,2022-11-10
C,Olivier Sarr,3800,POR,NO,2022-11-10
SF,Corey Kispert,3700,WAS,DAL,2022-11-10
PF,Anthony Gill,3700,WAS,DAL,2022-11-10
SG/SF,Duncan Robinson,3700,MIA,CHA,2022-11-10
C,Paul Reed,3700,PHI,ATL,2022-11-10
PF/C,Maxi Kleber,3700,DAL,WAS,2022-11-10
PG,Dyson Daniels,3600,NO,POR,2022-11-10
C/PF,Dwight Powell,3600,DAL,WAS,2022-11-10
SG/SF,Reggie Bullock,3600,DAL,WAS,2022-11-10
SG,Keon Johnson,3600,POR,NO,2022-11-10
C,Montrezl Harrell,3600,PHI,ATL,2022-11-10
PG,Aaron Holiday,3600,ATL,PHI,2022-11-10
PF,Jaxson Hayes,3500,NO,POR,2022-11-10
PF,E.J. Liddell,3500,NO,POR,2022-11-10
SF,Nassir Little,3500,POR,NO,2022-11-10
PF,John Butler,3500,POR,NO,2022-11-10
C,Mark Williams,3500,CHA,MIA,2022-11-10
C,Taj Gibson,3500,WAS,DAL,2022-11-10
SG,Bryce McGowens,3500,CHA,MIA,2022-11-10
SG,Jaden Hardy,3500,DAL,WAS,2022-11-10
SG/PG,Cody Martin,3500,CHA,MIA,2022-11-10
SG/SF,Theo Pinson,3500,DAL,WAS,2022-11-10
PF,Nikola Jovic,3500,MIA,CHA,2022-11-10
SG,Dru Smith,3500,MIA,CHA,2022-11-10
SF,Jordan Schakel,3500,WAS,DAL,2022-11-10
PF/C,Frank Kaminsky,3500,ATL,PHI,2022-11-10
SF,Julian Champagnie,3500,PHI,ATL,2022-11-10
SF,Garrett Temple,3500,NO,POR,2022-11-10
SF,Jamal Cain,3500,MIA,CHA,2022-11-10
PF,Udonis Haslem,3500,MIA,CHA,2022-11-10
PF,JT Thor,3500,CHA,MIA,2022-11-10
C,Kai Jones,3500,CHA,MIA,2022-11-10
PF,Greg Brown,3500,POR,NO,2022-11-10
PG,Vit Krejci,3500,ATL,PHI,2022-11-10
PG,McKinley Wright,3500,DAL,WAS,2022-11-10
SF,Haywood Highsmith,3500,MIA,CHA,2022-11-10
PG,Facundo Campazzo,3500,DAL,WAS,2022-11-10
PF,Michael Foster,3500,PHI,ATL,2022-11-10
PG,Jaden Springer,3500,PHI,ATL,2022-11-10
SG,Dereon Seabron,3500,NO,POR,2022-11-10
PF/C,Willy Hernangomez,3500,NO,POR,2022-11-10
PF/C,Vernon Carey,3500,WAS,DAL,2022-11-10
PG,Kira Lewis,3500,NO,POR,2022-11-10
SG/SF,Furkan Korkmaz,3500,PHI,ATL,2022-11-10
PG,Frank Ntilikina,3500,DAL,WAS,2022-11-10
C,Dewayne Dedmon,3500,MIA,CHA,2022-11-10
C,Omer Yurtseven,3500,MIA,CHA,2022-11-10
SG,Trent Forrest,3500,ATL,PHI,2022-11-10
SF,Davis Bertans,3500,DAL,WAS,2022-11-10
PG,Shake Milton,3500,PHI,ATL,2022-11-10
PF,Isaiah Todd,3500,WAS,DAL,2022-11-10
SF/SG,Justin Holiday,3500,ATL,PHI,2022-11-10
SG,Tyler Dorsey,3500,DAL,WAS,2022-11-10
SF,AJ Griffin,3500,ATL,PHI,2022-11-10
SG,Tyrese Martin,3500,ATL,PHI,2022-11-10
C/PF,Drew Eubanks,3500,POR,NO,2022-11-10
SF,Matisse Thybulle,3500,PHI,ATL,2022-11-10
SG,Johnny Davis,3500,WAS,DAL,2022-11-10
SF,Jabari Walker,3500,POR,NO,2022-11-10
SF/SG,Jarrett Culver,3500,ATL,PHI,2022-11-10
SF,Danuel House,3500,PHI,ATL,2022-11-10
