pos,name,salary,team,opp,date
PF/SF,Giannis Antetokounmpo,11600,MIL,NO,2023-01-29
PG,Ja Morant,10000,MEM,IND,2023-01-29
SF/PF,Kawhi Leonard,9600,LAC,CLE,2023-01-29
PF,Zion Williamson,9400,NO,MIL,2023-01-29
PG/SG,Tyrese Haliburton,9200,IND,MEM,2023-01-29
SG/PG,Darius Garland,8900,CLE,LAC,2023-01-29
SG/SF,Paul George,8700,LAC,CLE,2023-01-29
SG/PG,Donovan Mitchell,8200,CLE,LAC,2023-01-29
PG/SG,CJ McCollum,8100,NO,MIL,2023-01-29
PG/SG,Jrue Holiday,8000,MIL,NO,2023-01-29
C/PF,Myles Turner,7900,IND,MEM,2023-01-29
PF/C,Evan Mobley,7800,CLE,LAC,2023-01-29
PG/SG,T.J. McConnell,7700,IND,MEM,2023-01-29
PF/C,Jaren Jackson,7600,MEM,IND,2023-01-29
SG/SF,Desmond Bane,7500,MEM,IND,2023-01-29
SF/SG,Brandon Ingram,7400,NO,MIL,2023-01-29
C/PF,Jarrett Allen,7300,CLE,LAC,2023-01-29
C,Jonas Valanciunas,7200,NO,MIL,2023-01-29
SG/SF,Buddy Hield,7100,IND,MEM,2023-01-29
C,Steven Adams,6800,MEM,IND,2023-01-29
PF/C,Bobby Portis,6500,MIL,NO,2023-01-29
SF/SG,Khris Middleton,6400,MIL,NO,2023-01-29
C,Brook Lopez,6300,MIL,NO,2023-01-29
SG/SF,Bennedict Mathurin,6200,IND,MEM,2023-01-29
SF/SG,Norman Powell,6100,LAC,CLE,2023-01-29
PF/C,Brandon Clarke,6000,MEM,IND,2023-01-29
PG,Tyus Jones,5900,MEM,IND,2023-01-29
C,Ivica Zubac,5700,LAC,CLE,2023-01-29
SG/SF,Chris Duarte,5600,IND,MEM,2023-01-29
SG/SF,Caris LeVert,5500,CLE,LAC,2023-01-29
SF/SG,Pat Connaughton,5400,MIL,NO,2023-01-29
SF,Naji Marshall,5300,NO,MIL,2023-01-29
SG/SF,Dillon Brooks,5200,MEM,IND,2023-01-29
PF/SF,Robert Covington,5100,LAC,CLE,2023-01-29
SG/PG,Andrew Nembhard,5100,IND,MEM,2023-01-29
PG/SG,John Wall,5000,LAC,CLE,2023-01-29
PF,Isaiah Jackson,5000,IND,MEM,2023-01-29
SF,Trey Murphy,4900,NO,MIL,2023-01-29
SG/SF,Terance Mann,4900,LAC,CLE,2023-01-29
SG/SF,Herbert Jones,4800,NO,MIL,2023-01-29
PF/C,Xavier Tillman,4700,MEM,IND,2023-01-29
SG/SF,Grayson Allen,4700,MIL,NO,2023-01-29
PF/C,Larry Nance,4600,NO,MIL,2023-01-29
PF/C,Willy Hernangomez,4500,NO,MIL,2023-01-29
PG,Jose Alvarado,4500,NO,MIL,2023-01-29
PF/SF,Marcus Morris,4400,LAC,CLE,2023-01-29
SF/PF,Aaron Nesmith,4400,IND,MEM,2023-01-29
SF/SG,Isaac Okoro,4300,CLE,LAC,2023-01-29
PG/SG,Jevon Carter,4300,MIL,NO,2023-01-29
PF/C,Jalen Smith,4200,IND,MEM,2023-01-29
PG,Reggie Jackson,4200,LAC,CLE,2023-01-29
PF/C,Jaxson Hayes,4100,NO,MIL,2023-01-29
PF,Santi Aldama,4100,MEM,IND,2023-01-29
PG,Ricky Rubio,4100,CLE,LAC,2023-01-29
PG,Dyson Daniels,4000,NO,MIL,2023-01-29
SF/PF,Nicolas Batum,4000,LAC,CLE,2023-01-29
SF,Ziaire Williams,4000,MEM,IND,2023-01-29
PF/C,Kevin Love,4000,CLE,LAC,2023-01-29
SG/SF,Joe Ingles,4000,MIL,NO,2023-01-29
SF/SG,John Konchar,3900,MEM,IND,2023-01-29
PF/SF,Dean Wade,3900,CLE,LAC,2023-01-29
SF/PF,Cedi Osman,3900,CLE,LAC,2023-01-29
PG,Devonte' Graham,3900,NO,MIL,2023-01-29
SF,Oshae Brissett,3800,IND,MEM,2023-01-29
PF/SF,Jordan Nwora,3800,MIL,NO,2023-01-29
PF,Lamar Stevens,3800,CLE,LAC,2023-01-29
C,Goga Bitadze,3700,IND,MEM,2023-01-29
C,Moses Brown,3700,LAC,CLE,2023-01-29
PG,George Hill,3700,MIL,NO,2023-01-29
PF,David Roddy,3700,MEM,IND,2023-01-29
SG/SF,Luke Kennard,3700,LAC,CLE,2023-01-29
PG,Raul Neto,3600,CLE,LAC,2023-01-29
SF,MarJon Beauchamp,3600,MIL,NO,2023-01-29
PG,Trevelin Queen,3600,IND,MEM,2023-01-29
PG,Jason Preston,3600,LAC,CLE,2023-01-29
SG,Brandon Boston,3600,LAC,CLE,2023-01-29
SF/SG,Amir Coffey,3600,LAC,CLE,2023-01-29
SG,A.J. Green,3600,MIL,NO,2023-01-29
SG/SF,Terry Taylor,3600,IND,MEM,2023-01-29
PG,Kennedy Chandler,3600,MEM,IND,2023-01-29
SF/PF,James Johnson,3600,IND,MEM,2023-01-29
PF,Moussa Diabate,3600,LAC,CLE,2023-01-29
SG,Dylan Windler,3500,CLE,LAC,2023-01-29
