pos,name,salary,team,opp,date
SF/PF,Royce O'Neale,5800,BKN,LAC,2023-02-06
SF/PF,Kenyon Martin,5700,HOU,SAC,2023-02-06
SF/SG,Luguentz Dort,5700,OKC,GS,2023-02-06
C,Ivica Zubac,5700,LAC,BKN,2023-02-06
SF/SG,Jalen Williams,5700,OKC,GS,2023-02-06
SG,Malik Monk,5700,SAC,HOU,2023-02-06
SG/SF,Josh Hart,5600,POR,MIL,2023-02-06
C,Jalen Duren,5600,DET,BOS,2023-02-06
SF/SG,Josh Richardson,5600,SA,CHI,2023-02-06
PG,Tre Jones,5600,SA,CHI,2023-02-06
PF,Keita Bates-Diop,5500,SA,CHI,2023-02-06
PF,Jabari Smith,5500,HOU,SAC,2023-02-06
SF/SG,Eric Gordon,5500,HOU,SAC,2023-02-06
SG/SF,Donte DiVincenzo,5400,GS,OKC,2023-02-06
SF/PF,Jeremy Sochan,5400,SA,CHI,2023-02-06
C/PF,Kevon Looney,5300,GS,OKC,2023-02-06
PG/SG,Edmond Sumner,5300,BKN,LAC,2023-02-06
SG/SF,Caris LeVert,5200,CLE,WAS,2023-02-06
PF/C,Zach Collins,5200,SA,CHI,2023-02-06
PG,Monte Morris,5200,WAS,CLE,2023-02-06
SG/SF,Tim Hardaway,5200,DAL,UTA,2023-02-06
C/PF,Al Horford,5100,BOS,DET,2023-02-06
SF/PF,Keegan Murray,5100,SAC,HOU,2023-02-06
SF/PF,Patrick Williams,5100,CHI,SA,2023-02-06
SF/SG,Pat Connaughton,5000,MIL,POR,2023-02-06
PG/SG,Alec Burks,5000,DET,BOS,2023-02-06
SG/SF,Hamidou Diallo,5000,DET,BOS,2023-02-06
C/PF,Isaiah Stewart,5000,DET,BOS,2023-02-06
C/PF,Kelly Olynyk,4900,UTA,DAL,2023-02-06
SF/SG,Malik Beasley,4900,UTA,DAL,2023-02-06
SF/PF,Cedi Osman,4900,CLE,WAS,2023-02-06
PG/SG,Seth Curry,4900,BKN,LAC,2023-02-06
SF,Kenrich Williams,4900,OKC,GS,2023-02-06
PG/SG,Alex Caruso,4900,CHI,SA,2023-02-06
PG/SG,John Wall,4800,LAC,BKN,2023-02-06
PF/SF,Marcus Morris,4800,LAC,BKN,2023-02-06
SG/SF,Grayson Allen,4800,MIL,POR,2023-02-06
SF,Malaki Branham,4800,SA,CHI,2023-02-06
PF,Jarred Vanderbilt,4800,UTA,DAL,2023-02-06
C/PF,Dwight Powell,4800,DAL,UTA,2023-02-06
PG,Ricky Rubio,4700,CLE,WAS,2023-02-06
SF,Justise Winslow,4700,POR,MIL,2023-02-06
C/PF,Drew Eubanks,4700,POR,MIL,2023-02-06
SG/SF,Terence Davis,4600,SAC,HOU,2023-02-06
PF/C,Day'Ron Sharpe,4600,BKN,LAC,2023-02-06
SG,Collin Sexton,4600,UTA,DAL,2023-02-06
SF,Jonathan Kuminga,4600,GS,OKC,2023-02-06
PG/SG,Delon Wright,4600,WAS,CLE,2023-02-06
SG,Josh Green,4600,DAL,UTA,2023-02-06
SG/SF,Reggie Bullock,4500,DAL,UTA,2023-02-06
SF,Corey Kispert,4500,WAS,CLE,2023-02-06
PF/C,Maxi Kleber,4500,DAL,UTA,2023-02-06
SG,Romeo Langford,4500,SA,CHI,2023-02-06
PG,Ty Jerome,4500,GS,OKC,2023-02-06
SF/SG,Isaac Okoro,4500,CLE,WAS,2023-02-06
SF/PF,T.J. Warren,4400,BKN,LAC,2023-02-06
PG/SG,Ayo Dosunmu,4400,CHI,SA,2023-02-06
C,Andre Drummond,4400,CHI,SA,2023-02-06
SG/SF,Terance Mann,4400,LAC,BKN,2023-02-06
PG,Isaiah Joe,4400,OKC,GS,2023-02-06
SG/PG,Kendrick Nunn,4400,WAS,CLE,2023-02-06
SG/SF,Joe Harris,4400,BKN,LAC,2023-02-06
SF,Stanley Johnson,4400,SA,CHI,2023-02-06
PF/SF,Robert Covington,4300,LAC,BKN,2023-02-06
SG,Aaron Wiggins,4300,OKC,GS,2023-02-06
SF/PF,Jae'Sean Tate,4300,HOU,SAC,2023-02-06
PG,Daishen Nix,4300,HOU,SAC,2023-02-06
SG/SF,Yuta Watanabe,4300,BKN,LAC,2023-02-06
SG,Josh Christopher,4200,HOU,SAC,2023-02-06
PG,Tre Mann,4200,OKC,GS,2023-02-06
SG/PG,Patty Mills,4200,BKN,LAC,2023-02-06
PF,Jaylin Williams,4200,OKC,GS,2023-02-06
PF,Grant Williams,4200,BOS,DET,2023-02-06
PG/SG,Coby White,4200,CHI,SA,2023-02-06
PF/C,Bruno Fernando,4200,HOU,SAC,2023-02-06
SF/PF,Nicolas Batum,4100,LAC,BKN,2023-02-06
PG,Davion Mitchell,4100,SAC,HOU,2023-02-06
PG,Reggie Jackson,4100,LAC,BKN,2023-02-06
C,Moses Brown,4000,LAC,BKN,2023-02-06
PF/C,JaMychal Green,4000,GS,OKC,2023-02-06
PF,Luke Kornet,4000,BOS,DET,2023-02-06
PF/C,Aleksej Pokusevski,4000,OKC,GS,2023-02-06
PF/C,Kevin Love,4000,CLE,WAS,2023-02-06
PG/SG,Payton Pritchard,4000,BOS,DET,2023-02-06
SG/SF,Javonte Green,3900,CHI,SA,2023-02-06
PF,Trey Lyles,3900,SAC,HOU,2023-02-06
SG,Brandon Boston,3900,LAC,BKN,2023-02-06
PF,Trendon Watford,3900,POR,MIL,2023-02-06
PG,TyTy Washington,3900,HOU,SAC,2023-02-06
SG,Shaedon Sharpe,3900,POR,MIL,2023-02-06
PF/SF,Dean Wade,3900,CLE,WAS,2023-02-06
PF/SF,Doug McDermott,3900,SA,CHI,2023-02-06
C,Mike Muscala,3900,OKC,GS,2023-02-06
C/PF,Jeremiah Robinson-Earl,3800,OKC,GS,2023-02-06
PF,Usman Garuba,3800,HOU,SAC,2023-02-06
PG/SG,Jevon Carter,3800,MIL,POR,2023-02-06
C,Chimezie Metu,3800,SAC,HOU,2023-02-06
SG/SF,Talen Horton-Tucker,3800,UTA,DAL,2023-02-06
SF,Nassir Little,3800,POR,MIL,2023-02-06
SG,Jaden Hardy,3800,DAL,UTA,2023-02-06
PG,Jordan Goodwin,3800,WAS,CLE,2023-02-06
SG/SF,Joe Ingles,3800,MIL,POR,2023-02-06
C,James Wiseman,3800,GS,OKC,2023-02-06
PF/SF,Darius Bazley,3700,OKC,GS,2023-02-06
SG,Wesley Matthews,3700,MIL,POR,2023-02-06
PG,Matthew Dellavedova,3700,SAC,HOU,2023-02-06
PF,Isaiah Livers,3700,DET,BOS,2023-02-06
SF,Sam Hauser,3700,BOS,DET,2023-02-06
PG,Cory Joseph,3700,DET,BOS,2023-02-06
SG,Ochai Agbaji,3700,UTA,DAL,2023-02-06
C,Taj Gibson,3700,WAS,CLE,2023-02-06
SF,Ousmane Dieng,3700,OKC,GS,2023-02-06
SF/SG,Amir Coffey,3700,LAC,BKN,2023-02-06
SF/PF,Derrick Jones,3700,CHI,SA,2023-02-06
PG,Goran Dragic,3700,CHI,SA,2023-02-06
PF,Lamar Stevens,3700,CLE,WAS,2023-02-06
SF,Garrison Mathews,3600,HOU,SAC,2023-02-06
SG,Moses Moody,3600,GS,OKC,2023-02-06
PG,Jason Preston,3600,LAC,BKN,2023-02-06
PG,McKinley Wright,3600,DAL,UTA,2023-02-06
SG,Gary Payton,3600,POR,MIL,2023-02-06
SF,Anthony Lamb,3600,GS,OKC,2023-02-06
SF/PF,Kevin Knox,3600,DET,BOS,2023-02-06
PF,Moussa Diabate,3600,LAC,BKN,2023-02-06
PF/C,Isaiah Roby,3600,SA,CHI,2023-02-06
PG,Raul Neto,3600,CLE,WAS,2023-02-06
C,Nerlens Noel,3600,DET,BOS,2023-02-06
SG/SF,Nickeil Alexander-Walker,3600,UTA,DAL,2023-02-06
PF/SF,Rudy Gay,3600,UTA,DAL,2023-02-06
C/PF,Richaun Holmes,3600,SAC,HOU,2023-02-06
SF,Dominick Barlow,3600,SA,CHI,2023-02-06
PF/SF,Jordan Nwora,3600,MIL,POR,2023-02-06
SG,Lindy Waters,3600,OKC,GS,2023-02-06
PG,George Hill,3600,MIL,POR,2023-02-06
SG/SF,Luke Kennard,3600,LAC,BKN,2023-02-06
C,JaVale McGee,3500,DAL,UTA,2023-02-06
SG/SF,Theo Pinson,3500,DAL,UTA,2023-02-06
PF,Chris Silva,3500,DAL,UTA,2023-02-06
SG,Jared Rhoden,3500,DET,BOS,2023-02-06
SG,Buddy Boeheim,3500,DET,BOS,2023-02-06
SG,Keon Johnson,3500,POR,MIL,2023-02-06
C,Neemias Queta,3500,SAC,HOU,2023-02-06
PG/SG,Cade Cunningham,3500,DET,BOS,2023-02-06
SG,Deonte Burton,3500,SAC,HOU,2023-02-06
C,Marko Simonovic,3500,CHI,SA,2023-02-06
SF,Leandro Bolmaro,3500,UTA,DAL,2023-02-06
PF,Greg Brown,3500,POR,MIL,2023-02-06
SF,Johnny Juzang,3500,UTA,DAL,2023-02-06
SF,Kessler Edwards,3500,BKN,LAC,2023-02-06
PF,Anthony Gill,3500,WAS,CLE,2023-02-06
C,Charles Bassey,3500,SA,CHI,2023-02-06
PG,Trevor Hudgins,3500,HOU,SAC,2023-02-06
C,Robin Lopez,3500,CLE,WAS,2023-02-06
PF/C,Sandro Mamukelashvili,3500,MIL,POR,2023-02-06
SG,Keon Ellis,3500,SAC,HOU,2023-02-06
SG,A.J. Green,3500,MIL,POR,2023-02-06
PF/SF,Markieff Morris,3500,DAL,UTA,2023-02-06
SF,Simone Fontecchio,3500,UTA,DAL,2023-02-06
PF/C,Marvin Bagley,3500,DET,BOS,2023-02-06
SF,Davis Bertans,3500,DAL,UTA,2023-02-06
SF,Malcolm Hill,3500,CHI,SA,2023-02-06
PF,Isaiah Todd,3500,WAS,CLE,2023-02-06
PF,Mamadi Diakite,3500,CLE,WAS,2023-02-06
SF,KZ Okpala,3500,SAC,HOU,2023-02-06
SG,Blake Wesley,3500,SA,CHI,2023-02-06
PF/C,Serge Ibaka,3500,MIL,POR,2023-02-06
PF,Chet Holmgren,3500,OKC,GS,2023-02-06
PG,JD Davison,3500,BOS,DET,2023-02-06
SG,Dalen Terry,3500,CHI,SA,2023-02-06
SG,Johnny Davis,3500,WAS,CLE,2023-02-06
PF,Darius Days,3500,HOU,SAC,2023-02-06
SF,Jabari Walker,3500,POR,MIL,2023-02-06
SG,Ryan Rollins,3500,GS,OKC,2023-02-06
SF,Patrick Baldwin,3500,GS,OKC,2023-02-06
SG,Dylan Windler,3500,CLE,WAS,2023-02-06
PF,Isaiah Mobley,3500,CLE,WAS,2023-02-06
PF,John Butler,3500,POR,MIL,2023-02-06
SF/PF,Thanasis Antetokounmpo,3500,MIL,POR,2023-02-06
SF,Mfiondu Kabengele,3500,BOS,DET,2023-02-06
PF,Micah Potter,3500,UTA,DAL,2023-02-06
SG,Dru Smith,3500,BKN,LAC,2023-02-06
SG,A.J. Lawson,3500,DAL,UTA,2023-02-06
SF,Justin Jackson,3500,BOS,DET,2023-02-06
SF,MarJon Beauchamp,3500,MIL,POR,2023-02-06
C,Ibou Badji,3500,POR,MIL,2023-02-06
C,Boban Marjanovic,3500,HOU,SAC,2023-02-06
PF/C,Blake Griffin,3500,BOS,DET,2023-02-06
SG,Rodney McGruder,3500,DET,BOS,2023-02-06
SG,David Duke,3500,BKN,LAC,2023-02-06
C,Udoka Azubuike,3500,UTA,DAL,2023-02-06
PF/C,Vernon Carey,3500,WAS,CLE,2023-02-06
SF/PF,Danilo Gallinari,3500,BOS,DET,2023-02-06
PG,Lonzo Ball,3500,CHI,SA,2023-02-06
PG,Frank Ntilikina,3500,DAL,UTA,2023-02-06
PG,Carlik Jones,3500,CHI,SA,2023-02-06
SG/SF,Will Barton,3500,WAS,CLE,2023-02-06
PF/C,Tony Bradley,3500,CHI,SA,2023-02-06
SF,Andre Iguodala,3500,GS,OKC,2023-02-06
C/PF,Alex Len,3500,SAC,HOU,2023-02-06
SF,Eugene Omoruyi,3500,OKC,GS,2023-02-06
