pos,name,salary,team,opp,date
PF/SF,Lauri Markkanen,7800,UTA,LAL,2022-11-04
PG/SG,Jalen Brunson,7700,NY,PHI,2022-11-04
SF/SG,Brandon Ingram,7600,NO,GS,2022-11-04
C,Jusuf Nurkic,7600,POR,PHO,2022-11-04
SF/PF,Andrew Wiggins,7600,GS,NO,2022-11-04
PG,Fred VanVleet,7500,TOR,DAL,2022-11-04
PF/SF,Keldon Johnson,7500,SA,LAC,2022-11-04
PG/SG,D'Angelo Russell,7500,MIN,MIL,2022-11-04
SF/PF,Tobias Harris,7400,PHI,NY,2022-11-04
PG,Chris Paul,7400,PHO,POR,2022-11-04
PF/C,Julius Randle,7400,NY,PHI,2022-11-04
SF/SG,Khris Middleton,7400,MIL,MIN,2022-11-04
C,Jonas Valanciunas,7300,NO,GS,2022-11-04
SF/PF,Kawhi Leonard,7200,LAC,SA,2022-11-04
C/PF,Myles Turner,7200,IND,MIA,2022-11-04
PF/SF,Scottie Barnes,7100,TOR,DAL,2022-11-04
SG/SF,Zach LaVine,7100,CHI,BOS,2022-11-04
C,Jakob Poeltl,7000,SA,LAC,2022-11-04
C,Deandre Ayton,7000,PHO,POR,2022-11-04
SG/SF,Tyler Herro,7000,MIA,IND,2022-11-04
SF/SG,OG Anunoby,6900,TOR,DAL,2022-11-04
SF/SG,Kelly Oubre,6900,CHA,MEM,2022-11-04
PG,Dennis Smith,6900,CHA,MEM,2022-11-04
SG/SF,Buddy Hield,6800,IND,MIA,2022-11-04
C,Ivica Zubac,6800,LAC,SA,2022-11-04
PG/PF,Ben Simmons,6800,BKN,WAS,2022-11-04
C/PF,Jarrett Allen,6800,CLE,DET,2022-11-04
PG/SG,Jordan Clarkson,6700,UTA,LAL,2022-11-04
PF/C,Christian Wood,6700,DAL,TOR,2022-11-04
C,Brook Lopez,6600,MIL,MIN,2022-11-04
PG,Russell Westbrook,6600,LAL,UTA,2022-11-04
SF/PF,Kyle Kuzma,6500,WAS,BKN,2022-11-04
SF/SG,Gordon Hayward,6500,CHA,MEM,2022-11-04
SG/SF,Caris LeVert,6500,CLE,DET,2022-11-04
PG,Kyle Lowry,6500,MIA,IND,2022-11-04
PG/SG,Jordan Poole,6500,GS,NO,2022-11-04
PG,Tre Jones,6500,SA,LAC,2022-11-04
SG,Devin Vassell,6500,SA,LAC,2022-11-04
PF,Jerami Grant,6400,POR,PHO,2022-11-04
SG/SF,Josh Hart,6300,POR,PHO,2022-11-04
PF/C,P.J. Washington,6300,CHA,MEM,2022-11-04
SG/SF,Mikal Bridges,6200,PHO,POR,2022-11-04
SF/PF,Bojan Bogdanovic,6100,DET,CLE,2022-11-04
PF/C,Evan Mobley,6000,CLE,DET,2022-11-04
SG/SF,Gary Trent,6000,TOR,DAL,2022-11-04
PG/SG,De'Anthony Melton,6000,PHI,NY,2022-11-04
SG,Jaden Ivey,6000,DET,CLE,2022-11-04
PF/C,Bobby Portis,5900,MIL,MIN,2022-11-04
PG,Mike Conley,5900,UTA,LAL,2022-11-04
PF/C,Larry Nance,5900,NO,GS,2022-11-04
SG/SF,Lonnie Walker,5900,LAL,UTA,2022-11-04
C,Nic Claxton,5900,BKN,WAS,2022-11-04
PG/SG,Spencer Dinwiddie,5800,DAL,TOR,2022-11-04
SG,Bennedict Mathurin,5800,IND,MIA,2022-11-04
PF,Jarred Vanderbilt,5800,UTA,LAL,2022-11-04
SF/SG,RJ Barrett,5800,NY,PHI,2022-11-04
C/PF,Isaiah Stewart,5800,DET,CLE,2022-11-04
SG/PG,Marcus Smart,5700,BOS,CHI,2022-11-04
PF/SF,Marcus Morris,5700,LAC,SA,2022-11-04
PF/C,Draymond Green,5700,GS,NO,2022-11-04
SG/SF,Dillon Brooks,5600,MEM,CHA,2022-11-04
PF/C,Jalen Smith,5600,IND,MIA,2022-11-04
C/PF,Kelly Olynyk,5500,UTA,LAL,2022-11-04
SF,Trey Murphy,5500,NO,GS,2022-11-04
PG/SG,Malcolm Brogdon,5500,BOS,CHI,2022-11-04
PG/SG,Ayo Dosunmu,5400,CHI,BOS,2022-11-04
C/PF,Al Horford,5400,BOS,CHI,2022-11-04
PG,Tyus Jones,5400,MEM,CHA,2022-11-04
PF,Isaiah Jackson,5300,IND,MIA,2022-11-04
PG,Monte Morris,5300,WAS,BKN,2022-11-04
C,Steven Adams,5300,MEM,CHA,2022-11-04
PF,Jalen McDaniels,5300,CHA,MEM,2022-11-04
SG/SF,Klay Thompson,5200,GS,NO,2022-11-04
C,Mason Plumlee,5200,CHA,MEM,2022-11-04
SF,Justise Winslow,5200,POR,PHO,2022-11-04
C,Mitchell Robinson,5200,NY,PHI,2022-11-04
PG,Jaylen Nowell,5200,MIN,MIL,2022-11-04
SF/PF,Royce O'Neale,5200,BKN,WAS,2022-11-04
SF,Saddiq Bey,5200,DET,CLE,2022-11-04
PG/SG,John Wall,5100,LAC,SA,2022-11-04
PG/SG,Alex Caruso,5100,CHI,BOS,2022-11-04
SF/PF,Rui Hachimura,5100,WAS,BKN,2022-11-04
SF/PF,Jaden McDaniels,5100,MIN,MIL,2022-11-04
PF,Isaiah Hartenstein,5100,NY,PHI,2022-11-04
C,Bismack Biyombo,5000,PHO,POR,2022-11-04
C,Montrezl Harrell,5000,PHI,NY,2022-11-04
SG/SF,Tim Hardaway,5000,DAL,TOR,2022-11-04
SG,Collin Sexton,5000,UTA,LAL,2022-11-04
C,Thomas Bryant,5000,LAL,UTA,2022-11-04
PG/SG,Cameron Payne,4900,PHO,POR,2022-11-04
PF/C,Kevin Love,4900,CLE,DET,2022-11-04
SF/SG,Josh Richardson,4900,SA,LAC,2022-11-04
SG/PG,Immanuel Quickley,4900,NY,PHI,2022-11-04
SG/SF,Max Strus,4800,MIA,IND,2022-11-04
SG/SF,Herbert Jones,4800,NO,GS,2022-11-04
PG/SG,Patrick Beverley,4800,LAL,UTA,2022-11-04
C,Jock Landale,4800,PHO,POR,2022-11-04
C/PF,Chris Boucher,4800,TOR,DAL,2022-11-04
PG,Shake Milton,4800,PHI,NY,2022-11-04
PF,Grant Williams,4800,BOS,CHI,2022-11-04
PF,P.J. Tucker,4800,PHI,NY,2022-11-04
PG,Reggie Jackson,4700,LAC,SA,2022-11-04
C,Andre Drummond,4700,CHI,BOS,2022-11-04
SF,Naji Marshall,4700,NO,GS,2022-11-04
SF/SG,Malik Beasley,4700,UTA,LAL,2022-11-04
SF/SG,Caleb Martin,4700,MIA,IND,2022-11-04
PF/SF,Robert Covington,4600,LAC,SA,2022-11-04
PF,Santi Aldama,4600,MEM,CHA,2022-11-04
SF,Troy Brown,4600,LAL,UTA,2022-11-04
SF/PF,Jeremy Sochan,4600,SA,LAC,2022-11-04
SF/SG,John Konchar,4600,MEM,CHA,2022-11-04
PF/C,Zach Collins,4600,SA,LAC,2022-11-04
PG/SG,Derrick White,4500,BOS,CHI,2022-11-04
SF/PF,Pat Connaughton,4500,MIL,MIN,2022-11-04
SF/PF,Cameron Johnson,4500,PHO,POR,2022-11-04
C,Goga Bitadze,4500,IND,MIA,2022-11-04
PG/SG,Delon Wright,4500,WAS,BKN,2022-11-04
PF/C,Precious Achiuwa,4500,TOR,DAL,2022-11-04
SG/SF,Will Barton,4500,WAS,BKN,2022-11-04
SF/PF,Dorian Finney-Smith,4500,DAL,TOR,2022-11-04
C/PF,Kevon Looney,4400,GS,NO,2022-11-04
PG/SG,Seth Curry,4400,BKN,WAS,2022-11-04
SG/PG,Dennis Schroder,4400,LAL,UTA,2022-11-04
SF/PF,Otto Porter,4400,TOR,DAL,2022-11-04
SF/SG,Austin Reaves,4400,LAL,UTA,2022-11-04
SG/SF,Evan Fournier,4400,NY,PHI,2022-11-04
SG/SF,Talen Horton-Tucker,4400,UTA,LAL,2022-11-04
C,James Wiseman,4400,GS,NO,2022-11-04
PG,Theo Maledon,4300,CHA,MEM,2022-11-04
PG,Devonte' Graham,4300,NO,GS,2022-11-04
C,Walker Kessler,4300,UTA,LAL,2022-11-04
PF/C,Brandon Clarke,4300,MEM,CHA,2022-11-04
C,Nick Richards,4300,CHA,MEM,2022-11-04
SF/SG,Norman Powell,4300,LAC,SA,2022-11-04
PG/SG,Gabe Vincent,4200,MIA,IND,2022-11-04
PG/SG,Alec Burks,4200,DET,CLE,2022-11-04
PF/SF,Dean Wade,4200,CLE,DET,2022-11-04
PG,Goran Dragic,4200,CHI,BOS,2022-11-04
C,JaVale McGee,4200,DAL,TOR,2022-11-04
PF,Georges Niang,4200,PHI,NY,2022-11-04
SF/PF,Cedi Osman,4200,CLE,DET,2022-11-04
SF,Danuel House,4200,PHI,NY,2022-11-04
C,Jalen Duren,4200,DET,CLE,2022-11-04
SG,Shaedon Sharpe,4200,POR,PHO,2022-11-04
PF/SF,Doug McDermott,4200,SA,LAC,2022-11-04
SG/SF,Javonte Green,4100,CHI,BOS,2022-11-04
PF,Trendon Watford,4100,POR,PHO,2022-11-04
C,Naz Reid,4100,MIN,MIL,2022-11-04
SG/SF,Grayson Allen,4100,MIL,MIN,2022-11-04
SG,Romeo Langford,4100,SA,LAC,2022-11-04
SG/SF,Cam Reddish,4100,NY,PHI,2022-11-04
SG/SF,Nickeil Alexander-Walker,4100,UTA,LAL,2022-11-04
SF/PF,Patrick Williams,4100,CHI,BOS,2022-11-04
C,Damian Jones,4000,LAL,UTA,2022-11-04
SF,Chris Duarte,4000,IND,MIA,2022-11-04
PF,Day'Ron Sharpe,4000,BKN,WAS,2022-11-04
SG,Gary Payton,4000,POR,PHO,2022-11-04
SF/PF,Kyle Anderson,4000,MIN,MIL,2022-11-04
PG/SG,Derrick Rose,4000,NY,PHI,2022-11-04
C,Nerlens Noel,4000,DET,CLE,2022-11-04
PF/SF,Rudy Gay,4000,UTA,LAL,2022-11-04
PF,Wenyen Gabriel,4000,LAL,UTA,2022-11-04
C,Moses Brown,4000,LAC,SA,2022-11-04
SG/SF,Reggie Bullock,4000,DAL,TOR,2022-11-04
SG/SF,Terry Taylor,4000,IND,MIA,2022-11-04
PF/C,Maxi Kleber,4000,DAL,TOR,2022-11-04
SG/SF,Hamidou Diallo,4000,DET,CLE,2022-11-04
PF,David Roddy,4000,MEM,CHA,2022-11-04
SG/SF,Terance Mann,4000,LAC,SA,2022-11-04
PG/SG,Coby White,4000,CHI,BOS,2022-11-04
C,Christian Koloko,4000,TOR,DAL,2022-11-04
SG,Josh Green,4000,DAL,TOR,2022-11-04
PF,Obi Toppin,4000,NY,PHI,2022-11-04
SG/SF,Joe Harris,4000,BKN,WAS,2022-11-04
PG,Killian Hayes,3900,DET,CLE,2022-11-04
SF/PF,Deni Avdija,3900,WAS,BKN,2022-11-04
PF,Anthony Gill,3900,WAS,BKN,2022-11-04
SG/PG,Victor Oladipo,3900,MIA,IND,2022-11-04
SF/PF,Derrick Jones,3900,CHI,BOS,2022-11-04
PG,George Hill,3900,MIL,MIN,2022-11-04
SG/SF,Luke Kennard,3900,LAC,SA,2022-11-04
PG,Jordan McLaughlin,3900,MIN,MIL,2022-11-04
PF/C,Willy Hernangomez,3900,NO,GS,2022-11-04
PF,Noah Vonleh,3900,BOS,CHI,2022-11-04
PG,Jose Alvarado,3900,NO,GS,2022-11-04
PF/C,Marvin Bagley,3900,DET,CLE,2022-11-04
SG,Andrew Nembhard,3900,IND,MIA,2022-11-04
PF,Jake LaRavia,3900,MEM,CHA,2022-11-04
SF,Matisse Thybulle,3900,PHI,NY,2022-11-04
SF,Nassir Little,3900,POR,PHO,2022-11-04
PF,Dario Saric,3900,PHO,POR,2022-11-04
SG,Damion Lee,3900,PHO,POR,2022-11-04
PG/SG,T.J. McConnell,3900,IND,MIA,2022-11-04
C/PF,Drew Eubanks,3900,POR,PHO,2022-11-04
SF/PF,Taurean Prince,3800,MIN,MIL,2022-11-04
PF/C,JaMychal Green,3800,GS,NO,2022-11-04
SG,Keon Johnson,3800,POR,PHO,2022-11-04
PF,Luke Kornet,3800,BOS,CHI,2022-11-04
SG/SF,Duncan Robinson,3800,MIA,IND,2022-11-04
SF,Ziaire Williams,3800,MEM,CHA,2022-11-04
C,Gorgui Dieng,3800,SA,LAC,2022-11-04
PF,Thaddeus Young,3800,TOR,DAL,2022-11-04
SF/PF,Nicolas Batum,3800,LAC,SA,2022-11-04
SG/SF,Donte DiVincenzo,3800,GS,NO,2022-11-04
PF,Keita Bates-Diop,3800,SA,LAC,2022-11-04
SG/PG,Patty Mills,3800,BKN,WAS,2022-11-04
PG/SG,Jevon Carter,3800,MIL,MIN,2022-11-04
SF/PF,James Johnson,3800,IND,MIA,2022-11-04
PF,Jaxson Hayes,3800,NO,GS,2022-11-04
PG,Dyson Daniels,3800,NO,GS,2022-11-04
PF/C,Isaiah Roby,3800,SA,LAC,2022-11-04
SG/SF,Torrey Craig,3800,PHO,POR,2022-11-04
C/PF,Dwight Powell,3800,DAL,TOR,2022-11-04
PF/SF,Jordan Nwora,3800,MIL,MIN,2022-11-04
SG,Aaron Nesmith,3800,IND,MIA,2022-11-04
PF,Xavier Tillman,3800,MEM,CHA,2022-11-04
SG/PG,Kendrick Nunn,3800,LAL,UTA,2022-11-04
PF,Juan Toscano-Anderson,3700,LAL,UTA,2022-11-04
PF,Isaiah Livers,3700,DET,CLE,2022-11-04
SF,Corey Kispert,3700,WAS,BKN,2022-11-04
SF,Sam Hauser,3700,BOS,CHI,2022-11-04
PG,Facundo Campazzo,3700,DAL,TOR,2022-11-04
SG/SF,Furkan Korkmaz,3700,PHI,NY,2022-11-04
PG,Cory Joseph,3700,DET,CLE,2022-11-04
SG,Yuta Watanabe,3700,BKN,WAS,2022-11-04
PF/C,Blake Griffin,3700,BOS,CHI,2022-11-04
SG,Wesley Matthews,3700,MIL,MIN,2022-11-04
SG,Blake Wesley,3700,SA,LAC,2022-11-04
C,Daniel Gafford,3700,WAS,BKN,2022-11-04
SG,Landry Shamet,3700,PHO,POR,2022-11-04
SG,Ochai Agbaji,3700,UTA,LAL,2022-11-04
SF,Garrett Temple,3700,NO,GS,2022-11-04
SG,David Duke,3700,BKN,WAS,2022-11-04
SF/SG,Amir Coffey,3700,LAC,SA,2022-11-04
C,Dewayne Dedmon,3700,MIA,IND,2022-11-04
SG,Moses Moody,3600,GS,NO,2022-11-04
PF,JT Thor,3600,CHA,MEM,2022-11-04
SG,James Bouknight,3600,CHA,MEM,2022-11-04
PG,Dalano Banton,3600,TOR,DAL,2022-11-04
SG/SF,Quentin Grimes,3600,NY,PHI,2022-11-04
SG,Cam Thomas,3600,BKN,WAS,2022-11-04
SF/PF,Juancho Hernangomez,3600,TOR,DAL,2022-11-04
PF/SF,Markieff Morris,3600,BKN,WAS,2022-11-04
SF,Davis Bertans,3600,DAL,TOR,2022-11-04
SF,Jonathan Kuminga,3600,GS,NO,2022-11-04
PG,Raul Neto,3600,CLE,DET,2022-11-04
C,Olivier Sarr,3600,POR,PHO,2022-11-04
SF,Oshae Brissett,3600,IND,MIA,2022-11-04
PF/C,Daniel Theis,3600,IND,MIA,2022-11-04
C,Robin Lopez,3600,CLE,DET,2022-11-04
SG,Duane Washington,3600,PHO,POR,2022-11-04
SF/PF,Kevin Knox,3600,DET,CLE,2022-11-04
C/PF,Khem Birch,3600,TOR,DAL,2022-11-04
PF/C,Serge Ibaka,3600,MIL,MIN,2022-11-04
SF,Malaki Branham,3600,SA,LAC,2022-11-04
SG,Dalen Terry,3600,CHI,BOS,2022-11-04
SG,Johnny Davis,3600,WAS,BKN,2022-11-04
PG,Ty Jerome,3600,GS,NO,2022-11-04
C,Mark Williams,3600,CHA,MEM,2022-11-04
PG/SG,Edmond Sumner,3600,BKN,WAS,2022-11-04
C,Udoka Azubuike,3600,UTA,LAL,2022-11-04
PG,Frank Ntilikina,3600,DAL,TOR,2022-11-04
C,Paul Reed,3600,PHI,NY,2022-11-04
SF/SG,Isaac Okoro,3600,CLE,DET,2022-11-04
PG/SG,Malachi Flynn,3600,TOR,DAL,2022-11-04
SG,Tyler Dorsey,3600,DAL,TOR,2022-11-04
SG,Buddy Boeheim,3500,DET,CLE,2022-11-04
SF,Julian Champagnie,3500,PHI,NY,2022-11-04
PG,Trevelin Queen,3500,IND,MIA,2022-11-04
PF,Nathan Knight,3500,MIN,MIL,2022-11-04
PG,Jason Preston,3500,LAC,SA,2022-11-04
C,Luka Garza,3500,MIN,MIL,2022-11-04
SG,Brandon Boston,3500,LAC,SA,2022-11-04
C,Kai Jones,3500,CHA,MEM,2022-11-04
C,Marko Simonovic,3500,CHI,BOS,2022-11-04
SF,Leandro Bolmaro,3500,UTA,LAL,2022-11-04
PF,Greg Brown,3500,POR,PHO,2022-11-04
PG,Miles McBride,3500,NY,PHI,2022-11-04
C,Jericho Sims,3500,NY,PHI,2022-11-04
SF,Justin Champagnie,3500,TOR,DAL,2022-11-04
PG,McKinley Wright,3500,DAL,TOR,2022-11-04
SF,Kessler Edwards,3500,BKN,WAS,2022-11-04
C,Charles Bassey,3500,SA,LAC,2022-11-04
PG,Jaden Springer,3500,PHI,NY,2022-11-04
PF/C,Sandro Mamukelashvili,3500,MIL,MIN,2022-11-04
PG,Ricky Rubio,3500,CLE,DET,2022-11-04
SF,Anthony Lamb,3500,GS,NO,2022-11-04
PG/SG,Ryan Arcidiacono,3500,NY,PHI,2022-11-04
SF,Braxton Key,3500,DET,CLE,2022-11-04
PF,Isaiah Todd,3500,WAS,BKN,2022-11-04
PF,Mamadi Diakite,3500,CLE,DET,2022-11-04
SG/PG,Austin Rivers,3500,MIN,MIL,2022-11-04
SG,Bryn Forbes,3500,MIN,MIL,2022-11-04
PF,John Butler,3500,POR,PHO,2022-11-04
C,Taj Gibson,3500,WAS,BKN,2022-11-04
SF,Jordan Schakel,3500,WAS,BKN,2022-11-04
SF,Jordan Hall,3500,SA,LAC,2022-11-04
SF,Jamal Cain,3500,MIA,IND,2022-11-04
PF,Udonis Haslem,3500,MIA,IND,2022-11-04
SG,Rodney McGruder,3500,DET,CLE,2022-11-04
SF/PF,Danilo Gallinari,3500,BOS,CHI,2022-11-04
PG,Jordan Goodwin,3500,WAS,BKN,2022-11-04
SF,Feron Hunt,3500,NY,PHI,2022-11-04
PF/SF,Jae Crowder,3500,PHO,POR,2022-11-04
SF,Andre Iguodala,3500,GS,NO,2022-11-04
SG/SF,Theo Pinson,3500,DAL,TOR,2022-11-04
SG/SF,Danny Green,3500,MEM,CHA,2022-11-04
SF,Ish Wainright,3500,PHO,POR,2022-11-04
SF/PF,T.J. Warren,3500,BKN,WAS,2022-11-04
SF,Matt Ryan,3500,LAL,UTA,2022-11-04
SF,Haywood Highsmith,3500,MIA,IND,2022-11-04
SF,Johnny Juzang,3500,UTA,LAL,2022-11-04
SF,Ron Harper,3500,TOR,DAL,2022-11-04
PG,Scotty Pippen,3500,LAL,UTA,2022-11-04
PF,Michael Foster,3500,PHI,NY,2022-11-04
SG,Dereon Seabron,3500,NO,GS,2022-11-04
SG,Alondes Williams,3500,BKN,WAS,2022-11-04
SG,A.J. Green,3500,MIL,MIN,2022-11-04
PF,Kenneth Lofton,3500,MEM,CHA,2022-11-04
SF,Cole Swider,3500,LAL,UTA,2022-11-04
SF,Simone Fontecchio,3500,UTA,LAL,2022-11-04
PF/C,Jaren Jackson,3500,MEM,CHA,2022-11-04
PG,Jeff Dowtin,3500,TOR,DAL,2022-11-04
SF/SG,Josh Okogie,3500,PHO,POR,2022-11-04
SF,Malcolm Hill,3500,CHI,BOS,2022-11-04
SG,Kendall Brown,3500,IND,MIA,2022-11-04
PF/C,Robert Williams,3500,BOS,CHI,2022-11-04
SG,Max Christie,3500,LAL,UTA,2022-11-04
SG,Svi Mykhailiuk,3500,NY,PHI,2022-11-04
PG,Kennedy Chandler,3500,MEM,CHA,2022-11-04
SG,Vince Williams,3500,MEM,CHA,2022-11-04
PG,JD Davison,3500,BOS,CHI,2022-11-04
PF,Kostas Antetokounmpo,3500,CHI,BOS,2022-11-04
SF,Jabari Walker,3500,POR,PHO,2022-11-04
PF,Moussa Diabate,3500,LAC,SA,2022-11-04
SG,Trevor Keels,3500,NY,PHI,2022-11-04
SG,Ryan Rollins,3500,GS,NO,2022-11-04
SF,Patrick Baldwin,3500,GS,NO,2022-11-04
SG,Wendell Moore,3500,MIN,MIL,2022-11-04
SF,Josh Minott,3500,MIN,MIL,2022-11-04
SG,Dylan Windler,3500,CLE,DET,2022-11-04
PF,Isaiah Mobley,3500,CLE,DET,2022-11-04
PF,E.J. Liddell,3500,NO,GS,2022-11-04
SG,Bryce McGowens,3500,CHA,MEM,2022-11-04
SF/PF,Thanasis Antetokounmpo,3500,MIL,MIN,2022-11-04
SG,Jaden Hardy,3500,DAL,TOR,2022-11-04
SG/PG,Cody Martin,3500,CHA,MEM,2022-11-04
SF,Mfiondu Kabengele,3500,BOS,CHI,2022-11-04
PF,Micah Potter,3500,UTA,LAL,2022-11-04
PF,Nikola Jovic,3500,MIA,IND,2022-11-04
SG,Dru Smith,3500,MIA,IND,2022-11-04
SF,Justin Jackson,3500,BOS,CHI,2022-11-04
SF,MarJon Beauchamp,3500,MIL,MIN,2022-11-04
SF,Dominick Barlow,3500,SA,LAC,2022-11-04
PF/C,Vernon Carey,3500,WAS,BKN,2022-11-04
PG,Kira Lewis,3500,NO,GS,2022-11-04
PG,Lonzo Ball,3500,CHI,BOS,2022-11-04
PG/SG,Payton Pritchard,3500,BOS,CHI,2022-11-04
SG/SF,Joe Ingles,3500,MIL,MIN,2022-11-04
PF/C,Tony Bradley,3500,CHI,BOS,2022-11-04
C,Omer Yurtseven,3500,MIA,IND,2022-11-04
PF,Lamar Stevens,3500,CLE,DET,2022-11-04
