pos,name,salary,team,opp,date
C,Clint Capela,7500,ATL,POR,2023-03-03
PF,Aaron Gordon,7300,DEN,MEM,2023-03-03
SF/SG,Jalen Williams,7200,OKC,UTA,2023-03-03
C,Nic Claxton,7200,BKN,BOS,2023-03-03
PF/SF,Jerami Grant,7200,POR,ATL,2023-03-03
PG,Markelle Fultz,7200,ORL,CHA,2023-03-03
SF,Andrew Wiggins,7200,GS,NO,2023-03-03
PF/C,P.J. Washington,7100,CHA,ORL,2023-03-03
PG,D'Angelo Russell,7100,LAL,MIN,2023-03-03
C/PF,Wendell Carter,7000,ORL,CHA,2023-03-03
C,Jusuf Nurkic,7000,POR,ATL,2023-03-03
SF/SG,Kelly Oubre,7000,CHA,ORL,2023-03-03
PG/SG,Jordan Clarkson,6900,UTA,OKC,2023-03-03
C,Mark Williams,6800,CHA,ORL,2023-03-03
SG/PG,Dennis Schroder,6800,LAL,MIN,2023-03-03
SF/SG,Gordon Hayward,6700,CHA,ORL,2023-03-03
C,Mitchell Robinson,6700,NY,MIA,2023-03-03
PF/SF,Michael Porter,6600,DEN,MEM,2023-03-03
C,Steven Adams,6500,MEM,DEN,2023-03-03
SG/SF,Donte DiVincenzo,6500,GS,NO,2023-03-03
SG/SF,Talen Horton-Tucker,6300,UTA,OKC,2023-03-03
C,Jonas Valanciunas,6200,NO,GS,2023-03-03
C,Naz Reid,6200,MIN,LAL,2023-03-03
PG/SG,Cole Anthony,6200,ORL,CHA,2023-03-03
PG,Marcus Smart,6100,BOS,BKN,2023-03-03
SG/PG,Anfernee Simons,6100,POR,ATL,2023-03-03
PG,Dennis Smith,6100,CHA,ORL,2023-03-03
SF/SG,Luguentz Dort,6000,OKC,UTA,2023-03-03
C,Ivica Zubac,6000,LAC,SAC,2023-03-03
C,Robert Williams,6000,BOS,BKN,2023-03-03
SF/PF,Cameron Johnson,6000,BKN,BOS,2023-03-03
SF/PF,Keegan Murray,6000,SAC,LAC,2023-03-03
SF/SG,RJ Barrett,6000,NY,MIA,2023-03-03
SF/SG,Bogdan Bogdanovic,6000,ATL,POR,2023-03-03
SG/SF,Josh Hart,5900,NY,MIA,2023-03-03
SG/SF,Cam Thomas,5900,BKN,BOS,2023-03-03
SF/SG,Franz Wagner,5900,ORL,CHA,2023-03-03
C,Kelly Olynyk,5800,UTA,OKC,2023-03-03
SF/PF,Kyle Anderson,5800,MIN,LAL,2023-03-03
SF/PF,De'Andre Hunter,5800,ATL,POR,2023-03-03
PG,Mike Conley,5800,MIN,LAL,2023-03-03
SG/PG,Immanuel Quickley,5800,NY,MIA,2023-03-03
PG/SG,Malcolm Brogdon,5800,BOS,BKN,2023-03-03
PG/SG,Derrick White,5700,BOS,BKN,2023-03-03
PG/PF,Ben Simmons,5700,BKN,BOS,2023-03-03
SG,Collin Sexton,5700,UTA,OKC,2023-03-03
C,Kevon Looney,5700,GS,NO,2023-03-03
C/PF,Al Horford,5700,BOS,BKN,2023-03-03
SF/PF,Harrison Barnes,5600,SAC,LAC,2023-03-03
SG/SF,Kevin Huerter,5600,SAC,LAC,2023-03-03
PF,Jarred Vanderbilt,5600,LAL,MIN,2023-03-03
SF/PF,Jaden McDaniels,5600,MIN,LAL,2023-03-03
PF/C,Kevin Love,5500,MIA,NY,2023-03-03
PF,Rui Hachimura,5500,LAL,MIN,2023-03-03
SF,Saddiq Bey,5500,ATL,POR,2023-03-03
PG/SG,Jalen Suggs,5400,ORL,CHA,2023-03-03
SF/PF,Patrick Williams,5400,CHI,PHO,2023-03-03
SF/SG,Norman Powell,5400,LAC,SAC,2023-03-03
SG,Malik Monk,5400,SAC,LAC,2023-03-03
SF/SG,Malik Beasley,5300,LAL,MIN,2023-03-03
SF/PF,Caleb Martin,5300,MIA,NY,2023-03-03
PG,Patrick Beverley,5300,CHI,PHO,2023-03-03
SF/SG,Bruce Brown,5300,DEN,MEM,2023-03-03
C,Mason Plumlee,5300,LAC,SAC,2023-03-03
SG,Kentavious Caldwell-Pope,5300,DEN,MEM,2023-03-03
C,Onyeka Okongwu,5300,ATL,POR,2023-03-03
PF/C,Xavier Tillman,5300,MEM,DEN,2023-03-03
C/PF,Drew Eubanks,5300,POR,ATL,2023-03-03
PF/C,Larry Nance,5200,NO,GS,2023-03-03
PG/SG,Gabe Vincent,5200,MIA,NY,2023-03-03
SF,Trey Murphy,5200,NO,GS,2023-03-03
SG/SF,Herbert Jones,5200,NO,GS,2023-03-03
PF/C,John Collins,5200,ATL,POR,2023-03-03
PG,Tyus Jones,5200,MEM,DEN,2023-03-03
SG/SF,Cam Reddish,5200,POR,ATL,2023-03-03
SF/SG,Josh Richardson,5200,NO,GS,2023-03-03
PG/SG,Terance Mann,5100,LAC,SAC,2023-03-03
PF/C,Brandon Clarke,5100,MEM,DEN,2023-03-03
SF,Naji Marshall,5100,NO,GS,2023-03-03
SF/SG,Austin Reaves,5100,LAL,MIN,2023-03-03
SG/SF,Max Strus,5000,MIA,NY,2023-03-03
SF,Troy Brown,5000,LAL,MIN,2023-03-03
PF/C,Jaylin Williams,5000,OKC,UTA,2023-03-03
SF,Nassir Little,5000,POR,ATL,2023-03-03
SG/SF,Dillon Brooks,5000,MEM,DEN,2023-03-03
PF,Trendon Watford,4900,POR,ATL,2023-03-03
PF,Santi Aldama,4900,MEM,DEN,2023-03-03
PG,Jaylen Nowell,4900,MIN,LAL,2023-03-03
SF,Matisse Thybulle,4900,POR,ATL,2023-03-03
SF,Torrey Craig,4900,PHO,CHI,2023-03-03
PG,Kyle Lowry,4900,MIA,NY,2023-03-03
PG,Isaiah Joe,4900,OKC,UTA,2023-03-03
PG/SG,Coby White,4800,CHI,PHO,2023-03-03
SF,Kenrich Williams,4800,OKC,UTA,2023-03-03
SG,Victor Oladipo,4800,MIA,NY,2023-03-03
C,Nick Richards,4800,CHA,ORL,2023-03-03
PG/SG,Alex Caruso,4800,CHI,PHO,2023-03-03
SF/PF,Taurean Prince,4700,MIN,LAL,2023-03-03
SF,Justise Winslow,4700,POR,ATL,2023-03-03
PF,Grant Williams,4700,BOS,BKN,2023-03-03
PF/C,Jaxson Hayes,4700,NO,GS,2023-03-03
PF/C,Isaiah Hartenstein,4700,NY,MIA,2023-03-03
SG/SF,Quentin Grimes,4600,NY,MIA,2023-03-03
PF/C,Willy Hernangomez,4600,NO,GS,2023-03-03
PF/SF,Marcus Morris,4600,LAC,SAC,2023-03-03
C,Mo Bamba,4600,LAL,MIN,2023-03-03
SF/SG,Josh Okogie,4600,PHO,CHI,2023-03-03
SF/PF,Dorian Finney-Smith,4600,BKN,BOS,2023-03-03
SF,Sam Hauser,4500,BOS,BKN,2023-03-03
SF,Jonathan Kuminga,4500,GS,NO,2023-03-03
C,Thomas Bryant,4500,DEN,MEM,2023-03-03
PG,Kris Dunn,4500,UTA,OKC,2023-03-03
SF/PF,Royce O'Neale,4500,BKN,BOS,2023-03-03
SG,Gary Harris,4500,ORL,CHA,2023-03-03
PF/C,Day'Ron Sharpe,4400,BKN,BOS,2023-03-03
PG/SG,Ayo Dosunmu,4400,CHI,PHO,2023-03-03
PG,Jose Alvarado,4400,NO,GS,2023-03-03
C,Andre Drummond,4400,CHI,PHO,2023-03-03
PF,Moritz Wagner,4400,ORL,CHA,2023-03-03
PG,Ty Jerome,4400,GS,NO,2023-03-03
PF/SF,Robert Covington,4300,LAC,SAC,2023-03-03
SF,Ish Wainright,4300,PHO,CHI,2023-03-03
SF,Vlatko Cancar,4300,DEN,MEM,2023-03-03
PG/SG,Ryan Arcidiacono,4300,POR,ATL,2023-03-03
C,Bol Bol,4300,ORL,CHA,2023-03-03
SG,Shaedon Sharpe,4300,POR,ATL,2023-03-03
PF/SF,Rudy Gay,4300,UTA,OKC,2023-03-03
PG/SG,Cameron Payne,4300,PHO,CHI,2023-03-03
SG/SF,Joe Harris,4300,BKN,BOS,2023-03-03
PF/C,JaMychal Green,4200,GS,NO,2023-03-03
PF,Trey Lyles,4200,SAC,LAC,2023-03-03
PG,Reggie Jackson,4200,DEN,MEM,2023-03-03
PG/SG,Seth Curry,4200,BKN,BOS,2023-03-03
SG,Landry Shamet,4200,PHO,CHI,2023-03-03
SG/SF,Nickeil Alexander-Walker,4200,MIN,LAL,2023-03-03
SG,Eric Gordon,4200,LAC,SAC,2023-03-03
SF/PF,Jonathan Isaac,4200,ORL,CHA,2023-03-03
PF,Wenyen Gabriel,4200,LAL,MIN,2023-03-03
SF/PF,Nicolas Batum,4100,LAC,SAC,2023-03-03
SG/SF,Terence Davis,4100,SAC,LAC,2023-03-03
SG,Aaron Wiggins,4100,OKC,UTA,2023-03-03
PG,Bones Hyland,4100,LAC,SAC,2023-03-03
SF,Haywood Highsmith,4100,MIA,NY,2023-03-03
SF,Anthony Lamb,4100,GS,NO,2023-03-03
C,Chimezie Metu,4100,SAC,LAC,2023-03-03
SG,Christian Braun,4100,DEN,MEM,2023-03-03
PF/C,Dario Saric,4100,OKC,UTA,2023-03-03
PF,Blake Griffin,4100,BOS,BKN,2023-03-03
SG,Damion Lee,4100,PHO,CHI,2023-03-03
SF/PF,T.J. Warren,4000,PHO,CHI,2023-03-03
PG,Jordan McLaughlin,4000,MIN,LAL,2023-03-03
SG,Keon Johnson,4000,POR,ATL,2023-03-03
PF/C,Aleksej Pokusevski,4000,OKC,UTA,2023-03-03
PG,Tre Mann,4000,OKC,UTA,2023-03-03
SG/SF,Lonnie Walker,4000,LAL,MIN,2023-03-03
C,Cody Zeller,4000,MIA,NY,2023-03-03
PF/C,Zeke Nnaji,4000,DEN,MEM,2023-03-03
PG,Saben Lee,4000,PHO,CHI,2023-03-03
C,Mike Muscala,4000,BOS,BKN,2023-03-03
SG,Terrence Ross,3900,PHO,CHI,2023-03-03
SG/SF,Javonte Green,3900,CHI,PHO,2023-03-03
C,Luka Garza,3900,MIN,LAL,2023-03-03
SG,Brandon Boston,3900,LAC,SAC,2023-03-03
PF,Luke Kornet,3900,BOS,BKN,2023-03-03
C,Jericho Sims,3900,NY,MIA,2023-03-03
C/PF,Jeremiah Robinson-Earl,3900,OKC,UTA,2023-03-03
PG,Ish Smith,3900,DEN,MEM,2023-03-03
SG/PG,Austin Rivers,3900,MIN,LAL,2023-03-03
PG,Aaron Holiday,3900,ATL,POR,2023-03-03
SG,Ochai Agbaji,3900,UTA,OKC,2023-03-03
PG,Dyson Daniels,3900,NO,GS,2023-03-03
C,Goga Bitadze,3900,ORL,CHA,2023-03-03
PG/SG,Michael Carter-Williams,3900,ORL,CHA,2023-03-03
SF/SG,Amir Coffey,3900,LAC,SAC,2023-03-03
SG,Payton Pritchard,3900,BOS,BKN,2023-03-03
PF,Juan Toscano-Anderson,3800,UTA,OKC,2023-03-03
PF,Nathan Knight,3800,MIN,LAL,2023-03-03
SF,Jalen Johnson,3800,ATL,POR,2023-03-03
C,Bismack Biyombo,3800,PHO,CHI,2023-03-03
SG/PG,Patty Mills,3800,BKN,BOS,2023-03-03
SF,AJ Griffin,3800,ATL,POR,2023-03-03
PF/C,Bruno Fernando,3800,ATL,POR,2023-03-03
PF,Chuma Okeke,3800,ORL,CHA,2023-03-03
SG,Bryce McGowens,3800,CHA,ORL,2023-03-03
SF,Jamal Cain,3800,MIA,NY,2023-03-03
PG/SG,Edmond Sumner,3800,BKN,BOS,2023-03-03
PG,Kira Lewis,3800,NO,GS,2023-03-03
PF/SF,Jeff Green,3800,DEN,MEM,2023-03-03
PF,Obi Toppin,3800,NY,MIA,2023-03-03
C,Jock Landale,3800,PHO,CHI,2023-03-03
SG,Lindy Waters,3800,OKC,UTA,2023-03-03
PF/SF,Darius Bazley,3700,PHO,CHI,2023-03-03
PG,Davion Mitchell,3700,SAC,LAC,2023-03-03
PG,Miles McBride,3700,NY,MIA,2023-03-03
C,Orlando Robinson,3700,MIA,NY,2023-03-03
PF,David Roddy,3700,MEM,DEN,2023-03-03
SG,Dalen Terry,3700,CHI,PHO,2023-03-03
SG/SF,Yuta Watanabe,3700,BKN,BOS,2023-03-03
SG/PG,Cody Martin,3700,CHA,ORL,2023-03-03
SF/SG,John Konchar,3700,MEM,DEN,2023-03-03
C,DeAndre Jordan,3700,DEN,MEM,2023-03-03
SF/PF,Derrick Jones,3700,CHI,PHO,2023-03-03
SG,Trent Forrest,3700,ATL,POR,2023-03-03
SF,Garrison Mathews,3600,ATL,POR,2023-03-03
SF,Evan Fournier,3600,NY,MIA,2023-03-03
PG,Matthew Dellavedova,3600,SAC,LAC,2023-03-03
SG,Moses Moody,3600,GS,NO,2023-03-03
PG,Jason Preston,3600,LAC,SAC,2023-03-03
PF,JT Thor,3600,CHA,ORL,2023-03-03
PG,Theo Maledon,3600,CHA,ORL,2023-03-03
SG/SF,Duncan Robinson,3600,MIA,NY,2023-03-03
SF,Ziaire Williams,3600,MEM,DEN,2023-03-03
SG,Gary Payton,3600,GS,NO,2023-03-03
SG/SF,Terry Taylor,3600,CHI,PHO,2023-03-03
SF,Jabari Walker,3600,POR,ATL,2023-03-03
PF,Moussa Diabate,3600,LAC,SAC,2023-03-03
PF/SF,Ousmane Dieng,3600,OKC,UTA,2023-03-03
PF,Nikola Jovic,3600,MIA,NY,2023-03-03
SF,Jack White,3600,DEN,MEM,2023-03-03
C,Richaun Holmes,3600,SAC,LAC,2023-03-03
C,Olivier Sarr,3600,OKC,UTA,2023-03-03
SG/SF,Luke Kennard,3600,MEM,DEN,2023-03-03
SF,Donovan Williams,3500,ATL,POR,2023-03-03
SF,DaQuan Jeffries,3500,NY,MIA,2023-03-03
PG,LaMelo Ball,3500,CHA,ORL,2023-03-03
SF,Matt Ryan,3500,MIN,LAL,2023-03-03
C,Neemias Queta,3500,SAC,LAC,2023-03-03
PG,Keaton Wallace,3500,LAC,SAC,2023-03-03
SG,James Bouknight,3500,CHA,ORL,2023-03-03
C,Damian Jones,3500,UTA,OKC,2023-03-03
C,Kai Jones,3500,CHA,ORL,2023-03-03
C,Marko Simonovic,3500,CHI,PHO,2023-03-03
PG,Vit Krejci,3500,ATL,POR,2023-03-03
SF,Johnny Juzang,3500,UTA,OKC,2023-03-03
SG,Lester Quinones,3500,GS,NO,2023-03-03
SF,Kessler Edwards,3500,SAC,LAC,2023-03-03
SG,Xavier Moon,3500,LAC,SAC,2023-03-03
PG,Scotty Pippen,3500,LAL,MIN,2023-03-03
SG,Dereon Seabron,3500,NO,GS,2023-03-03
SG/SF,PJ Dozier,3500,SAC,LAC,2023-03-03
PG,Collin Gillespie,3500,DEN,MEM,2023-03-03
SG,Keon Ellis,3500,SAC,LAC,2023-03-03
PF,Kenneth Lofton,3500,MEM,DEN,2023-03-03
SF,Cole Swider,3500,LAL,MIN,2023-03-03
SG,Duane Washington,3500,NY,MIA,2023-03-03
SF,Simone Fontecchio,3500,UTA,OKC,2023-03-03
SF/PF,Kevin Knox,3500,POR,ATL,2023-03-03
SG,Max Christie,3500,LAL,MIN,2023-03-03
PG,Kennedy Chandler,3500,MEM,DEN,2023-03-03
SG,Svi Mykhailiuk,3500,CHA,ORL,2023-03-03
SG,Tyrese Martin,3500,ATL,POR,2023-03-03
PF,Chet Holmgren,3500,OKC,UTA,2023-03-03
SG,Vince Williams,3500,MEM,DEN,2023-03-03
PF,Jake LaRavia,3500,MEM,DEN,2023-03-03
PG,JD Davison,3500,BOS,BKN,2023-03-03
SG,Peyton Watson,3500,DEN,MEM,2023-03-03
SF,Caleb Houstan,3500,ORL,CHA,2023-03-03
SF,Admiral Schofield,3500,ORL,CHA,2023-03-03
SG,Trevor Keels,3500,NY,MIA,2023-03-03
SG,Ryan Rollins,3500,GS,NO,2023-03-03
SF,Patrick Baldwin,3500,GS,NO,2023-03-03
SG,Wendell Moore,3500,MIN,LAL,2023-03-03
SF,Josh Minott,3500,MIN,LAL,2023-03-03
PG/SG,Derrick Rose,3500,NY,MIA,2023-03-03
PF,E.J. Liddell,3500,NO,GS,2023-03-03
PF,John Butler,3500,POR,ATL,2023-03-03
PF,Micah Potter,3500,UTA,OKC,2023-03-03
SF,Mfiondu Kabengele,3500,BOS,BKN,2023-03-03
SG,Dru Smith,3500,BKN,BOS,2023-03-03
C,Ibou Badji,3500,POR,ATL,2023-03-03
SF,Davon Reed,3500,LAL,MIN,2023-03-03
SF,Garrett Temple,3500,NO,GS,2023-03-03
PF,Udonis Haslem,3500,MIA,NY,2023-03-03
SG,David Duke,3500,BKN,BOS,2023-03-03
SG,Kevon Harris,3500,ORL,CHA,2023-03-03
C,Udoka Azubuike,3500,UTA,OKC,2023-03-03
SF/PF,Danilo Gallinari,3500,BOS,BKN,2023-03-03
PG,Lonzo Ball,3500,CHI,PHO,2023-03-03
PG,Carlik Jones,3500,CHI,PHO,2023-03-03
PG,Frank Jackson,3500,UTA,OKC,2023-03-03
SF,Andre Iguodala,3500,GS,NO,2023-03-03
C,Omer Yurtseven,3500,MIA,NY,2023-03-03
C,Alex Len,3500,SAC,LAC,2023-03-03
