pos,name,salary,team,opp,date
C,Jakob Poeltl,6400,SA,MIN,2022-10-24
PG/PF,Ben Simmons,6400,BKN,MEM,2022-10-24
PG/SG,Jordan Clarkson,6400,UTA,HOU,2022-10-24
SG/PG,Jalen Green,6300,HOU,UTA,2022-10-24
SF/SG,RJ Barrett,6300,NY,ORL,2022-10-24
C/PF,Nic Claxton,6200,BKN,MEM,2022-10-24
SF/PF,Tobias Harris,6100,PHI,IND,2022-10-24
SG/PG,Anfernee Simons,6000,POR,DEN,2022-10-24
PF,Jarred Vanderbilt,6000,UTA,HOU,2022-10-24
PF,Jabari Smith,6000,HOU,UTA,2022-10-24
C/PF,Myles Turner,6000,IND,PHI,2022-10-24
PG/SG,Cole Anthony,6000,ORL,NY,2022-10-24
SG/SF,Josh Hart,5900,POR,DEN,2022-10-24
SF/SG,Franz Wagner,5900,ORL,NY,2022-10-24
PF/C,Jalen Smith,5900,IND,PHI,2022-10-24
PF/SF,Michael Porter,5800,DEN,POR,2022-10-24
SG,Devin Vassell,5800,SA,MIN,2022-10-24
PF/C,Aaron Gordon,5700,DEN,POR,2022-10-24
SG,Collin Sexton,5700,UTA,HOU,2022-10-24
SG/SF,Gary Trent,5700,TOR,MIA,2022-10-24
SG/SF,Buddy Hield,5600,IND,PHI,2022-10-24
SG/PG,Marcus Smart,5600,BOS,CHI,2022-10-24
C/PF,Al Horford,5600,BOS,CHI,2022-10-24
PG/SG,Jamal Murray,5500,DEN,POR,2022-10-24
C,Steven Adams,5500,MEM,BKN,2022-10-24
C/PF,Alperen Sengun,5500,HOU,UTA,2022-10-24
SG,Bennedict Mathurin,5400,IND,PHI,2022-10-24
SG/SF,Dillon Brooks,5400,MEM,BKN,2022-10-24
PG,Tre Jones,5400,SA,MIN,2022-10-24
PG,Kyle Lowry,5300,MIA,TOR,2022-10-24
PG/SG,Malcolm Brogdon,5300,BOS,CHI,2022-10-24
C,Mitchell Robinson,5200,NY,ORL,2022-10-24
SF/PF,Jaden McDaniels,5200,MIN,SA,2022-10-24
PG/SG,Ayo Dosunmu,5100,CHI,BOS,2022-10-24
SG/SF,Terrence Ross,5000,ORL,NY,2022-10-24
PG/SG,Jalen Suggs,5000,ORL,NY,2022-10-24
SF/PF,Royce O'Neale,5000,BKN,MEM,2022-10-24
PF/C,Bruno Fernando,4900,HOU,UTA,2022-10-24
PG/SG,Derrick White,4800,BOS,CHI,2022-10-24
C/PF,Kelly Olynyk,4800,UTA,HOU,2022-10-24
SG/SF,Evan Fournier,4800,NY,ORL,2022-10-24
PF,Grant Williams,4800,BOS,CHI,2022-10-24
SG/SF,Cam Reddish,4800,NY,ORL,2022-10-24
C,Walker Kessler,4800,UTA,HOU,2022-10-24
C,Andre Drummond,4700,CHI,BOS,2022-10-24
SG/SF,Kentavious Caldwell-Pope,4700,DEN,POR,2022-10-24
SG/PG,Immanuel Quickley,4700,NY,ORL,2022-10-24
SG/SF,Max Strus,4600,MIA,TOR,2022-10-24
PF,Isaiah Jackson,4600,IND,PHI,2022-10-24
PF,Day'Ron Sharpe,4600,BKN,MEM,2022-10-24
SF/PF,Jae'Sean Tate,4600,HOU,UTA,2022-10-24
PF,Isaiah Hartenstein,4600,NY,ORL,2022-10-24
PG,Tyus Jones,4500,MEM,BKN,2022-10-24
PG,Jaylen Nowell,4500,MIN,SA,2022-10-24
C,Goga Bitadze,4500,IND,PHI,2022-10-24
PF/C,Precious Achiuwa,4500,TOR,MIA,2022-10-24
PF,Santi Aldama,4400,MEM,BKN,2022-10-24
SF/PF,Otto Porter,4400,TOR,MIA,2022-10-24
SF/SG,John Konchar,4400,MEM,BKN,2022-10-24
SF/PF,Patrick Williams,4400,CHI,BOS,2022-10-24
SF/SG,Malik Beasley,4300,UTA,HOU,2022-10-24
SG/SF,Terry Taylor,4300,IND,PHI,2022-10-24
SF,Tari Eason,4300,HOU,UTA,2022-10-24
PG/SG,Gabe Vincent,4200,MIA,TOR,2022-10-24
C/PF,Chris Boucher,4200,TOR,MIA,2022-10-24
SF/PF,Kenyon Martin,4200,HOU,UTA,2022-10-24
SF,Chris Duarte,4200,IND,PHI,2022-10-24
PG/SG,Seth Curry,4200,BKN,MEM,2022-10-24
SF,Justise Winslow,4200,POR,DEN,2022-10-24
PG/SG,Alex Caruso,4200,CHI,BOS,2022-10-24
PF,Obi Toppin,4200,NY,ORL,2022-10-24
SF/SG,Caleb Martin,4100,MIA,TOR,2022-10-24
PF,Trendon Watford,4100,POR,DEN,2022-10-24
PF,Usman Garuba,4100,HOU,UTA,2022-10-24
SG,Bruce Brown,4100,DEN,POR,2022-10-24
SF/PF,Jeremy Sochan,4100,SA,MIN,2022-10-24
C,Christian Koloko,4100,TOR,MIA,2022-10-24
SG/SF,Talen Horton-Tucker,4100,UTA,HOU,2022-10-24
PG/SG,Derrick Rose,4100,NY,ORL,2022-10-24
SF/SG,Josh Richardson,4100,SA,MIN,2022-10-24
SG/SF,Javonte Green,4000,CHI,BOS,2022-10-24
SG/PG,Joshua Primo,4000,SA,MIN,2022-10-24
SG,Gary Payton,4000,POR,DEN,2022-10-24
SF/PF,Kyle Anderson,4000,MIN,SA,2022-10-24
C,Bol Bol,4000,ORL,NY,2022-10-24
PG/SG,Coby White,4000,CHI,BOS,2022-10-24
PF/C,Brandon Clarke,4000,MEM,BKN,2022-10-24
PF/SF,Doug McDermott,4000,SA,MIN,2022-10-24
SF/SG,Eric Gordon,4000,HOU,UTA,2022-10-24
PF,P.J. Tucker,4000,PHI,IND,2022-10-24
PG/SG,Markelle Fultz,4000,ORL,NY,2022-10-24
PF/C,Zach Collins,4000,SA,MIN,2022-10-24
SG,Aaron Nesmith,4000,IND,PHI,2022-10-24
C/PF,Drew Eubanks,4000,POR,DEN,2022-10-24
SF/PF,Taurean Prince,3900,MIN,SA,2022-10-24
PG,Jordan McLaughlin,3900,MIN,SA,2022-10-24
PG,Bones Hyland,3900,DEN,POR,2022-10-24
PF,Noah Vonleh,3900,BOS,CHI,2022-10-24
C,Mo Bamba,3900,ORL,NY,2022-10-24
SG,Andrew Nembhard,3900,IND,PHI,2022-10-24
SG,Christian Braun,3900,DEN,POR,2022-10-24
PF,Jake LaRavia,3900,MEM,BKN,2022-10-24
PF,Chuma Okeke,3900,ORL,NY,2022-10-24
SF,Nassir Little,3900,POR,DEN,2022-10-24
SG/PG,Victor Oladipo,3900,MIA,TOR,2022-10-24
SF/PF,Jonathan Isaac,3900,ORL,NY,2022-10-24
PF/SF,Jeff Green,3900,DEN,POR,2022-10-24
PG/SG,T.J. McConnell,3900,IND,PHI,2022-10-24
SF,Oshae Brissett,3800,IND,PHI,2022-10-24
SG,Josh Christopher,3800,HOU,UTA,2022-10-24
SG,Cam Thomas,3800,BKN,MEM,2022-10-24
SG/SF,Duncan Robinson,3800,MIA,TOR,2022-10-24
SF,Ziaire Williams,3800,MEM,BKN,2022-10-24
SG/PG,Patty Mills,3800,BKN,MEM,2022-10-24
PG/SG,De'Anthony Melton,3800,PHI,IND,2022-10-24
PF,David Roddy,3800,MEM,BKN,2022-10-24
PF/C,Isaiah Roby,3800,SA,MIN,2022-10-24
SG/SF,Nickeil Alexander-Walker,3800,UTA,HOU,2022-10-24
C,DeAndre Jordan,3800,DEN,POR,2022-10-24
PF/SF,Rudy Gay,3800,UTA,HOU,2022-10-24
SF/PF,Derrick Jones,3800,CHI,BOS,2022-10-24
C,Gorgui Dieng,3800,SA,MIN,2022-10-24
PF,Xavier Tillman,3800,MEM,BKN,2022-10-24
PF,Thaddeus Young,3800,TOR,MIA,2022-10-24
PG,Goran Dragic,3800,CHI,BOS,2022-10-24
PG/SG,R.J. Hampton,3700,ORL,NY,2022-10-24
SG,Ochai Agbaji,3700,UTA,HOU,2022-10-24
SG,Shaedon Sharpe,3700,POR,DEN,2022-10-24
PF/C,Blake Griffin,3700,BOS,CHI,2022-10-24
C,Naz Reid,3700,MIN,SA,2022-10-24
C,Dewayne Dedmon,3700,MIA,TOR,2022-10-24
SF,Garrison Mathews,3600,HOU,UTA,2022-10-24
PF/C,Daniel Theis,3600,IND,PHI,2022-10-24
PG,Dalano Banton,3600,TOR,MIA,2022-10-24
SG/SF,Quentin Grimes,3600,NY,ORL,2022-10-24
SF/PF,Juancho Hernangomez,3600,TOR,MIA,2022-10-24
PF/SF,Markieff Morris,3600,BKN,MEM,2022-10-24
C/PF,Khem Birch,3600,TOR,MIA,2022-10-24
C,Montrezl Harrell,3600,PHI,IND,2022-10-24
PF,Moritz Wagner,3600,ORL,NY,2022-10-24
SF,Matisse Thybulle,3600,PHI,IND,2022-10-24
SG,Dalen Terry,3600,CHI,BOS,2022-10-24
PG,TyTy Washington,3600,HOU,UTA,2022-10-24
SF,Danuel House,3600,PHI,IND,2022-10-24
C,Udoka Azubuike,3600,UTA,HOU,2022-10-24
C,Paul Reed,3600,PHI,IND,2022-10-24
PG/SG,Malachi Flynn,3600,TOR,MIA,2022-10-24
C,Olivier Sarr,3600,POR,DEN,2022-10-24
SG/SF,Gary Harris,3600,ORL,NY,2022-10-24
SG/SF,Danny Green,3500,MEM,BKN,2022-10-24
SF,Vlatko Cancar,3500,DEN,POR,2022-10-24
SF,Julian Champagnie,3500,PHI,IND,2022-10-24
SF/PF,T.J. Warren,3500,BKN,MEM,2022-10-24
PG,Trevelin Queen,3500,IND,PHI,2022-10-24
PF,Nathan Knight,3500,MIN,SA,2022-10-24
C,Luka Garza,3500,MIN,SA,2022-10-24
SG,Keon Johnson,3500,POR,DEN,2022-10-24
PF,Georges Niang,3500,PHI,IND,2022-10-24
PF,Luke Kornet,3500,BOS,CHI,2022-10-24
C,Marko Simonovic,3500,CHI,BOS,2022-10-24
SF,Leandro Bolmaro,3500,UTA,HOU,2022-10-24
PF,Greg Brown,3500,POR,DEN,2022-10-24
PG,Miles McBride,3500,NY,ORL,2022-10-24
C,Jericho Sims,3500,NY,ORL,2022-10-24
SF,Sam Hauser,3500,BOS,CHI,2022-10-24
SF,Justin Champagnie,3500,TOR,MIA,2022-10-24
SF,Haywood Highsmith,3500,MIA,TOR,2022-10-24
SF,Johnny Juzang,3500,UTA,HOU,2022-10-24
SF,Kessler Edwards,3500,BKN,MEM,2022-10-24
SF,Ron Harper,3500,TOR,MIA,2022-10-24
PG,Trevor Hudgins,3500,HOU,UTA,2022-10-24
PF,Michael Foster,3500,PHI,IND,2022-10-24
PG,Jaden Springer,3500,PHI,IND,2022-10-24
PG,Collin Gillespie,3500,DEN,POR,2022-10-24
SG,Alondes Williams,3500,BKN,MEM,2022-10-24
PF,Kenneth Lofton,3500,MEM,BKN,2022-10-24
SG/SF,Furkan Korkmaz,3500,PHI,IND,2022-10-24
SF,Simone Fontecchio,3500,UTA,HOU,2022-10-24
PG/SG,Ryan Arcidiacono,3500,NY,ORL,2022-10-24
PG,Daishen Nix,3500,HOU,UTA,2022-10-24
PF/C,Jaren Jackson,3500,MEM,BKN,2022-10-24
PG,Jeff Dowtin,3500,TOR,MIA,2022-10-24
PF,Keita Bates-Diop,3500,SA,MIN,2022-10-24
SF,Malcolm Hill,3500,CHI,BOS,2022-10-24
PG,Shake Milton,3500,PHI,IND,2022-10-24
PG/SG,Ish Smith,3500,DEN,POR,2022-10-24
SG,Kendall Brown,3500,IND,PHI,2022-10-24
SG,Blake Wesley,3500,SA,MIN,2022-10-24
PF/C,Robert Williams,3500,BOS,CHI,2022-10-24
SF,Malaki Branham,3500,SA,MIN,2022-10-24
SG/PG,Austin Rivers,3500,MIN,SA,2022-10-24
SG,Svi Mykhailiuk,3500,NY,ORL,2022-10-24
PG,Kennedy Chandler,3500,MEM,BKN,2022-10-24
SG,Bryn Forbes,3500,MIN,SA,2022-10-24
SF/PF,James Johnson,3500,IND,PHI,2022-10-24
SG,Vince Williams,3500,MEM,BKN,2022-10-24
SG,Romeo Langford,3500,SA,MIN,2022-10-24
PG,JD Davison,3500,BOS,CHI,2022-10-24
SG,Peyton Watson,3500,DEN,POR,2022-10-24
PF,Kostas Antetokounmpo,3500,CHI,BOS,2022-10-24
PF,Darius Days,3500,HOU,UTA,2022-10-24
SF,Jabari Walker,3500,POR,DEN,2022-10-24
SG,Yuta Watanabe,3500,BKN,MEM,2022-10-24
SF,Admiral Schofield,3500,ORL,NY,2022-10-24
SF,Caleb Houstan,3500,ORL,NY,2022-10-24
SG,Trevor Keels,3500,NY,ORL,2022-10-24
SG,Wendell Moore,3500,MIN,SA,2022-10-24
SF,Josh Minott,3500,MIN,SA,2022-10-24
PF,John Butler,3500,POR,DEN,2022-10-24
SF,Mfiondu Kabengele,3500,BOS,CHI,2022-10-24
PF,Micah Potter,3500,UTA,HOU,2022-10-24
PF,Nikola Jovic,3500,MIA,TOR,2022-10-24
SG,Dru Smith,3500,MIA,TOR,2022-10-24
SF,Justin Jackson,3500,BOS,CHI,2022-10-24
SF,Davon Reed,3500,DEN,POR,2022-10-24
SF,Jordan Hall,3500,SA,MIN,2022-10-24
SF,Jack White,3500,DEN,POR,2022-10-24
SF,Jamal Cain,3500,MIA,TOR,2022-10-24
C,Boban Marjanovic,3500,HOU,UTA,2022-10-24
PF,Udonis Haslem,3500,MIA,TOR,2022-10-24
SG,David Duke,3500,BKN,MEM,2022-10-24
SF,Dominick Barlow,3500,SA,MIN,2022-10-24
PF/C,Zeke Nnaji,3500,DEN,POR,2022-10-24
SG,Kevon Harris,3500,ORL,NY,2022-10-24
PG/SG,Edmond Sumner,3500,BKN,MEM,2022-10-24
SF/PF,Danilo Gallinari,3500,BOS,CHI,2022-10-24
PG,Lonzo Ball,3500,CHI,BOS,2022-10-24
SF,Feron Hunt,3500,NY,ORL,2022-10-24
PG/SG,Payton Pritchard,3500,BOS,CHI,2022-10-24
PF/C,Tony Bradley,3500,CHI,BOS,2022-10-24
C,Omer Yurtseven,3500,MIA,TOR,2022-10-24
SG/SF,Joe Harris,3500,BKN,MEM,2022-10-24
