pos,name,salary,team,opp,date
SG,Wesley Matthews,3700,MIL,LAL,2023-02-09
C,DeAndre Jordan,3700,DEN,ORL,2023-02-09
SF,Jalen Johnson,3700,ATL,PHO,2023-02-09
SF/PF,Derrick Jones,3700,CHI,BKN,2023-02-09
PF/SF,Jeff Green,3700,DEN,ORL,2023-02-09
C,Jock Landale,3700,PHO,ATL,2023-02-09
PG,Goran Dragic,3700,CHI,BKN,2023-02-09
SG,Trent Forrest,3700,ATL,PHO,2023-02-09
SF/SG,Josh Okogie,3700,PHO,ATL,2023-02-09
SG,Max Christie,3700,LAL,MIL,2023-02-09
SF,Jack White,3600,DEN,ORL,2023-02-09
SG,Kevon Harris,3600,ORL,DEN,2023-02-09
SF/SG,Austin Reaves,3600,LAL,MIL,2023-02-09
SF,Caleb Houstan,3600,ORL,DEN,2023-02-09
SF/PF,Thanasis Antetokounmpo,3500,MIL,LAL,2023-02-09
SG,Dru Smith,3500,BKN,CHI,2023-02-09
SG/SF,Terrence Ross,3500,ORL,DEN,2023-02-09
SF,MarJon Beauchamp,3500,MIL,LAL,2023-02-09
SF,Donovan Williams,3500,ATL,PHO,2023-02-09
SF,Davon Reed,3500,LAL,MIL,2023-02-09
C,Marko Simonovic,3500,CHI,BKN,2023-02-09
SG,David Duke,3500,BKN,CHI,2023-02-09
PG,Vit Krejci,3500,ATL,PHO,2023-02-09
PG/SG,R.J. Hampton,3500,ORL,DEN,2023-02-09
PG,Scotty Pippen,3500,LAL,MIL,2023-02-09
PF/C,Sandro Mamukelashvili,3500,MIL,LAL,2023-02-09
PG,Collin Gillespie,3500,DEN,ORL,2023-02-09
SG,A.J. Green,3500,MIL,LAL,2023-02-09
SF,Cole Swider,3500,LAL,MIL,2023-02-09
PG,Lonzo Ball,3500,CHI,BKN,2023-02-09
PG,Carlik Jones,3500,CHI,BKN,2023-02-09
PF/C,Tony Bradley,3500,CHI,BKN,2023-02-09
PF/SF,Jae Crowder,3500,MIL,LAL,2023-02-09
SF,Malcolm Hill,3500,CHI,BKN,2023-02-09
SG,Tyrese Martin,3500,ATL,PHO,2023-02-09
SG,Dalen Terry,3500,CHI,BKN,2023-02-09
SG,Peyton Watson,3500,DEN,ORL,2023-02-09
SF,Admiral Schofield,3500,ORL,DEN,2023-02-09
