pos,name,salary,team,opp,date
PF/SF,Keldon Johnson,7300,SA,WAS,2023-01-30
SG/SF,Mikal Bridges,7200,PHO,TOR,2023-01-30
PG/SG,D'Angelo Russell,7200,MIN,SAC,2023-01-30
PF/C,Draymond Green,7100,GS,OKC,2023-01-30
SF/SG,Franz Wagner,7000,ORL,PHI,2023-01-30
C,Clint Capela,7000,ATL,POR,2023-01-30
SF/PF,Bojan Bogdanovic,6900,DET,DAL,2023-01-30
SF/PF,Tobias Harris,6800,PHI,ORL,2023-01-30
SG/SF,Gary Trent,6800,TOR,PHO,2023-01-30
SG/PG,Dennis Schroder,6800,LAL,BKN,2023-01-30
PF,Jerami Grant,6700,POR,ATL,2023-01-30
PG/SG,Markelle Fultz,6700,ORL,PHI,2023-01-30
C,Jakob Poeltl,6600,SA,WAS,2023-01-30
PG/SG,Tyrese Maxey,6600,PHI,ORL,2023-01-30
SF/PF,Andrew Wiggins,6600,GS,OKC,2023-01-30
SF/SG,OG Anunoby,6600,TOR,PHO,2023-01-30
PG/PF,Ben Simmons,6500,BKN,LAL,2023-01-30
SF/PF,Kyle Anderson,6500,MIN,SAC,2023-01-30
C,Jalen Duren,6500,DET,DAL,2023-01-30
SG,Devin Vassell,6500,SA,WAS,2023-01-30
SF,Saddiq Bey,6500,DET,DAL,2023-01-30
PG,Killian Hayes,6400,DET,DAL,2023-01-30
SG/PG,Anfernee Simons,6400,POR,ATL,2023-01-30
SG,Jaden Ivey,6400,DET,DAL,2023-01-30
C,Daniel Gafford,6200,WAS,SA,2023-01-30
PG,Tre Jones,6200,SA,WAS,2023-01-30
SG/SF,Josh Hart,6100,POR,ATL,2023-01-30
SG/SF,Kevin Huerter,6100,SAC,MIN,2023-01-30
PF/C,Precious Achiuwa,6100,TOR,PHO,2023-01-30
SF/PF,Harrison Barnes,6000,SAC,MIN,2023-01-30
PF/C,John Collins,6000,ATL,POR,2023-01-30
C/PF,Kevon Looney,6000,GS,OKC,2023-01-30
SF/PF,Cameron Johnson,6000,PHO,TOR,2023-01-30
SF/PF,Deni Avdija,5900,WAS,SA,2023-01-30
SF/SG,Jalen Williams,5900,OKC,GS,2023-01-30
SF/SG,Luguentz Dort,5800,OKC,GS,2023-01-30
C,Thomas Bryant,5800,LAL,BKN,2023-01-30
SF/SG,Bogdan Bogdanovic,5800,ATL,POR,2023-01-30
PG/SG,Cole Anthony,5700,ORL,PHI,2023-01-30
C/PF,Drew Eubanks,5700,POR,ATL,2023-01-30
SF/PF,Jeremy Sochan,5600,SA,WAS,2023-01-30
SF/PF,Keegan Murray,5600,SAC,MIN,2023-01-30
SF/SG,Josh Richardson,5600,SA,WAS,2023-01-30
SG/SF,Donte DiVincenzo,5500,GS,OKC,2023-01-30
PG/SG,De'Anthony Melton,5500,PHI,ORL,2023-01-30
SF/PF,De'Andre Hunter,5500,ATL,POR,2023-01-30
C,Naz Reid,5500,MIN,SAC,2023-01-30
C/PF,Chris Boucher,5400,TOR,PHO,2023-01-30
PG/SG,Delon Wright,5400,WAS,SA,2023-01-30
SF/PF,Royce O'Neale,5400,BKN,LAL,2023-01-30
PF/C,Zach Collins,5400,SA,WAS,2023-01-30
SF/PF,Rui Hachimura,5300,LAL,BKN,2023-01-30
PF,Dario Saric,5300,PHO,TOR,2023-01-30
PG,Monte Morris,5300,WAS,SA,2023-01-30
SG/SF,Tim Hardaway,5300,DAL,DET,2023-01-30
SF/PF,Dorian Finney-Smith,5300,DAL,DET,2023-01-30
SG/SF,Hamidou Diallo,5200,DET,DAL,2023-01-30
PG/SG,Seth Curry,5200,BKN,LAL,2023-01-30
SG/SF,Lonnie Walker,5200,LAL,BKN,2023-01-30
C/PF,Isaiah Stewart,5200,DET,DAL,2023-01-30
C,Onyeka Okongwu,5200,ATL,POR,2023-01-30
SF/PF,Jaden McDaniels,5100,MIN,SAC,2023-01-30
PG/SG,Alec Burks,5000,DET,DAL,2023-01-30
SF,Kenrich Williams,5000,OKC,GS,2023-01-30
C/PF,Dwight Powell,5000,DAL,DET,2023-01-30
C,Bismack Biyombo,4900,PHO,TOR,2023-01-30
SF,Justise Winslow,4800,POR,ATL,2023-01-30
SG,Malik Monk,4800,SAC,MIN,2023-01-30
PG/SG,Cameron Payne,4800,PHO,TOR,2023-01-30
SF/PF,Taurean Prince,4700,MIN,SAC,2023-01-30
PF,Trey Lyles,4700,SAC,MIN,2023-01-30
PF,Keita Bates-Diop,4700,SA,WAS,2023-01-30
SF,Jonathan Kuminga,4700,GS,OKC,2023-01-30
PG/SG,Patrick Beverley,4600,LAL,BKN,2023-01-30
PF/C,Marvin Bagley,4600,DET,DAL,2023-01-30
PF,Moritz Wagner,4600,ORL,PHI,2023-01-30
SF/SG,Austin Reaves,4600,LAL,BKN,2023-01-30
SF/PF,T.J. Warren,4500,BKN,LAL,2023-01-30
PG,Shake Milton,4500,PHI,ORL,2023-01-30
PF/C,Maxi Kleber,4500,DAL,DET,2023-01-30
PG,Jaylen Nowell,4500,MIN,SAC,2023-01-30
SG,Romeo Langford,4500,SA,WAS,2023-01-30
SF/PF,Torrey Craig,4500,PHO,TOR,2023-01-30
SG,Josh Green,4500,DAL,DET,2023-01-30
PG/SG,Jalen Suggs,4400,ORL,PHI,2023-01-30
SF/PF,Jonathan Isaac,4400,ORL,PHI,2023-01-30
SG/PG,Kendrick Nunn,4400,WAS,SA,2023-01-30
SG/SF,Reggie Bullock,4300,DAL,DET,2023-01-30
PF/C,Aleksej Pokusevski,4300,OKC,GS,2023-01-30
C,Montrezl Harrell,4300,PHI,ORL,2023-01-30
C,Bol Bol,4300,ORL,PHI,2023-01-30
PF/C,Isaiah Roby,4300,SA,WAS,2023-01-30
SG/SF,Joe Harris,4300,BKN,LAL,2023-01-30
SG/SF,Terence Davis,4200,SAC,MIN,2023-01-30
SF,Corey Kispert,4200,WAS,SA,2023-01-30
SG,Aaron Wiggins,4200,OKC,GS,2023-01-30
C,Mo Bamba,4200,ORL,PHI,2023-01-30
SG,Landry Shamet,4200,PHO,TOR,2023-01-30
PG,Isaiah Joe,4200,OKC,GS,2023-01-30
C,Paul Reed,4200,PHI,ORL,2023-01-30
C,Jock Landale,4200,PHO,TOR,2023-01-30
PF,Wenyen Gabriel,4200,LAL,BKN,2023-01-30
SG/SF,Gary Harris,4200,ORL,PHI,2023-01-30
SF,Anthony Lamb,4100,GS,OKC,2023-01-30
SF,Troy Brown,4100,LAL,BKN,2023-01-30
PF/SF,Doug McDermott,4100,SA,WAS,2023-01-30
PG/SG,Edmond Sumner,4100,BKN,LAL,2023-01-30
SG,Damion Lee,4100,PHO,TOR,2023-01-30
PF/SF,Darius Bazley,4000,OKC,GS,2023-01-30
PG,Jordan McLaughlin,4000,MIN,SAC,2023-01-30
PG,Tre Mann,4000,OKC,GS,2023-01-30
SF,Jalen Johnson,4000,ATL,POR,2023-01-30
SF/PF,Juancho Hernangomez,4000,TOR,PHO,2023-01-30
SF/SG,Josh Okogie,4000,PHO,TOR,2023-01-30
SF,Malaki Branham,4000,SA,WAS,2023-01-30
SF,AJ Griffin,4000,ATL,POR,2023-01-30
PG,Ty Jerome,4000,GS,OKC,2023-01-30
C,Taj Gibson,4000,WAS,SA,2023-01-30
C/PF,Richaun Holmes,4000,SAC,MIN,2023-01-30
PG,Jordan Goodwin,4000,WAS,SA,2023-01-30
SF,Stanley Johnson,4000,SA,WAS,2023-01-30
SG/SF,Terrence Ross,3900,ORL,PHI,2023-01-30
PF,Isaiah Livers,3900,DET,DAL,2023-01-30
PF,Georges Niang,3900,PHI,ORL,2023-01-30
C/PF,Jeremiah Robinson-Earl,3900,OKC,GS,2023-01-30
SG,Cam Thomas,3900,BKN,LAL,2023-01-30
C,Chimezie Metu,3900,SAC,MIN,2023-01-30
SG/PG,Austin Rivers,3900,MIN,SAC,2023-01-30
SF,Nassir Little,3900,POR,ATL,2023-01-30
SG,Jaden Hardy,3900,DAL,DET,2023-01-30
SG,Shaedon Sharpe,3900,POR,ATL,2023-01-30
PG,Saben Lee,3900,PHO,TOR,2023-01-30
PF,Thaddeus Young,3900,TOR,PHO,2023-01-30
PF/C,Frank Kaminsky,3800,ATL,POR,2023-01-30
PF,Nathan Knight,3800,MIN,SAC,2023-01-30
PG,Davion Mitchell,3800,SAC,MIN,2023-01-30
PF,Anthony Gill,3800,WAS,SA,2023-01-30
SG,Duane Washington,3800,PHO,TOR,2023-01-30
PG,Aaron Holiday,3800,ATL,POR,2023-01-30
SF,Caleb Houstan,3800,ORL,PHI,2023-01-30
C,Christian Koloko,3800,TOR,PHO,2023-01-30
PF,Chuma Okeke,3800,ORL,PHI,2023-01-30
C,Nerlens Noel,3800,DET,DAL,2023-01-30
SF,Ousmane Dieng,3800,OKC,GS,2023-01-30
SG/SF,Will Barton,3800,WAS,SA,2023-01-30
C,James Wiseman,3800,GS,OKC,2023-01-30
C,Mike Muscala,3800,OKC,GS,2023-01-30
PF,Juan Toscano-Anderson,3700,LAL,BKN,2023-01-30
SF,Ish Wainright,3700,PHO,TOR,2023-01-30
SG,Moses Moody,3700,GS,OKC,2023-01-30
SG,Gary Payton,3700,POR,ATL,2023-01-30
PG,Cory Joseph,3700,DET,DAL,2023-01-30
SF/PF,Kevin Knox,3700,DET,DAL,2023-01-30
SG,Max Christie,3700,LAL,BKN,2023-01-30
PF,Jaylin Williams,3700,OKC,GS,2023-01-30
SF,Matisse Thybulle,3700,PHI,ORL,2023-01-30
SF,Jabari Walker,3700,POR,ATL,2023-01-30
SG,Yuta Watanabe,3700,BKN,LAL,2023-01-30
SF,Admiral Schofield,3700,ORL,PHI,2023-01-30
PG/SG,Malachi Flynn,3700,TOR,PHO,2023-01-30
SF,Eugene Omoruyi,3700,OKC,GS,2023-01-30
SG,Lindy Waters,3700,OKC,GS,2023-01-30
SG/SF,Theo Pinson,3600,DAL,DET,2023-01-30
PF/C,JaMychal Green,3600,GS,OKC,2023-01-30
C,Luka Garza,3600,MIN,SAC,2023-01-30
PF,Trendon Watford,3600,POR,ATL,2023-01-30
PF,Day'Ron Sharpe,3600,BKN,LAL,2023-01-30
PG,Jaden Springer,3600,PHI,ORL,2023-01-30
SG/SF,Furkan Korkmaz,3600,PHI,ORL,2023-01-30
SF,Davis Bertans,3600,DAL,DET,2023-01-30
SG/PG,Patty Mills,3600,BKN,LAL,2023-01-30
SG,Blake Wesley,3600,SA,WAS,2023-01-30
SF,Danuel House,3600,PHI,ORL,2023-01-30
PF,P.J. Tucker,3600,PHI,ORL,2023-01-30
C,Gorgui Dieng,3600,SA,WAS,2023-01-30
SG,Kevon Harris,3600,ORL,PHI,2023-01-30
SF,Andre Iguodala,3600,GS,OKC,2023-01-30
C,JaVale McGee,3500,DAL,DET,2023-01-30
SF,Donovan Williams,3500,ATL,POR,2023-01-30
SG,Jared Rhoden,3500,DET,DAL,2023-01-30
SF/PF,Louis King,3500,PHI,ORL,2023-01-30
SG,Buddy Boeheim,3500,DET,DAL,2023-01-30
SF,Julian Champagnie,3500,PHI,ORL,2023-01-30
PG,Matthew Dellavedova,3500,SAC,MIN,2023-01-30
SF,Matt Ryan,3500,MIN,SAC,2023-01-30
SG,Keon Johnson,3500,POR,ATL,2023-01-30
C,Neemias Queta,3500,SAC,MIN,2023-01-30
PG/SG,Cade Cunningham,3500,DET,DAL,2023-01-30
SF,Joe Wieskamp,3500,TOR,PHO,2023-01-30
C,Damian Jones,3500,LAL,BKN,2023-01-30
PF,Greg Brown,3500,POR,ATL,2023-01-30
PG,Dalano Banton,3500,TOR,PHO,2023-01-30
PG,Vit Krejci,3500,ATL,POR,2023-01-30
PG,McKinley Wright,3500,DAL,DET,2023-01-30
PG/SG,R.J. Hampton,3500,ORL,PHI,2023-01-30
SF,Kessler Edwards,3500,BKN,LAL,2023-01-30
SF,Ron Harper,3500,TOR,PHO,2023-01-30
PG,Scotty Pippen,3500,LAL,BKN,2023-01-30
C,Charles Bassey,3500,SA,WAS,2023-01-30
SG/SF,PJ Dozier,3500,SAC,MIN,2023-01-30
SG,Keon Ellis,3500,SAC,MIN,2023-01-30
SF,Cole Swider,3500,LAL,BKN,2023-01-30
PF/SF,Markieff Morris,3500,BKN,LAL,2023-01-30
PG,Jeff Dowtin,3500,TOR,PHO,2023-01-30
C/PF,Khem Birch,3500,TOR,PHO,2023-01-30
PF,Isaiah Todd,3500,WAS,SA,2023-01-30
SF/SG,Justin Holiday,3500,ATL,POR,2023-01-30
SF,KZ Okpala,3500,SAC,MIN,2023-01-30
SG,Tyrese Martin,3500,ATL,POR,2023-01-30
SG,Bryn Forbes,3500,MIN,SAC,2023-01-30
PF,Chet Holmgren,3500,OKC,GS,2023-01-30
SG,Johnny Davis,3500,WAS,SA,2023-01-30
SG,Ryan Rollins,3500,GS,OKC,2023-01-30
SF,Patrick Baldwin,3500,GS,OKC,2023-01-30
SG,Wendell Moore,3500,MIN,SAC,2023-01-30
SF,Josh Minott,3500,MIN,SAC,2023-01-30
PF,John Butler,3500,POR,ATL,2023-01-30
SF/PF,Otto Porter,3500,TOR,PHO,2023-01-30
SG,Dru Smith,3500,BKN,LAL,2023-01-30
SG,A.J. Lawson,3500,DAL,DET,2023-01-30
C,Ibou Badji,3500,POR,ATL,2023-01-30
SG,Rodney McGruder,3500,DET,DAL,2023-01-30
SG,David Duke,3500,BKN,LAL,2023-01-30
SF,Dominick Barlow,3500,SA,WAS,2023-01-30
PF/C,Vernon Carey,3500,WAS,SA,2023-01-30
PG,Frank Ntilikina,3500,DAL,DET,2023-01-30
PF/SF,Jae Crowder,3500,PHO,TOR,2023-01-30
C/PF,Alex Len,3500,SAC,MIN,2023-01-30
SG,Trent Forrest,3500,ATL,POR,2023-01-30
