pos,name,salary,team,opp,date
SG/SF,Joe Harris,4500,BKN,TOR,2022-12-16
SF/PF,Dorian Finney-Smith,4500,DAL,POR,2022-12-16
SG/SF,Terence Davis,4400,SAC,DET,2022-12-16
C/PF,Jeremiah Robinson-Earl,4400,OKC,MIN,2022-12-16
PF/C,Kevin Love,4400,CLE,IND,2022-12-16
PG/SG,Ayo Dosunmu,4400,CHI,NY,2022-12-16
PG,Ricky Rubio,4400,CLE,IND,2022-12-16
PG,Cory Joseph,4400,DET,SAC,2022-12-16
SG,Yuta Watanabe,4400,BKN,TOR,2022-12-16
C,Christian Koloko,4400,TOR,BKN,2022-12-16
SG,Shaedon Sharpe,4400,POR,DAL,2022-12-16
C,Nick Richards,4400,CHA,ATL,2022-12-16
SG,Moses Moody,4300,GS,PHI,2022-12-16
PF,Isaiah Jackson,4300,IND,CLE,2022-12-16
PG,Theo Maledon,4300,CHA,ATL,2022-12-16
PG,Tre Mann,4300,OKC,MIN,2022-12-16
SG,Cam Thomas,4300,BKN,TOR,2022-12-16
SF/PF,Cedi Osman,4300,CLE,IND,2022-12-16
PF,Chuma Okeke,4300,ORL,BOS,2022-12-16
SF/PF,Otto Porter,4300,TOR,BKN,2022-12-16
PF/C,Blake Griffin,4300,BOS,ORL,2022-12-16
PG,Isaiah Joe,4300,OKC,MIN,2022-12-16
SF,Oshae Brissett,4200,IND,CLE,2022-12-16
SF/PF,T.J. Warren,4200,BKN,TOR,2022-12-16
PG/SG,Seth Curry,4200,BKN,TOR,2022-12-16
SF/SG,Jarrett Culver,4200,ATL,CHA,2022-12-16
SF,Ousmane Dieng,4200,OKC,MIN,2022-12-16
SF/PF,Derrick Jones,4200,CHI,NY,2022-12-16
PG/SG,Patrick Beverley,4100,LAL,DEN,2022-12-16
SF,Troy Brown,4100,LAL,DEN,2022-12-16
C,Andre Drummond,4100,CHI,NY,2022-12-16
PG/SG,Edmond Sumner,4100,BKN,TOR,2022-12-16
C,Paul Reed,4100,PHI,GS,2022-12-16
PG,Goran Dragic,4100,CHI,NY,2022-12-16
PF,Wenyen Gabriel,4100,LAL,DEN,2022-12-16
SG/SF,Terrence Ross,4000,ORL,BOS,2022-12-16
SF,Vlatko Cancar,4000,DEN,LAL,2022-12-16
PG,Jordan McLaughlin,4000,MIN,OKC,2022-12-16
PG,Davion Mitchell,4000,SAC,DET,2022-12-16
PG,Dalano Banton,4000,TOR,BKN,2022-12-16
SF,Chris Duarte,4000,IND,CLE,2022-12-16
PG,Kemba Walker,4000,DAL,POR,2022-12-16
SF/SG,Justin Holiday,4000,ATL,CHA,2022-12-16
PG/SG,Ish Smith,4000,DEN,LAL,2022-12-16
C,Montrezl Harrell,4000,PHI,GS,2022-12-16
SG/PG,Kendrick Nunn,4000,LAL,DEN,2022-12-16
SG/SF,Javonte Green,3900,CHI,NY,2022-12-16
SG/SF,Reggie Bullock,3900,DAL,POR,2022-12-16
PF,Georges Niang,3900,PHI,GS,2022-12-16
C,Damian Jones,3900,LAL,DEN,2022-12-16
SF,Sam Hauser,3900,BOS,ORL,2022-12-16
PF,Trendon Watford,3900,POR,DAL,2022-12-16
PG/SG,Coby White,3900,CHI,NY,2022-12-16
SG/SF,Cam Reddish,3900,NY,CHI,2022-12-16
SF,Kenrich Williams,3900,OKC,MIN,2022-12-16
C/PF,Dwight Powell,3900,DAL,POR,2022-12-16
C,DeAndre Jordan,3900,DEN,LAL,2022-12-16
SF,Eugene Omoruyi,3900,OKC,MIN,2022-12-16
C/PF,Drew Eubanks,3900,POR,DAL,2022-12-16
PF,Trey Lyles,3800,SAC,DET,2022-12-16
PF,Isaiah Livers,3800,DET,SAC,2022-12-16
SG,James Bouknight,3800,CHA,ATL,2022-12-16
PG,Miles McBride,3800,NY,CHI,2022-12-16
SG,Aaron Wiggins,3800,OKC,MIN,2022-12-16
PF,Day'Ron Sharpe,3800,BKN,TOR,2022-12-16
SG,Gary Payton,3800,POR,DAL,2022-12-16
PF/SF,Markieff Morris,3800,BKN,TOR,2022-12-16
SF,Anthony Lamb,3800,GS,PHI,2022-12-16
SF/PF,Kevin Knox,3800,DET,SAC,2022-12-16
C/PF,Khem Birch,3800,TOR,BKN,2022-12-16
SG/SF,Hamidou Diallo,3800,DET,SAC,2022-12-16
C,Chimezie Metu,3800,SAC,DET,2022-12-16
SF,Admiral Schofield,3800,ORL,BOS,2022-12-16
SF,Caleb Houstan,3800,ORL,BOS,2022-12-16
SG,Bryce McGowens,3800,CHA,ATL,2022-12-16
SG,Jaden Hardy,3800,DAL,POR,2022-12-16
SG,Rodney McGruder,3800,DET,SAC,2022-12-16
SF/PF,Jonathan Isaac,3800,ORL,BOS,2022-12-16
PF/SF,Jeff Green,3800,DEN,LAL,2022-12-16
PF,Obi Toppin,3800,NY,CHI,2022-12-16
SF/SG,Isaac Okoro,3800,CLE,IND,2022-12-16
PG/SG,T.J. McConnell,3800,IND,CLE,2022-12-16
SG/SF,Gary Harris,3800,ORL,BOS,2022-12-16
PF,Juan Toscano-Anderson,3700,LAL,DEN,2022-12-16
C,Luka Garza,3700,MIN,OKC,2022-12-16
PF,Luke Kornet,3700,BOS,ORL,2022-12-16
C,Jericho Sims,3700,NY,CHI,2022-12-16
PG/SG,R.J. Hampton,3700,ORL,BOS,2022-12-16
SG/SF,Furkan Korkmaz,3700,PHI,GS,2022-12-16
SG/PG,Patty Mills,3700,BKN,TOR,2022-12-16
SF,Danuel House,3700,PHI,GS,2022-12-16
PG/SG,Derrick Rose,3700,NY,CHI,2022-12-16
PF,P.J. Tucker,3700,PHI,GS,2022-12-16
PG,Lonzo Ball,3700,CHI,NY,2022-12-16
PG,Frank Ntilikina,3700,DAL,POR,2022-12-16
PG/SG,Malachi Flynn,3700,TOR,BKN,2022-12-16
C,JaVale McGee,3600,DAL,POR,2022-12-16
PG,Matthew Dellavedova,3600,SAC,DET,2022-12-16
C,Kai Jones,3600,CHA,ATL,2022-12-16
SF,KZ Okpala,3600,SAC,DET,2022-12-16
PG,Ty Jerome,3600,GS,PHI,2022-12-16
SF,Nassir Little,3600,POR,DAL,2022-12-16
C,Nerlens Noel,3600,DET,SAC,2022-12-16
SG/SF,Theo Pinson,3500,DAL,POR,2022-12-16
SF/PF,Taurean Prince,3500,MIN,OKC,2022-12-16
PF/C,JaMychal Green,3500,GS,PHI,2022-12-16
SG,Buddy Boeheim,3500,DET,SAC,2022-12-16
SG/SF,Evan Fournier,3500,NY,CHI,2022-12-16
SF,DaQuan Jeffries,3500,NY,CHI,2022-12-16
PF/C,Frank Kaminsky,3500,ATL,CHA,2022-12-16
SF,Julian Champagnie,3500,PHI,GS,2022-12-16
PG,Trevelin Queen,3500,IND,CLE,2022-12-16
PF,Nathan Knight,3500,MIN,OKC,2022-12-16
SF,Matt Ryan,3500,MIN,OKC,2022-12-16
SG,Keon Johnson,3500,POR,DAL,2022-12-16
C,Neemias Queta,3500,SAC,DET,2022-12-16
PG/SG,Cade Cunningham,3500,DET,SAC,2022-12-16
PF,JT Thor,3500,CHA,ATL,2022-12-16
PF/C,Daniel Theis,3500,IND,CLE,2022-12-16
C,Marko Simonovic,3500,CHI,NY,2022-12-16
PF,Greg Brown,3500,POR,DAL,2022-12-16
SF,Justin Champagnie,3500,TOR,BKN,2022-12-16
PG,Vit Krejci,3500,ATL,CHA,2022-12-16
PG,McKinley Wright,3500,DAL,POR,2022-12-16
SF,Kessler Edwards,3500,BKN,TOR,2022-12-16
SF,Ron Harper,3500,TOR,BKN,2022-12-16
PG,Scotty Pippen,3500,LAL,DEN,2022-12-16
C,Robin Lopez,3500,CLE,IND,2022-12-16
PG,Jaden Springer,3500,PHI,GS,2022-12-16
PG,Collin Gillespie,3500,DEN,LAL,2022-12-16
SG,Keon Ellis,3500,SAC,DET,2022-12-16
SG,Alondes Williams,3500,BKN,TOR,2022-12-16
SG/SF,Terry Taylor,3500,IND,CLE,2022-12-16
SF,Cole Swider,3500,LAL,DEN,2022-12-16
PF,Noah Vonleh,3500,BOS,ORL,2022-12-16
PG/SG,Ryan Arcidiacono,3500,NY,CHI,2022-12-16
SF,Braxton Key,3500,DET,SAC,2022-12-16
PG,Jeff Dowtin,3500,TOR,BKN,2022-12-16
SF,Davis Bertans,3500,DAL,POR,2022-12-16
SF,Malcolm Hill,3500,CHI,NY,2022-12-16
PF,Mamadi Diakite,3500,CLE,IND,2022-12-16
SG,Christian Braun,3500,DEN,LAL,2022-12-16
SG,Kendall Brown,3500,IND,CLE,2022-12-16
SG,Max Christie,3500,LAL,DEN,2022-12-16
SG/PG,Austin Rivers,3500,MIN,OKC,2022-12-16
SG,Svi Mykhailiuk,3500,NY,CHI,2022-12-16
SG,Tyrese Martin,3500,ATL,CHA,2022-12-16
SG,Bryn Forbes,3500,MIN,OKC,2022-12-16
PF,Jaylin Williams,3500,OKC,MIN,2022-12-16
PF,Chet Holmgren,3500,OKC,MIN,2022-12-16
SF/PF,James Johnson,3500,IND,CLE,2022-12-16
PG,JD Davison,3500,BOS,ORL,2022-12-16
SF,Matisse Thybulle,3500,PHI,GS,2022-12-16
SG,Dalen Terry,3500,CHI,NY,2022-12-16
SG,Peyton Watson,3500,DEN,LAL,2022-12-16
PF,Kostas Antetokounmpo,3500,CHI,NY,2022-12-16
SF,Jabari Walker,3500,POR,DAL,2022-12-16
SG,Trevor Keels,3500,NY,CHI,2022-12-16
SG,Ryan Rollins,3500,GS,PHI,2022-12-16
SF,Patrick Baldwin,3500,GS,PHI,2022-12-16
SG,Wendell Moore,3500,MIN,OKC,2022-12-16
SF,Josh Minott,3500,MIN,OKC,2022-12-16
SG,Dylan Windler,3500,CLE,IND,2022-12-16
PF,Isaiah Mobley,3500,CLE,IND,2022-12-16
PF,John Butler,3500,POR,DAL,2022-12-16
C,Mark Williams,3500,CHA,ATL,2022-12-16
SG/PG,Cody Martin,3500,CHA,ATL,2022-12-16
PG,Raul Neto,3500,CLE,IND,2022-12-16
SF,Mfiondu Kabengele,3500,BOS,ORL,2022-12-16
SG,A.J. Lawson,3500,MIN,OKC,2022-12-16
SF,Justin Jackson,3500,BOS,ORL,2022-12-16
C,Goga Bitadze,3500,IND,CLE,2022-12-16
C,Ibou Badji,3500,POR,DAL,2022-12-16
SF,Davon Reed,3500,DEN,LAL,2022-12-16
SF,Jack White,3500,DEN,LAL,2022-12-16
SF,Chima Moneke,3500,SAC,DET,2022-12-16
SG,David Duke,3500,BKN,TOR,2022-12-16
C/PF,Richaun Holmes,3500,SAC,DET,2022-12-16
PF/C,Zeke Nnaji,3500,DEN,LAL,2022-12-16
PG,Saben Lee,3500,PHI,GS,2022-12-16
SG,Kevon Harris,3500,ORL,BOS,2022-12-16
SF/PF,Danilo Gallinari,3500,BOS,ORL,2022-12-16
PG/SG,Payton Pritchard,3500,BOS,ORL,2022-12-16
PF/C,Tony Bradley,3500,CHI,NY,2022-12-16
SF,Andre Iguodala,3500,GS,PHI,2022-12-16
C,James Wiseman,3500,GS,PHI,2022-12-16
C/PF,Alex Len,3500,SAC,DET,2022-12-16
SG,Lindy Waters,3500,OKC,MIN,2022-12-16
SG,Tyler Dorsey,3500,DAL,POR,2022-12-16
C,Mike Muscala,3500,OKC,MIN,2022-12-16
