pos,name,salary,team,opp,date
C,Nikola Jokic,12000,DEN,DAL,2023-02-15
PG/SG,Luka Doncic,11800,DAL,DEN,2023-02-15
C,Joel Embiid,11500,PHI,CLE,2023-02-15
PF/C,Anthony Davis,11000,LAL,NO,2023-02-15
PF/SF,Jayson Tatum,10800,BOS,DET,2023-02-15
PG,Ja Morant,10600,MEM,UTA,2023-02-15
SG/PG,Shai Gilgeous-Alexander,10500,OKC,HOU,2023-02-15
SF/PF,LeBron James,10300,LAL,NO,2023-02-15
SG/PG,James Harden,10000,PHI,CLE,2023-02-15
PG,LaMelo Ball,9900,CHA,SA,2023-02-15
PG,Trae Young,9800,ATL,NY,2023-02-15
PG/SG,Kyrie Irving,9700,DAL,DEN,2023-02-15
SF/PF,Jimmy Butler,9400,MIA,BKN,2023-02-15
PF/C,Julius Randle,9300,NY,ATL,2023-02-15
C/PF,Bam Adebayo,9100,MIA,BKN,2023-02-15
PG/SG,Tyrese Haliburton,8900,IND,CHI,2023-02-15
SG/PG,Donovan Mitchell,8700,CLE,PHI,2023-02-15
C,Nikola Vucevic,8600,CHI,IND,2023-02-15
SG/PG,Dejounte Murray,8500,ATL,NY,2023-02-15
SF/SG,Jaylen Brown,8500,BOS,DET,2023-02-15
PG/SG,Jalen Brunson,8400,NY,ATL,2023-02-15
PF,Zion Williamson,8400,NO,LAL,2023-02-15
PG/SG,Jamal Murray,8300,DEN,DAL,2023-02-15
PF/C,Jaren Jackson,8300,MEM,UTA,2023-02-15
PF/SF,Lauri Markkanen,8200,UTA,MEM,2023-02-15
SG/SF,Desmond Bane,8200,MEM,UTA,2023-02-15
SG/SF,DeMar DeRozan,8200,CHI,IND,2023-02-15
SF/SG,Brandon Ingram,8100,NO,LAL,2023-02-15
PF/C,Evan Mobley,8100,CLE,PHI,2023-02-15
C,Nic Claxton,8000,BKN,MIA,2023-02-15
C/PF,Myles Turner,8000,IND,CHI,2023-02-15
C/PF,Jarrett Allen,8000,CLE,PHI,2023-02-15
PG/SG,Spencer Dinwiddie,7900,BKN,MIA,2023-02-15
SG/PG,Darius Garland,7900,CLE,PHI,2023-02-15
SG/PG,Josh Giddey,7800,OKC,HOU,2023-02-15
C,Alperen Sengun,7800,HOU,OKC,2023-02-15
PF/C,Aaron Gordon,7700,DEN,DAL,2023-02-15
SG/PG,Terry Rozier,7700,CHA,SA,2023-02-15
