pos,name,salary,team,opp,date
SF/PF,Nicolas Batum,4100,LAC,GS,2023-02-14
PF,Trendon Watford,4100,POR,WAS,2023-02-14
SG,Damion Lee,4100,PHO,SAC,2023-02-14
SF,Corey Kispert,4000,WAS,POR,2023-02-14
PG,Bones Hyland,4000,LAC,GS,2023-02-14
PG,Saben Lee,4000,PHO,SAC,2023-02-14
SF,Jonathan Kuminga,4000,GS,LAC,2023-02-14
SG/SF,Cam Reddish,3900,POR,WAS,2023-02-14
SF/SG,Amir Coffey,3900,LAC,GS,2023-02-14
SG/SF,Will Barton,3900,WAS,POR,2023-02-14
PG/SG,Payton Pritchard,3900,BOS,MIL,2023-02-14
PF,Thaddeus Young,3900,TOR,ORL,2023-02-14
C,Chimezie Metu,3900,SAC,PHO,2023-02-14
C,Christian Koloko,3900,TOR,ORL,2023-02-14
PF,Chuma Okeke,3800,ORL,TOR,2023-02-14
SF,Nassir Little,3800,POR,WAS,2023-02-14
C,Moses Brown,3800,LAC,GS,2023-02-14
PF,Luke Kornet,3800,BOS,MIL,2023-02-14
C,Bismack Biyombo,3800,PHO,SAC,2023-02-14
SG/SF,Joe Ingles,3800,MIL,BOS,2023-02-14
C,Jock Landale,3800,PHO,SAC,2023-02-14
PG/SG,Jevon Carter,3800,MIL,BOS,2023-02-14
C,Taj Gibson,3700,WAS,POR,2023-02-14
PF/SF,Darius Bazley,3700,PHO,SAC,2023-02-14
SG,Wesley Matthews,3700,MIL,BOS,2023-02-14
PF/C,Blake Griffin,3700,BOS,MIL,2023-02-14
PG,Matthew Dellavedova,3700,SAC,PHO,2023-02-14
PG,Davion Mitchell,3700,SAC,PHO,2023-02-14
PG,Jordan Goodwin,3700,WAS,POR,2023-02-14
PG/SG,Malachi Flynn,3700,TOR,ORL,2023-02-14
SF,Matisse Thybulle,3700,POR,WAS,2023-02-14
SG,Moses Moody,3600,GS,LAC,2023-02-14
PG,Jason Preston,3600,LAC,GS,2023-02-14
C/PF,Richaun Holmes,3600,SAC,PHO,2023-02-14
SG,Gary Payton,3600,GS,LAC,2023-02-14
SG,Kevon Harris,3600,ORL,TOR,2023-02-14
SF/PF,Juancho Hernangomez,3600,TOR,ORL,2023-02-14
SF,Anthony Lamb,3600,GS,LAC,2023-02-14
SF/PF,Kevin Knox,3600,POR,WAS,2023-02-14
PF,Moussa Diabate,3600,LAC,GS,2023-02-14
SF,Caleb Houstan,3600,ORL,TOR,2023-02-14
PF,John Butler,3500,POR,WAS,2023-02-14
SF/PF,Otto Porter,3500,TOR,ORL,2023-02-14
SF/PF,Thanasis Antetokounmpo,3500,MIL,BOS,2023-02-14
SF,Mfiondu Kabengele,3500,BOS,MIL,2023-02-14
SF,MarJon Beauchamp,3500,MIL,BOS,2023-02-14
PG,Quenton Jackson,3500,WAS,POR,2023-02-14
C,Ibou Badji,3500,POR,WAS,2023-02-14
SG,Keon Johnson,3500,POR,WAS,2023-02-14
C,Neemias Queta,3500,SAC,PHO,2023-02-14
SF,Joe Wieskamp,3500,TOR,ORL,2023-02-14
PG,Dalano Banton,3500,TOR,ORL,2023-02-14
PG/SG,R.J. Hampton,3500,ORL,TOR,2023-02-14
SF,Kessler Edwards,3500,SAC,PHO,2023-02-14
PF,Anthony Gill,3500,WAS,POR,2023-02-14
SF,Ron Harper,3500,TOR,ORL,2023-02-14
PF/C,Sandro Mamukelashvili,3500,MIL,BOS,2023-02-14
SG,Keon Ellis,3500,SAC,PHO,2023-02-14
SG,A.J. Green,3500,MIL,BOS,2023-02-14
PF/C,Vernon Carey,3500,WAS,POR,2023-02-14
SF/PF,Danilo Gallinari,3500,BOS,MIL,2023-02-14
PF/SF,Jae Crowder,3500,MIL,BOS,2023-02-14
PG/SG,Ryan Arcidiacono,3500,POR,WAS,2023-02-14
SF,Andre Iguodala,3500,GS,LAC,2023-02-14
C/PF,Alex Len,3500,SAC,PHO,2023-02-14
PG,Jeff Dowtin,3500,TOR,ORL,2023-02-14
PF,Isaiah Todd,3500,WAS,POR,2023-02-14
SF,KZ Okpala,3500,SAC,PHO,2023-02-14
PG,JD Davison,3500,BOS,MIL,2023-02-14
SG,Johnny Davis,3500,WAS,POR,2023-02-14
SF,Jabari Walker,3500,POR,WAS,2023-02-14
SF,Admiral Schofield,3500,ORL,TOR,2023-02-14
SG,Ryan Rollins,3500,GS,LAC,2023-02-14
SF,Patrick Baldwin,3500,GS,LAC,2023-02-14
