pos,name,salary,team,opp,date
SG/SF,Terence Davis,4100,SAC,MEM,2022-10-27
PF/C,Brandon Clarke,4000,MEM,SAC,2022-10-27
SG,Moses Moody,4000,GS,MIA,2022-10-27
C,Mike Muscala,4000,OKC,LAC,2022-10-27
SG/SF,Terance Mann,4000,LAC,OKC,2022-10-27
SG/SF,Joe Harris,4000,BKN,DAL,2022-10-27
SF,Kenrich Williams,3900,OKC,LAC,2022-10-27
SG/PG,Victor Oladipo,3900,MIA,GS,2022-10-27
C/PF,Richaun Holmes,3900,SAC,MEM,2022-10-27
SF/SG,Norman Powell,3900,LAC,OKC,2022-10-27
PF/C,Maxi Kleber,3900,DAL,BKN,2022-10-27
PF,Jake LaRavia,3900,MEM,SAC,2022-10-27
SG/SF,Luke Kennard,3900,LAC,OKC,2022-10-27
SF,Ousmane Dieng,3800,OKC,LAC,2022-10-27
PF/C,JaMychal Green,3800,GS,MIA,2022-10-27
SG,Cam Thomas,3800,BKN,DAL,2022-10-27
SG/SF,Duncan Robinson,3800,MIA,GS,2022-10-27
SF,Ziaire Williams,3800,MEM,SAC,2022-10-27
PF,Xavier Tillman,3800,MEM,SAC,2022-10-27
SG/SF,Donte DiVincenzo,3800,GS,MIA,2022-10-27
SG/PG,Patty Mills,3800,BKN,DAL,2022-10-27
PF,David Roddy,3800,MEM,SAC,2022-10-27
C/PF,Dwight Powell,3700,DAL,BKN,2022-10-27
SG/SF,Reggie Bullock,3700,DAL,BKN,2022-10-27
PF,Trey Lyles,3700,SAC,MEM,2022-10-27
PG,Facundo Campazzo,3700,DAL,BKN,2022-10-27
C,Dewayne Dedmon,3700,MIA,GS,2022-10-27
SG,Lindy Waters,3700,OKC,LAC,2022-10-27
SF,KZ Okpala,3700,SAC,MEM,2022-10-27
C,Moses Brown,3600,LAC,OKC,2022-10-27
PG,Frank Ntilikina,3600,DAL,BKN,2022-10-27
PF/SF,Markieff Morris,3600,BKN,DAL,2022-10-27
SG,Josh Green,3600,DAL,BKN,2022-10-27
SF,Davis Bertans,3600,DAL,BKN,2022-10-27
SF,Jonathan Kuminga,3600,GS,MIA,2022-10-27
SF,Eugene Omoruyi,3600,OKC,LAC,2022-10-27
PF,Jaylin Williams,3600,OKC,LAC,2022-10-27
SG,Jaden Hardy,3500,DAL,BKN,2022-10-27
SG/SF,Theo Pinson,3500,DAL,BKN,2022-10-27
PF,Nikola Jovic,3500,MIA,GS,2022-10-27
SG,Dru Smith,3500,MIA,GS,2022-10-27
SG/SF,Danny Green,3500,MEM,SAC,2022-10-27
SF,Jamal Cain,3500,MIA,GS,2022-10-27
SF/PF,T.J. Warren,3500,BKN,DAL,2022-10-27
SF,Chima Moneke,3500,SAC,MEM,2022-10-27
PG,Matthew Dellavedova,3500,SAC,MEM,2022-10-27
PG,Jason Preston,3500,LAC,OKC,2022-10-27
SG,Brandon Boston,3500,LAC,OKC,2022-10-27
C,Neemias Queta,3500,SAC,MEM,2022-10-27
PF,Udonis Haslem,3500,MIA,GS,2022-10-27
SG,David Duke,3500,BKN,DAL,2022-10-27
SF/SG,Amir Coffey,3500,LAC,OKC,2022-10-27
PG,McKinley Wright,3500,DAL,BKN,2022-10-27
SF,Haywood Highsmith,3500,MIA,GS,2022-10-27
SF,Kessler Edwards,3500,BKN,DAL,2022-10-27
SG,Keon Ellis,3500,SAC,MEM,2022-10-27
SG,Alondes Williams,3500,BKN,DAL,2022-10-27
PG/SG,Edmond Sumner,3500,BKN,DAL,2022-10-27
PF,Kenneth Lofton,3500,MEM,SAC,2022-10-27
PG,Isaiah Joe,3500,OKC,LAC,2022-10-27
SF,Anthony Lamb,3500,GS,MIA,2022-10-27
SF,Andre Iguodala,3500,GS,MIA,2022-10-27
C,Omer Yurtseven,3500,MIA,GS,2022-10-27
C/PF,Alex Len,3500,SAC,MEM,2022-10-27
PF/C,Jaren Jackson,3500,MEM,SAC,2022-10-27
C,Chimezie Metu,3500,SAC,MEM,2022-10-27
SG,Tyler Dorsey,3500,DAL,BKN,2022-10-27
PG,Kennedy Chandler,3500,MEM,SAC,2022-10-27
PF,Chet Holmgren,3500,OKC,LAC,2022-10-27
SG,Vince Williams,3500,MEM,SAC,2022-10-27
SG,Jalen Williams,3500,OKC,LAC,2022-10-27
SG,Yuta Watanabe,3500,BKN,DAL,2022-10-27
PF,Moussa Diabate,3500,LAC,OKC,2022-10-27
PG,Ty Jerome,3500,GS,MIA,2022-10-27
SG,Ryan Rollins,3500,GS,MIA,2022-10-27
SF,Patrick Baldwin,3500,GS,MIA,2022-10-27
