pos,name,salary,team,opp,date
PG/SG,Jordan Poole,6000,GS,DEN,2022-10-21
PF/C,P.J. Washington,6000,CHA,NO,2022-10-21
SG/SF,Josh Hart,5900,POR,PHO,2022-10-21
SG/PG,Marcus Smart,5900,BOS,MIA,2022-10-21
SG,Collin Sexton,5900,UTA,MIN,2022-10-21
PF/SF,Michael Porter,5900,DEN,GS,2022-10-21
PF/C,Draymond Green,5900,GS,DEN,2022-10-21
C,Clint Capela,5800,ATL,ORL,2022-10-21
PG/SG,Cole Anthony,5800,ORL,ATL,2022-10-21
SG,Devin Vassell,5800,SA,IND,2022-10-21
SF/SG,Franz Wagner,5700,ORL,ATL,2022-10-21
SG/PG,Anfernee Simons,5700,POR,PHO,2022-10-21
C/PF,Nic Claxton,5700,BKN,TOR,2022-10-21
PG/SG,Jordan Clarkson,5600,UTA,MIN,2022-10-21
SG/SF,Gary Trent,5600,TOR,BKN,2022-10-21
SG/SF,Buddy Hield,5500,IND,SA,2022-10-21
PF/SF,Aaron Gordon,5500,DEN,GS,2022-10-21
C,Steven Adams,5500,MEM,HOU,2022-10-21
SG/SF,Mikal Bridges,5400,PHO,POR,2022-10-21
C,Mitchell Robinson,5400,NY,DET,2022-10-21
PG,Mike Conley,5400,UTA,MIN,2022-10-21
PG/SG,Malcolm Brogdon,5400,BOS,MIA,2022-10-21
PF,Jarred Vanderbilt,5300,UTA,MIN,2022-10-21
SG,Jaden Ivey,5300,DET,NY,2022-10-21
PG,Kyle Lowry,5300,MIA,BOS,2022-10-21
PF/C,Jalen Smith,5300,IND,SA,2022-10-21
SG/SF,Dillon Brooks,5200,MEM,HOU,2022-10-21
C,Onyeka Okongwu,5200,ATL,ORL,2022-10-21
SF/PF,Jaden McDaniels,5200,MIN,UTA,2022-10-21
SF,Saddiq Bey,5200,DET,NY,2022-10-21
SF/SG,Kelly Oubre,5100,CHA,NO,2022-10-21
PG,Tre Jones,5100,SA,IND,2022-10-21
PG/SG,Jalen Suggs,5000,ORL,ATL,2022-10-21
PG/SG,Ayo Dosunmu,5000,CHI,WAS,2022-10-21
C/PF,Alperen Sengun,5000,HOU,MEM,2022-10-21
PF/C,Isaiah Stewart,5000,DET,NY,2022-10-21
C,James Wiseman,5000,GS,DEN,2022-10-21
SF/PF,Bojan Bogdanovic,4900,DET,NY,2022-10-21
C,Andre Drummond,4900,CHI,WAS,2022-10-21
C,Mason Plumlee,4900,CHA,NO,2022-10-21
SG/SF,Cam Reddish,4900,NY,DET,2022-10-21
SG/SF,Will Barton,4900,WAS,CHI,2022-10-21
PG,Monte Morris,4900,WAS,CHI,2022-10-21
PF,Jabari Smith,4800,HOU,MEM,2022-10-21
SF/PF,Royce O'Neale,4800,BKN,TOR,2022-10-21
SG/SF,Evan Fournier,4700,NY,DET,2022-10-21
PF,Day'Ron Sharpe,4700,BKN,TOR,2022-10-21
SF/PF,De'Andre Hunter,4700,ATL,ORL,2022-10-21
C/PF,Kelly Olynyk,4600,UTA,MIN,2022-10-21
SG/SF,Terrence Ross,4600,ORL,ATL,2022-10-21
SF/PF,Jae'Sean Tate,4600,HOU,MEM,2022-10-21
PF,Grant Williams,4600,BOS,MIA,2022-10-21
SF/PF,Patrick Williams,4600,CHI,WAS,2022-10-21
SF,Chris Duarte,4500,IND,SA,2022-10-21
SG/SF,Herbert Jones,4500,NO,CHA,2022-10-21
C,Mo Bamba,4500,ORL,ATL,2022-10-21
C/PF,Kevon Looney,4500,GS,DEN,2022-10-21
SF/PF,Jeremy Sochan,4500,SA,IND,2022-10-21
PF/C,Bruno Fernando,4500,HOU,MEM,2022-10-21
C,Jalen Duren,4500,DET,NY,2022-10-21
PG/SG,Derrick White,4400,BOS,MIA,2022-10-21
C,Daniel Gafford,4400,WAS,CHI,2022-10-21
SF/PF,Otto Porter,4400,TOR,BKN,2022-10-21
PF/C,Brandon Clarke,4400,MEM,HOU,2022-10-21
SG/PG,Immanuel Quickley,4400,NY,DET,2022-10-21
SF/PF,Deni Avdija,4300,WAS,CHI,2022-10-21
PF,Santi Aldama,4300,MEM,HOU,2022-10-21
PG/SG,Alec Burks,4300,DET,NY,2022-10-21
SG,Bennedict Mathurin,4300,IND,SA,2022-10-21
SF/PF,Cameron Johnson,4300,PHO,POR,2022-10-21
PG/SG,Markelle Fultz,4300,ORL,ATL,2022-10-21
SG/PG,Joshua Primo,4200,SA,IND,2022-10-21
PG/SG,Seth Curry,4200,BKN,TOR,2022-10-21
PG,Tyus Jones,4200,MEM,HOU,2022-10-21
SG/SF,Talen Horton-Tucker,4200,UTA,MIN,2022-10-21
C,Nick Richards,4200,CHA,NO,2022-10-21
PG,Dennis Smith,4200,CHA,NO,2022-10-21
PF,Isaiah Hartenstein,4200,NY,DET,2022-10-21
SF/SG,Malik Beasley,4100,UTA,MIN,2022-10-21
PF,Isaiah Jackson,4100,IND,SA,2022-10-21
PF,Trendon Watford,4100,POR,PHO,2022-10-21
SF,Trey Murphy,4100,NO,CHA,2022-10-21
PF,Chuma Okeke,4100,ORL,ATL,2022-10-21
SF/PF,Rui Hachimura,4100,WAS,CHI,2022-10-21
SF/SG,John Konchar,4100,MEM,HOU,2022-10-21
PF/C,Precious Achiuwa,4100,TOR,BKN,2022-10-21
PF/C,Larry Nance,4000,NO,CHA,2022-10-21
SG/SF,Max Strus,4000,MIA,BOS,2022-10-21
SG,Josh Christopher,4000,HOU,MEM,2022-10-21
C/PF,Chris Boucher,4000,TOR,BKN,2022-10-21
SG,Gary Payton,4000,POR,PHO,2022-10-21
SF/PF,Kyle Anderson,4000,MIN,UTA,2022-10-21
SF,Jonathan Kuminga,4000,GS,DEN,2022-10-21
SF,Nassir Little,4000,POR,PHO,2022-10-21
SG/PG,Cody Martin,4000,CHA,NO,2022-10-21
SG/SF,Kentavious Caldwell-Pope,4000,DEN,GS,2022-10-21
SG/SF,Nickeil Alexander-Walker,4000,UTA,MIN,2022-10-21
SG/PG,Victor Oladipo,4000,MIA,BOS,2022-10-21
SF/SG,Eric Gordon,4000,HOU,MEM,2022-10-21
SF/PF,Jonathan Isaac,4000,ORL,ATL,2022-10-21
PG/SG,Alex Caruso,4000,CHI,WAS,2022-10-21
PF/C,Zach Collins,4000,SA,IND,2022-10-21
PG/SG,Cameron Payne,4000,PHO,POR,2022-10-21
PF,Obi Toppin,4000,NY,DET,2022-10-21
PG/SG,Gabe Vincent,3900,MIA,BOS,2022-10-21
SF,Oshae Brissett,3900,IND,SA,2022-10-21
SF/SG,Caleb Martin,3900,MIA,BOS,2022-10-21
PG,Bones Hyland,3900,DEN,GS,2022-10-21
SG,Cam Thomas,3900,BKN,TOR,2022-10-21
SG,Terry Taylor,3900,IND,SA,2022-10-21
PF/C,Marvin Bagley,3900,DET,NY,2022-10-21
SG,Bruce Brown,3900,DEN,GS,2022-10-21
PG,Devonte' Graham,3900,NO,CHA,2022-10-21
SF,Justise Winslow,3900,POR,PHO,2022-10-21
SF,Tari Eason,3900,HOU,MEM,2022-10-21
C,Walker Kessler,3900,UTA,MIN,2022-10-21
PF,Dario Saric,3900,PHO,POR,2022-10-21
PF/SF,Doug McDermott,3900,SA,IND,2022-10-21
PG/SG,Delon Wright,3900,WAS,CHI,2022-10-21
PF,Thaddeus Young,3900,TOR,BKN,2022-10-21
PG/SG,Malachi Flynn,3900,TOR,BKN,2022-10-21
PG/SG,T.J. McConnell,3900,IND,SA,2022-10-21
C/PF,Drew Eubanks,3900,POR,PHO,2022-10-21
PF/C,JaMychal Green,3800,GS,DEN,2022-10-21
PF/C,Frank Kaminsky,3800,ATL,ORL,2022-10-21
PG,Killian Hayes,3800,DET,NY,2022-10-21
PG,Jordan McLaughlin,3800,MIN,UTA,2022-10-21
SG/SF,Duncan Robinson,3800,MIA,BOS,2022-10-21
SG/SF,Donte DiVincenzo,3800,GS,DEN,2022-10-21
SG/PG,Patty Mills,3800,BKN,TOR,2022-10-21
PG/SG,Derrick Rose,3800,NY,DET,2022-10-21
PF,Jaxson Hayes,3800,NO,CHA,2022-10-21
PF,Jalen McDaniels,3800,CHA,NO,2022-10-21
SG,Shaedon Sharpe,3800,POR,PHO,2022-10-21
C,DeAndre Jordan,3800,DEN,GS,2022-10-21
SF/SG,Josh Richardson,3800,SA,IND,2022-10-21
C,Naz Reid,3800,MIN,UTA,2022-10-21
SF/PF,Taurean Prince,3700,MIN,UTA,2022-10-21
SG/SF,Javonte Green,3700,CHI,WAS,2022-10-21
SF,Corey Kispert,3700,WAS,CHI,2022-10-21
PG,Dalano Banton,3700,TOR,BKN,2022-10-21
SF,Ziaire Williams,3700,MEM,HOU,2022-10-21
PG,Jose Alvarado,3700,NO,CHA,2022-10-21
SG/SF,Hamidou Diallo,3700,DET,NY,2022-10-21
PG/SG,Ish Smith,3700,DEN,GS,2022-10-21
SG,Landry Shamet,3700,PHO,POR,2022-10-21
PG/SG,Coby White,3700,CHI,WAS,2022-10-21
SG,Ochai Agbaji,3700,UTA,MIN,2022-10-21
C,Mark Williams,3700,CHA,NO,2022-10-21
SG/SF,Torrey Craig,3700,PHO,POR,2022-10-21
PF/C,Blake Griffin,3700,BOS,MIA,2022-10-21
PF/SF,Rudy Gay,3700,UTA,MIN,2022-10-21
C,Dewayne Dedmon,3700,MIA,BOS,2022-10-21
PF/SF,Jeff Green,3700,DEN,GS,2022-10-21
PF,Xavier Tillman,3700,MEM,HOU,2022-10-21
PG,Goran Dragic,3700,CHI,WAS,2022-10-21
SF,Garrison Mathews,3600,HOU,MEM,2022-10-21
SG,Moses Moody,3600,GS,DEN,2022-10-21
PF/C,Daniel Theis,3600,IND,SA,2022-10-21
SG/SF,Quentin Grimes,3600,NY,DET,2022-10-21
PG/SG,R.J. Hampton,3600,ORL,ATL,2022-10-21
PF/C,Willy Hernangomez,3600,NO,CHA,2022-10-21
SG,Duane Washington,3600,PHO,POR,2022-10-21
SF/PF,Juancho Hernangomez,3600,TOR,BKN,2022-10-21
C,Bismack Biyombo,3600,PHO,POR,2022-10-21
PF/SF,Markieff Morris,3600,BKN,TOR,2022-10-21
PG,Cory Joseph,3600,DET,NY,2022-10-21
C/PF,Khem Birch,3600,TOR,BKN,2022-10-21
SF/SG,Justin Holiday,3600,ATL,ORL,2022-10-21
C,Bol Bol,3600,ORL,ATL,2022-10-21
SF,AJ Griffin,3600,ATL,ORL,2022-10-21
PF,Moritz Wagner,3600,ORL,ATL,2022-10-21
PG,Aaron Holiday,3600,ATL,ORL,2022-10-21
SG,Dalen Terry,3600,CHI,WAS,2022-10-21
SG,Johnny Davis,3600,WAS,CHI,2022-10-21
PG,TyTy Washington,3600,HOU,MEM,2022-10-21
PG,Dyson Daniels,3600,NO,CHA,2022-10-21
PF/C,Isaiah Roby,3600,SA,IND,2022-10-21
C,Goga Bitadze,3600,IND,SA,2022-10-21
SF,Davon Reed,3600,DEN,GS,2022-10-21
SF/PF,Derrick Jones,3600,CHI,WAS,2022-10-21
SF,Naji Marshall,3600,NO,CHA,2022-10-21
C,Udoka Azubuike,3600,UTA,MIN,2022-10-21
C,Olivier Sarr,3600,POR,PHO,2022-10-21
SG/SF,Gary Harris,3600,ORL,ATL,2022-10-21
SG/SF,Danny Green,3500,MEM,HOU,2022-10-21
SF,Ish Wainright,3500,PHO,POR,2022-10-21
SF,Vlatko Cancar,3500,DEN,GS,2022-10-21
SG,Buddy Boeheim,3500,DET,NY,2022-10-21
SF/PF,T.J. Warren,3500,BKN,TOR,2022-10-21
PG,Trevelin Queen,3500,IND,SA,2022-10-21
PF,Nathan Knight,3500,MIN,UTA,2022-10-21
C,Luka Garza,3500,MIN,UTA,2022-10-21
SG,Keon Johnson,3500,POR,PHO,2022-10-21
PF,Isaiah Livers,3500,DET,NY,2022-10-21
PF,JT Thor,3500,CHA,NO,2022-10-21
SG,James Bouknight,3500,CHA,NO,2022-10-21
C,Kai Jones,3500,CHA,NO,2022-10-21
C,Marko Simonovic,3500,CHI,WAS,2022-10-21
SF,Leandro Bolmaro,3500,UTA,MIN,2022-10-21
PF,Greg Brown,3500,POR,PHO,2022-10-21
SF/PF,Kenyon Martin,3500,HOU,MEM,2022-10-21
PG,Theo Maledon,3500,CHA,NO,2022-10-21
PG,Miles McBride,3500,NY,DET,2022-10-21
C,Jericho Sims,3500,NY,DET,2022-10-21
SF,Sam Hauser,3500,BOS,MIA,2022-10-21
SF,Justin Champagnie,3500,TOR,BKN,2022-10-21
PG,Vit Krejci,3500,ATL,ORL,2022-10-21
SF,Haywood Highsmith,3500,MIA,BOS,2022-10-21
SF,Johnny Juzang,3500,UTA,MIN,2022-10-21
SF,Kessler Edwards,3500,BKN,TOR,2022-10-21
SF,Jalen Johnson,3500,ATL,ORL,2022-10-21
PF,Anthony Gill,3500,WAS,CHI,2022-10-21
SF,Ron Harper,3500,TOR,BKN,2022-10-21
PG,Trevor Hudgins,3500,HOU,MEM,2022-10-21
SG,Dereon Seabron,3500,NO,CHA,2022-10-21
PG,Collin Gillespie,3500,DEN,GS,2022-10-21
SG,Alondes Williams,3500,BKN,TOR,2022-10-21
PF,Kenneth Lofton,3500,MEM,HOU,2022-10-21
PF,Noah Vonleh,3500,BOS,MIA,2022-10-21
SF,Simone Fontecchio,3500,UTA,MIN,2022-10-21
SF,Anthony Lamb,3500,GS,DEN,2022-10-21
PG/SG,Ryan Arcidiacono,3500,NY,DET,2022-10-21
PG,Daishen Nix,3500,HOU,MEM,2022-10-21
SF/PF,Kevin Knox,3500,DET,NY,2022-10-21
SF,Braxton Key,3500,DET,NY,2022-10-21
PF/C,Jaren Jackson,3500,MEM,HOU,2022-10-21
PG,Jeff Dowtin,3500,TOR,BKN,2022-10-21
SF/SG,Josh Okogie,3500,PHO,POR,2022-10-21
PF,Usman Garuba,3500,HOU,MEM,2022-10-21
PF,Keita Bates-Diop,3500,SA,IND,2022-10-21
SF,Malcolm Hill,3500,CHI,WAS,2022-10-21
PF,Isaiah Todd,3500,WAS,CHI,2022-10-21
SG,Andrew Nembhard,3500,IND,SA,2022-10-21
SG,Christian Braun,3500,DEN,GS,2022-10-21
SG,Kendall Brown,3500,IND,SA,2022-10-21
SG,Blake Wesley,3500,SA,IND,2022-10-21
PF/C,Robert Williams,3500,BOS,MIA,2022-10-21
SF,Malaki Branham,3500,SA,IND,2022-10-21
SG/PG,Austin Rivers,3500,MIN,UTA,2022-10-21
SG,Svi Mykhailiuk,3500,NY,DET,2022-10-21
PG,Kennedy Chandler,3500,MEM,HOU,2022-10-21
PF,David Roddy,3500,MEM,HOU,2022-10-21
SG,Tyrese Martin,3500,ATL,ORL,2022-10-21
SG,Bryn Forbes,3500,MIN,UTA,2022-10-21
PG,Jaylen Nowell,3500,MIN,UTA,2022-10-21
SF/PF,James Johnson,3500,IND,SA,2022-10-21
SG,Vince Williams,3500,MEM,HOU,2022-10-21
PF,Jake LaRavia,3500,MEM,HOU,2022-10-21
SG,Romeo Langford,3500,SA,IND,2022-10-21
PG,JD Davison,3500,BOS,MIA,2022-10-21
C/PF,Eric Paschall,3500,MIN,UTA,2022-10-21
SG,Peyton Watson,3500,DEN,GS,2022-10-21
PF,Kostas Antetokounmpo,3500,CHI,WAS,2022-10-21
PF,Darius Days,3500,HOU,MEM,2022-10-21
SF,Jabari Walker,3500,POR,PHO,2022-10-21
SG,Yuta Watanabe,3500,BKN,TOR,2022-10-21
SF,Admiral Schofield,3500,ORL,ATL,2022-10-21
SF,Caleb Houstan,3500,ORL,ATL,2022-10-21
PG,Ty Jerome,3500,GS,DEN,2022-10-21
SF/SG,Jarrett Culver,3500,ATL,ORL,2022-10-21
SG,Trevor Keels,3500,NY,DET,2022-10-21
C,Christian Koloko,3500,TOR,BKN,2022-10-21
SG,Ryan Rollins,3500,GS,DEN,2022-10-21
SF,Patrick Baldwin,3500,GS,DEN,2022-10-21
SG,Wendell Moore,3500,MIN,UTA,2022-10-21
SF,Josh Minott,3500,MIN,UTA,2022-10-21
PF,E.J. Liddell,3500,NO,CHA,2022-10-21
PF,John Butler,3500,POR,PHO,2022-10-21
C,Taj Gibson,3500,WAS,CHI,2022-10-21
SG,Bryce McGowens,3500,CHA,NO,2022-10-21
C,Nerlens Noel,3500,DET,NY,2022-10-21
SF,Mfiondu Kabengele,3500,BOS,MIA,2022-10-21
PF,Micah Potter,3500,UTA,MIN,2022-10-21
PF,Nikola Jovic,3500,MIA,BOS,2022-10-21
SG,Dru Smith,3500,MIA,BOS,2022-10-21
SF/SG,Bogdan Bogdanovic,3500,ATL,ORL,2022-10-21
SF,Justin Jackson,3500,BOS,MIA,2022-10-21
SF,Jordan Schakel,3500,WAS,CHI,2022-10-21
SF,Garrett Temple,3500,NO,CHA,2022-10-21
SF,Jordan Hall,3500,SA,IND,2022-10-21
SF,Jack White,3500,DEN,GS,2022-10-21
SF,Jamal Cain,3500,MIA,BOS,2022-10-21
C,Boban Marjanovic,3500,HOU,MEM,2022-10-21
PF,Udonis Haslem,3500,MIA,BOS,2022-10-21
SG,Rodney McGruder,3500,DET,NY,2022-10-21
SG,David Duke,3500,BKN,TOR,2022-10-21
SF,Dominick Barlow,3500,SA,IND,2022-10-21
C,Gorgui Dieng,3500,SA,IND,2022-10-21
PF/C,Zeke Nnaji,3500,DEN,GS,2022-10-21
SG,Kevon Harris,3500,ORL,ATL,2022-10-21
PG/SG,Edmond Sumner,3500,BKN,TOR,2022-10-21
PF/C,Vernon Carey,3500,WAS,CHI,2022-10-21
SF/PF,Danilo Gallinari,3500,BOS,MIA,2022-10-21
PG,Kira Lewis,3500,NO,CHA,2022-10-21
PG,Lonzo Ball,3500,CHI,WAS,2022-10-21
PG,Jordan Goodwin,3500,WAS,CHI,2022-10-21
SF,Feron Hunt,3500,NY,DET,2022-10-21
PG/SG,Payton Pritchard,3500,BOS,MIA,2022-10-21
PF/C,Tony Bradley,3500,CHI,WAS,2022-10-21
SG,Aaron Nesmith,3500,IND,SA,2022-10-21
PF/SF,Jae Crowder,3500,PHO,POR,2022-10-21
C,Jock Landale,3500,PHO,POR,2022-10-21
SF,Andre Iguodala,3500,GS,DEN,2022-10-21
C,Omer Yurtseven,3500,MIA,BOS,2022-10-21
SG,Damion Lee,3500,PHO,POR,2022-10-21
SG,Trent Forrest,3500,ATL,ORL,2022-10-21
SG/SF,Joe Harris,3500,BKN,TOR,2022-10-21
