pos,name,salary,team,opp,date
PF/SF,Giannis Antetokounmpo,12200,MIL,LAC,2023-02-10
PG/SG,Luka Doncic,11800,DAL,SAC,2023-02-10
C,Joel Embiid,11500,PHI,NY,2023-02-10
PF/SF,Jayson Tatum,10800,BOS,CHA,2023-02-10
SG/PG,Shai Gilgeous-Alexander,10600,OKC,POR,2023-02-10
PG,Damian Lillard,10400,POR,OKC,2023-02-10
PG,Ja Morant,10200,MEM,MIN,2023-02-10
PG,LaMelo Ball,9900,CHA,BOS,2023-02-10
PG/SG,Kyrie Irving,9800,DAL,SAC,2023-02-10
SF/PF,Kevin Durant,9700,PHO,IND,2023-02-10
SF/PF,Kawhi Leonard,9600,LAC,MIL,2023-02-10
SG/PG,James Harden,9600,PHI,NY,2023-02-10
C/PF,Domantas Sabonis,9500,SAC,DAL,2023-02-10
PF/C,Julius Randle,9300,NY,PHI,2023-02-10
SG/SF,Anthony Edwards,9100,MIN,MEM,2023-02-10
SG,Devin Booker,9000,PHO,IND,2023-02-10
C/PF,Pascal Siakam,9000,TOR,UTA,2023-02-10
PG,De'Aaron Fox,9000,SAC,DAL,2023-02-10
PG,Fred VanVleet,8900,TOR,UTA,2023-02-10
C/PF,Bam Adebayo,8900,MIA,HOU,2023-02-10
SF/PF,Jimmy Butler,8800,MIA,HOU,2023-02-10
PG/SG,Tyrese Haliburton,8800,IND,PHO,2023-02-10
PF/C,Karl-Anthony Towns,8700,MIN,MEM,2023-02-10
C,Deandre Ayton,8600,PHO,IND,2023-02-10
SF/SG,Jaylen Brown,8600,BOS,CHA,2023-02-10
PF,Zion Williamson,8400,NO,CLE,2023-02-10
SG/PG,Donovan Mitchell,8300,CLE,NO,2023-02-10
PF/C,Jaren Jackson,8300,MEM,MIN,2023-02-10
SG/SF,Paul George,8200,LAC,MIL,2023-02-10
SG/PG,Darius Garland,8200,CLE,NO,2023-02-10
C/PF,Myles Turner,8100,IND,PHO,2023-02-10
PG,Chris Paul,8100,PHO,IND,2023-02-10
C,Alperen Sengun,8000,HOU,MIA,2023-02-10
PF/C,Evan Mobley,7900,CLE,NO,2023-02-10
PG/SG,Jalen Brunson,7900,NY,PHI,2023-02-10
SG/PG,Josh Giddey,7900,OKC,POR,2023-02-10
SF/SG,Brandon Ingram,7800,NO,CLE,2023-02-10
PG/SG,Jrue Holiday,7800,MIL,LAC,2023-02-10
PF/SF,Scottie Barnes,7700,TOR,UTA,2023-02-10
PF/SF,Lauri Markkanen,7700,UTA,TOR,2023-02-10
C/PF,Jarrett Allen,7700,CLE,NO,2023-02-10
SG/PG,Terry Rozier,7600,CHA,BOS,2023-02-10
PG/SG,CJ McCollum,7500,NO,CLE,2023-02-10
PF/C,Christian Wood,7500,DAL,SAC,2023-02-10
PG,Kevin Porter,7500,HOU,MIA,2023-02-10
SG/SF,Desmond Bane,7500,MEM,MIN,2023-02-10
SG/PG,Jalen Green,7400,HOU,MIA,2023-02-10
SG/SF,Tyler Herro,7300,MIA,HOU,2023-02-10
C,Walker Kessler,7200,UTA,TOR,2023-02-10
C,Rudy Gobert,7200,MIN,MEM,2023-02-10
PG,Russell Westbrook,7200,UTA,TOR,2023-02-10
PF/SF,Keldon Johnson,7100,SA,DET,2023-02-10
C,Jusuf Nurkic,7100,POR,OKC,2023-02-10
C,Steven Adams,6800,MEM,MIN,2023-02-10
C,Jakob Poeltl,6700,TOR,UTA,2023-02-10
SG/SF,Buddy Hield,6700,IND,PHO,2023-02-10
SF/PF,Bojan Bogdanovic,6600,DET,SA,2023-02-10
SF/SG,RJ Barrett,6600,NY,PHI,2023-02-10
PF/SF,Jerami Grant,6600,POR,OKC,2023-02-10
C,Brook Lopez,6600,MIL,LAC,2023-02-10
