pos,name,salary,team,opp,date
PF,Santi Aldama,5100,MEM,DEN,2023-02-25
PG,Devonte' Graham,5100,SA,UTA,2023-02-25
PG,Dennis Smith,5100,CHA,MIA,2023-02-25
SG/SF,Max Strus,5000,MIA,CHA,2023-02-25
PG/SG,Jalen Suggs,5000,ORL,IND,2023-02-25
SG/SF,Dillon Brooks,5000,MEM,DEN,2023-02-25
SF,Naji Marshall,5000,NO,NY,2023-02-25
PF/C,Isaiah Hartenstein,5000,NY,NO,2023-02-25
PF/C,Xavier Tillman,5000,MEM,DEN,2023-02-25
PG,Kyle Lowry,4900,MIA,CHA,2023-02-25
C,Charles Bassey,4800,SA,UTA,2023-02-25
SF,Vlatko Cancar,4700,DEN,MEM,2023-02-25
PG,T.J. McConnell,4700,IND,ORL,2023-02-25
PG/SG,De'Anthony Melton,4600,PHI,BOS,2023-02-25
PF,Grant Williams,4600,BOS,PHI,2023-02-25
PF/SF,Jalen McDaniels,4600,PHI,BOS,2023-02-25
C,Mike Muscala,4600,BOS,PHI,2023-02-25
SF,Sam Hauser,4500,BOS,PHI,2023-02-25
SG,Christian Braun,4500,DEN,MEM,2023-02-25
PF,Moritz Wagner,4500,ORL,IND,2023-02-25
SG,Romeo Langford,4500,SA,UTA,2023-02-25
PG,Kris Dunn,4500,UTA,SA,2023-02-25
C,Jericho Sims,4400,NY,NO,2023-02-25
PG,Jose Alvarado,4400,NO,NY,2023-02-25
PF/C,Isaiah Roby,4400,SA,UTA,2023-02-25
C,Nick Richards,4400,CHA,MIA,2023-02-25
SG/SF,Quentin Grimes,4300,NY,NO,2023-02-25
PF,Isaiah Jackson,4300,IND,ORL,2023-02-25
SG/SF,Chris Duarte,4300,IND,ORL,2023-02-25
SG/PG,Andrew Nembhard,4300,IND,ORL,2023-02-25
C,Bol Bol,4300,ORL,IND,2023-02-25
PF/C,Daniel Theis,4200,IND,ORL,2023-02-25
PG,Reggie Jackson,4200,DEN,MEM,2023-02-25
C,Thomas Bryant,4200,DEN,MEM,2023-02-25
SF/PF,Jonathan Isaac,4200,ORL,IND,2023-02-25
SF,Haywood Highsmith,4100,MIA,CHA,2023-02-25
PF/C,Willy Hernangomez,4100,NO,NY,2023-02-25
PF,Blake Griffin,4100,BOS,PHI,2023-02-25
C,Paul Reed,4100,PHI,BOS,2023-02-25
PF,Georges Niang,4000,PHI,BOS,2023-02-25
PF/C,Kevin Love,4000,MIA,CHA,2023-02-25
PG,Ish Smith,4000,DEN,MEM,2023-02-25
PF/C,Zeke Nnaji,4000,DEN,MEM,2023-02-25
SG,Gary Harris,4000,ORL,IND,2023-02-25
PF,Luke Kornet,3900,BOS,PHI,2023-02-25
PG,Shake Milton,3900,PHI,BOS,2023-02-25
C,Montrezl Harrell,3900,PHI,BOS,2023-02-25
SG,Ochai Agbaji,3900,UTA,SA,2023-02-25
PG,Dyson Daniels,3900,NO,NY,2023-02-25
PF/SF,Doug McDermott,3900,SA,UTA,2023-02-25
PF/SF,Jordan Nwora,3900,IND,ORL,2023-02-25
PF/C,Jalen Smith,3900,IND,ORL,2023-02-25
SG,Payton Pritchard,3900,BOS,PHI,2023-02-25
PF,Juan Toscano-Anderson,3800,UTA,SA,2023-02-25
C/PF,Khem Birch,3800,SA,UTA,2023-02-25
PF,Chuma Okeke,3800,ORL,IND,2023-02-25
PF/C,Jaxson Hayes,3800,NO,NY,2023-02-25
SG,Bryce McGowens,3800,CHA,MIA,2023-02-25
SF,Jamal Cain,3800,MIA,CHA,2023-02-25
PG,Kira Lewis,3800,NO,NY,2023-02-25
PF/SF,Jeff Green,3800,DEN,MEM,2023-02-25
PF,Obi Toppin,3800,NY,NO,2023-02-25
SF,Oshae Brissett,3700,IND,ORL,2023-02-25
PG,Miles McBride,3700,NY,NO,2023-02-25
C,Orlando Robinson,3700,MIA,CHA,2023-02-25
PF,David Roddy,3700,MEM,DEN,2023-02-25
SG/PG,Cody Martin,3700,CHA,MIA,2023-02-25
SF/SG,John Konchar,3700,MEM,DEN,2023-02-25
C,DeAndre Jordan,3700,DEN,MEM,2023-02-25
SF,Evan Fournier,3600,NY,NO,2023-02-25
PF,JT Thor,3600,CHA,MIA,2023-02-25
PG,Theo Maledon,3600,CHA,MIA,2023-02-25
SG/SF,Duncan Robinson,3600,MIA,CHA,2023-02-25
SF,Ziaire Williams,3600,MEM,DEN,2023-02-25
SG,Blake Wesley,3600,SA,UTA,2023-02-25
PF,Nikola Jovic,3600,MIA,CHA,2023-02-25
C,Goga Bitadze,3600,ORL,IND,2023-02-25
SF,Jack White,3600,DEN,MEM,2023-02-25
PF/SF,Rudy Gay,3600,UTA,SA,2023-02-25
PF,P.J. Tucker,3600,PHI,BOS,2023-02-25
SF,Dominick Barlow,3600,SA,UTA,2023-02-25
C,Gorgui Dieng,3600,SA,UTA,2023-02-25
C,Dewayne Dedmon,3600,PHI,BOS,2023-02-25
PG,George Hill,3600,IND,ORL,2023-02-25
SG/SF,Luke Kennard,3600,MEM,DEN,2023-02-25
SF/PF,Louis King,3500,PHI,BOS,2023-02-25
SF,DaQuan Jeffries,3500,NY,NO,2023-02-25
SF,Julian Champagnie,3500,SA,UTA,2023-02-25
PG,Trevelin Queen,3500,IND,ORL,2023-02-25
SG,James Bouknight,3500,CHA,MIA,2023-02-25
C,Damian Jones,3500,UTA,SA,2023-02-25
C,Kai Jones,3500,CHA,MIA,2023-02-25
SF,Johnny Juzang,3500,UTA,SA,2023-02-25
PG,Jaden Springer,3500,PHI,BOS,2023-02-25
SG,Dereon Seabron,3500,NO,NY,2023-02-25
PG,Collin Gillespie,3500,DEN,MEM,2023-02-25
PF,Kenneth Lofton,3500,MEM,DEN,2023-02-25
SF,Furkan Korkmaz,3500,PHI,BOS,2023-02-25
SF,Simone Fontecchio,3500,UTA,SA,2023-02-25
SG,Kendall Brown,3500,IND,ORL,2023-02-25
PG,Kennedy Chandler,3500,MEM,DEN,2023-02-25
SG,Svi Mykhailiuk,3500,CHA,MIA,2023-02-25
SG,Vince Williams,3500,MEM,DEN,2023-02-25
PF,James Johnson,3500,IND,ORL,2023-02-25
PF,Jake LaRavia,3500,MEM,DEN,2023-02-25
PG,JD Davison,3500,BOS,PHI,2023-02-25
SG,Peyton Watson,3500,DEN,MEM,2023-02-25
SF,Caleb Houstan,3500,ORL,IND,2023-02-25
SF,Admiral Schofield,3500,ORL,IND,2023-02-25
SG,Trevor Keels,3500,NY,NO,2023-02-25
SF,Danuel House,3500,PHI,BOS,2023-02-25
PG/SG,Derrick Rose,3500,NY,NO,2023-02-25
PF,E.J. Liddell,3500,NO,NY,2023-02-25
PF,Micah Potter,3500,UTA,SA,2023-02-25
SF,Mfiondu Kabengele,3500,BOS,PHI,2023-02-25
SF,Garrett Temple,3500,NO,NY,2023-02-25
C,Cody Zeller,3500,MIA,CHA,2023-02-25
SG/PG,Mac McClung,3500,PHI,BOS,2023-02-25
PF,Udonis Haslem,3500,MIA,CHA,2023-02-25
SG,Kevon Harris,3500,ORL,IND,2023-02-25
C,Udoka Azubuike,3500,UTA,SA,2023-02-25
SF/PF,Danilo Gallinari,3500,BOS,PHI,2023-02-25
PG,Frank Jackson,3500,UTA,SA,2023-02-25
C,Omer Yurtseven,3500,MIA,CHA,2023-02-25
