pos,name,salary,team,opp,date
PG/SG,Luka Doncic,11900,DAL,WAS,2023-01-24
C,Nikola Jokic,11600,DEN,NO,2023-01-24
PF/SF,Jayson Tatum,11200,BOS,MIA,2023-01-24
SF/PF,LeBron James,11100,LAL,LAC,2023-01-24
PF/C,Anthony Davis,10700,LAL,LAC,2023-01-24
PF/C,Julius Randle,9900,NY,CLE,2023-01-24
PF,Zion Williamson,9700,NO,DEN,2023-01-24
SF/PF,Kawhi Leonard,9600,LAC,LAL,2023-01-24
PG/SG,Tyrese Haliburton,9400,IND,CHI,2023-01-24
PG,LaMelo Ball,9200,CHA,PHO,2023-01-24
SG,Devin Booker,9000,PHO,CHA,2023-01-24
C/PF,Kristaps Porzingis,8900,WAS,DAL,2023-01-24
SG/SF,DeMar DeRozan,8800,CHI,IND,2023-01-24
C/PF,Bam Adebayo,8700,MIA,BOS,2023-01-24
SF/SG,Jaylen Brown,8700,BOS,MIA,2023-01-24
SF/PF,Jimmy Butler,8600,MIA,BOS,2023-01-24
SG/PG,Darius Garland,8600,CLE,NY,2023-01-24
C,Nikola Vucevic,8500,CHI,IND,2023-01-24
SG/PG,Terry Rozier,8500,CHA,PHO,2023-01-24
SG/PG,Donovan Mitchell,8400,CLE,NY,2023-01-24
PG/SG,Jalen Brunson,8400,NY,CLE,2023-01-24
SF/PF,Kyle Kuzma,8300,WAS,DAL,2023-01-24
SG/SF,Paul George,8300,LAC,LAL,2023-01-24
PF/C,Christian Wood,8200,DAL,WAS,2023-01-24
SG/SF,Zach LaVine,8200,CHI,IND,2023-01-24
PG,Chris Paul,8200,PHO,CHA,2023-01-24
PG/SG,Jamal Murray,8100,DEN,NO,2023-01-24
PG/SG,CJ McCollum,8100,NO,DEN,2023-01-24
C/PF,Myles Turner,8100,IND,CHI,2023-01-24
SG,Bradley Beal,8000,WAS,DAL,2023-01-24
PG,Russell Westbrook,8000,LAL,LAC,2023-01-24
C,Mason Plumlee,7900,CHA,PHO,2023-01-24
SG/SF,Mikal Bridges,7800,PHO,CHA,2023-01-24
C,Deandre Ayton,7700,PHO,CHA,2023-01-24
C/PF,Jarrett Allen,7600,CLE,NY,2023-01-24
SF/SG,Brandon Ingram,7500,NO,DEN,2023-01-24
C,Jonas Valanciunas,7500,NO,DEN,2023-01-24
SG/SF,Tyler Herro,7400,MIA,BOS,2023-01-24
PF/C,Aaron Gordon,7300,DEN,NO,2023-01-24
SF/SG,RJ Barrett,7200,NY,CLE,2023-01-24
PF/C,Evan Mobley,7100,CLE,NY,2023-01-24
PG/SG,Spencer Dinwiddie,7000,DAL,WAS,2023-01-24
PF/C,P.J. Washington,6900,CHA,PHO,2023-01-24
C,Thomas Bryant,6800,LAL,LAC,2023-01-24
SF/SG,Kelly Oubre,6700,CHA,PHO,2023-01-24
SF/SG,Norman Powell,6600,LAC,LAL,2023-01-24
PG/SG,T.J. McConnell,6600,IND,CHI,2023-01-24
SG/SF,Buddy Hield,6500,IND,CHI,2023-01-24
C,Ivica Zubac,6400,LAC,LAL,2023-01-24
SG/PG,Marcus Smart,6300,BOS,MIA,2023-01-24
C,Mitchell Robinson,6200,NY,CLE,2023-01-24
SG/PG,Dennis Schroder,6200,LAL,LAC,2023-01-24
PF/SF,Michael Porter,6100,DEN,NO,2023-01-24
SG/PG,Victor Oladipo,6100,MIA,BOS,2023-01-24
SF,Naji Marshall,6000,NO,DEN,2023-01-24
PG/SG,Malcolm Brogdon,6000,BOS,MIA,2023-01-24
SF/SG,Bruce Brown,5900,DEN,NO,2023-01-24
PG,Kyle Lowry,5900,MIA,BOS,2023-01-24
PF/C,Robert Williams,5800,BOS,MIA,2023-01-24
C,Daniel Gafford,5800,WAS,DAL,2023-01-24
PF/SF,Jalen McDaniels,5800,CHA,PHO,2023-01-24
PG/SG,Alex Caruso,5800,CHI,IND,2023-01-24
PG/SG,Derrick White,5700,BOS,MIA,2023-01-24
C/PF,Al Horford,5700,BOS,MIA,2023-01-24
SG/SF,Caris LeVert,5700,CLE,NY,2023-01-24
PF,Isaiah Jackson,5600,IND,CHI,2023-01-24
PG,Monte Morris,5600,WAS,DAL,2023-01-24
SG/SF,Herbert Jones,5500,NO,DEN,2023-01-24
SG/SF,Tim Hardaway,5500,DAL,WAS,2023-01-24
SF/SG,Gordon Hayward,5400,CHA,PHO,2023-01-24
PF,Grant Williams,5400,BOS,MIA,2023-01-24
PG,Dennis Smith,5400,CHA,PHO,2023-01-24
PG/SG,John Wall,5300,LAC,LAL,2023-01-24
SG/SF,Max Strus,5300,MIA,BOS,2023-01-24
SF,Trey Murphy,5300,NO,DEN,2023-01-24
SG/SF,Bennedict Mathurin,5300,IND,CHI,2023-01-24
SG/SF,Lonnie Walker,5200,LAL,LAC,2023-01-24
SG/PG,Andrew Nembhard,5200,IND,CHI,2023-01-24
SG/SF,Terance Mann,5200,LAC,LAL,2023-01-24
SF/PF,Cameron Johnson,5200,PHO,CHA,2023-01-24
SF/PF,Patrick Williams,5200,CHI,IND,2023-01-24
SG/PG,Immanuel Quickley,5200,NY,CLE,2023-01-24
PF/C,Larry Nance,5100,NO,DEN,2023-01-24
PF,Dario Saric,5100,PHO,CHA,2023-01-24
SG/SF,Kentavious Caldwell-Pope,5100,DEN,NO,2023-01-24
PG/SG,Delon Wright,5100,WAS,DAL,2023-01-24
PF/C,Jalen Smith,5100,IND,CHI,2023-01-24
SF/PF,Deni Avdija,5000,WAS,DAL,2023-01-24
