pos,name,salary,team,opp,date
SG/SF,Grayson Allen,4600,MIL,DET,2023-01-23
C,Bol Bol,4600,ORL,BOS,2023-01-23
C,Mark Williams,4600,CHA,UTA,2023-01-23
SG,Malik Monk,4600,SAC,MEM,2023-01-23
SG/SF,Terence Davis,4500,SAC,MEM,2023-01-23
PG,Jaylen Nowell,4500,MIN,HOU,2023-01-23
C/PF,Richaun Holmes,4500,SAC,MEM,2023-01-23
C/PF,Drew Eubanks,4500,POR,SA,2023-01-23
SF/PF,Jae'Sean Tate,4400,HOU,MIN,2023-01-23
SG,Romeo Langford,4400,SA,POR,2023-01-23
C,Nerlens Noel,4400,DET,MIL,2023-01-23
SG/SF,Nickeil Alexander-Walker,4400,UTA,CHA,2023-01-23
SF,Tari Eason,4300,HOU,MIN,2023-01-23
PF/SF,Doug McDermott,4300,SA,POR,2023-01-23
SG/SF,Joe Ingles,4300,MIL,DET,2023-01-23
PG/SG,Ayo Dosunmu,4200,CHI,ATL,2023-01-23
C,Mo Bamba,4200,ORL,BOS,2023-01-23
PG/SG,Jevon Carter,4200,MIL,DET,2023-01-23
SG/SF,Talen Horton-Tucker,4200,UTA,CHA,2023-01-23
SG/SF,Terrence Ross,4100,ORL,BOS,2023-01-23
PF,Isaiah Livers,4100,DET,MIL,2023-01-23
SF,Jalen Johnson,4100,ATL,CHI,2023-01-23
SF/PF,Derrick Jones,4100,CHI,ATL,2023-01-23
PG,Jordan McLaughlin,4000,MIN,HOU,2023-01-23
PG,Davion Mitchell,4000,SAC,MEM,2023-01-23
SF,Ziaire Williams,4000,MEM,SAC,2023-01-23
C,Andre Drummond,4000,CHI,ATL,2023-01-23
C,Chimezie Metu,4000,SAC,MEM,2023-01-23
SF,AJ Griffin,4000,ATL,CHI,2023-01-23
SF,Nassir Little,4000,POR,SA,2023-01-23
SG/PG,Cody Martin,4000,CHA,UTA,2023-01-23
SF/SG,John Konchar,4000,MEM,SAC,2023-01-23
SF/PF,Jonathan Isaac,4000,ORL,BOS,2023-01-23
PF/C,Xavier Tillman,4000,MEM,SAC,2023-01-23
SG/SF,Javonte Green,3900,CHI,ATL,2023-01-23
PF,Keita Bates-Diop,3900,SA,POR,2023-01-23
SF,Malaki Branham,3900,SA,POR,2023-01-23
SG/PG,Austin Rivers,3900,MIN,HOU,2023-01-23
SG,Ochai Agbaji,3900,UTA,CHA,2023-01-23
C,Gorgui Dieng,3900,SA,POR,2023-01-23
PF/SF,Jordan Nwora,3900,MIL,DET,2023-01-23
PG/SG,Payton Pritchard,3900,BOS,ORL,2023-01-23
SG/SF,Gary Harris,3900,ORL,BOS,2023-01-23
SF,Stanley Johnson,3900,SA,POR,2023-01-23
PF/C,Frank Kaminsky,3800,ATL,CHI,2023-01-23
PF,Nathan Knight,3800,MIN,HOU,2023-01-23
C,Luka Garza,3800,MIN,HOU,2023-01-23
PF,Luke Kornet,3800,BOS,ORL,2023-01-23
C,Charles Bassey,3800,SA,POR,2023-01-23
SG,A.J. Green,3800,MIL,DET,2023-01-23
PF,Usman Garuba,3800,HOU,MIN,2023-01-23
PF,David Roddy,3800,MEM,SAC,2023-01-23
PG,Aaron Holiday,3800,ATL,CHI,2023-01-23
SF,Caleb Houstan,3800,ORL,BOS,2023-01-23
PF,Chuma Okeke,3800,ORL,BOS,2023-01-23
SG,Bryce McGowens,3800,CHA,UTA,2023-01-23
SF,MarJon Beauchamp,3800,MIL,DET,2023-01-23
SG,Shaedon Sharpe,3800,POR,SA,2023-01-23
SF,Garrison Mathews,3700,HOU,MIN,2023-01-23
PG,Theo Maledon,3700,CHA,UTA,2023-01-23
SG,Gary Payton,3700,POR,SA,2023-01-23
PG,Daishen Nix,3700,HOU,MIN,2023-01-23
SF/PF,Kevin Knox,3700,DET,MIL,2023-01-23
SF,Jabari Walker,3700,POR,SA,2023-01-23
SF,Admiral Schofield,3700,ORL,BOS,2023-01-23
C,Nick Richards,3700,CHA,UTA,2023-01-23
PG,Goran Dragic,3700,CHI,ATL,2023-01-23
PG,George Hill,3700,MIL,DET,2023-01-23
PF,JT Thor,3600,CHA,UTA,2023-01-23
SG,James Bouknight,3600,CHA,UTA,2023-01-23
SF,Sam Hauser,3600,BOS,ORL,2023-01-23
PF,Trendon Watford,3600,POR,SA,2023-01-23
PF/C,Sandro Mamukelashvili,3600,MIL,DET,2023-01-23
PG,Kennedy Chandler,3600,MEM,SAC,2023-01-23
PF/C,Bruno Fernando,3600,HOU,MIN,2023-01-23
PG,TyTy Washington,3600,HOU,MIN,2023-01-23
PF/C,Isaiah Roby,3600,SA,POR,2023-01-23
PF/SF,Rudy Gay,3600,UTA,CHA,2023-01-23
SG,Kevon Harris,3600,ORL,BOS,2023-01-23
SG/SF,Danny Green,3500,MEM,SAC,2023-01-23
SF,Donovan Williams,3500,ATL,CHI,2023-01-23
SG,Jared Rhoden,3500,DET,MIL,2023-01-23
SG,Buddy Boeheim,3500,DET,MIL,2023-01-23
C/PF,Derrick Favors,3500,ATL,CHI,2023-01-23
SG,Wesley Matthews,3500,MIL,DET,2023-01-23
PG,Matthew Dellavedova,3500,SAC,MEM,2023-01-23
SG,Josh Christopher,3500,HOU,MIN,2023-01-23
SF,Matt Ryan,3500,MIN,HOU,2023-01-23
SG,Keon Johnson,3500,POR,SA,2023-01-23
C,Neemias Queta,3500,SAC,MEM,2023-01-23
PG/SG,Cade Cunningham,3500,DET,MIL,2023-01-23
C,Kai Jones,3500,CHA,UTA,2023-01-23
C,Marko Simonovic,3500,CHI,ATL,2023-01-23
SF,Leandro Bolmaro,3500,UTA,CHA,2023-01-23
PF,Greg Brown,3500,POR,SA,2023-01-23
PG,Vit Krejci,3500,ATL,CHI,2023-01-23
PG/SG,R.J. Hampton,3500,ORL,BOS,2023-01-23
SF,Johnny Juzang,3500,UTA,CHA,2023-01-23
PG,Trevor Hudgins,3500,HOU,MIN,2023-01-23
SG/SF,PJ Dozier,3500,SAC,MEM,2023-01-23
SG,Keon Ellis,3500,SAC,MEM,2023-01-23
PF,Kenneth Lofton,3500,MEM,SAC,2023-01-23
SF,Simone Fontecchio,3500,UTA,CHA,2023-01-23
PG,Cory Joseph,3500,DET,MIL,2023-01-23
SF,Malcolm Hill,3500,CHI,ATL,2023-01-23
SF/SG,Justin Holiday,3500,ATL,CHI,2023-01-23
SF,KZ Okpala,3500,SAC,MEM,2023-01-23
SG,Blake Wesley,3500,SA,POR,2023-01-23
PF/C,Serge Ibaka,3500,MIL,DET,2023-01-23
SG,Tyrese Martin,3500,ATL,CHI,2023-01-23
SG,Bryn Forbes,3500,MIN,HOU,2023-01-23
SG,Vince Williams,3500,MEM,SAC,2023-01-23
PF,Jake LaRavia,3500,MEM,SAC,2023-01-23
PG,JD Davison,3500,BOS,ORL,2023-01-23
SG,Dalen Terry,3500,CHI,ATL,2023-01-23
PF,Darius Days,3500,HOU,MIN,2023-01-23
SG,Wendell Moore,3500,MIN,HOU,2023-01-23
SF,Josh Minott,3500,MIN,HOU,2023-01-23
PF,John Butler,3500,POR,SA,2023-01-23
SF/PF,Thanasis Antetokounmpo,3500,MIL,DET,2023-01-23
SF,Mfiondu Kabengele,3500,BOS,ORL,2023-01-23
PF,Micah Potter,3500,UTA,CHA,2023-01-23
SF,Justin Jackson,3500,BOS,ORL,2023-01-23
C,Ibou Badji,3500,POR,SA,2023-01-23
C,Boban Marjanovic,3500,HOU,MIN,2023-01-23
PF/C,Blake Griffin,3500,BOS,ORL,2023-01-23
SG,Rodney McGruder,3500,DET,MIL,2023-01-23
SF,Dominick Barlow,3500,SA,POR,2023-01-23
C,Udoka Azubuike,3500,UTA,CHA,2023-01-23
SF/PF,Danilo Gallinari,3500,BOS,ORL,2023-01-23
PG,Lonzo Ball,3500,CHI,ATL,2023-01-23
PG,Carlik Jones,3500,CHI,ATL,2023-01-23
PF/C,Tony Bradley,3500,CHI,ATL,2023-01-23
C/PF,Alex Len,3500,SAC,MEM,2023-01-23
SG,Trent Forrest,3500,ATL,CHI,2023-01-23
