pos,name,salary,team,opp,date
C,Paul Reed,4100,PHI,POR,2023-01-19
SG/SF,Joe Harris,4100,BKN,PHO,2023-01-19
PG,Jordan McLaughlin,4000,MIN,TOR,2023-01-19
SG,Cam Thomas,4000,BKN,PHO,2023-01-19
PG,Saben Lee,4000,PHO,BKN,2023-01-19
C,Jock Landale,4000,PHO,BKN,2023-01-19
C,Montrezl Harrell,4000,PHI,POR,2023-01-19
PG/SG,Payton Pritchard,3900,BOS,GS,2023-01-19
SG/PG,Austin Rivers,3900,MIN,TOR,2023-01-19
SF,Nassir Little,3800,POR,PHI,2023-01-19
SG,Shaedon Sharpe,3800,POR,PHI,2023-01-19
SF,Ish Wainright,3800,PHO,BKN,2023-01-19
PF,Nathan Knight,3800,MIN,TOR,2023-01-19
C,Luka Garza,3800,MIN,TOR,2023-01-19
PF,Georges Niang,3800,PHI,POR,2023-01-19
PF,Luke Kornet,3800,BOS,GS,2023-01-19
PG/SG,Edmond Sumner,3800,BKN,PHO,2023-01-19
SF/PF,Juancho Hernangomez,3800,TOR,MIN,2023-01-19
C,James Wiseman,3800,GS,BOS,2023-01-19
SG,Yuta Watanabe,3800,BKN,PHO,2023-01-19
PG,Ty Jerome,3800,GS,BOS,2023-01-19
C,Christian Koloko,3800,TOR,MIN,2023-01-19
SG,Moses Moody,3700,GS,BOS,2023-01-19
PF,P.J. Tucker,3700,PHI,POR,2023-01-19
SG,Gary Payton,3700,POR,PHI,2023-01-19
PG/SG,Malachi Flynn,3700,TOR,MIN,2023-01-19
SG/PG,Patty Mills,3700,BKN,PHO,2023-01-19
SF,Matisse Thybulle,3700,PHI,POR,2023-01-19
SF,Jabari Walker,3700,POR,PHI,2023-01-19
SG,Dru Smith,3600,BKN,PHO,2023-01-19
PF/C,JaMychal Green,3600,GS,BOS,2023-01-19
SF,Sam Hauser,3600,BOS,GS,2023-01-19
PF,Trendon Watford,3600,POR,PHI,2023-01-19
PF,Day'Ron Sharpe,3600,BKN,PHO,2023-01-19
PG,Jaden Springer,3600,PHI,POR,2023-01-19
SG/SF,Furkan Korkmaz,3600,PHI,POR,2023-01-19
PF/SF,Markieff Morris,3600,BKN,PHO,2023-01-19
SF,Andre Iguodala,3600,GS,BOS,2023-01-19
PF,Thaddeus Young,3600,TOR,MIN,2023-01-19
SF,Danuel House,3600,PHI,POR,2023-01-19
SG,Wendell Moore,3500,MIN,TOR,2023-01-19
SF,Josh Minott,3500,MIN,TOR,2023-01-19
PF,John Butler,3500,POR,PHI,2023-01-19
SF/PF,Otto Porter,3500,TOR,MIN,2023-01-19
SF,Mfiondu Kabengele,3500,BOS,GS,2023-01-19
SF,Justin Jackson,3500,BOS,GS,2023-01-19
SF/PF,Louis King,3500,PHI,POR,2023-01-19
C,Ibou Badji,3500,POR,PHI,2023-01-19
SF,Julian Champagnie,3500,PHI,POR,2023-01-19
PF/C,Blake Griffin,3500,BOS,GS,2023-01-19
SF,Matt Ryan,3500,MIN,TOR,2023-01-19
SG,Keon Johnson,3500,POR,PHI,2023-01-19
SF,Joe Wieskamp,3500,TOR,MIN,2023-01-19
PF,Greg Brown,3500,POR,PHI,2023-01-19
PG,Dalano Banton,3500,TOR,MIN,2023-01-19
SG,David Duke,3500,BKN,PHO,2023-01-19
SF,Kessler Edwards,3500,BKN,PHO,2023-01-19
SF,Ron Harper,3500,TOR,MIN,2023-01-19
SF/PF,Danilo Gallinari,3500,BOS,GS,2023-01-19
PF/SF,Jae Crowder,3500,PHO,BKN,2023-01-19
PG,Jeff Dowtin,3500,TOR,MIN,2023-01-19
C/PF,Khem Birch,3500,TOR,MIN,2023-01-19
SG,Bryn Forbes,3500,MIN,TOR,2023-01-19
PG,JD Davison,3500,BOS,GS,2023-01-19
SG,Ryan Rollins,3500,GS,BOS,2023-01-19
SF,Patrick Baldwin,3500,GS,BOS,2023-01-19
