pos,name,salary,team,opp,date
PF/C,Maxi Kleber,4500,DAL,UTA,2023-03-07
SF/PF,Royce O'Neale,4500,BKN,HOU,2023-03-07
SG,Josh Green,4500,DAL,UTA,2023-03-07
SG,Gary Harris,4500,ORL,MIL,2023-03-07
SG/SF,Luke Kennard,4500,MEM,LAL,2023-03-07
SF/SG,Pat Connaughton,4400,MIL,ORL,2023-03-07
PF/C,Day'Ron Sharpe,4400,BKN,HOU,2023-03-07
PG/SG,Jevon Carter,4400,MIL,ORL,2023-03-07
PF,Moritz Wagner,4400,ORL,MIL,2023-03-07
PG,Ty Jerome,4400,GS,OKC,2023-03-07
SF/SG,John Konchar,4400,MEM,LAL,2023-03-07
C,Bol Bol,4300,ORL,MIL,2023-03-07
PF/SF,Rudy Gay,4300,UTA,DAL,2023-03-07
SG/SF,Joe Harris,4300,BKN,HOU,2023-03-07
SF/PF,Taurean Prince,4200,MIN,PHI,2023-03-07
PF/C,JaMychal Green,4200,GS,OKC,2023-03-07
PF,Isaiah Livers,4200,DET,WAS,2023-03-07
SF/SG,Justin Holiday,4200,DAL,UTA,2023-03-07
PG/SG,Seth Curry,4200,BKN,HOU,2023-03-07
PF,David Roddy,4200,MEM,LAL,2023-03-07
PG,TyTy Washington,4200,HOU,BKN,2023-03-07
SF/PF,Jonathan Isaac,4200,ORL,MIL,2023-03-07
SG/SF,Joe Ingles,4200,MIL,ORL,2023-03-07
PG,Kendrick Nunn,4200,WAS,DET,2023-03-07
PF,Wenyen Gabriel,4200,LAL,MEM,2023-03-07
SF,Anthony Lamb,4100,GS,OKC,2023-03-07
PG,Daishen Nix,4100,HOU,BKN,2023-03-07
PF/C,Dario Saric,4100,OKC,GS,2023-03-07
PG,Jordan McLaughlin,4000,MIN,PHI,2023-03-07
PF,Georges Niang,4000,PHI,MIN,2023-03-07
PF/C,Aleksej Pokusevski,4000,OKC,GS,2023-03-07
PG,Tre Mann,4000,OKC,GS,2023-03-07
SF,Simone Fontecchio,4000,UTA,DAL,2023-03-07
SG/SF,Lonnie Walker,4000,LAL,MEM,2023-03-07
PF/SF,Jalen McDaniels,4000,PHI,MIN,2023-03-07
PF/SF,Jae Crowder,4000,MIL,ORL,2023-03-07
SF,Eugene Omoruyi,4000,DET,WAS,2023-03-07
SG,Josh Christopher,3900,HOU,BKN,2023-03-07
PF,JT Thor,3900,CHA,NY,2023-03-07
C,Jericho Sims,3900,NY,CHA,2023-03-07
C/PF,Jeremiah Robinson-Earl,3900,OKC,GS,2023-03-07
PG/SG,R.J. Hampton,3900,DET,WAS,2023-03-07
PG,Cory Joseph,3900,DET,WAS,2023-03-07
PF,Usman Garuba,3900,HOU,BKN,2023-03-07
PG,Shake Milton,3900,PHI,MIN,2023-03-07
C,Montrezl Harrell,3900,PHI,MIN,2023-03-07
SG,Ochai Agbaji,3900,UTA,DAL,2023-03-07
SG,Jaden Hardy,3900,DAL,UTA,2023-03-07
C,Goga Bitadze,3900,ORL,MIL,2023-03-07
PG/SG,Michael Carter-Williams,3900,ORL,MIL,2023-03-07
PF,P.J. Tucker,3900,PHI,MIN,2023-03-07
PF,Juan Toscano-Anderson,3800,UTA,DAL,2023-03-07
C,Luka Garza,3800,MIN,PHI,2023-03-07
SG/PG,Patty Mills,3800,BKN,HOU,2023-03-07
SG/PG,Austin Rivers,3800,MIN,PHI,2023-03-07
PF,Chuma Okeke,3800,ORL,MIL,2023-03-07
SG,Bryce McGowens,3800,CHA,NY,2023-03-07
SG,Rodney McGruder,3800,DET,WAS,2023-03-07
PG/SG,Edmond Sumner,3800,BKN,HOU,2023-03-07
PF,Obi Toppin,3800,NY,CHA,2023-03-07
SG,Lindy Waters,3800,OKC,GS,2023-03-07
SG,Wesley Matthews,3700,MIL,ORL,2023-03-07
PF,Nathan Knight,3700,MIN,PHI,2023-03-07
PG,Miles McBride,3700,NY,CHA,2023-03-07
SG/SF,Yuta Watanabe,3700,BKN,HOU,2023-03-07
C,Taj Gibson,3700,WAS,DET,2023-03-07
SG/PG,Cody Martin,3700,CHA,NY,2023-03-07
SF,MarJon Beauchamp,3700,MIL,ORL,2023-03-07
C,Meyers Leonard,3700,MIL,ORL,2023-03-07
PG,Jordan Goodwin,3700,WAS,DET,2023-03-07
PG,Frank Jackson,3700,UTA,DAL,2023-03-07
PG,Goran Dragic,3700,MIL,ORL,2023-03-07
C,JaVale McGee,3600,DAL,UTA,2023-03-07
SF,Evan Fournier,3600,NY,CHA,2023-03-07
SG,Moses Moody,3600,GS,OKC,2023-03-07
PG,Theo Maledon,3600,CHA,NY,2023-03-07
PG,McKinley Wright,3600,DAL,UTA,2023-03-07
SF,Ziaire Williams,3600,MEM,LAL,2023-03-07
SG,Gary Payton,3600,GS,OKC,2023-03-07
PF/SF,Ousmane Dieng,3600,OKC,GS,2023-03-07
C,Nerlens Noel,3600,BKN,HOU,2023-03-07
PG,Frank Ntilikina,3600,DAL,UTA,2023-03-07
C,Dewayne Dedmon,3600,PHI,MIN,2023-03-07
SF,Andre Iguodala,3600,GS,OKC,2023-03-07
C,Olivier Sarr,3600,OKC,GS,2023-03-07
SG/SF,Theo Pinson,3500,DAL,UTA,2023-03-07
SG,Jared Rhoden,3500,DET,WAS,2023-03-07
PG,Quenton Jackson,3500,WAS,DET,2023-03-07
SF/PF,Louis King,3500,PHI,MIN,2023-03-07
SG,Buddy Boeheim,3500,DET,WAS,2023-03-07
SF,DaQuan Jeffries,3500,NY,CHA,2023-03-07
PF/C,Frank Kaminsky,3500,HOU,BKN,2023-03-07
PG,LaMelo Ball,3500,CHA,NY,2023-03-07
SF,Matt Ryan,3500,MIN,PHI,2023-03-07
SG,Jared Butler,3500,OKC,GS,2023-03-07
PG/SG,Cade Cunningham,3500,DET,WAS,2023-03-07
SG,James Bouknight,3500,CHA,NY,2023-03-07
C,Damian Jones,3500,UTA,DAL,2023-03-07
C,Kai Jones,3500,CHA,NY,2023-03-07
SF,Johnny Juzang,3500,UTA,DAL,2023-03-07
SG,Lester Quinones,3500,GS,OKC,2023-03-07
PF,Anthony Gill,3500,WAS,DET,2023-03-07
PG,Scotty Pippen,3500,LAL,MEM,2023-03-07
PG,Trevor Hudgins,3500,HOU,BKN,2023-03-07
PG,Jaden Springer,3500,PHI,MIN,2023-03-07
SG,A.J. Green,3500,MIL,ORL,2023-03-07
PG,Jamaree Bouyea,3500,WAS,DET,2023-03-07
PF,Kenneth Lofton,3500,MEM,LAL,2023-03-07
SF,Cole Swider,3500,LAL,MEM,2023-03-07
SG,Duane Washington,3500,NY,CHA,2023-03-07
SF,Furkan Korkmaz,3500,PHI,MIN,2023-03-07
PF/SF,Markieff Morris,3500,DAL,UTA,2023-03-07
SF,Davis Bertans,3500,DAL,UTA,2023-03-07
PF,Isaiah Todd,3500,WAS,DET,2023-03-07
SG,Max Christie,3500,LAL,MEM,2023-03-07
PG,Kennedy Chandler,3500,MEM,LAL,2023-03-07
SG,Svi Mykhailiuk,3500,CHA,NY,2023-03-07
PF,Chet Holmgren,3500,OKC,GS,2023-03-07
SG,Vince Williams,3500,MEM,LAL,2023-03-07
PF,Jake LaRavia,3500,MEM,LAL,2023-03-07
SG,Johnny Davis,3500,WAS,DET,2023-03-07
PF,Darius Days,3500,HOU,BKN,2023-03-07
SF,Caleb Houstan,3500,ORL,MIL,2023-03-07
SF,Admiral Schofield,3500,ORL,MIL,2023-03-07
SG,Ryan Rollins,3500,GS,OKC,2023-03-07
SF,Danuel House,3500,PHI,MIN,2023-03-07
SF,Patrick Baldwin,3500,GS,OKC,2023-03-07
SG,Wendell Moore,3500,MIN,PHI,2023-03-07
SF,Josh Minott,3500,MIN,PHI,2023-03-07
PG/SG,Derrick Rose,3500,NY,CHA,2023-03-07
SF/PF,Thanasis Antetokounmpo,3500,MIL,ORL,2023-03-07
C/PF,Willie Cauley-Stein,3500,HOU,BKN,2023-03-07
PF,Micah Potter,3500,UTA,DAL,2023-03-07
SG,Dru Smith,3500,BKN,HOU,2023-03-07
SG,A.J. Lawson,3500,DAL,UTA,2023-03-07
SF,Davon Reed,3500,LAL,MEM,2023-03-07
C,Boban Marjanovic,3500,HOU,BKN,2023-03-07
SG/PG,Mac McClung,3500,PHI,MIN,2023-03-07
PF,Xavier Cooks,3500,WAS,DET,2023-03-07
C,Jay Huff,3500,WAS,DET,2023-03-07
SG,David Duke,3500,BKN,HOU,2023-03-07
SG,Kevon Harris,3500,ORL,MIL,2023-03-07
C,Udoka Azubuike,3500,UTA,DAL,2023-03-07
