pos,name,salary,team,opp,date
PF/C,Larry Nance,5200,NO,SA,2022-11-23
PG/SG,Jevon Carter,5200,MIL,CHI,2022-11-23
SF/PF,Keegan Murray,5200,SAC,ATL,2022-11-23
PG,Monte Morris,5100,WAS,MIA,2022-11-23
SG,Jalen Williams,5100,OKC,DEN,2022-11-23
SF/SG,Norman Powell,5100,LAC,GS,2022-11-23
PF,Georges Niang,5000,PHI,CHA,2022-11-23
PF/C,Marvin Bagley,5000,DET,UTA,2022-11-23
SG,Malik Monk,5000,SAC,ATL,2022-11-23
PG/SG,Malcolm Brogdon,5000,BOS,DAL,2022-11-23
PF/SF,Marcus Morris,4900,LAC,GS,2022-11-23
C,Montrezl Harrell,4900,PHI,CHA,2022-11-23
SF/PF,De'Andre Hunter,4900,ATL,SAC,2022-11-23
SG/SF,Tim Hardaway,4800,DAL,BOS,2022-11-23
PF,Jarred Vanderbilt,4800,UTA,DET,2022-11-23
PF,Jalen McDaniels,4800,CHA,PHI,2022-11-23
PF/C,Precious Achiuwa,4800,TOR,BKN,2022-11-23
C/PF,Drew Eubanks,4800,POR,CLE,2022-11-23
PG/SG,Gabe Vincent,4700,MIA,WAS,2022-11-23
PG,Tre Mann,4700,OKC,DEN,2022-11-23
PG/SG,Seth Curry,4700,BKN,TOR,2022-11-23
PF/C,Kevin Love,4700,CLE,POR,2022-11-23
PG,Jose Alvarado,4700,NO,SA,2022-11-23
SG,Collin Sexton,4700,UTA,DET,2022-11-23
SG,Shaedon Sharpe,4700,POR,CLE,2022-11-23
SF/SG,Josh Richardson,4700,SA,NO,2022-11-23
SG/SF,Will Barton,4700,WAS,MIA,2022-11-23
SF,Trey Murphy,4600,NO,SA,2022-11-23
SG/SF,Herbert Jones,4600,NO,SA,2022-11-23
PG/SG,Alec Burks,4600,DET,UTA,2022-11-23
SF/PF,Otto Porter,4600,TOR,BKN,2022-11-23
PG,Jordan Goodwin,4600,WAS,MIA,2022-11-23
SF/PF,Rui Hachimura,4600,WAS,MIA,2022-11-23
PF,P.J. Tucker,4600,PHI,CHA,2022-11-23
PG/SG,Malachi Flynn,4600,TOR,BKN,2022-11-23
PF/SF,Darius Bazley,4500,OKC,DEN,2022-11-23
SF/PF,Kyle Anderson,4500,MIN,IND,2022-11-23
PF/C,Robert Williams,4500,BOS,DAL,2022-11-23
SF,Danuel House,4500,PHI,CHA,2022-11-23
PF,Nikola Jovic,4500,MIA,WAS,2022-11-23
PG/SG,Delon Wright,4500,WAS,MIA,2022-11-23
PF/C,Zach Collins,4500,SA,NO,2022-11-23
SG,James Bouknight,4400,CHA,PHI,2022-11-23
SF/PF,Deni Avdija,4400,WAS,MIA,2022-11-23
PG/SG,Ayo Dosunmu,4400,CHI,MIL,2022-11-23
PG,Cory Joseph,4400,DET,UTA,2022-11-23
SF,Jonathan Kuminga,4400,GS,LAC,2022-11-23
SG,Yuta Watanabe,4400,BKN,TOR,2022-11-23
SF,Justise Winslow,4400,POR,CLE,2022-11-23
SF/PF,Jeremy Sochan,4400,SA,NO,2022-11-23
PF,Grant Williams,4400,BOS,DAL,2022-11-23
C,Nick Richards,4400,CHA,PHI,2022-11-23
SG/SF,Joe Harris,4400,BKN,TOR,2022-11-23
PF,Isaiah Jackson,4300,IND,MIN,2022-11-23
C/PF,Jeremiah Robinson-Earl,4300,OKC,DEN,2022-11-23
SG/PG,Cam Thomas,4300,BKN,TOR,2022-11-23
C,Andre Drummond,4300,CHI,MIL,2022-11-23
SF/PF,Patrick Williams,4300,CHI,MIL,2022-11-23
SG,Aaron Wiggins,4200,OKC,DEN,2022-11-23
C,Charles Bassey,4200,SA,NO,2022-11-23
PF/SF,Markieff Morris,4200,BKN,TOR,2022-11-23
PG/SG,Alex Caruso,4200,CHI,MIL,2022-11-23
SG/SF,Terence Davis,4200,SAC,ATL,2022-11-23
PF,Keita Bates-Diop,4200,SA,NO,2022-11-23
C,Daniel Gafford,4200,WAS,MIA,2022-11-23
SG/SF,Talen Horton-Tucker,4200,UTA,DET,2022-11-23
SG,Aaron Nesmith,4200,IND,MIN,2022-11-23
PG,Theo Maledon,4100,CHA,PHI,2022-11-23
PG,Ricky Rubio,4100,CLE,POR,2022-11-23
C/PF,Kevon Looney,4100,GS,LAC,2022-11-23
SF/PF,Pat Connaughton,4100,MIL,CHI,2022-11-23
SG/SF,Grayson Allen,4100,MIL,CHI,2022-11-23
PF,Luke Kornet,4000,BOS,DAL,2022-11-23
PG,Dalano Banton,4000,TOR,BKN,2022-11-23
SF,Anthony Lamb,4000,GS,LAC,2022-11-23
SF,Haywood Highsmith,4000,MIA,WAS,2022-11-23
C,Orlando Robinson,4000,MIA,WAS,2022-11-23
SF,AJ Griffin,4000,ATL,SAC,2022-11-23
SF/SG,Bogdan Bogdanovic,4000,ATL,SAC,2022-11-23
C,Onyeka Okongwu,4000,ATL,SAC,2022-11-23
PF/SF,Jordan Nwora,4000,MIL,CHI,2022-11-23
SF/PF,Dorian Finney-Smith,4000,DAL,BOS,2022-11-23
PF,Isaiah Livers,3900,DET,UTA,2022-11-23
PG,Davion Mitchell,3900,SAC,ATL,2022-11-23
SF/PF,Juancho Hernangomez,3900,TOR,BKN,2022-11-23
PG,Goran Dragic,3900,CHI,MIL,2022-11-23
C,JaVale McGee,3900,DAL,BOS,2022-11-23
SG,Andrew Nembhard,3900,IND,MIN,2022-11-23
PG,Jaylen Nowell,3900,MIN,IND,2022-11-23
C,Walker Kessler,3900,UTA,DET,2022-11-23
PF/C,Isaiah Roby,3900,SA,NO,2022-11-23
PF,Lamar Stevens,3900,CLE,POR,2022-11-23
PG/SG,T.J. McConnell,3900,IND,MIN,2022-11-23
SF/PF,Taurean Prince,3800,MIN,IND,2022-11-23
SG/SF,Javonte Green,3800,CHI,MIL,2022-11-23
SG,Moses Moody,3800,GS,LAC,2022-11-23
SF,Sam Hauser,3800,BOS,DAL,2022-11-23
PF,Trendon Watford,3800,POR,CLE,2022-11-23
SG/SF,Furkan Korkmaz,3800,PHI,CHA,2022-11-23
SF,Naji Marshall,3800,NO,SA,2022-11-23
C,Gorgui Dieng,3800,SA,NO,2022-11-23
SG/SF,Reggie Bullock,3800,DAL,BOS,2022-11-23
SF/PF,Nicolas Batum,3800,LAC,GS,2022-11-23
SF/PF,Cedi Osman,3800,CLE,POR,2022-11-23
SG/SF,Hamidou Diallo,3800,DET,UTA,2022-11-23
SF,Matisse Thybulle,3800,PHI,CHA,2022-11-23
SF,Nassir Little,3800,POR,CLE,2022-11-23
SG,Josh Green,3800,DAL,BOS,2022-11-23
C,James Wiseman,3800,GS,LAC,2022-11-23
SG,Lindy Waters,3800,OKC,DEN,2022-11-23
PF/C,JaMychal Green,3700,GS,LAC,2022-11-23
SF,Corey Kispert,3700,WAS,MIA,2022-11-23
PF,Anthony Gill,3700,WAS,MIA,2022-11-23
C,Taj Gibson,3700,WAS,MIA,2022-11-23
PG,George Hill,3700,MIL,CHI,2022-11-23
SG/PG,Patty Mills,3700,BKN,TOR,2022-11-23
C,Chimezie Metu,3700,SAC,ATL,2022-11-23
SG/SF,Terance Mann,3700,LAC,GS,2022-11-23
PG,Ty Jerome,3700,GS,LAC,2022-11-23
C,Christian Koloko,3700,TOR,BKN,2022-11-23
C/PF,Dwight Powell,3700,DAL,BOS,2022-11-23
PF/C,Zeke Nnaji,3700,DEN,OKC,2022-11-23
PG/SG,Edmond Sumner,3700,BKN,TOR,2022-11-23
C,Dewayne Dedmon,3700,MIA,WAS,2022-11-23
PG/SG,Payton Pritchard,3700,BOS,DAL,2022-11-23
C,Luka Garza,3600,MIN,IND,2022-11-23
SF,Chris Duarte,3600,IND,MIN,2022-11-23
SG/SF,Duncan Robinson,3600,MIA,WAS,2022-11-23
SG,Gary Payton,3600,POR,CLE,2022-11-23
C,Nerlens Noel,3600,DET,UTA,2022-11-23
SF,Kenrich Williams,3600,OKC,DEN,2022-11-23
SG/SF,Luke Kennard,3600,LAC,GS,2022-11-23
SF,Oshae Brissett,3600,IND,MIN,2022-11-23
SF/PF,T.J. Warren,3600,BKN,TOR,2022-11-23
PG,Jordan McLaughlin,3600,MIN,IND,2022-11-23
PF/C,Maxi Kleber,3600,DAL,BOS,2022-11-23
PG,Dyson Daniels,3600,NO,SA,2022-11-23
SF,MarJon Beauchamp,3600,MIL,CHI,2022-11-23
PF/SF,Doug McDermott,3600,SA,NO,2022-11-23
PF/SF,Robert Covington,3500,LAC,GS,2022-11-23
SG,Buddy Boeheim,3500,DET,UTA,2022-11-23
PF/C,Frank Kaminsky,3500,ATL,SAC,2022-11-23
SF,Julian Champagnie,3500,PHI,CHA,2022-11-23
PG,Trevelin Queen,3500,IND,MIN,2022-11-23
PF,Nathan Knight,3500,MIN,IND,2022-11-23
PF,Trey Lyles,3500,SAC,ATL,2022-11-23
PG,Jason Preston,3500,LAC,GS,2022-11-23
SG,Keon Johnson,3500,POR,CLE,2022-11-23
SG,Brandon Boston,3500,LAC,GS,2022-11-23
C,Neemias Queta,3500,SAC,ATL,2022-11-23
PF,JT Thor,3500,CHA,PHI,2022-11-23
C,Kai Jones,3500,CHA,PHI,2022-11-23
C,Marko Simonovic,3500,CHI,MIL,2022-11-23
SF,Leandro Bolmaro,3500,UTA,DET,2022-11-23
PF,Greg Brown,3500,POR,CLE,2022-11-23
SF,Justin Champagnie,3500,TOR,BKN,2022-11-23
PG,Vit Krejci,3500,ATL,SAC,2022-11-23
PG,McKinley Wright,3500,DAL,BOS,2022-11-23
PG,Facundo Campazzo,3500,DAL,BOS,2022-11-23
SF,Kessler Edwards,3500,BKN,TOR,2022-11-23
SF,Jalen Johnson,3500,ATL,SAC,2022-11-23
PF,Day'Ron Sharpe,3500,BKN,TOR,2022-11-23
PG,Jaden Springer,3500,PHI,CHA,2022-11-23
PF/C,Sandro Mamukelashvili,3500,MIL,CHI,2022-11-23
SF,Braxton Key,3500,DET,UTA,2022-11-23
SF,Davis Bertans,3500,DAL,BOS,2022-11-23
PF,Isaiah Todd,3500,WAS,MIA,2022-11-23
PF,Mamadi Diakite,3500,CLE,POR,2022-11-23
SF/SG,Justin Holiday,3500,ATL,SAC,2022-11-23
PG/SG,Ish Smith,3500,DEN,OKC,2022-11-23
SG/PG,Austin Rivers,3500,MIN,IND,2022-11-23
SG,Bryn Forbes,3500,MIN,IND,2022-11-23
PF,John Butler,3500,POR,CLE,2022-11-23
PG,Raul Neto,3500,CLE,POR,2022-11-23
SG,A.J. Lawson,3500,MIN,IND,2022-11-23
PF/SF,Dean Wade,3500,CLE,POR,2022-11-23
SF,Davon Reed,3500,DEN,OKC,2022-11-23
SG/PG,Victor Oladipo,3500,MIA,WAS,2022-11-23
SF,Jordan Hall,3500,SA,NO,2022-11-23
SF,Jamal Cain,3500,MIA,WAS,2022-11-23
PF/C,Blake Griffin,3500,BOS,DAL,2022-11-23
PF/SF,Rudy Gay,3500,UTA,DET,2022-11-23
PF,Udonis Haslem,3500,MIA,WAS,2022-11-23
SG,Rodney McGruder,3500,DET,UTA,2022-11-23
C,Naz Reid,3500,MIN,IND,2022-11-23
SF/PF,Derrick Jones,3500,CHI,MIL,2022-11-23
SF/PF,Danilo Gallinari,3500,BOS,DAL,2022-11-23
PF/SF,Jeff Green,3500,DEN,OKC,2022-11-23
SF,Andre Iguodala,3500,GS,LAC,2022-11-23
C/PF,Alex Len,3500,SAC,ATL,2022-11-23
C,Mike Muscala,3500,OKC,DEN,2022-11-23
SG/SF,Theo Pinson,3500,DAL,BOS,2022-11-23
SF,Vlatko Cancar,3500,DEN,OKC,2022-11-23
C,Moses Brown,3500,LAC,GS,2022-11-23
SG,Wesley Matthews,3500,MIL,CHI,2022-11-23
PG,Matthew Dellavedova,3500,SAC,ATL,2022-11-23
PF/C,Daniel Theis,3500,IND,MIN,2022-11-23
SF,Johnny Juzang,3500,UTA,DET,2022-11-23
SF,Ron Harper,3500,TOR,BKN,2022-11-23
C,Robin Lopez,3500,CLE,POR,2022-11-23
PF,Michael Foster,3500,PHI,CHA,2022-11-23
SG,Dereon Seabron,3500,NO,SA,2022-11-23
PG,Collin Gillespie,3500,DEN,OKC,2022-11-23
PF/C,Willy Hernangomez,3500,NO,SA,2022-11-23
SG,Keon Ellis,3500,SAC,ATL,2022-11-23
SG,Alondes Williams,3500,BKN,TOR,2022-11-23
SG,A.J. Green,3500,MIL,CHI,2022-11-23
SG/SF,Terry Taylor,3500,IND,MIN,2022-11-23
PF,Noah Vonleh,3500,BOS,DAL,2022-11-23
SF,Simone Fontecchio,3500,UTA,DET,2022-11-23
SF/PF,Kevin Knox,3500,DET,UTA,2022-11-23
SG/SF,Donte DiVincenzo,3500,GS,LAC,2022-11-23
PG,Jeff Dowtin,3500,TOR,BKN,2022-11-23
C/PF,Khem Birch,3500,TOR,BKN,2022-11-23
SF,Malcolm Hill,3500,CHI,MIL,2022-11-23
SG,Christian Braun,3500,DEN,OKC,2022-11-23
PG,Devonte' Graham,3500,NO,SA,2022-11-23
SG,Kendall Brown,3500,IND,MIN,2022-11-23
SF,KZ Okpala,3500,SAC,ATL,2022-11-23
SG,Blake Wesley,3500,SA,NO,2022-11-23
PF/C,Serge Ibaka,3500,MIL,CHI,2022-11-23
SF,Malaki Branham,3500,SA,NO,2022-11-23
SG,Tyrese Martin,3500,ATL,SAC,2022-11-23
PF,Jaylin Williams,3500,OKC,DEN,2022-11-23
PF,Chet Holmgren,3500,OKC,DEN,2022-11-23
SF/PF,James Johnson,3500,IND,MIN,2022-11-23
PG,Aaron Holiday,3500,ATL,SAC,2022-11-23
SG,Romeo Langford,3500,SA,NO,2022-11-23
PG,JD Davison,3500,BOS,DAL,2022-11-23
SG,Dalen Terry,3500,CHI,MIL,2022-11-23
SG,Peyton Watson,3500,DEN,OKC,2022-11-23
PF,Kostas Antetokounmpo,3500,CHI,MIL,2022-11-23
SG,Johnny Davis,3500,WAS,MIA,2022-11-23
SF,Jabari Walker,3500,POR,CLE,2022-11-23
PG/SG,Coby White,3500,CHI,MIL,2022-11-23
PF,Moussa Diabate,3500,LAC,GS,2022-11-23
SF/SG,Jarrett Culver,3500,ATL,SAC,2022-11-23
SG,Ryan Rollins,3500,GS,LAC,2022-11-23
SF,Patrick Baldwin,3500,GS,LAC,2022-11-23
SG,Wendell Moore,3500,MIN,IND,2022-11-23
SF,Josh Minott,3500,MIN,IND,2022-11-23
SG,Dylan Windler,3500,CLE,POR,2022-11-23
PF,Isaiah Mobley,3500,CLE,POR,2022-11-23
PF,Jaxson Hayes,3500,NO,SA,2022-11-23
PF,E.J. Liddell,3500,NO,SA,2022-11-23
SG,Ochai Agbaji,3500,UTA,DET,2022-11-23
C,Mark Williams,3500,CHA,PHI,2022-11-23
SG,Bryce McGowens,3500,CHA,PHI,2022-11-23
SF/PF,Thanasis Antetokounmpo,3500,MIL,CHI,2022-11-23
SG,Jaden Hardy,3500,DAL,BOS,2022-11-23
SG/PG,Cody Martin,3500,CHA,PHI,2022-11-23
SF,Ousmane Dieng,3500,OKC,DEN,2022-11-23
SF,Mfiondu Kabengele,3500,BOS,DAL,2022-11-23
PF,Micah Potter,3500,UTA,DET,2022-11-23
SG/SF,Nickeil Alexander-Walker,3500,UTA,DET,2022-11-23
SF,Justin Jackson,3500,BOS,DAL,2022-11-23
C,Goga Bitadze,3500,IND,MIN,2022-11-23
C,Ibou Badji,3500,POR,CLE,2022-11-23
SF,Garrett Temple,3500,NO,SA,2022-11-23
SF,Jack White,3500,DEN,OKC,2022-11-23
SF,Chima Moneke,3500,SAC,ATL,2022-11-23
SG,David Duke,3500,BKN,TOR,2022-11-23
SF/SG,Amir Coffey,3500,LAC,GS,2022-11-23
C/PF,Richaun Holmes,3500,SAC,ATL,2022-11-23
SF,Dominick Barlow,3500,SA,NO,2022-11-23
C,Udoka Azubuike,3500,UTA,DET,2022-11-23
PF/C,Vernon Carey,3500,WAS,MIA,2022-11-23
PG,Kira Lewis,3500,NO,SA,2022-11-23
PG,Lonzo Ball,3500,CHI,MIL,2022-11-23
PG,Frank Ntilikina,3500,DAL,BOS,2022-11-23
PG,Isaiah Joe,3500,OKC,DEN,2022-11-23
SG/SF,Joe Ingles,3500,MIL,CHI,2022-11-23
PF/C,Tony Bradley,3500,CHI,MIL,2022-11-23
SF/SG,Isaac Okoro,3500,CLE,POR,2022-11-23
C,Omer Yurtseven,3500,MIA,WAS,2022-11-23
SG,Devon Dotson,3500,WAS,MIA,2022-11-23
SG,Trent Forrest,3500,ATL,SAC,2022-11-23
SF,Eugene Omoruyi,3500,OKC,DEN,2022-11-23
SG,Tyler Dorsey,3500,DAL,BOS,2022-11-23
