pos,name,salary,team,opp,date
SF,Trey Murphy,5200,NO,MIN,2022-12-28
C,Bismack Biyombo,5200,PHO,WAS,2022-12-28
C,Mo Bamba,5200,ORL,DET,2022-12-28
PF/C,Marvin Bagley,5200,DET,ORL,2022-12-28
SF/PF,T.J. Warren,5100,BKN,ATL,2022-12-28
SG/SF,Herbert Jones,5100,NO,MIN,2022-12-28
SG/SF,Kentavious Caldwell-Pope,5100,DEN,SAC,2022-12-28
PG/SG,Cameron Payne,5100,PHO,WAS,2022-12-28
PG/SG,Patrick Beverley,5000,LAL,MIA,2022-12-28
SG/PG,Austin Rivers,5000,MIN,NO,2022-12-28
SF/PF,Patrick Williams,5000,CHI,MIL,2022-12-28
SF,Saddiq Bey,5000,DET,ORL,2022-12-28
SF/PF,Royce O'Neale,4900,BKN,ATL,2022-12-28
PG,Jordan Goodwin,4900,WAS,PHO,2022-12-28
SF,Haywood Highsmith,4800,MIA,LAL,2022-12-28
SF,Jalen Johnson,4800,ATL,BKN,2022-12-28
PG/SG,Alec Burks,4800,DET,ORL,2022-12-28
SG/SF,Grayson Allen,4800,MIL,CHI,2022-12-28
SF,AJ Griffin,4800,ATL,BKN,2022-12-28
SF/SG,Caleb Martin,4700,MIA,LAL,2022-12-28
PG,Bones Hyland,4700,DEN,SAC,2022-12-28
PG,Jose Alvarado,4700,NO,MIN,2022-12-28
PG,Jaylen Nowell,4700,MIN,NO,2022-12-28
SF/PF,Rui Hachimura,4700,WAS,PHO,2022-12-28
SG/SF,Nickeil Alexander-Walker,4600,UTA,GS,2022-12-28
C/PF,Richaun Holmes,4600,SAC,DEN,2022-12-28
PG/SG,Alex Caruso,4600,CHI,MIL,2022-12-28
SG,Malik Monk,4600,SAC,DEN,2022-12-28
PG/SG,Ayo Dosunmu,4500,CHI,MIL,2022-12-28
SF,Jonathan Kuminga,4500,GS,UTA,2022-12-28
PG/SG,Delon Wright,4500,WAS,PHO,2022-12-28
SG/SF,Joe Harris,4500,BKN,ATL,2022-12-28
SG/SF,Terence Davis,4400,SAC,DEN,2022-12-28
PF/C,Willy Hernangomez,4400,NO,MIN,2022-12-28
PG,Cory Joseph,4400,DET,ORL,2022-12-28
SF/PF,Cameron Johnson,4400,PHO,WAS,2022-12-28
PG,Ty Jerome,4400,GS,UTA,2022-12-28
SG,Damion Lee,4400,PHO,WAS,2022-12-28
PG/SG,Gabe Vincent,4300,MIA,LAL,2022-12-28
PG/SG,Coby White,4300,CHI,MIL,2022-12-28
PF,Chuma Okeke,4300,ORL,DET,2022-12-28
PG/SG,Jevon Carter,4200,MIL,CHI,2022-12-28
SF,MarJon Beauchamp,4200,MIL,CHI,2022-12-28
SF/PF,Derrick Jones,4200,CHI,MIL,2022-12-28
SG/SF,Talen Horton-Tucker,4100,UTA,GS,2022-12-28
PG/SG,Edmond Sumner,4100,BKN,ATL,2022-12-28
SG/SF,Will Barton,4100,WAS,PHO,2022-12-28
C/PF,Alex Len,4100,SAC,DEN,2022-12-28
PG,Goran Dragic,4100,CHI,MIL,2022-12-28
PF,Wenyen Gabriel,4100,LAL,MIA,2022-12-28
SG/SF,Terrence Ross,4000,ORL,DET,2022-12-28
PG,Jordan McLaughlin,4000,MIN,NO,2022-12-28
PF,Trey Lyles,4000,SAC,DEN,2022-12-28
PG,Davion Mitchell,4000,SAC,DEN,2022-12-28
SG/SF,Duncan Robinson,4000,MIA,LAL,2022-12-28
SF,Anthony Lamb,4000,GS,UTA,2022-12-28
SF/SG,Josh Okogie,4000,PHO,WAS,2022-12-28
SF/SG,Justin Holiday,4000,ATL,BKN,2022-12-28
C,Chimezie Metu,4000,SAC,DEN,2022-12-28
PG,Aaron Holiday,4000,ATL,BKN,2022-12-28
SG,Yuta Watanabe,4000,BKN,ATL,2022-12-28
PG,Dyson Daniels,4000,NO,MIN,2022-12-28
C,Jock Landale,4000,PHO,WAS,2022-12-28
C,James Wiseman,4000,GS,UTA,2022-12-28
SG,Trent Forrest,4000,ATL,BKN,2022-12-28
SG/PG,Kendrick Nunn,4000,LAL,MIA,2022-12-28
SG/SF,Javonte Green,3900,CHI,MIL,2022-12-28
SG,Moses Moody,3900,GS,UTA,2022-12-28
SF/PF,Pat Connaughton,3900,MIL,CHI,2022-12-28
SF,Corey Kispert,3900,WAS,PHO,2022-12-28
C,Damian Jones,3900,LAL,MIA,2022-12-28
SG,Cam Thomas,3900,BKN,ATL,2022-12-28
PG,Devonte' Graham,3900,NO,MIN,2022-12-28
C,DeAndre Jordan,3900,DEN,SAC,2022-12-28
PF/SF,Jeff Green,3900,DEN,SAC,2022-12-28
PF,Juan Toscano-Anderson,3800,LAL,MIA,2022-12-28
PF,Nathan Knight,3800,MIN,NO,2022-12-28
PF,Isaiah Livers,3800,DET,ORL,2022-12-28
C,Neemias Queta,3800,SAC,DEN,2022-12-28
PF,Day'Ron Sharpe,3800,BKN,ATL,2022-12-28
PF/SF,Markieff Morris,3800,BKN,ATL,2022-12-28
SF,Troy Brown,3800,LAL,MIA,2022-12-28
SF/PF,Kevin Knox,3800,DET,ORL,2022-12-28
C,Andre Drummond,3800,CHI,MIL,2022-12-28
SG/SF,Hamidou Diallo,3800,DET,ORL,2022-12-28
SF,KZ Okpala,3800,SAC,DEN,2022-12-28
SF,Admiral Schofield,3800,ORL,DET,2022-12-28
SF,Caleb Houstan,3800,ORL,DET,2022-12-28
C,Taj Gibson,3800,WAS,PHO,2022-12-28
PF/SF,Jordan Nwora,3800,MIL,CHI,2022-12-28
SF/PF,Jonathan Isaac,3800,ORL,DET,2022-12-28
SG/SF,Gary Harris,3800,ORL,DET,2022-12-28
SF,Vlatko Cancar,3700,DEN,SAC,2022-12-28
PF/C,JaMychal Green,3700,GS,UTA,2022-12-28
PF/C,Frank Kaminsky,3700,ATL,BKN,2022-12-28
C,Luka Garza,3700,MIN,NO,2022-12-28
PG/SG,R.J. Hampton,3700,ORL,DET,2022-12-28
PF/C,Sandro Mamukelashvili,3700,MIL,CHI,2022-12-28
SG,Duane Washington,3700,PHO,WAS,2022-12-28
SG/PG,Patty Mills,3700,BKN,ATL,2022-12-28
PG/SG,Seth Curry,3700,BKN,ATL,2022-12-28
SG,Bryn Forbes,3700,MIN,NO,2022-12-28
SF/SG,Jarrett Culver,3700,ATL,BKN,2022-12-28
PF,Dario Saric,3700,PHO,WAS,2022-12-28
PF,Nikola Jovic,3700,MIA,LAL,2022-12-28
PF/SF,Rudy Gay,3700,UTA,GS,2022-12-28
C,Dewayne Dedmon,3700,MIA,LAL,2022-12-28
SG/SF,Joe Ingles,3700,MIL,CHI,2022-12-28
SF,Ish Wainright,3600,PHO,WAS,2022-12-28
SG,Wesley Matthews,3600,MIL,CHI,2022-12-28
PG,Matthew Dellavedova,3600,SAC,DEN,2022-12-28
PG/SG,Ish Smith,3600,DEN,SAC,2022-12-28
SG,Christian Braun,3600,DEN,SAC,2022-12-28
SF,Patrick Baldwin,3600,GS,UTA,2022-12-28
SF,Garrett Temple,3600,NO,MIN,2022-12-28
PG,George Hill,3600,MIL,CHI,2022-12-28
SF/PF,Taurean Prince,3500,MIN,NO,2022-12-28
SG,Jared Rhoden,3500,DET,ORL,2022-12-28
SG,Buddy Boeheim,3500,DET,ORL,2022-12-28
SF,Matt Ryan,3500,MIN,NO,2022-12-28
PG/SG,Cade Cunningham,3500,DET,ORL,2022-12-28
C,Marko Simonovic,3500,CHI,MIL,2022-12-28
SF,Leandro Bolmaro,3500,UTA,GS,2022-12-28
PG,Vit Krejci,3500,ATL,BKN,2022-12-28
SF,Johnny Juzang,3500,UTA,GS,2022-12-28
SF,Kessler Edwards,3500,BKN,ATL,2022-12-28
PF,Anthony Gill,3500,WAS,PHO,2022-12-28
PG,Scotty Pippen,3500,LAL,MIA,2022-12-28
SG,Dereon Seabron,3500,NO,MIN,2022-12-28
PG,Collin Gillespie,3500,DEN,SAC,2022-12-28
SG,Keon Ellis,3500,SAC,DEN,2022-12-28
SG,Alondes Williams,3500,BKN,ATL,2022-12-28
SG,A.J. Green,3500,MIL,CHI,2022-12-28
SF,Cole Swider,3500,LAL,MIA,2022-12-28
SF,Simone Fontecchio,3500,UTA,GS,2022-12-28
SF,Malcolm Hill,3500,CHI,MIL,2022-12-28
PF,Isaiah Todd,3500,WAS,PHO,2022-12-28
PF/C,Serge Ibaka,3500,MIL,CHI,2022-12-28
SG,Max Christie,3500,LAL,MIA,2022-12-28
SG,Tyrese Martin,3500,ATL,BKN,2022-12-28
SG,Dalen Terry,3500,CHI,MIL,2022-12-28
SG,Peyton Watson,3500,DEN,SAC,2022-12-28
SG,Johnny Davis,3500,WAS,PHO,2022-12-28
SG,Ryan Rollins,3500,GS,UTA,2022-12-28
SG,Wendell Moore,3500,MIN,NO,2022-12-28
SF,Josh Minott,3500,MIN,NO,2022-12-28
PF,E.J. Liddell,3500,NO,MIN,2022-12-28
SG,Ochai Agbaji,3500,UTA,GS,2022-12-28
SF/PF,Thanasis Antetokounmpo,3500,MIL,CHI,2022-12-28
C,Nerlens Noel,3500,DET,ORL,2022-12-28
PF,Micah Potter,3500,UTA,GS,2022-12-28
SF,Davon Reed,3500,DEN,SAC,2022-12-28
SF,Jack White,3500,DEN,SAC,2022-12-28
SF,Jamal Cain,3500,MIA,LAL,2022-12-28
SF,Chima Moneke,3500,SAC,DEN,2022-12-28
PF,Udonis Haslem,3500,MIA,LAL,2022-12-28
SG,Rodney McGruder,3500,DET,ORL,2022-12-28
SG,David Duke,3500,BKN,ATL,2022-12-28
PF/C,Zeke Nnaji,3500,DEN,SAC,2022-12-28
SG,Kevon Harris,3500,ORL,DET,2022-12-28
C,Udoka Azubuike,3500,UTA,GS,2022-12-28
PF/C,Vernon Carey,3500,WAS,PHO,2022-12-28
PG,Kira Lewis,3500,NO,MIN,2022-12-28
PG,Lonzo Ball,3500,CHI,MIL,2022-12-28
PG,Carlik Jones,3500,CHI,MIL,2022-12-28
PF/C,Tony Bradley,3500,CHI,MIL,2022-12-28
PF/SF,Jae Crowder,3500,PHO,WAS,2022-12-28
SF,Andre Iguodala,3500,GS,UTA,2022-12-28
C,Omer Yurtseven,3500,MIA,LAL,2022-12-28
SG,Devon Dotson,3500,WAS,PHO,2022-12-28
