pos,name,salary,team,opp,date
PG/SG,Luka Doncic,12000,DAL,SA,2023-02-23
C,Nikola Jokic,11800,DEN,CLE,2023-02-23
C,Joel Embiid,11700,PHI,MEM,2023-02-23
PF/C,Anthony Davis,10900,LAL,GS,2023-02-23
PF/SF,Jayson Tatum,10700,BOS,IND,2023-02-23
PG,Damian Lillard,10500,POR,SAC,2023-02-23
SG/PG,Shai Gilgeous-Alexander,10200,OKC,UTA,2023-02-23
SF/PF,LeBron James,10100,LAL,GS,2023-02-23
PG,Ja Morant,10000,MEM,PHI,2023-02-23
PG/SG,Kyrie Irving,9900,DAL,SA,2023-02-23
SG/PG,James Harden,9800,PHI,MEM,2023-02-23
C/PF,Domantas Sabonis,9600,SAC,POR,2023-02-23
PG,De'Aaron Fox,9400,SAC,POR,2023-02-23
PF,Pascal Siakam,9300,TOR,NO,2023-02-23
PG,Stephen Curry,9200,GS,LAL,2023-02-23
SG,Donovan Mitchell,9100,CLE,DEN,2023-02-23
PG/SG,Tyrese Haliburton,8600,IND,BOS,2023-02-23
SF/SG,Jaylen Brown,8500,BOS,IND,2023-02-23
PG,Jamal Murray,8400,DEN,CLE,2023-02-23
PF/C,Jaren Jackson,8400,MEM,PHI,2023-02-23
PG/SG,Jordan Poole,8300,GS,LAL,2023-02-23
PF/SF,Lauri Markkanen,8300,UTA,OKC,2023-02-23
PG,Fred VanVleet,8200,TOR,NO,2023-02-23
PF,Zion Williamson,8100,NO,TOR,2023-02-23
SG/SF,Klay Thompson,8000,GS,LAL,2023-02-23
PG,Darius Garland,8000,CLE,DEN,2023-02-23
C,Myles Turner,7900,IND,BOS,2023-02-23
SG/SF,Desmond Bane,7900,MEM,PHI,2023-02-23
SF/SG,Brandon Ingram,7800,NO,TOR,2023-02-23
C/PF,Jarrett Allen,7800,CLE,DEN,2023-02-23
PF,Aaron Gordon,7700,DEN,CLE,2023-02-23
PG/SG,CJ McCollum,7600,NO,TOR,2023-02-23
C,Jakob Poeltl,7500,TOR,NO,2023-02-23
SG/PG,Josh Giddey,7500,OKC,UTA,2023-02-23
PF/C,Evan Mobley,7400,CLE,DEN,2023-02-23
PF/SF,Scottie Barnes,7300,TOR,NO,2023-02-23
PF/SF,Paolo Banchero,7200,ORL,DET,2023-02-23
PG,Russell Westbrook,7200,UTA,OKC,2023-02-23
C,Jusuf Nurkic,7100,POR,SAC,2023-02-23
PG/SG,D'Angelo Russell,7100,LAL,GS,2023-02-23
C,Walker Kessler,7000,UTA,OKC,2023-02-23
SF,Andrew Wiggins,7000,GS,LAL,2023-02-23
PG/SG,Derrick White,6900,BOS,IND,2023-02-23
PF/SF,Keldon Johnson,6900,SA,DAL,2023-02-23
C,Steven Adams,6800,MEM,PHI,2023-02-23
PF/C,Draymond Green,6800,GS,LAL,2023-02-23
SG,Devin Vassell,6700,SA,DAL,2023-02-23
PF/C,Zach Collins,6700,SA,DAL,2023-02-23
PF/SF,Michael Porter,6600,DEN,CLE,2023-02-23
SF/SG,OG Anunoby,6600,TOR,NO,2023-02-23
SF/PF,Bojan Bogdanovic,6500,DET,ORL,2023-02-23
PG,Markelle Fultz,6500,ORL,DET,2023-02-23
PG/SG,Jordan Clarkson,6400,UTA,OKC,2023-02-23
C/PF,Wendell Carter,6400,ORL,DET,2023-02-23
PG/SG,Tyrese Maxey,6400,PHI,MEM,2023-02-23
SG/PG,Marcus Smart,6300,BOS,IND,2023-02-23
SG,Gary Trent,6300,TOR,NO,2023-02-23
SG/SF,Buddy Hield,6200,IND,BOS,2023-02-23
PF/C,Christian Wood,6200,DAL,SA,2023-02-23
C,Robert Williams,6200,BOS,IND,2023-02-23
C/PF,Kelly Olynyk,6100,UTA,OKC,2023-02-23
C,Jonas Valanciunas,6100,NO,TOR,2023-02-23
PF/SF,Jerami Grant,6100,POR,SAC,2023-02-23
SG/SF,Kevin Huerter,6000,SAC,POR,2023-02-23
SG/PG,Anfernee Simons,6000,POR,SAC,2023-02-23
SF/SG,Jalen Williams,6000,OKC,UTA,2023-02-23
SG,Jaden Ivey,5900,DET,ORL,2023-02-23
SF/SG,Josh Richardson,5900,NO,TOR,2023-02-23
PG,Tre Jones,5900,SA,DAL,2023-02-23
PG/SG,Cole Anthony,5900,ORL,DET,2023-02-23
SF,Trey Murphy,5800,NO,TOR,2023-02-23
SF/SG,Franz Wagner,5800,ORL,DET,2023-02-23
SG,Collin Sexton,5800,UTA,OKC,2023-02-23
PG/SG,Malcolm Brogdon,5800,BOS,IND,2023-02-23
SF/PF,Tobias Harris,5700,PHI,MEM,2023-02-23
C/PF,Kevon Looney,5700,GS,LAL,2023-02-23
C,Jalen Duren,5700,DET,ORL,2023-02-23
PF/C,Precious Achiuwa,5700,TOR,NO,2023-02-23
SG/SF,Talen Horton-Tucker,5600,UTA,OKC,2023-02-23
SG/PG,Dennis Schroder,5600,LAL,GS,2023-02-23
C/PF,Isaiah Stewart,5600,DET,ORL,2023-02-23
PG,Killian Hayes,5500,DET,ORL,2023-02-23
SF/SG,Bruce Brown,5500,DEN,CLE,2023-02-23
PG,Tyus Jones,5500,MEM,PHI,2023-02-23
SF,Malaki Branham,5500,SA,DAL,2023-02-23
SG,Kentavious Caldwell-Pope,5500,DEN,CLE,2023-02-23
SG,Malik Monk,5500,SAC,POR,2023-02-23
SF/SG,Luguentz Dort,5400,OKC,UTA,2023-02-23
SF/PF,Jeremy Sochan,5400,SA,DAL,2023-02-23
C/PF,Al Horford,5400,BOS,IND,2023-02-23
SG/SF,Tim Hardaway,5400,DAL,SA,2023-02-23
PF/C,Larry Nance,5300,NO,TOR,2023-02-23
PF,Santi Aldama,5300,MEM,PHI,2023-02-23
SG/SF,Herbert Jones,5300,NO,TOR,2023-02-23
SG/SF,Donte DiVincenzo,5300,GS,LAL,2023-02-23
PF,Keita Bates-Diop,5300,SA,DAL,2023-02-23
SG/SF,Caris LeVert,5300,CLE,DEN,2023-02-23
PF,Rui Hachimura,5300,LAL,GS,2023-02-23
PF/C,Brandon Clarke,5300,MEM,PHI,2023-02-23
