pos,name,salary,team,opp,date
C,Jusuf Nurkic,7100,POR,GS,2023-02-28
PG,D'Angelo Russell,7100,LAL,MEM,2023-02-28
PF/SF,Michael Porter,7000,DEN,HOU,2023-02-28
C,Clint Capela,7000,ATL,WAS,2023-02-28
PG/SG,Jordan Clarkson,6900,UTA,SA,2023-02-28
PF/C,Bobby Portis,6900,MIL,BKN,2023-02-28
C,Steven Adams,6800,MEM,LAL,2023-02-28
PF/C,Zach Collins,6800,SA,UTA,2023-02-28
PF/C,Draymond Green,6800,GS,POR,2023-02-28
SG,Devin Vassell,6700,SA,UTA,2023-02-28
SF/SG,OG Anunoby,6600,TOR,CHI,2023-02-28
C,Naz Reid,6500,MIN,LAC,2023-02-28
PF/SF,Jerami Grant,6300,POR,GS,2023-02-28
PF/C,Christian Wood,6200,DAL,IND,2023-02-28
SG,Gary Trent,6100,TOR,CHI,2023-02-28
SG/PG,Anfernee Simons,6100,POR,GS,2023-02-28
SF/SG,Jalen Williams,6100,OKC,SAC,2023-02-28
C,Kelly Olynyk,6000,UTA,SA,2023-02-28
SF/PF,Kenyon Martin,6000,HOU,DEN,2023-02-28
SG/SF,Donte DiVincenzo,6000,GS,POR,2023-02-28
C,Daniel Gafford,6000,WAS,ATL,2023-02-28
SF/SG,Bogdan Bogdanovic,6000,ATL,WAS,2023-02-28
SG,Khris Middleton,6000,MIL,BKN,2023-02-28
SF/SG,Norman Powell,6000,LAC,MIN,2023-02-28
SF,Saddiq Bey,6000,ATL,WAS,2023-02-28
SG/SF,Buddy Hield,5900,IND,DAL,2023-02-28
SG/SF,Cam Thomas,5900,BKN,MIL,2023-02-28
C,Ivica Zubac,5900,LAC,MIN,2023-02-28
PF,Jabari Smith,5900,HOU,DEN,2023-02-28
SG/SF,Talen Horton-Tucker,5900,UTA,SA,2023-02-28
PG,Tre Jones,5900,SA,UTA,2023-02-28
SF/PF,Kyle Anderson,5800,MIN,LAC,2023-02-28
C,Mason Plumlee,5800,LAC,MIN,2023-02-28
PF,Jarred Vanderbilt,5800,LAL,MEM,2023-02-28
PG/PF,Ben Simmons,5700,BKN,MIL,2023-02-28
SF/SG,Luguentz Dort,5700,OKC,SAC,2023-02-28
SG,Collin Sexton,5700,UTA,SA,2023-02-28
PF/C,John Collins,5700,ATL,WAS,2023-02-28
C,Kevon Looney,5700,GS,POR,2023-02-28
SF,Malaki Branham,5700,SA,UTA,2023-02-28
SF/PF,De'Andre Hunter,5700,ATL,WAS,2023-02-28
SG/SF,Bennedict Mathurin,5600,IND,DAL,2023-02-28
SG/SF,Kevin Huerter,5600,SAC,OKC,2023-02-28
PG,Mike Conley,5600,MIN,LAC,2023-02-28
C,Onyeka Okongwu,5600,ATL,WAS,2023-02-28
SF/PF,Jaden McDaniels,5600,MIN,LAC,2023-02-28
SF/PF,Cameron Johnson,5500,BKN,MIL,2023-02-28
SF,Tari Eason,5500,HOU,DEN,2023-02-28
SG/PG,Dennis Schroder,5500,LAL,MEM,2023-02-28
SF/PF,Deni Avdija,5400,WAS,ATL,2023-02-28
SF/PF,Jeremy Sochan,5400,SA,UTA,2023-02-28
SG/SF,Cam Reddish,5400,POR,GS,2023-02-28
SF/PF,Patrick Williams,5400,CHI,TOR,2023-02-28
SG,Malik Monk,5400,SAC,OKC,2023-02-28
SG/SF,Tim Hardaway,5400,DAL,IND,2023-02-28
PF,Keita Bates-Diop,5300,SA,UTA,2023-02-28
SF/SG,Bruce Brown,5300,DEN,HOU,2023-02-28
PF,Rui Hachimura,5300,LAL,MEM,2023-02-28
SG,Kentavious Caldwell-Pope,5300,DEN,HOU,2023-02-28
PG,Isaiah Joe,5300,OKC,SAC,2023-02-28
PF/C,Xavier Tillman,5300,MEM,LAL,2023-02-28
PG,Monte Morris,5300,WAS,ATL,2023-02-28
C/PF,Drew Eubanks,5300,POR,GS,2023-02-28
SF/SG,Malik Beasley,5200,LAL,MEM,2023-02-28
PG,Tyus Jones,5200,MEM,LAL,2023-02-28
SF/PF,Keegan Murray,5200,SAC,OKC,2023-02-28
PG,Devonte' Graham,5100,SA,UTA,2023-02-28
PG/SG,Terance Mann,5100,LAC,MIN,2023-02-28
C,Dwight Powell,5100,DAL,IND,2023-02-28
SF/PF,Aaron Nesmith,5100,IND,DAL,2023-02-28
PF/C,Jaylin Williams,5000,OKC,SAC,2023-02-28
SG/SF,Dillon Brooks,5000,MEM,LAL,2023-02-28
PG/SG,Delon Wright,5000,WAS,ATL,2023-02-28
PF/C,Precious Achiuwa,5000,TOR,CHI,2023-02-28
SF/PF,Harrison Barnes,4900,SAC,OKC,2023-02-28
PF,Santi Aldama,4900,MEM,LAL,2023-02-28
PG,Jaylen Nowell,4900,MIN,LAC,2023-02-28
PF/C,Brandon Clarke,4900,MEM,LAL,2023-02-28
C/PF,Chris Boucher,4800,TOR,CHI,2023-02-28
SG/SF,Terence Davis,4800,SAC,OKC,2023-02-28
C,Charles Bassey,4800,SA,UTA,2023-02-28
SF/PF,Jae'Sean Tate,4800,HOU,DEN,2023-02-28
PG/SG,Coby White,4800,CHI,TOR,2023-02-28
SF/PF,Taurean Prince,4700,MIN,LAC,2023-02-28
SG/SF,Reggie Bullock,4700,DAL,IND,2023-02-28
SF/SG,Pat Connaughton,4700,MIL,BKN,2023-02-28
PG/SG,Seth Curry,4700,BKN,MIL,2023-02-28
SF,Justise Winslow,4700,POR,GS,2023-02-28
SF,Kenrich Williams,4700,OKC,SAC,2023-02-28
SG,Eric Gordon,4700,LAC,MIN,2023-02-28
PG/SG,Alex Caruso,4700,CHI,TOR,2023-02-28
PG,T.J. McConnell,4700,IND,DAL,2023-02-28
PF/SF,Marcus Morris,4600,LAC,MIN,2023-02-28
C,Mo Bamba,4600,LAL,MEM,2023-02-28
C,Andre Drummond,4600,CHI,TOR,2023-02-28
PG,TyTy Washington,4600,HOU,DEN,2023-02-28
SF,Nassir Little,4600,POR,GS,2023-02-28
SF/PF,Royce O'Neale,4600,BKN,MIL,2023-02-28
PF/SF,Jordan Nwora,4600,IND,DAL,2023-02-28
SF/PF,Dorian Finney-Smith,4600,BKN,MIL,2023-02-28
PF,Trendon Watford,4500,POR,GS,2023-02-28
PF/C,Maxi Kleber,4500,DAL,IND,2023-02-28
SG,Romeo Langford,4500,SA,UTA,2023-02-28
PG,Kris Dunn,4500,UTA,SA,2023-02-28
SG,Shaedon Sharpe,4500,POR,GS,2023-02-28
SG,Josh Green,4500,DAL,IND,2023-02-28
PG,Kendrick Nunn,4500,WAS,ATL,2023-02-28
PF/C,Day'Ron Sharpe,4400,BKN,MIL,2023-02-28
PG/SG,Ayo Dosunmu,4400,CHI,TOR,2023-02-28
PG,Patrick Beverley,4400,CHI,TOR,2023-02-28
PG,Ty Jerome,4400,GS,POR,2023-02-28
PF/C,Isaiah Roby,4400,SA,UTA,2023-02-28
PF/SF,Jae Crowder,4400,MIL,BKN,2023-02-28
PF/SF,Robert Covington,4300,LAC,MIN,2023-02-28
SF,Vlatko Cancar,4300,DEN,HOU,2023-02-28
PF,Isaiah Jackson,4300,IND,DAL,2023-02-28
SG/SF,Chris Duarte,4300,IND,DAL,2023-02-28
PG,Bones Hyland,4300,LAC,MIN,2023-02-28
PG/SG,Ryan Arcidiacono,4300,POR,GS,2023-02-28
PG,Daishen Nix,4300,HOU,DEN,2023-02-28
SG/PG,Andrew Nembhard,4300,IND,DAL,2023-02-28
SG/SF,Grayson Allen,4300,MIL,BKN,2023-02-28
SF/SG,Austin Reaves,4300,LAL,MEM,2023-02-28
SG/SF,Joe Harris,4300,BKN,MIL,2023-02-28
PF/C,JaMychal Green,4200,GS,POR,2023-02-28
PF,Trey Lyles,4200,SAC,OKC,2023-02-28
PF/C,Daniel Theis,4200,IND,DAL,2023-02-28
PG,Reggie Jackson,4200,DEN,HOU,2023-02-28
SF,Troy Brown,4200,LAL,MEM,2023-02-28
SF/SG,Justin Holiday,4200,DAL,IND,2023-02-28
SF,Matisse Thybulle,4200,POR,GS,2023-02-28
C,Thomas Bryant,4200,DEN,HOU,2023-02-28
SG/SF,Nickeil Alexander-Walker,4200,MIN,LAC,2023-02-28
PG/SG,Malachi Flynn,4200,TOR,CHI,2023-02-28
SF/PF,Nicolas Batum,4100,LAC,MIN,2023-02-28
SG,Josh Christopher,4100,HOU,DEN,2023-02-28
SG,Aaron Wiggins,4100,OKC,SAC,2023-02-28
SF,Anthony Lamb,4100,GS,POR,2023-02-28
SF,Jonathan Kuminga,4100,GS,POR,2023-02-28
C,Chimezie Metu,4100,SAC,OKC,2023-02-28
SG,Christian Braun,4100,DEN,HOU,2023-02-28
PF/C,Dario Saric,4100,OKC,SAC,2023-02-28
PG,Jordan McLaughlin,4000,MIN,LAC,2023-02-28
SG,Keon Johnson,4000,POR,GS,2023-02-28
SF,Corey Kispert,4000,WAS,ATL,2023-02-28
PF/C,Aleksej Pokusevski,4000,OKC,SAC,2023-02-28
PG,Tre Mann,4000,OKC,SAC,2023-02-28
SG/SF,Lonnie Walker,4000,LAL,MEM,2023-02-28
SG/SF,Yuta Watanabe,4000,BKN,MIL,2023-02-28
PF/C,Zeke Nnaji,4000,DEN,HOU,2023-02-28
SG/SF,Joe Ingles,4000,MIL,BKN,2023-02-28
SG/SF,Javonte Green,3900,CHI,TOR,2023-02-28
C,Luka Garza,3900,MIN,LAC,2023-02-28
SG,Brandon Boston,3900,LAC,MIN,2023-02-28
C/PF,Jeremiah Robinson-Earl,3900,OKC,SAC,2023-02-28
PF,Usman Garuba,3900,HOU,DEN,2023-02-28
PG,Ish Smith,3900,DEN,HOU,2023-02-28
SG/PG,Austin Rivers,3900,MIN,LAC,2023-02-28
PG,Aaron Holiday,3900,ATL,WAS,2023-02-28
SG,Ochai Agbaji,3900,UTA,SA,2023-02-28
SG,Jaden Hardy,3900,DAL,IND,2023-02-28
PF/SF,Doug McDermott,3900,SA,UTA,2023-02-28
PF/SF,Rudy Gay,3900,UTA,SA,2023-02-28
SF/SG,Amir Coffey,3900,LAC,MIN,2023-02-28
PF/C,Jalen Smith,3900,IND,DAL,2023-02-28
PF,Thaddeus Young,3900,TOR,CHI,2023-02-28
PF,Juan Toscano-Anderson,3800,UTA,SA,2023-02-28
PF,Nathan Knight,3800,MIN,LAC,2023-02-28
SF,Jalen Johnson,3800,ATL,WAS,2023-02-28
PG,Jeff Dowtin,3800,TOR,CHI,2023-02-28
C/PF,Khem Birch,3800,SA,UTA,2023-02-28
SG/PG,Patty Mills,3800,BKN,MIL,2023-02-28
PG/SG,Jevon Carter,3800,MIL,BKN,2023-02-28
SF,AJ Griffin,3800,ATL,WAS,2023-02-28
PF/C,Bruno Fernando,3800,ATL,WAS,2023-02-28
C,Meyers Leonard,3800,MIL,BKN,2023-02-28
PG/SG,Edmond Sumner,3800,BKN,MIL,2023-02-28
PF/SF,Jeff Green,3800,DEN,HOU,2023-02-28
PF,Wenyen Gabriel,3800,LAL,MEM,2023-02-28
SG,Lindy Waters,3800,OKC,SAC,2023-02-28
SF,Oshae Brissett,3700,IND,DAL,2023-02-28
SG,Wesley Matthews,3700,MIL,BKN,2023-02-28
PG,Davion Mitchell,3700,SAC,OKC,2023-02-28
PF,David Roddy,3700,MEM,LAL,2023-02-28
C,Christian Koloko,3700,TOR,CHI,2023-02-28
C,Taj Gibson,3700,WAS,ATL,2023-02-28
SF/SG,John Konchar,3700,MEM,LAL,2023-02-28
SF,MarJon Beauchamp,3700,MIL,BKN,2023-02-28
C,DeAndre Jordan,3700,DEN,HOU,2023-02-28
SF/PF,Derrick Jones,3700,CHI,TOR,2023-02-28
PG,Jordan Goodwin,3700,WAS,ATL,2023-02-28
PG,Goran Dragic,3700,CHI,TOR,2023-02-28
SG,Trent Forrest,3700,ATL,WAS,2023-02-28
SF,Garrison Mathews,3600,ATL,WAS,2023-02-28
C,JaVale McGee,3600,DAL,IND,2023-02-28
PG,Matthew Dellavedova,3600,SAC,OKC,2023-02-28
SG,Moses Moody,3600,GS,POR,2023-02-28
PG,Jason Preston,3600,LAC,MIN,2023-02-28
PG,McKinley Wright,3600,DAL,IND,2023-02-28
SF,Ziaire Williams,3600,MEM,LAL,2023-02-28
SG,Gary Payton,3600,GS,POR,2023-02-28
SG/SF,Terry Taylor,3600,CHI,TOR,2023-02-28
SG,Blake Wesley,3600,SA,UTA,2023-02-28
SF,Jabari Walker,3600,POR,GS,2023-02-28
PF,Moussa Diabate,3600,LAC,MIN,2023-02-28
PF/SF,Ousmane Dieng,3600,OKC,SAC,2023-02-28
SF,Jack White,3600,DEN,HOU,2023-02-28
SF,Dominick Barlow,3600,SA,UTA,2023-02-28
C,Richaun Holmes,3600,SAC,OKC,2023-02-28
C,Gorgui Dieng,3600,SA,UTA,2023-02-28
PG,Frank Ntilikina,3600,DAL,IND,2023-02-28
C,Olivier Sarr,3600,OKC,SAC,2023-02-28
PG,George Hill,3600,IND,DAL,2023-02-28
SG/SF,Luke Kennard,3600,MEM,LAL,2023-02-28
SG/SF,Theo Pinson,3500,DAL,IND,2023-02-28
SF,Donovan Williams,3500,ATL,WAS,2023-02-28
PG,Quenton Jackson,3500,WAS,ATL,2023-02-28
SF,Julian Champagnie,3500,SA,UTA,2023-02-28
PF/C,Frank Kaminsky,3500,HOU,DEN,2023-02-28
PG,Trevelin Queen,3500,IND,DAL,2023-02-28
SF,Matt Ryan,3500,MIN,LAC,2023-02-28
C,Neemias Queta,3500,SAC,OKC,2023-02-28
SF,Joe Wieskamp,3500,TOR,CHI,2023-02-28
PG,Keaton Wallace,3500,LAC,MIN,2023-02-28
C,Damian Jones,3500,UTA,SA,2023-02-28
C,Marko Simonovic,3500,CHI,TOR,2023-02-28
PG,Dalano Banton,3500,TOR,CHI,2023-02-28
PG,Vit Krejci,3500,ATL,WAS,2023-02-28
SF,Johnny Juzang,3500,UTA,SA,2023-02-28
SF,Kessler Edwards,3500,SAC,OKC,2023-02-28
SF,Ron Harper,3500,TOR,CHI,2023-02-28
PF,Anthony Gill,3500,WAS,ATL,2023-02-28
PG,Scotty Pippen,3500,LAL,MEM,2023-02-28
PG,Trevor Hudgins,3500,HOU,DEN,2023-02-28
PF/C,Sandro Mamukelashvili,3500,MIL,BKN,2023-02-28
PG,Collin Gillespie,3500,DEN,HOU,2023-02-28
SG,Keon Ellis,3500,SAC,OKC,2023-02-28
SG,A.J. Green,3500,MIL,BKN,2023-02-28
PF,Kenneth Lofton,3500,MEM,LAL,2023-02-28
SF,Cole Swider,3500,LAL,MEM,2023-02-28
SF/PF,Juancho Hernangomez,3500,TOR,CHI,2023-02-28
PF/SF,Markieff Morris,3500,DAL,IND,2023-02-28
SF,Simone Fontecchio,3500,UTA,SA,2023-02-28
SF/PF,Kevin Knox,3500,POR,GS,2023-02-28
SF,Davis Bertans,3500,DAL,IND,2023-02-28
PF,Isaiah Todd,3500,WAS,ATL,2023-02-28
SG,Kendall Brown,3500,IND,DAL,2023-02-28
SG,Max Christie,3500,LAL,MEM,2023-02-28
PG,Kennedy Chandler,3500,MEM,LAL,2023-02-28
SG,Tyrese Martin,3500,ATL,WAS,2023-02-28
PF,Chet Holmgren,3500,OKC,SAC,2023-02-28
SG,Vince Williams,3500,MEM,LAL,2023-02-28
PF,James Johnson,3500,IND,DAL,2023-02-28
PF,Jake LaRavia,3500,MEM,LAL,2023-02-28
SG,Dalen Terry,3500,CHI,TOR,2023-02-28
SG,Peyton Watson,3500,DEN,HOU,2023-02-28
SG,Johnny Davis,3500,WAS,ATL,2023-02-28
PF,Darius Days,3500,HOU,DEN,2023-02-28
SG,Ryan Rollins,3500,GS,POR,2023-02-28
SF,Patrick Baldwin,3500,GS,POR,2023-02-28
SG,Wendell Moore,3500,MIN,LAC,2023-02-28
SF,Josh Minott,3500,MIN,LAC,2023-02-28
PF,John Butler,3500,POR,GS,2023-02-28
SF,Otto Porter,3500,TOR,CHI,2023-02-28
SF/PF,Thanasis Antetokounmpo,3500,MIL,BKN,2023-02-28
C/PF,Willie Cauley-Stein,3500,HOU,DEN,2023-02-28
PF,Micah Potter,3500,UTA,SA,2023-02-28
SG,Dru Smith,3500,BKN,MIL,2023-02-28
SG,A.J. Lawson,3500,DAL,IND,2023-02-28
C,Ibou Badji,3500,POR,GS,2023-02-28
SF,Davon Reed,3500,LAL,MEM,2023-02-28
C,Boban Marjanovic,3500,HOU,DEN,2023-02-28
SG,David Duke,3500,BKN,MIL,2023-02-28
C,Udoka Azubuike,3500,UTA,SA,2023-02-28
PF/C,Vernon Carey,3500,WAS,ATL,2023-02-28
PG,Lonzo Ball,3500,CHI,TOR,2023-02-28
PG,Carlik Jones,3500,CHI,TOR,2023-02-28
PG,Frank Jackson,3500,UTA,SA,2023-02-28
SF,Andre Iguodala,3500,GS,POR,2023-02-28
C,Alex Len,3500,SAC,OKC,2023-02-28
