pos,name,salary,team,opp,date
PF/C,Brandon Clarke,4300,MEM,WAS,2022-11-13
SG/SF,Javonte Green,4200,CHI,DEN,2022-11-13
PG/SG,Patrick Beverley,4200,LAL,BKN,2022-11-13
SF/PF,Cedi Osman,4100,CLE,MIN,2022-11-13
SF,Anthony Lamb,4100,GS,SAC,2022-11-13
SF/SG,John Konchar,4100,MEM,WAS,2022-11-13
C,DeAndre Jordan,4100,DEN,CHI,2022-11-13
SF/PF,Patrick Williams,4100,CHI,DEN,2022-11-13
SG/SF,Joe Harris,4100,BKN,LAL,2022-11-13
PG,Davion Mitchell,4000,SAC,GS,2022-11-13
SG/SF,Talen Horton-Tucker,4000,UTA,PHI,2022-11-13
PF/SF,Dean Wade,4000,CLE,MIN,2022-11-13
PG,Goran Dragic,4000,CHI,DEN,2022-11-13
PF,Trey Lyles,3900,SAC,GS,2022-11-13
C,Damian Jones,3900,LAL,BKN,2022-11-13
C,Montrezl Harrell,3900,PHI,UTA,2022-11-13
C,Walker Kessler,3900,UTA,PHI,2022-11-13
PF,P.J. Tucker,3900,PHI,UTA,2022-11-13
C,Naz Reid,3900,MIN,CLE,2022-11-13
C,James Wiseman,3900,GS,SAC,2022-11-13
PF,Wenyen Gabriel,3900,LAL,BKN,2022-11-13
PG,Ricky Rubio,3800,CLE,MIN,2022-11-13
PF/C,Jaren Jackson,3800,MEM,WAS,2022-11-13
SF,Jonathan Kuminga,3800,GS,SAC,2022-11-13
SG,Bryn Forbes,3800,MIN,CLE,2022-11-13
PF,Jake LaRavia,3800,MEM,WAS,2022-11-13
PG/SG,Coby White,3800,CHI,DEN,2022-11-13
PF/SF,Jeff Green,3800,DEN,CHI,2022-11-13
SG/PG,Kendrick Nunn,3800,LAL,BKN,2022-11-13
PF,Juan Toscano-Anderson,3700,LAL,BKN,2022-11-13
SF/PF,Taurean Prince,3700,MIN,CLE,2022-11-13
PF/C,JaMychal Green,3700,GS,SAC,2022-11-13
PG,Jordan McLaughlin,3700,MIN,CLE,2022-11-13
SF,Corey Kispert,3700,WAS,MEM,2022-11-13
PF,Day'Ron Sharpe,3700,BKN,LAL,2022-11-13
PF,Anthony Gill,3700,WAS,MEM,2022-11-13
PF,David Roddy,3700,MEM,WAS,2022-11-13
PG,Ty Jerome,3700,GS,SAC,2022-11-13
SF,Danuel House,3700,PHI,UTA,2022-11-13
SG/SF,Nickeil Alexander-Walker,3700,UTA,PHI,2022-11-13
PF/SF,Rudy Gay,3700,UTA,PHI,2022-11-13
SF/PF,Derrick Jones,3700,CHI,DEN,2022-11-13
PG,Lonzo Ball,3700,CHI,DEN,2022-11-13
C,Paul Reed,3700,PHI,UTA,2022-11-13
SF/SG,Isaac Okoro,3700,CLE,MIN,2022-11-13
SG,Moses Moody,3600,GS,SAC,2022-11-13
C,Luka Garza,3600,MIN,CLE,2022-11-13
PG,Shake Milton,3600,PHI,UTA,2022-11-13
PF,Mamadi Diakite,3600,CLE,MIN,2022-11-13
SG/SF,Danny Green,3500,MEM,WAS,2022-11-13
SF,Vlatko Cancar,3500,DEN,CHI,2022-11-13
SF,Julian Champagnie,3500,PHI,UTA,2022-11-13
SF/PF,T.J. Warren,3500,BKN,LAL,2022-11-13
PF,Nathan Knight,3500,MIN,CLE,2022-11-13
PG,Matthew Dellavedova,3500,SAC,GS,2022-11-13
SF,Matt Ryan,3500,LAL,BKN,2022-11-13
C,Neemias Queta,3500,SAC,GS,2022-11-13
SG/SF,Terence Davis,3500,SAC,GS,2022-11-13
C,Marko Simonovic,3500,CHI,DEN,2022-11-13
SF,Leandro Bolmaro,3500,UTA,PHI,2022-11-13
SF,Johnny Juzang,3500,UTA,PHI,2022-11-13
SF,Kessler Edwards,3500,BKN,LAL,2022-11-13
PG,Scotty Pippen,3500,LAL,BKN,2022-11-13
C,Robin Lopez,3500,CLE,MIN,2022-11-13
SF,Ziaire Williams,3500,MEM,WAS,2022-11-13
PF,Michael Foster,3500,PHI,UTA,2022-11-13
PG,Jaden Springer,3500,PHI,UTA,2022-11-13
PG,Collin Gillespie,3500,DEN,CHI,2022-11-13
SG,Keon Ellis,3500,SAC,GS,2022-11-13
SG,Alondes Williams,3500,BKN,LAL,2022-11-13
PF,Kenneth Lofton,3500,MEM,WAS,2022-11-13
SF,Cole Swider,3500,LAL,BKN,2022-11-13
SG/SF,Furkan Korkmaz,3500,PHI,UTA,2022-11-13
PF/SF,Markieff Morris,3500,BKN,LAL,2022-11-13
SF,Simone Fontecchio,3500,UTA,PHI,2022-11-13
SG/SF,Donte DiVincenzo,3500,GS,SAC,2022-11-13
SF,Malcolm Hill,3500,CHI,DEN,2022-11-13
SG/PG,Patty Mills,3500,BKN,LAL,2022-11-13
PF,Isaiah Todd,3500,WAS,MEM,2022-11-13
C,Chimezie Metu,3500,SAC,GS,2022-11-13
PG/SG,Ish Smith,3500,DEN,CHI,2022-11-13
SG,Christian Braun,3500,DEN,CHI,2022-11-13
SF,KZ Okpala,3500,SAC,GS,2022-11-13
SG,Max Christie,3500,LAL,BKN,2022-11-13
SG/PG,Austin Rivers,3500,MIN,CLE,2022-11-13
PG,Kennedy Chandler,3500,MEM,WAS,2022-11-13
SG,Vince Williams,3500,MEM,WAS,2022-11-13
SF,Matisse Thybulle,3500,PHI,UTA,2022-11-13
SG,Dalen Terry,3500,CHI,DEN,2022-11-13
SG,Peyton Watson,3500,DEN,CHI,2022-11-13
PF,Kostas Antetokounmpo,3500,CHI,DEN,2022-11-13
SG,Johnny Davis,3500,WAS,MEM,2022-11-13
SG,Ryan Rollins,3500,GS,SAC,2022-11-13
SF,Patrick Baldwin,3500,GS,SAC,2022-11-13
SG,Wendell Moore,3500,MIN,CLE,2022-11-13
SF,Josh Minott,3500,MIN,CLE,2022-11-13
SG,Dylan Windler,3500,CLE,MIN,2022-11-13
PF,Isaiah Mobley,3500,CLE,MIN,2022-11-13
SG,Ochai Agbaji,3500,UTA,PHI,2022-11-13
C,Taj Gibson,3500,WAS,MEM,2022-11-13
PG,Raul Neto,3500,CLE,MIN,2022-11-13
PF,Micah Potter,3500,UTA,PHI,2022-11-13
SF,Jordan Schakel,3500,WAS,MEM,2022-11-13
SF,Davon Reed,3500,DEN,CHI,2022-11-13
SF,Jack White,3500,DEN,CHI,2022-11-13
SF,Chima Moneke,3500,SAC,GS,2022-11-13
SG,David Duke,3500,BKN,LAL,2022-11-13
C/PF,Richaun Holmes,3500,SAC,GS,2022-11-13
PF/C,Zeke Nnaji,3500,DEN,CHI,2022-11-13
C,Udoka Azubuike,3500,UTA,PHI,2022-11-13
PF/C,Vernon Carey,3500,WAS,MEM,2022-11-13
PF/C,Tony Bradley,3500,CHI,DEN,2022-11-13
PF,Xavier Tillman,3500,MEM,WAS,2022-11-13
SF,Andre Iguodala,3500,GS,SAC,2022-11-13
C/PF,Alex Len,3500,SAC,GS,2022-11-13
PF,Lamar Stevens,3500,CLE,MIN,2022-11-13
