pos,name,salary,team,opp,date
PG/SG,Luka Doncic,12000,DAL,DEN,2022-11-20
PF/C,Anthony Davis,11400,LAL,SA,2022-11-20
SF/PF,Kevin Durant,11000,BKN,MEM,2022-11-20
PG,Stephen Curry,10500,GS,HOU,2022-11-20
C,Nikola Jokic,10300,DEN,DAL,2022-11-20
PG,Ja Morant,10100,MEM,BKN,2022-11-20
SF/PF,LeBron James,10000,LAL,SA,2022-11-20
SG/PG,Donovan Mitchell,9700,CLE,MIA,2022-11-20
PG,De'Aaron Fox,9600,SAC,DET,2022-11-20
C/PF,Domantas Sabonis,9500,SAC,DET,2022-11-20
SF/PF,Jimmy Butler,9200,MIA,CLE,2022-11-20
PG/SG,Kyrie Irving,8800,BKN,MEM,2022-11-20
C/PF,Kristaps Porzingis,8600,WAS,CHA,2022-11-20
SG/PG,Darius Garland,8400,CLE,MIA,2022-11-20
PG,LaMelo Ball,8300,CHA,WAS,2022-11-20
SG,Bradley Beal,8200,WAS,CHA,2022-11-20
C/PF,Bam Adebayo,8100,MIA,CLE,2022-11-20
PG,Kyle Lowry,8000,MIA,CLE,2022-11-20
PG/SG,Cade Cunningham,7900,DET,SAC,2022-11-20
SG/SF,Desmond Bane,7900,MEM,BKN,2022-11-20
PG,Kevin Porter,7800,HOU,GS,2022-11-20
C,Jakob Poeltl,7700,SA,LAL,2022-11-20
PF/C,Evan Mobley,7700,CLE,MIA,2022-11-20
SG/PG,Terry Rozier,7700,CHA,WAS,2022-11-20
SF/PF,Kyle Kuzma,7600,WAS,CHA,2022-11-20
PG,Russell Westbrook,7600,LAL,SA,2022-11-20
C/PF,Jarrett Allen,7400,CLE,MIA,2022-11-20
PF/C,Jaren Jackson,7200,MEM,BKN,2022-11-20
SF/SG,Kelly Oubre,7200,CHA,WAS,2022-11-20
PF/C,Christian Wood,7100,DAL,DEN,2022-11-20
SG/SF,Tyler Herro,7100,MIA,CLE,2022-11-20
SG,Devin Vassell,7100,SA,LAL,2022-11-20
PF/SF,Keldon Johnson,7000,SA,LAL,2022-11-20
SG/PG,Jalen Green,6900,HOU,GS,2022-11-20
SG,Jaden Ivey,6900,DET,SAC,2022-11-20
SF/PF,Andrew Wiggins,6900,GS,HOU,2022-11-20
PG/SG,Spencer Dinwiddie,6800,DAL,DEN,2022-11-20
PF/C,P.J. Washington,6800,CHA,WAS,2022-11-20
PG/SG,Jamal Murray,6700,DEN,DAL,2022-11-20
C,Alperen Sengun,6700,HOU,GS,2022-11-20
SF/SG,Gordon Hayward,6400,CHA,WAS,2022-11-20
PF/C,Aaron Gordon,6400,DEN,DAL,2022-11-20
PG/SG,Jordan Poole,6400,GS,HOU,2022-11-20
PG,Tre Jones,6400,SA,LAL,2022-11-20
PG/PF,Ben Simmons,6200,BKN,MEM,2022-11-20
PF/SF,Michael Porter,6200,DEN,DAL,2022-11-20
SG/SF,Max Strus,6100,MIA,CLE,2022-11-20
SG/SF,Dillon Brooks,6100,MEM,BKN,2022-11-20
PG,Dennis Smith,6100,CHA,WAS,2022-11-20
PF/C,Draymond Green,6100,GS,HOU,2022-11-20
PG,Tyus Jones,5900,MEM,BKN,2022-11-20
PG,Bones Hyland,5800,DEN,DAL,2022-11-20
SF/PF,Bojan Bogdanovic,5800,DET,SAC,2022-11-20
C/PF,Isaiah Stewart,5800,DET,SAC,2022-11-20
SG/SF,Lonnie Walker,5700,LAL,SA,2022-11-20
SG/SF,Kevin Huerter,5700,SAC,DET,2022-11-20
C,Mason Plumlee,5700,CHA,WAS,2022-11-20
SG/SF,Caris LeVert,5700,CLE,MIA,2022-11-20
PG,Killian Hayes,5600,DET,SAC,2022-11-20
SF/PF,Keegan Murray,5600,SAC,DET,2022-11-20
SF,Saddiq Bey,5600,DET,SAC,2022-11-20
SF/PF,Harrison Barnes,5500,SAC,DET,2022-11-20
PF,Santi Aldama,5500,MEM,BKN,2022-11-20
SG/SF,Klay Thompson,5500,GS,HOU,2022-11-20
SG,Bruce Brown,5500,DEN,DAL,2022-11-20
PF,Jabari Smith,5500,HOU,GS,2022-11-20
C,Nic Claxton,5500,BKN,MEM,2022-11-20
SF/PF,Royce O'Neale,5500,BKN,MEM,2022-11-20
SF/SG,Caleb Martin,5400,MIA,CLE,2022-11-20
C,Steven Adams,5300,MEM,BKN,2022-11-20
SG/SF,Kentavious Caldwell-Pope,5300,DEN,DAL,2022-11-20
PG,Monte Morris,5300,WAS,CHA,2022-11-20
PF/C,Marvin Bagley,5200,DET,SAC,2022-11-20
C,Jalen Duren,5200,DET,SAC,2022-11-20
SG/SF,Tim Hardaway,5100,DAL,DEN,2022-11-20
PF/C,Brandon Clarke,5000,MEM,BKN,2022-11-20
PF,Nikola Jovic,5000,MIA,CLE,2022-11-20
SF/SG,Eric Gordon,5000,HOU,GS,2022-11-20
SG,Malik Monk,5000,SAC,DET,2022-11-20
PF/C,Kevin Love,4900,CLE,MIA,2022-11-20
SF/SG,John Konchar,4900,MEM,BKN,2022-11-20
SF/SG,Austin Reaves,4900,LAL,SA,2022-11-20
PG/SG,Gabe Vincent,4800,MIA,CLE,2022-11-20
SF,Haywood Highsmith,4800,MIA,CLE,2022-11-20
SF/PF,Rui Hachimura,4800,WAS,CHA,2022-11-20
PF,Jalen McDaniels,4800,CHA,WAS,2022-11-20
SG/PG,Cam Thomas,4700,BKN,MEM,2022-11-20
C/PF,Kevon Looney,4700,GS,HOU,2022-11-20
PG/SG,Seth Curry,4700,BKN,MEM,2022-11-20
SF/SG,Josh Richardson,4700,SA,LAL,2022-11-20
PG,Jordan Goodwin,4700,WAS,CHA,2022-11-20
SG/SF,Will Barton,4700,WAS,CHA,2022-11-20
C,Thomas Bryant,4600,LAL,SA,2022-11-20
C,Daniel Gafford,4600,WAS,CHA,2022-11-20
SG/PG,Dennis Schroder,4600,LAL,SA,2022-11-20
C,DeAndre Jordan,4600,DEN,DAL,2022-11-20
SF/PF,Jae'Sean Tate,4500,HOU,GS,2022-11-20
PF,Keita Bates-Diop,4500,SA,LAL,2022-11-20
PF/C,Bruno Fernando,4500,HOU,GS,2022-11-20
PG/SG,Delon Wright,4500,WAS,CHA,2022-11-20
PF/C,Zach Collins,4500,SA,LAL,2022-11-20
SG,James Bouknight,4400,CHA,WAS,2022-11-20
SF/PF,Kenyon Martin,4400,HOU,GS,2022-11-20
PG,Theo Maledon,4400,CHA,WAS,2022-11-20
SF/PF,Jeremy Sochan,4400,SA,LAL,2022-11-20
SG,Yuta Watanabe,4400,BKN,MEM,2022-11-20
C,Nick Richards,4400,CHA,WAS,2022-11-20
SG/SF,Terence Davis,4300,SAC,DET,2022-11-20
SF/PF,Deni Avdija,4300,WAS,CHA,2022-11-20
C,Charles Bassey,4300,SA,LAL,2022-11-20
PG/SG,Alec Burks,4300,DET,SAC,2022-11-20
SF,Troy Brown,4300,LAL,SA,2022-11-20
C,Orlando Robinson,4200,MIA,CLE,2022-11-20
PG/SG,Patrick Beverley,4200,LAL,SA,2022-11-20
PF,Usman Garuba,4200,HOU,GS,2022-11-20
SF,Tari Eason,4200,HOU,GS,2022-11-20
PG/SG,Edmond Sumner,4200,BKN,MEM,2022-11-20
PF,Lamar Stevens,4200,CLE,MIA,2022-11-20
SF/PF,Cedi Osman,4100,CLE,MIA,2022-11-20
SG/PG,Victor Oladipo,4100,MIA,CLE,2022-11-20
PF/C,Isaiah Roby,4000,SA,LAL,2022-11-20
SG/SF,Joe Harris,4000,BKN,MEM,2022-11-20
SF/PF,Dorian Finney-Smith,4000,DAL,DEN,2022-11-20
C,JaVale McGee,3900,DAL,DEN,2022-11-20
PG,Davion Mitchell,3900,SAC,DET,2022-11-20
C,Damian Jones,3900,LAL,SA,2022-11-20
PG,Ty Jerome,3900,GS,HOU,2022-11-20
PF,Wenyen Gabriel,3900,LAL,SA,2022-11-20
PF/C,JaMychal Green,3800,GS,HOU,2022-11-20
SG/SF,Reggie Bullock,3800,DAL,DEN,2022-11-20
SG,Moses Moody,3800,GS,HOU,2022-11-20
PF,Isaiah Livers,3800,DET,SAC,2022-11-20
PG,Ricky Rubio,3800,CLE,MIA,2022-11-20
PF/SF,Markieff Morris,3800,BKN,MEM,2022-11-20
SF,Anthony Lamb,3800,GS,HOU,2022-11-20
SF,Jonathan Kuminga,3800,GS,HOU,2022-11-20
SG/SF,Hamidou Diallo,3800,DET,SAC,2022-11-20
C,Gorgui Dieng,3800,SA,LAL,2022-11-20
C,Dewayne Dedmon,3800,MIA,CLE,2022-11-20
SG,Josh Green,3800,DAL,DEN,2022-11-20
SG/PG,Kendrick Nunn,3800,LAL,SA,2022-11-20
PF,Juan Toscano-Anderson,3700,LAL,SA,2022-11-20
SF,Corey Kispert,3700,WAS,CHA,2022-11-20
C,Kai Jones,3700,CHA,WAS,2022-11-20
PF,Anthony Gill,3700,WAS,CHA,2022-11-20
SG/SF,Duncan Robinson,3700,MIA,CLE,2022-11-20
SG/PG,Patty Mills,3700,BKN,MEM,2022-11-20
C,Chimezie Metu,3700,SAC,DET,2022-11-20
PF,David Roddy,3700,MEM,BKN,2022-11-20
C,Taj Gibson,3700,WAS,CHA,2022-11-20
PF/SF,Dean Wade,3700,CLE,MIA,2022-11-20
C/PF,Dwight Powell,3700,DAL,DEN,2022-11-20
PF/C,Zeke Nnaji,3700,DEN,DAL,2022-11-20
SF/SG,Isaac Okoro,3700,CLE,MIA,2022-11-20
SF/PF,T.J. Warren,3600,BKN,MEM,2022-11-20
PF/C,Maxi Kleber,3600,DAL,DEN,2022-11-20
PF,Mamadi Diakite,3600,CLE,MIA,2022-11-20
C,Nerlens Noel,3600,DET,SAC,2022-11-20
PF/SF,Doug McDermott,3600,SA,LAL,2022-11-20
SF,Garrison Mathews,3500,HOU,GS,2022-11-20
SG/SF,Theo Pinson,3500,DAL,DEN,2022-11-20
SG/SF,Danny Green,3500,MEM,BKN,2022-11-20
SF,Vlatko Cancar,3500,DEN,DAL,2022-11-20
SG,Buddy Boeheim,3500,DET,SAC,2022-11-20
PF,Trey Lyles,3500,SAC,DET,2022-11-20
PG,Matthew Dellavedova,3500,SAC,DET,2022-11-20
SG,Josh Christopher,3500,HOU,GS,2022-11-20
SF,Matt Ryan,3500,LAL,SA,2022-11-20
C,Neemias Queta,3500,SAC,DET,2022-11-20
PF,JT Thor,3500,CHA,WAS,2022-11-20
PG,McKinley Wright,3500,DAL,DEN,2022-11-20
PG,Facundo Campazzo,3500,DAL,DEN,2022-11-20
SF,Kessler Edwards,3500,BKN,MEM,2022-11-20
PF,Day'Ron Sharpe,3500,BKN,MEM,2022-11-20
PG,Scotty Pippen,3500,LAL,SA,2022-11-20
PG,Trevor Hudgins,3500,HOU,GS,2022-11-20
C,Robin Lopez,3500,CLE,MIA,2022-11-20
SF,Ziaire Williams,3500,MEM,BKN,2022-11-20
PG,Collin Gillespie,3500,DEN,DAL,2022-11-20
SG,Keon Ellis,3500,SAC,DET,2022-11-20
SG,Alondes Williams,3500,BKN,MEM,2022-11-20
PF,Kenneth Lofton,3500,MEM,BKN,2022-11-20
SF,Cole Swider,3500,LAL,SA,2022-11-20
PG,Cory Joseph,3500,DET,SAC,2022-11-20
PG,Daishen Nix,3500,HOU,GS,2022-11-20
SF/PF,Kevin Knox,3500,DET,SAC,2022-11-20
SF,Braxton Key,3500,DET,SAC,2022-11-20
SG/SF,Donte DiVincenzo,3500,GS,HOU,2022-11-20
SF,Davis Bertans,3500,DAL,DEN,2022-11-20
PF,Isaiah Todd,3500,WAS,CHA,2022-11-20
PG/SG,Ish Smith,3500,DEN,DAL,2022-11-20
SG,Christian Braun,3500,DEN,DAL,2022-11-20
SF,KZ Okpala,3500,SAC,DET,2022-11-20
SG,Blake Wesley,3500,SA,LAL,2022-11-20
SG,Max Christie,3500,LAL,SA,2022-11-20
SF,Malaki Branham,3500,SA,LAL,2022-11-20
PG,Kennedy Chandler,3500,MEM,BKN,2022-11-20
SG,Vince Williams,3500,MEM,BKN,2022-11-20
PF,Jake LaRavia,3500,MEM,BKN,2022-11-20
SG,Romeo Langford,3500,SA,LAL,2022-11-20
SG,Peyton Watson,3500,DEN,DAL,2022-11-20
SG,Johnny Davis,3500,WAS,CHA,2022-11-20
PF,Darius Days,3500,HOU,GS,2022-11-20
PG,TyTy Washington,3500,HOU,GS,2022-11-20
SG,Ryan Rollins,3500,GS,HOU,2022-11-20
SF,Patrick Baldwin,3500,GS,HOU,2022-11-20
SG,Dylan Windler,3500,CLE,MIA,2022-11-20
PF,Isaiah Mobley,3500,CLE,MIA,2022-11-20
C,Mark Williams,3500,CHA,WAS,2022-11-20
SG,Bryce McGowens,3500,CHA,WAS,2022-11-20
SG,Jaden Hardy,3500,DAL,DEN,2022-11-20
SG/PG,Cody Martin,3500,CHA,WAS,2022-11-20
PG,Raul Neto,3500,CLE,MIA,2022-11-20
SF,Jordan Schakel,3500,WAS,CHA,2022-11-20
SF,Davon Reed,3500,DEN,DAL,2022-11-20
SF,Jordan Hall,3500,SA,LAL,2022-11-20
SF,Jack White,3500,DEN,DAL,2022-11-20
SF,Jamal Cain,3500,MIA,CLE,2022-11-20
C,Boban Marjanovic,3500,HOU,GS,2022-11-20
SF,Chima Moneke,3500,SAC,DET,2022-11-20
PF,Udonis Haslem,3500,MIA,CLE,2022-11-20
SG,Rodney McGruder,3500,DET,SAC,2022-11-20
SG,David Duke,3500,BKN,MEM,2022-11-20
C/PF,Richaun Holmes,3500,SAC,DET,2022-11-20
SF,Dominick Barlow,3500,SA,LAL,2022-11-20
PF/C,Vernon Carey,3500,WAS,CHA,2022-11-20
PG,Frank Ntilikina,3500,DAL,DEN,2022-11-20
PF/SF,Jeff Green,3500,DEN,DAL,2022-11-20
PF,Xavier Tillman,3500,MEM,BKN,2022-11-20
SF,Andre Iguodala,3500,GS,HOU,2022-11-20
C,James Wiseman,3500,GS,HOU,2022-11-20
C,Omer Yurtseven,3500,MIA,CLE,2022-11-20
C/PF,Alex Len,3500,SAC,DET,2022-11-20
SG,Tyler Dorsey,3500,DAL,DEN,2022-11-20
