pos,name,salary,team,opp,date
SG/PG,Cam Thomas,4100,BKN,PHI,2022-11-22
C,Jock Landale,4100,PHO,LAL,2022-11-22
SG/PG,Kendrick Nunn,4000,LAL,PHO,2022-11-22
PG,Kennedy Chandler,4000,MEM,SAC,2022-11-22
SF/PF,Cameron Johnson,4000,PHO,LAL,2022-11-22
PF,Isaiah Livers,3900,DET,DEN,2022-11-22
PG,Davion Mitchell,3900,SAC,MEM,2022-11-22
C,Damian Jones,3900,LAL,PHO,2022-11-22
PF,Wenyen Gabriel,3900,LAL,PHO,2022-11-22
PF,Dario Saric,3800,PHO,LAL,2022-11-22
PG/SG,Edmond Sumner,3800,BKN,PHI,2022-11-22
SG/SF,Furkan Korkmaz,3800,PHI,BKN,2022-11-22
PF/SF,Jae Crowder,3800,PHO,LAL,2022-11-22
SG/SF,Hamidou Diallo,3800,DET,DEN,2022-11-22
PF,Jake LaRavia,3800,MEM,SAC,2022-11-22
SF,Matisse Thybulle,3800,PHI,BKN,2022-11-22
PF,Juan Toscano-Anderson,3700,LAL,PHO,2022-11-22
PF/C,Zeke Nnaji,3700,DEN,DET,2022-11-22
SF/SG,Josh Okogie,3700,PHO,LAL,2022-11-22
SG/PG,Patty Mills,3700,BKN,PHI,2022-11-22
C,Chimezie Metu,3700,SAC,MEM,2022-11-22
PF,David Roddy,3700,MEM,SAC,2022-11-22
C,Nerlens Noel,3600,DET,DEN,2022-11-22
SF/PF,T.J. Warren,3600,BKN,PHI,2022-11-22
SG/SF,Danny Green,3500,MEM,SAC,2022-11-22
SF,Ish Wainright,3500,PHO,LAL,2022-11-22
SF,Vlatko Cancar,3500,DEN,DET,2022-11-22
SG,Buddy Boeheim,3500,DET,DEN,2022-11-22
SF,Davon Reed,3500,DEN,DET,2022-11-22
SF,Julian Champagnie,3500,PHI,BKN,2022-11-22
SF,Jack White,3500,DEN,DET,2022-11-22
SF,Chima Moneke,3500,SAC,MEM,2022-11-22
PF,Trey Lyles,3500,SAC,MEM,2022-11-22
PG,Matthew Dellavedova,3500,SAC,MEM,2022-11-22
SF,Matt Ryan,3500,LAL,PHO,2022-11-22
C,Neemias Queta,3500,SAC,MEM,2022-11-22
SG,Rodney McGruder,3500,DET,DEN,2022-11-22
SG,David Duke,3500,BKN,PHI,2022-11-22
SF,Kessler Edwards,3500,BKN,PHI,2022-11-22
PF,Day'Ron Sharpe,3500,BKN,PHI,2022-11-22
PG,Scotty Pippen,3500,LAL,PHO,2022-11-22
SF,Ziaire Williams,3500,MEM,SAC,2022-11-22
PF,Michael Foster,3500,PHI,BKN,2022-11-22
PG,Jaden Springer,3500,PHI,BKN,2022-11-22
PG,Collin Gillespie,3500,DEN,DET,2022-11-22
C/PF,Richaun Holmes,3500,SAC,MEM,2022-11-22
SG,Keon Ellis,3500,SAC,MEM,2022-11-22
SG,Alondes Williams,3500,BKN,PHI,2022-11-22
PF,Kenneth Lofton,3500,MEM,SAC,2022-11-22
SF,Cole Swider,3500,LAL,PHO,2022-11-22
SG,Duane Washington,3500,PHO,LAL,2022-11-22
PF/SF,Jeff Green,3500,DEN,DET,2022-11-22
PF,Xavier Tillman,3500,MEM,SAC,2022-11-22
SF/PF,Kevin Knox,3500,DET,DEN,2022-11-22
C/PF,Alex Len,3500,SAC,MEM,2022-11-22
SF,Braxton Key,3500,DET,DEN,2022-11-22
PG/SG,Ish Smith,3500,DEN,DET,2022-11-22
SG,Christian Braun,3500,DEN,DET,2022-11-22
SF,KZ Okpala,3500,SAC,MEM,2022-11-22
SG,Max Christie,3500,LAL,PHO,2022-11-22
SG,Vince Williams,3500,MEM,SAC,2022-11-22
SG,Peyton Watson,3500,DEN,DET,2022-11-22
