pos,name,salary,team,opp,date
C/PF,Jarrett Allen,6900,CLE,ORL,2022-12-02
SF/PF,Tobias Harris,6800,PHI,MEM,2022-12-02
C,Bol Bol,6800,ORL,CLE,2022-12-02
SG/PG,Jalen Green,6700,HOU,PHO,2022-12-02
C,Nic Claxton,6700,BKN,TOR,2022-12-02
C,Brook Lopez,6700,MIL,LAL,2022-12-02
PF/C,Draymond Green,6700,GS,CHI,2022-12-02
PG/SG,Jordan Clarkson,6600,UTA,IND,2022-12-02
PG,Shake Milton,6600,PHI,MEM,2022-12-02
SF/SG,Franz Wagner,6500,ORL,CLE,2022-12-02
SG/SF,Dillon Brooks,6500,MEM,PHI,2022-12-02
PG/SG,Jalen Suggs,6400,ORL,CLE,2022-12-02
C,Clint Capela,6400,ATL,DEN,2022-12-02
PG,Tre Jones,6400,SA,NO,2022-12-02
PF/C,Aaron Gordon,6300,DEN,ATL,2022-12-02
SG/SF,Buddy Hield,6200,IND,UTA,2022-12-02
SG/PG,Marcus Smart,6200,BOS,MIA,2022-12-02
PF/C,John Collins,6200,ATL,DEN,2022-12-02
PG/SG,De'Anthony Melton,6200,PHI,MEM,2022-12-02
PG/SG,Jordan Poole,6200,GS,CHI,2022-12-02
PG,Bones Hyland,6100,DEN,ATL,2022-12-02
SG,Bruce Brown,6100,DEN,ATL,2022-12-02
C/PF,Kelly Olynyk,6000,UTA,IND,2022-12-02
SG/SF,Max Strus,6000,MIA,BOS,2022-12-02
C,Jonas Valanciunas,6000,NO,SA,2022-12-02
SG/SF,Klay Thompson,6000,GS,CHI,2022-12-02
PF/SF,Michael Porter,6000,DEN,ATL,2022-12-02
PG/SG,Cameron Payne,6000,PHO,HOU,2022-12-02
PF/C,Bobby Portis,5900,MIL,LAL,2022-12-02
PG,Tyus Jones,5900,MEM,PHI,2022-12-02
PF,Jabari Smith,5900,HOU,PHO,2022-12-02
PG,Dennis Smith,5900,CHA,WAS,2022-12-02
PF/C,P.J. Washington,5800,CHA,WAS,2022-12-02
SF/PF,Royce O'Neale,5800,BKN,TOR,2022-12-02
SF,Trey Murphy,5700,NO,SA,2022-12-02
PG/SG,Cole Anthony,5700,ORL,CLE,2022-12-02
PG/SG,Malcolm Brogdon,5700,BOS,MIA,2022-12-02
PG/SG,Derrick White,5600,BOS,MIA,2022-12-02
SG,Bennedict Mathurin,5600,IND,UTA,2022-12-02
SG/SF,Caris LeVert,5600,CLE,ORL,2022-12-02
PF/C,Zach Collins,5600,SA,NO,2022-12-02
SF/SG,Gordon Hayward,5500,CHA,WAS,2022-12-02
C,Mason Plumlee,5500,CHA,WAS,2022-12-02
SG/SF,Gary Trent,5400,TOR,BKN,2022-12-02
SG/SF,Lonnie Walker,5400,LAL,MIL,2022-12-02
C/PF,Al Horford,5400,BOS,MIA,2022-12-02
PF,Jarred Vanderbilt,5400,UTA,IND,2022-12-02
PG,Mike Conley,5400,UTA,IND,2022-12-02
C,Steven Adams,5300,MEM,PHI,2022-12-02
PG/SG,Markelle Fultz,5300,ORL,CLE,2022-12-02
SF/SG,Austin Reaves,5300,LAL,MIL,2022-12-02
C,Mo Bamba,5200,ORL,CLE,2022-12-02
PG/SG,Jevon Carter,5200,MIL,LAL,2022-12-02
SF/SG,John Konchar,5200,MEM,PHI,2022-12-02
PF/C,Jalen Smith,5200,IND,UTA,2022-12-02
SF/SG,Caleb Martin,5100,MIA,BOS,2022-12-02
SG/SF,Herbert Jones,5100,NO,SA,2022-12-02
PG,Jose Alvarado,5100,NO,SA,2022-12-02
SG,Collin Sexton,5100,UTA,IND,2022-12-02
PG,Monte Morris,5100,WAS,CHA,2022-12-02
SG/SF,Kentavious Caldwell-Pope,5000,DEN,ATL,2022-12-02
C/PF,Chris Boucher,4900,TOR,BKN,2022-12-02
C,Montrezl Harrell,4900,PHI,MEM,2022-12-02
PF,Moritz Wagner,4900,ORL,CLE,2022-12-02
SF/PF,De'Andre Hunter,4900,ATL,DEN,2022-12-02
PF,Thaddeus Young,4900,TOR,BKN,2022-12-02
SF/SG,Malik Beasley,4800,UTA,IND,2022-12-02
SF/PF,Deni Avdija,4800,WAS,CHA,2022-12-02
PF/C,Robert Williams,4800,BOS,MIA,2022-12-02
SG/PG,Dennis Schroder,4800,LAL,MIL,2022-12-02
PF/SF,Dean Wade,4800,CLE,ORL,2022-12-02
SG/SF,Torrey Craig,4800,PHO,HOU,2022-12-02
SG/SF,Joe Harris,4800,BKN,TOR,2022-12-02
PF/C,Larry Nance,4700,NO,SA,2022-12-02
PG/SG,Gabe Vincent,4700,MIA,BOS,2022-12-02
PF/C,Willy Hernangomez,4700,NO,SA,2022-12-02
C,Thomas Bryant,4700,LAL,MIL,2022-12-02
PF,Chuma Okeke,4700,ORL,CLE,2022-12-02
SF/SG,Josh Richardson,4700,SA,NO,2022-12-02
PG,Jordan Goodwin,4700,WAS,CHA,2022-12-02
SF,Haywood Highsmith,4600,MIA,BOS,2022-12-02
C,Andre Drummond,4600,CHI,GS,2022-12-02
C/PF,Kevon Looney,4600,GS,CHI,2022-12-02
SG/SF,Grayson Allen,4600,MIL,LAL,2022-12-02
PF/C,Isaiah Roby,4600,SA,NO,2022-12-02
SF/PF,Rui Hachimura,4600,WAS,CHA,2022-12-02
PG/SG,Malachi Flynn,4600,TOR,BKN,2022-12-02
PF,Santi Aldama,4500,MEM,PHI,2022-12-02
PF/C,Bruno Fernando,4500,HOU,PHO,2022-12-02
PF,Jalen McDaniels,4500,CHA,WAS,2022-12-02
PG/SG,Delon Wright,4500,WAS,CHA,2022-12-02
PF/C,Precious Achiuwa,4500,TOR,BKN,2022-12-02
PG/SG,Ayo Dosunmu,4400,CHI,GS,2022-12-02
PG,Ricky Rubio,4400,CLE,ORL,2022-12-02
PG/SG,Seth Curry,4400,BKN,TOR,2022-12-02
SF/PF,Jeremy Sochan,4400,SA,NO,2022-12-02
SG,Yuta Watanabe,4400,BKN,TOR,2022-12-02
PG,Dyson Daniels,4400,NO,SA,2022-12-02
PF/C,Brandon Clarke,4400,MEM,PHI,2022-12-02
SF/SG,Eric Gordon,4400,HOU,PHO,2022-12-02
C,Onyeka Okongwu,4400,ATL,DEN,2022-12-02
C,Nick Richards,4400,CHA,WAS,2022-12-02
C,Paul Reed,4400,PHI,MEM,2022-12-02
PF,Isaiah Jackson,4300,IND,UTA,2022-12-02
PF/C,Kevin Love,4300,CLE,ORL,2022-12-02
SF/PF,Jae'Sean Tate,4300,HOU,PHO,2022-12-02
SG,Andrew Nembhard,4300,IND,UTA,2022-12-02
PF,Nikola Jovic,4300,MIA,BOS,2022-12-02
C,DeAndre Jordan,4300,DEN,ATL,2022-12-02
SG/SF,Will Barton,4300,WAS,CHA,2022-12-02
SG/SF,Gary Harris,4300,ORL,CLE,2022-12-02
PG,Dalano Banton,4200,TOR,BKN,2022-12-02
C,Charles Bassey,4200,SA,NO,2022-12-02
PF,Usman Garuba,4200,HOU,PHO,2022-12-02
PF,Keita Bates-Diop,4200,SA,NO,2022-12-02
PF,Grant Williams,4200,BOS,MIA,2022-12-02
C,Daniel Gafford,4200,WAS,CHA,2022-12-02
SF,Tari Eason,4200,HOU,PHO,2022-12-02
SG/SF,Talen Horton-Tucker,4200,UTA,IND,2022-12-02
PG/SG,Alex Caruso,4200,CHI,GS,2022-12-02
SG,Aaron Nesmith,4200,IND,UTA,2022-12-02
PG/SG,T.J. McConnell,4200,IND,UTA,2022-12-02
PF,Georges Niang,4100,PHI,MEM,2022-12-02
SF/PF,Pat Connaughton,4100,MIL,LAL,2022-12-02
PG,Theo Maledon,4100,CHA,WAS,2022-12-02
SF,Troy Brown,4100,LAL,MIL,2022-12-02
SF/SG,Bogdan Bogdanovic,4100,ATL,DEN,2022-12-02
SF/PF,Patrick Williams,4100,CHI,GS,2022-12-02
SG,Damion Lee,4100,PHO,HOU,2022-12-02
PF,Wenyen Gabriel,4100,LAL,MIL,2022-12-02
SF,Vlatko Cancar,4000,DEN,ATL,2022-12-02
SG,James Bouknight,4000,CHA,WAS,2022-12-02
SF,Sam Hauser,4000,BOS,MIA,2022-12-02
SG,Cam Thomas,4000,BKN,TOR,2022-12-02
SF/PF,Cedi Osman,4000,CLE,ORL,2022-12-02
SF/PF,Juancho Hernangomez,4000,TOR,BKN,2022-12-02
SG/SF,Donte DiVincenzo,4000,GS,CHI,2022-12-02
SF,Jonathan Kuminga,4000,GS,CHI,2022-12-02
PG/SG,Ish Smith,4000,DEN,ATL,2022-12-02
SF,AJ Griffin,4000,ATL,DEN,2022-12-02
SG,Romeo Langford,4000,SA,NO,2022-12-02
PF/SF,Jordan Nwora,4000,MIL,LAL,2022-12-02
SF,Corey Kispert,3900,WAS,CHA,2022-12-02
SF/PF,Kenyon Martin,3900,HOU,PHO,2022-12-02
C,Bismack Biyombo,3900,PHO,HOU,2022-12-02
PG/SG,Patrick Beverley,3900,LAL,MIL,2022-12-02
SF/PF,Cameron Johnson,3900,PHO,HOU,2022-12-02
SG,Landry Shamet,3900,PHO,HOU,2022-12-02
PG/SG,Coby White,3900,CHI,GS,2022-12-02
SF/SG,Jarrett Culver,3900,ATL,DEN,2022-12-02
C,Christian Koloko,3900,TOR,BKN,2022-12-02
C,Walker Kessler,3900,UTA,IND,2022-12-02
SF/PF,Otto Porter,3900,TOR,BKN,2022-12-02
SG,Moses Moody,3800,GS,CHI,2022-12-02
PF,Luke Kornet,3800,BOS,MIA,2022-12-02
PG/SG,R.J. Hampton,3800,ORL,CLE,2022-12-02
SG/SF,Furkan Korkmaz,3800,PHI,MEM,2022-12-02
PF/SF,Markieff Morris,3800,BKN,TOR,2022-12-02
PF,Jake LaRavia,3800,MEM,PHI,2022-12-02
SF,Caleb Houstan,3800,ORL,CLE,2022-12-02
SG/SF,Nickeil Alexander-Walker,3800,UTA,IND,2022-12-02
SF,Naji Marshall,3800,NO,SA,2022-12-02
C,Gorgui Dieng,3800,SA,NO,2022-12-02
PG/SG,Edmond Sumner,3800,BKN,TOR,2022-12-02
SF/SG,Isaac Okoro,3800,CLE,ORL,2022-12-02
C,James Wiseman,3800,GS,CHI,2022-12-02
SG/SF,Terrence Ross,3700,ORL,CLE,2022-12-02
PF/C,JaMychal Green,3700,GS,CHI,2022-12-02
SF/PF,T.J. Warren,3700,BKN,TOR,2022-12-02
SG/SF,Duncan Robinson,3700,MIA,BOS,2022-12-02
PF,David Roddy,3700,MEM,PHI,2022-12-02
PG,Ty Jerome,3700,GS,CHI,2022-12-02
SG,Dru Smith,3700,MIA,BOS,2022-12-02
PG,Lonzo Ball,3700,CHI,GS,2022-12-02
C,Dewayne Dedmon,3700,MIA,BOS,2022-12-02
C,Jock Landale,3700,PHO,HOU,2022-12-02
PF,Lamar Stevens,3700,CLE,ORL,2022-12-02
PG,George Hill,3700,MIL,LAL,2022-12-02
SF,Oshae Brissett,3600,IND,UTA,2022-12-02
SG/SF,Javonte Green,3600,CHI,GS,2022-12-02
C,Damian Jones,3600,LAL,MIL,2022-12-02
SF,Jalen Johnson,3600,ATL,DEN,2022-12-02
SF,Anthony Lamb,3600,GS,CHI,2022-12-02
PG,Kennedy Chandler,3600,MEM,PHI,2022-12-02
SF,MarJon Beauchamp,3600,MIL,LAL,2022-12-02
PF/SF,Doug McDermott,3600,SA,NO,2022-12-02
SF,Garrison Mathews,3500,HOU,PHO,2022-12-02
PF,Juan Toscano-Anderson,3500,LAL,MIL,2022-12-02
SG/SF,Danny Green,3500,MEM,PHI,2022-12-02
SF,Ish Wainright,3500,PHO,HOU,2022-12-02
PF/C,Frank Kaminsky,3500,ATL,DEN,2022-12-02
SF,Julian Champagnie,3500,PHI,MEM,2022-12-02
SG,Wesley Matthews,3500,MIL,LAL,2022-12-02
PG,Trevelin Queen,3500,IND,UTA,2022-12-02
SG,Josh Christopher,3500,HOU,PHO,2022-12-02
PF,JT Thor,3500,CHA,WAS,2022-12-02
PF/C,Daniel Theis,3500,IND,UTA,2022-12-02
C,Kai Jones,3500,CHA,WAS,2022-12-02
C,Marko Simonovic,3500,CHI,GS,2022-12-02
SF,Leandro Bolmaro,3500,UTA,IND,2022-12-02
SF,Justin Champagnie,3500,TOR,BKN,2022-12-02
PG,Vit Krejci,3500,ATL,DEN,2022-12-02
SF,Chris Duarte,3500,IND,UTA,2022-12-02
SF,Johnny Juzang,3500,UTA,IND,2022-12-02
SF,Kessler Edwards,3500,BKN,TOR,2022-12-02
PF,Day'Ron Sharpe,3500,BKN,TOR,2022-12-02
PF,Anthony Gill,3500,WAS,CHA,2022-12-02
SF,Ron Harper,3500,TOR,BKN,2022-12-02
PG,Scotty Pippen,3500,LAL,MIL,2022-12-02
PG,Trevor Hudgins,3500,HOU,PHO,2022-12-02
C,Robin Lopez,3500,CLE,ORL,2022-12-02
SF,Ziaire Williams,3500,MEM,PHI,2022-12-02
PG,Jaden Springer,3500,PHI,MEM,2022-12-02
PF/C,Sandro Mamukelashvili,3500,MIL,LAL,2022-12-02
SG,Dereon Seabron,3500,NO,SA,2022-12-02
PG,Collin Gillespie,3500,DEN,ATL,2022-12-02
SG,Alondes Williams,3500,BKN,TOR,2022-12-02
SG,A.J. Green,3500,MIL,LAL,2022-12-02
PF,Kenneth Lofton,3500,MEM,PHI,2022-12-02
SG/SF,Terry Taylor,3500,IND,UTA,2022-12-02
SF,Cole Swider,3500,LAL,MIL,2022-12-02
PF,Noah Vonleh,3500,BOS,MIA,2022-12-02
SG,Duane Washington,3500,PHO,HOU,2022-12-02
SF,Simone Fontecchio,3500,UTA,IND,2022-12-02
PG,Daishen Nix,3500,HOU,PHO,2022-12-02
PG,Jeff Dowtin,3500,TOR,BKN,2022-12-02
SF/SG,Josh Okogie,3500,PHO,HOU,2022-12-02
C/PF,Khem Birch,3500,TOR,BKN,2022-12-02
SF,Malcolm Hill,3500,CHI,GS,2022-12-02
SG/PG,Patty Mills,3500,BKN,TOR,2022-12-02
PF,Isaiah Todd,3500,WAS,CHA,2022-12-02
PF,Mamadi Diakite,3500,CLE,ORL,2022-12-02
SF/SG,Justin Holiday,3500,ATL,DEN,2022-12-02
SG,Christian Braun,3500,DEN,ATL,2022-12-02
PG,Devonte' Graham,3500,NO,SA,2022-12-02
SG,Kendall Brown,3500,IND,UTA,2022-12-02
SG,Blake Wesley,3500,SA,NO,2022-12-02
PF/C,Serge Ibaka,3500,MIL,LAL,2022-12-02
SG,Max Christie,3500,LAL,MIL,2022-12-02
SF,Malaki Branham,3500,SA,NO,2022-12-02
SG,Tyrese Martin,3500,ATL,DEN,2022-12-02
SF/PF,James Johnson,3500,IND,UTA,2022-12-02
PG,Aaron Holiday,3500,ATL,DEN,2022-12-02
SG,Vince Williams,3500,MEM,PHI,2022-12-02
PF,Alize Johnson,3500,SA,NO,2022-12-02
PG,JD Davison,3500,BOS,MIA,2022-12-02
SF,Matisse Thybulle,3500,PHI,MEM,2022-12-02
SG,Dalen Terry,3500,CHI,GS,2022-12-02
SG,Peyton Watson,3500,DEN,ATL,2022-12-02
PF,Kostas Antetokounmpo,3500,CHI,GS,2022-12-02
SG,Johnny Davis,3500,WAS,CHA,2022-12-02
PF,Darius Days,3500,HOU,PHO,2022-12-02
SF,Admiral Schofield,3500,ORL,CLE,2022-12-02
PG,TyTy Washington,3500,HOU,PHO,2022-12-02
SF,Danuel House,3500,PHI,MEM,2022-12-02
SG,Ryan Rollins,3500,GS,CHI,2022-12-02
SF,Patrick Baldwin,3500,GS,CHI,2022-12-02
SG,Dylan Windler,3500,CLE,ORL,2022-12-02
PF,Isaiah Mobley,3500,CLE,ORL,2022-12-02
PF,Jaxson Hayes,3500,NO,SA,2022-12-02
PF,E.J. Liddell,3500,NO,SA,2022-12-02
SG,Ochai Agbaji,3500,UTA,IND,2022-12-02
C,Mark Williams,3500,CHA,WAS,2022-12-02
C,Taj Gibson,3500,WAS,CHA,2022-12-02
SG,Bryce McGowens,3500,CHA,WAS,2022-12-02
SF/PF,Thanasis Antetokounmpo,3500,MIL,LAL,2022-12-02
SG/PG,Cody Martin,3500,CHA,WAS,2022-12-02
PG,Raul Neto,3500,CLE,ORL,2022-12-02
PF,Dario Saric,3500,PHO,HOU,2022-12-02
SF,Mfiondu Kabengele,3500,BOS,MIA,2022-12-02
PF,Micah Potter,3500,UTA,IND,2022-12-02
SF,Justin Jackson,3500,BOS,MIA,2022-12-02
C,Goga Bitadze,3500,IND,UTA,2022-12-02
SF,Davon Reed,3500,DEN,ATL,2022-12-02
SF,Garrett Temple,3500,NO,SA,2022-12-02
SG/PG,Victor Oladipo,3500,MIA,BOS,2022-12-02
SF,Jack White,3500,DEN,ATL,2022-12-02
SF,Jamal Cain,3500,MIA,BOS,2022-12-02
C,Boban Marjanovic,3500,HOU,PHO,2022-12-02
PF/C,Blake Griffin,3500,BOS,MIA,2022-12-02
PF/SF,Rudy Gay,3500,UTA,IND,2022-12-02
PF,P.J. Tucker,3500,PHI,MEM,2022-12-02
PF,Udonis Haslem,3500,MIA,BOS,2022-12-02
SG,David Duke,3500,BKN,TOR,2022-12-02
SF,Dominick Barlow,3500,SA,NO,2022-12-02
SF/PF,Derrick Jones,3500,CHI,GS,2022-12-02
PF/C,Zeke Nnaji,3500,DEN,ATL,2022-12-02
PG,Saben Lee,3500,PHI,MEM,2022-12-02
SG,Kevon Harris,3500,ORL,CLE,2022-12-02
C,Udoka Azubuike,3500,UTA,IND,2022-12-02
PF/C,Vernon Carey,3500,WAS,CHA,2022-12-02
SF/PF,Danilo Gallinari,3500,BOS,MIA,2022-12-02
PG,Kira Lewis,3500,NO,SA,2022-12-02
SF/PF,Jonathan Isaac,3500,ORL,CLE,2022-12-02
PF/SF,Jeff Green,3500,DEN,ATL,2022-12-02
PG/SG,Payton Pritchard,3500,BOS,MIA,2022-12-02
SG/SF,Joe Ingles,3500,MIL,LAL,2022-12-02
PF/C,Tony Bradley,3500,CHI,GS,2022-12-02
PF/SF,Jae Crowder,3500,PHO,HOU,2022-12-02
PF,Xavier Tillman,3500,MEM,PHI,2022-12-02
SF,Andre Iguodala,3500,GS,CHI,2022-12-02
C,Omer Yurtseven,3500,MIA,BOS,2022-12-02
SG,Devon Dotson,3500,WAS,CHA,2022-12-02
PG,Goran Dragic,3500,CHI,GS,2022-12-02
SG,Trent Forrest,3500,ATL,DEN,2022-12-02
SG/PG,Kendrick Nunn,3500,LAL,MIL,2022-12-02
