pos,name,salary,team,opp,date
PG/SG,Alec Burks,5000,DET,CHA,2023-02-27
PG,Kyle Lowry,4900,MIA,PHI,2023-02-27
PF/C,Isaiah Hartenstein,4900,NY,BOS,2023-02-27
PF/C,Marvin Bagley,4900,DET,CHA,2023-02-27
C,Nick Richards,4800,CHA,DET,2023-02-27
C,James Wiseman,4800,DET,CHA,2023-02-27
PG/SG,De'Anthony Melton,4700,PHI,MIA,2023-02-27
PF,Grant Williams,4700,BOS,NY,2023-02-27
PF/C,Willy Hernangomez,4600,NO,ORL,2023-02-27
PF,Moritz Wagner,4600,ORL,NO,2023-02-27
PF/SF,Jalen McDaniels,4500,PHI,MIA,2023-02-27
SF,Sam Hauser,4500,BOS,NY,2023-02-27
PG,Jose Alvarado,4400,NO,ORL,2023-02-27
SG,Gary Harris,4400,ORL,NO,2023-02-27
SG/SF,Quentin Grimes,4300,NY,BOS,2023-02-27
C,Mike Muscala,4300,BOS,NY,2023-02-27
C,Bol Bol,4300,ORL,NO,2023-02-27
PF,Isaiah Livers,4200,DET,CHA,2023-02-27
SF/PF,Jonathan Isaac,4200,ORL,NO,2023-02-27
PF,Blake Griffin,4100,BOS,NY,2023-02-27
SF,Haywood Highsmith,4100,MIA,PHI,2023-02-27
C,Cody Zeller,4000,MIA,PHI,2023-02-27
PF,Georges Niang,4000,PHI,MIA,2023-02-27
C,Paul Reed,4000,PHI,MIA,2023-02-27
PG,Cory Joseph,4000,DET,CHA,2023-02-27
PG,Dyson Daniels,3900,NO,ORL,2023-02-27
C,Goga Bitadze,3900,ORL,NO,2023-02-27
PF,P.J. Tucker,3900,PHI,MIA,2023-02-27
PF,Luke Kornet,3900,BOS,NY,2023-02-27
C,Jericho Sims,3900,NY,BOS,2023-02-27
SG,Payton Pritchard,3900,BOS,NY,2023-02-27
PG,Shake Milton,3900,PHI,MIA,2023-02-27
C,Montrezl Harrell,3900,PHI,MIA,2023-02-27
PF,Chuma Okeke,3800,ORL,NO,2023-02-27
PF/C,Jaxson Hayes,3800,NO,ORL,2023-02-27
SG,Bryce McGowens,3800,CHA,DET,2023-02-27
SF,Jamal Cain,3800,MIA,PHI,2023-02-27
PG,Kira Lewis,3800,NO,ORL,2023-02-27
PF,Obi Toppin,3800,NY,BOS,2023-02-27
SG/PG,Cody Martin,3700,CHA,DET,2023-02-27
PG,Miles McBride,3700,NY,BOS,2023-02-27
C,Orlando Robinson,3700,MIA,PHI,2023-02-27
C,Nerlens Noel,3600,DET,CHA,2023-02-27
PF,Nikola Jovic,3600,MIA,PHI,2023-02-27
SF,Evan Fournier,3600,NY,BOS,2023-02-27
PF,JT Thor,3600,CHA,DET,2023-02-27
PG,Theo Maledon,3600,CHA,DET,2023-02-27
SG/SF,Duncan Robinson,3600,MIA,PHI,2023-02-27
C,Dewayne Dedmon,3600,PHI,MIA,2023-02-27
PG/SG,Derrick Rose,3500,NY,BOS,2023-02-27
PF,E.J. Liddell,3500,NO,ORL,2023-02-27
SF,Mfiondu Kabengele,3500,BOS,NY,2023-02-27
SG,Jared Rhoden,3500,DET,CHA,2023-02-27
SF/PF,Louis King,3500,PHI,MIA,2023-02-27
SG,Buddy Boeheim,3500,DET,CHA,2023-02-27
SF,DaQuan Jeffries,3500,NY,BOS,2023-02-27
SF,Garrett Temple,3500,NO,ORL,2023-02-27
PG/SG,Cade Cunningham,3500,DET,CHA,2023-02-27
SG/PG,Mac McClung,3500,PHI,MIA,2023-02-27
PF,Udonis Haslem,3500,MIA,PHI,2023-02-27
SG,James Bouknight,3500,CHA,DET,2023-02-27
C,Kai Jones,3500,CHA,DET,2023-02-27
SG,Rodney McGruder,3500,DET,CHA,2023-02-27
PG/SG,R.J. Hampton,3500,DET,CHA,2023-02-27
PG,Jaden Springer,3500,PHI,MIA,2023-02-27
SG,Dereon Seabron,3500,NO,ORL,2023-02-27
SG,Kevon Harris,3500,ORL,NO,2023-02-27
SF/PF,Danilo Gallinari,3500,BOS,NY,2023-02-27
SF,Furkan Korkmaz,3500,PHI,MIA,2023-02-27
C,Omer Yurtseven,3500,MIA,PHI,2023-02-27
SG,Svi Mykhailiuk,3500,CHA,DET,2023-02-27
PG,JD Davison,3500,BOS,NY,2023-02-27
SF,Caleb Houstan,3500,ORL,NO,2023-02-27
SF,Admiral Schofield,3500,ORL,NO,2023-02-27
SG,Trevor Keels,3500,NY,BOS,2023-02-27
SF,Danuel House,3500,PHI,MIA,2023-02-27
