pos,name,salary,team,opp,date
C,Jusuf Nurkic,7100,POR,SAC,2022-10-19
C/PF,Jarrett Allen,7100,CLE,TOR,2022-10-19
C,Deandre Ayton,7000,PHO,DAL,2022-10-19
C,Jakob Poeltl,6900,SA,CHA,2022-10-19
C,Jonas Valanciunas,6900,NO,BKN,2022-10-19
C/PF,Alperen Sengun,6900,HOU,ATL,2022-10-19
SF/PF,Kyle Kuzma,6800,WAS,IND,2022-10-19
PF/SF,Keldon Johnson,6800,SA,CHA,2022-10-19
PF/C,Christian Wood,6700,DAL,PHO,2022-10-19
PG/SG,D'Angelo Russell,6700,MIN,OKC,2022-10-19
PF/SF,Scottie Barnes,6600,TOR,CLE,2022-10-19
SF/SG,RJ Barrett,6500,NY,MEM,2022-10-19
SG/PG,Jalen Green,6400,HOU,ATL,2022-10-19
SG/SF,Desmond Bane,6300,MEM,NY,2022-10-19
PG/SG,Jamal Murray,6200,DEN,UTA,2022-10-19
SF/SG,Gordon Hayward,6100,CHA,SA,2022-10-19
C/PF,Myles Turner,6100,IND,WAS,2022-10-19
SG/PG,Josh Giddey,6000,OKC,MIN,2022-10-19
PF,Jerami Grant,6000,POR,SAC,2022-10-19
SF/PF,OG Anunoby,6000,TOR,CLE,2022-10-19
PF/SF,Paolo Banchero,6000,ORL,DET,2022-10-19
PG/SG,Spencer Dinwiddie,5900,DAL,PHO,2022-10-19
SG,Collin Sexton,5900,UTA,DEN,2022-10-19
PF/C,John Collins,5900,ATL,HOU,2022-10-19
SG/SF,Tyler Herro,5900,MIA,CHI,2022-10-19
PF/C,P.J. Washington,5900,CHA,SA,2022-10-19
C,Clint Capela,5800,ATL,HOU,2022-10-19
PF/SF,Lauri Markkanen,5800,UTA,DEN,2022-10-19
PG/SG,Cole Anthony,5800,ORL,DET,2022-10-19
SG,Devin Vassell,5800,SA,CHA,2022-10-19
SF/SG,Franz Wagner,5700,ORL,DET,2022-10-19
SG/SF,Caris LeVert,5700,CLE,TOR,2022-10-19
SG/PG,Anfernee Simons,5700,POR,SAC,2022-10-19
C/PF,Nic Claxton,5700,BKN,NO,2022-10-19
PG/SG,Jordan Clarkson,5600,UTA,DEN,2022-10-19
SG/SF,Gary Trent,5600,TOR,CLE,2022-10-19
PG,Kyle Lowry,5500,MIA,CHI,2022-10-19
SG/SF,Josh Hart,5500,POR,SAC,2022-10-19
C,Steven Adams,5500,MEM,NY,2022-10-19
SF/SG,Luguentz Dort,5500,OKC,MIN,2022-10-19
PG,Mike Conley,5400,UTA,DEN,2022-10-19
SG/SF,Mikal Bridges,5400,PHO,DAL,2022-10-19
C,Mitchell Robinson,5400,NY,MEM,2022-10-19
SG/SF,Buddy Hield,5300,IND,WAS,2022-10-19
SF/PF,Harrison Barnes,5300,SAC,POR,2022-10-19
PF,Jarred Vanderbilt,5300,UTA,DEN,2022-10-19
SG/SF,Dillon Brooks,5200,MEM,NY,2022-10-19
SF,Saddiq Bey,5200,DET,ORL,2022-10-19
PF/SF,Michael Porter,5100,DEN,UTA,2022-10-19
SF/PF,Keegan Murray,5100,SAC,POR,2022-10-19
SF/SG,Kelly Oubre,5100,CHA,SA,2022-10-19
PG,Tre Jones,5100,SA,CHA,2022-10-19
PG/SG,Jalen Suggs,5000,ORL,DET,2022-10-19
PF,Aaron Gordon,5000,DEN,UTA,2022-10-19
C,Mo Bamba,5000,ORL,DET,2022-10-19
PF/C,Isaiah Stewart,5000,DET,ORL,2022-10-19
SF/PF,Bojan Bogdanovic,4900,DET,ORL,2022-10-19
C,Andre Drummond,4900,CHI,MIA,2022-10-19
C,Mason Plumlee,4900,CHA,SA,2022-10-19
PG,Monte Morris,4900,WAS,IND,2022-10-19
PF/C,Kevin Love,4900,CLE,TOR,2022-10-19
SG/SF,Will Barton,4900,WAS,IND,2022-10-19
SF/PF,Dorian Finney-Smith,4900,DAL,PHO,2022-10-19
C,JaVale McGee,4800,DAL,PHO,2022-10-19
PF,Jabari Smith,4800,HOU,ATL,2022-10-19
PF/C,Jalen Smith,4800,IND,WAS,2022-10-19
SG,Malik Monk,4800,SAC,POR,2022-10-19
PG,Davion Mitchell,4700,SAC,POR,2022-10-19
SG,Jaden Ivey,4700,DET,ORL,2022-10-19
C/PF,Kelly Olynyk,4600,UTA,DEN,2022-10-19
PF/SF,Darius Bazley,4600,OKC,MIN,2022-10-19
SF/PF,Jae'Sean Tate,4600,HOU,ATL,2022-10-19
SG/SF,Tim Hardaway,4600,DAL,PHO,2022-10-19
SF/PF,Patrick Williams,4600,CHI,MIA,2022-10-19
PF,Aleksej Pokusevski,4500,OKC,MIN,2022-10-19
SF,Chris Duarte,4500,IND,WAS,2022-10-19
SF,Herbert Jones,4500,NO,BKN,2022-10-19
SF/PF,Rui Hachimura,4500,WAS,IND,2022-10-19
C,Onyeka Okongwu,4500,ATL,HOU,2022-10-19
SF/PF,Otto Porter,4400,TOR,CLE,2022-10-19
C,Daniel Gafford,4400,WAS,IND,2022-10-19
SF/PF,De'Andre Hunter,4400,ATL,HOU,2022-10-19
PF/C,Brandon Clarke,4400,MEM,NY,2022-10-19
SG/PG,Immanuel Quickley,4400,NY,MEM,2022-10-19
SF/PF,Deni Avdija,4300,WAS,IND,2022-10-19
PG/SG,Alec Burks,4300,DET,ORL,2022-10-19
SG,Bruce Brown,4300,DEN,UTA,2022-10-19
SF/PF,Cameron Johnson,4300,PHO,DAL,2022-10-19
PG/SG,Markelle Fultz,4300,ORL,DET,2022-10-19
SF/PF,Jaden McDaniels,4300,MIN,OKC,2022-10-19
SG/PG,Joshua Primo,4200,SA,CHA,2022-10-19
PG/SG,Seth Curry,4200,BKN,NO,2022-10-19
SG/SF,Kevin Huerter,4200,SAC,POR,2022-10-19
SG/SF,Talen Horton-Tucker,4200,UTA,DEN,2022-10-19
PG,Dennis Smith,4200,CHA,SA,2022-10-19
PF,Isaiah Hartenstein,4200,NY,MEM,2022-10-19
PF,Isaiah Jackson,4100,IND,WAS,2022-10-19
C/PF,Jeremiah Robinson-Earl,4100,OKC,MIN,2022-10-19
PG,Tre Mann,4100,OKC,MIN,2022-10-19
PF,Trendon Watford,4100,POR,SAC,2022-10-19
PG/SG,Ayo Dosunmu,4100,CHI,MIA,2022-10-19
SF/SG,Malik Beasley,4100,UTA,DEN,2022-10-19
SG/SF,Evan Fournier,4100,NY,MEM,2022-10-19
PF,Chuma Okeke,4100,ORL,DET,2022-10-19
SF/SG,Josh Richardson,4100,SA,CHA,2022-10-19
C/PF,Richaun Holmes,4100,SAC,POR,2022-10-19
PF/C,Precious Achiuwa,4100,TOR,CLE,2022-10-19
SG/SF,Max Strus,4000,MIA,CHI,2022-10-19
SG,Josh Christopher,4000,HOU,ATL,2022-10-19
PG,Theo Maledon,4000,CHA,SA,2022-10-19
SG,Gary Payton,4000,POR,SAC,2022-10-19
SF/PF,Kyle Anderson,4000,MIN,OKC,2022-10-19
SG/SF,Kentavious Caldwell-Pope,4000,DEN,UTA,2022-10-19
SG/PG,Victor Oladipo,4000,MIA,CHI,2022-10-19
SF/SG,Eric Gordon,4000,HOU,ATL,2022-10-19
PG/SG,Alex Caruso,4000,CHI,MIA,2022-10-19
PG/SG,Cameron Payne,4000,PHO,DAL,2022-10-19
SF,Larry Nance,4000,NO,BKN,2022-10-19
SG/SF,Reggie Bullock,4000,DAL,PHO,2022-10-19
C/PF,Chris Boucher,4000,TOR,CLE,2022-10-19
SF/PF,Jeremy Sochan,4000,SA,CHA,2022-10-19
C,Jalen Duren,4000,DET,ORL,2022-10-19
SF,Nassir Little,4000,POR,SAC,2022-10-19
C,Mark Williams,4000,CHA,SA,2022-10-19
SG/PG,Cody Martin,4000,CHA,SA,2022-10-19
SG/SF,Nickeil Alexander-Walker,4000,UTA,DEN,2022-10-19
SF/PF,Royce O'Neale,4000,BKN,NO,2022-10-19
SF/PF,Jonathan Isaac,4000,ORL,DET,2022-10-19
PF/C,Zach Collins,4000,SA,CHA,2022-10-19
PF,Obi Toppin,4000,NY,MEM,2022-10-19
PG/SG,Gabe Vincent,3900,MIA,CHI,2022-10-19
PG,Bones Hyland,3900,DEN,UTA,2022-10-19
SG,Cam Thomas,3900,BKN,NO,2022-10-19
PF,Mamadi Diakite,3900,CLE,TOR,2022-10-19
PF,Thaddeus Young,3900,TOR,CLE,2022-10-19
SF,Oshae Brissett,3900,IND,WAS,2022-10-19
SF/SG,Caleb Martin,3900,MIA,CHI,2022-10-19
SF/PF,Cedi Osman,3900,CLE,TOR,2022-10-19
PF/C,Marvin Bagley,3900,DET,ORL,2022-10-19
PF/C,Maxi Kleber,3900,DAL,PHO,2022-10-19
SG,Bennedict Mathurin,3900,IND,WAS,2022-10-19
PG,Tyus Jones,3900,MEM,NY,2022-10-19
PG,Devonte' Graham,3900,NO,BKN,2022-10-19
SF,Justise Winslow,3900,POR,SAC,2022-10-19
SF,Tari Eason,3900,HOU,ATL,2022-10-19
C,Walker Kessler,3900,UTA,DEN,2022-10-19
PF,Dario Saric,3900,PHO,DAL,2022-10-19
PF/SF,Doug McDermott,3900,SA,CHA,2022-10-19
PG/SG,Delon Wright,3900,WAS,IND,2022-10-19
PG/SG,Malachi Flynn,3900,TOR,CLE,2022-10-19
PG/SG,T.J. McConnell,3900,IND,WAS,2022-10-19
C/PF,Drew Eubanks,3900,POR,SAC,2022-10-19
PF/C,Frank Kaminsky,3800,ATL,HOU,2022-10-19
PG,Killian Hayes,3800,DET,ORL,2022-10-19
PF,Day'Ron Sharpe,3800,BKN,NO,2022-10-19
SG/SF,Duncan Robinson,3800,MIA,CHI,2022-10-19
PF,Santi Aldama,3800,MEM,NY,2022-10-19
SG/PG,Austin Rivers,3800,MIN,OKC,2022-10-19
PG/SG,Derrick Rose,3800,NY,MEM,2022-10-19
C,DeAndre Jordan,3800,DEN,UTA,2022-10-19
C,Naz Reid,3800,MIN,OKC,2022-10-19
PG,Jordan McLaughlin,3800,MIN,OKC,2022-10-19
SG/SF,Terence Davis,3800,SAC,POR,2022-10-19
SG/PG,Patty Mills,3800,BKN,NO,2022-10-19
PF,Jaxson Hayes,3800,NO,BKN,2022-10-19
PF,Jalen McDaniels,3800,CHA,SA,2022-10-19
SG,Shaedon Sharpe,3800,POR,SAC,2022-10-19
SF/SG,Isaac Okoro,3800,CLE,TOR,2022-10-19
SF/PF,Taurean Prince,3700,MIN,OKC,2022-10-19
SG/SF,Terrence Ross,3700,ORL,DET,2022-10-19
SG/SF,Javonte Green,3700,CHI,MIA,2022-10-19
SF,Corey Kispert,3700,WAS,IND,2022-10-19
PG,Dalano Banton,3700,TOR,CLE,2022-10-19
PG,Facundo Campazzo,3700,DAL,PHO,2022-10-19
SF,Ziaire Williams,3700,MEM,NY,2022-10-19
PG/SG,Ish Smith,3700,DEN,UTA,2022-10-19
PG,Raul Neto,3700,CLE,TOR,2022-10-19
PF/SF,Rudy Gay,3700,UTA,DEN,2022-10-19
PF/SF,Jeff Green,3700,DEN,UTA,2022-10-19
PG,Goran Dragic,3700,CHI,MIA,2022-10-19
PG,Jose Alvarado,3700,NO,BKN,2022-10-19
SG/SF,Hamidou Diallo,3700,DET,ORL,2022-10-19
SF,KZ Okpala,3700,SAC,POR,2022-10-19
SG,Landry Shamet,3700,PHO,DAL,2022-10-19
PG/SG,Coby White,3700,CHI,MIA,2022-10-19
PF,Bruno Fernando,3700,HOU,ATL,2022-10-19
SG,Ochai Agbaji,3700,UTA,DEN,2022-10-19
SG/SF,Torrey Craig,3700,PHO,DAL,2022-10-19
C/PF,Dwight Powell,3700,DAL,PHO,2022-10-19
C,Dewayne Dedmon,3700,MIA,CHI,2022-10-19
PF,Xavier Tillman,3700,MEM,NY,2022-10-19
SF,Garrison Mathews,3600,HOU,ATL,2022-10-19
PF,Trey Lyles,3600,SAC,POR,2022-10-19
SG/SF,Quentin Grimes,3600,NY,MEM,2022-10-19
PG/SG,R.J. Hampton,3600,ORL,DET,2022-10-19
SF,Trey Murphy,3600,NO,BKN,2022-10-19
SF/PF,Juancho Hernangomez,3600,TOR,CLE,2022-10-19
C,Bismack Biyombo,3600,PHO,DAL,2022-10-19
PF/SF,Markieff Morris,3600,BKN,NO,2022-10-19
PG,Cory Joseph,3600,DET,ORL,2022-10-19
SF,Davis Bertans,3600,DAL,PHO,2022-10-19
SF/SG,Justin Holiday,3600,ATL,HOU,2022-10-19
SF,Kenrich Williams,3600,OKC,MIN,2022-10-19
SF,Davon Reed,3600,DEN,UTA,2022-10-19
SF/PF,Derrick Jones,3600,CHI,MIA,2022-10-19
SF,Naji Marshall,3600,NO,BKN,2022-10-19
C/PF,Alex Len,3600,SAC,POR,2022-10-19
C,Olivier Sarr,3600,POR,SAC,2022-10-19
PF/C,Daniel Theis,3600,IND,WAS,2022-10-19
PF/C,Willy Hernangomez,3600,NO,BKN,2022-10-19
SG,Duane Washington,3600,PHO,DAL,2022-10-19
C/PF,Khem Birch,3600,TOR,CLE,2022-10-19
C,Chimezie Metu,3600,SAC,POR,2022-10-19
C,Bol Bol,3600,ORL,DET,2022-10-19
SF,AJ Griffin,3600,ATL,HOU,2022-10-19
PF,Moritz Wagner,3600,ORL,DET,2022-10-19
PG,Aaron Holiday,3600,ATL,HOU,2022-10-19
SG,Dalen Terry,3600,CHI,MIA,2022-10-19
SG,Johnny Davis,3600,WAS,IND,2022-10-19
PG,TyTy Washington,3600,HOU,ATL,2022-10-19
SG/SF,Cam Reddish,3600,NY,MEM,2022-10-19
PG,Dyson Daniels,3600,NO,BKN,2022-10-19
PF/C,Isaiah Roby,3600,SA,CHA,2022-10-19
C,Goga Bitadze,3600,IND,WAS,2022-10-19
C,Udoka Azubuike,3600,UTA,DEN,2022-10-19
PG,Frank Ntilikina,3600,DAL,PHO,2022-10-19
SG,Josh Green,3600,DAL,PHO,2022-10-19
SG/SF,Gary Harris,3600,ORL,DET,2022-10-19
SG,Buddy Boeheim,3500,DET,ORL,2022-10-19
PG,Trevelin Queen,3500,IND,WAS,2022-10-19
PF,Nathan Knight,3500,MIN,OKC,2022-10-19
C,Luka Garza,3500,MIN,OKC,2022-10-19
SG,Keon Johnson,3500,POR,SAC,2022-10-19
PF,Isaiah Livers,3500,DET,ORL,2022-10-19
C,Neemias Queta,3500,SAC,POR,2022-10-19
PF,JT Thor,3500,CHA,SA,2022-10-19
SG,James Bouknight,3500,CHA,SA,2022-10-19
C,Kai Jones,3500,CHA,SA,2022-10-19
C,Marko Simonovic,3500,CHI,MIA,2022-10-19
SF,Leandro Bolmaro,3500,UTA,DEN,2022-10-19
PF,Greg Brown,3500,POR,SAC,2022-10-19
SF/PF,Kenyon Martin,3500,HOU,ATL,2022-10-19
PG,Miles McBride,3500,NY,MEM,2022-10-19
C,Jericho Sims,3500,NY,MEM,2022-10-19
SF,Justin Champagnie,3500,TOR,CLE,2022-10-19
PG,Vit Krejci,3500,ATL,HOU,2022-10-19
PG,McKinley Wright,3500,DAL,PHO,2022-10-19
SG,Aaron Wiggins,3500,OKC,MIN,2022-10-19
SF,Kessler Edwards,3500,BKN,NO,2022-10-19
SF,Jalen Johnson,3500,ATL,HOU,2022-10-19
PF,Anthony Gill,3500,WAS,IND,2022-10-19
PG,Ricky Rubio,3500,CLE,TOR,2022-10-19
PG/SG,Ryan Arcidiacono,3500,NY,MEM,2022-10-19
PG,Daishen Nix,3500,HOU,ATL,2022-10-19
SF,Braxton Key,3500,DET,ORL,2022-10-19
PF,Usman Garuba,3500,HOU,ATL,2022-10-19
PF,Isaiah Todd,3500,WAS,IND,2022-10-19
SG,Bryn Forbes,3500,MIN,OKC,2022-10-19
SG,Yuta Watanabe,3500,BKN,NO,2022-10-19
PF,John Butler,3500,POR,SAC,2022-10-19
C,Taj Gibson,3500,WAS,IND,2022-10-19
C,Nerlens Noel,3500,DET,ORL,2022-10-19
PF/SF,Dean Wade,3500,CLE,TOR,2022-10-19
SF,Jordan Schakel,3500,WAS,IND,2022-10-19
SF,Jordan Hall,3500,SA,CHA,2022-10-19
SF,Jamal Cain,3500,MIA,CHI,2022-10-19
C,Boban Marjanovic,3500,HOU,ATL,2022-10-19
PF,Udonis Haslem,3500,MIA,CHI,2022-10-19
SG,Rodney McGruder,3500,DET,ORL,2022-10-19
C,Gorgui Dieng,3500,SA,CHA,2022-10-19
SG,Kevon Harris,3500,ORL,DET,2022-10-19
PG,Jordan Goodwin,3500,WAS,IND,2022-10-19
SF,Feron Hunt,3500,NY,MEM,2022-10-19
PF/SF,Jae Crowder,3500,PHO,DAL,2022-10-19
C,Jock Landale,3500,PHO,DAL,2022-10-19
C,Mike Muscala,3500,OKC,MIN,2022-10-19
SG/SF,Theo Pinson,3500,DAL,PHO,2022-10-19
SG/SF,Danny Green,3500,MEM,NY,2022-10-19
SF,Ish Wainright,3500,PHO,DAL,2022-10-19
SF,Vlatko Cancar,3500,DEN,UTA,2022-10-19
SF/PF,T.J. Warren,3500,BKN,NO,2022-10-19
PG,Matthew Dellavedova,3500,SAC,POR,2022-10-19
SF,Haywood Highsmith,3500,MIA,CHI,2022-10-19
SF,Johnny Juzang,3500,UTA,DEN,2022-10-19
SF,Ron Harper,3500,TOR,CLE,2022-10-19
PG,Trevor Hudgins,3500,HOU,ATL,2022-10-19
C,Robin Lopez,3500,CLE,TOR,2022-10-19
SG,Dereon Seabron,3500,NO,BKN,2022-10-19
PG,Collin Gillespie,3500,DEN,UTA,2022-10-19
SG,Keon Ellis,3500,SAC,POR,2022-10-19
SG,Alondes Williams,3500,BKN,NO,2022-10-19
PF,Kenneth Lofton,3500,MEM,NY,2022-10-19
SG,Terry Taylor,3500,IND,WAS,2022-10-19
SF,Simone Fontecchio,3500,UTA,DEN,2022-10-19
SF/PF,Kevin Knox,3500,DET,ORL,2022-10-19
PF/C,Jaren Jackson,3500,MEM,NY,2022-10-19
PG,Jeff Dowtin,3500,TOR,CLE,2022-10-19
SF/SG,Josh Okogie,3500,PHO,DAL,2022-10-19
PF,Keita Bates-Diop,3500,SA,CHA,2022-10-19
SF,Malcolm Hill,3500,CHI,MIA,2022-10-19
SG,Andrew Nembhard,3500,IND,WAS,2022-10-19
SG,Christian Braun,3500,DEN,UTA,2022-10-19
SG,Kendall Brown,3500,IND,WAS,2022-10-19
SG,Blake Wesley,3500,SA,CHA,2022-10-19
SF,Malaki Branham,3500,SA,CHA,2022-10-19
SG,Svi Mykhailiuk,3500,NY,MEM,2022-10-19
PG,Kennedy Chandler,3500,MEM,NY,2022-10-19
PF,David Roddy,3500,MEM,NY,2022-10-19
SG,Tyrese Martin,3500,ATL,HOU,2022-10-19
PG,Jaylen Nowell,3500,MIN,OKC,2022-10-19
PF,Jaylin Williams,3500,OKC,MIN,2022-10-19
PF,Chet Holmgren,3500,OKC,MIN,2022-10-19
SF/PF,James Johnson,3500,IND,WAS,2022-10-19
SG,Vince Williams,3500,MEM,NY,2022-10-19
PF,Jake LaRavia,3500,MEM,NY,2022-10-19
SG,Romeo Langford,3500,SA,CHA,2022-10-19
C/PF,Eric Paschall,3500,MIN,OKC,2022-10-19
SG,Jalen Williams,3500,OKC,MIN,2022-10-19
SG,Peyton Watson,3500,DEN,UTA,2022-10-19
PF,Kostas Antetokounmpo,3500,CHI,MIA,2022-10-19
PF,Darius Days,3500,HOU,ATL,2022-10-19
SF,Jabari Walker,3500,POR,SAC,2022-10-19
SF,Admiral Schofield,3500,ORL,DET,2022-10-19
SF,Caleb Houstan,3500,ORL,DET,2022-10-19
SF/SG,Jarrett Culver,3500,ATL,HOU,2022-10-19
SG,Trevor Keels,3500,NY,MEM,2022-10-19
C,Christian Koloko,3500,TOR,CLE,2022-10-19
SG,Wendell Moore,3500,MIN,OKC,2022-10-19
SF,Josh Minott,3500,MIN,OKC,2022-10-19
SG,Dylan Windler,3500,CLE,TOR,2022-10-19
PF,Isaiah Mobley,3500,CLE,TOR,2022-10-19
PF,E.J. Liddell,3500,NO,BKN,2022-10-19
SG,Bryce McGowens,3500,CHA,SA,2022-10-19
SG,Jaden Hardy,3500,DAL,PHO,2022-10-19
SF/SG,John Konchar,3500,MEM,NY,2022-10-19
SF,Ousmane Dieng,3500,OKC,MIN,2022-10-19
PF,Micah Potter,3500,UTA,DEN,2022-10-19
PF,Nikola Jovic,3500,MIA,CHI,2022-10-19
SG,Dru Smith,3500,MIA,CHI,2022-10-19
SF/SG,Bogdan Bogdanovic,3500,ATL,HOU,2022-10-19
SF,Garrett Temple,3500,NO,BKN,2022-10-19
SF,Jack White,3500,DEN,UTA,2022-10-19
SF,Chima Moneke,3500,SAC,POR,2022-10-19
SG,David Duke,3500,BKN,NO,2022-10-19
SF,Dominick Barlow,3500,SA,CHA,2022-10-19
PF/C,Zeke Nnaji,3500,DEN,UTA,2022-10-19
PG/SG,Edmond Sumner,3500,BKN,NO,2022-10-19
PF/C,Vernon Carey,3500,WAS,IND,2022-10-19
C,Nick Richards,3500,CHA,SA,2022-10-19
PG,Kira Lewis,3500,NO,BKN,2022-10-19
PG,Lonzo Ball,3500,CHI,MIA,2022-10-19
PG,Isaiah Joe,3500,OKC,MIN,2022-10-19
PF/C,Tony Bradley,3500,CHI,MIA,2022-10-19
SG,Aaron Nesmith,3500,IND,WAS,2022-10-19
C,Omer Yurtseven,3500,MIA,CHI,2022-10-19
SG,Damion Lee,3500,PHO,DAL,2022-10-19
SG,Trent Forrest,3500,ATL,HOU,2022-10-19
PF,Lamar Stevens,3500,CLE,TOR,2022-10-19
SF,Eugene Omoruyi,3500,OKC,MIN,2022-10-19
SG,Lindy Waters,3500,OKC,MIN,2022-10-19
SG,Tyler Dorsey,3500,DAL,PHO,2022-10-19
SG/SF,Joe Harris,3500,BKN,NO,2022-10-19
