pos,name,salary,team,opp,date
C,Nikola Jokic,11600,DEN,MIN,2023-02-05
C,Joel Embiid,11300,PHI,NY,2023-02-05
PG,Ja Morant,10400,MEM,TOR,2023-02-05
C/PF,Domantas Sabonis,9600,SAC,NO,2023-02-05
SG/SF,Anthony Edwards,9400,MIN,DEN,2023-02-05
SG/PG,James Harden,9200,PHI,NY,2023-02-05
PF/C,Julius Randle,9100,NY,PHI,2023-02-05
PG,Fred VanVleet,9000,TOR,MEM,2023-02-05
PG,De'Aaron Fox,8900,SAC,NO,2023-02-05
PG/SG,Tyrese Haliburton,8800,IND,CLE,2023-02-05
PF/C,Karl-Anthony Towns,8700,MIN,DEN,2023-02-05
C/PF,Pascal Siakam,8600,TOR,MEM,2023-02-05
PF,Zion Williamson,8400,NO,SAC,2023-02-05
PG/SG,Jamal Murray,8300,DEN,MIN,2023-02-05
SG/PG,Donovan Mitchell,8200,CLE,IND,2023-02-05
SG/PG,Darius Garland,8100,CLE,IND,2023-02-05
C/PF,Myles Turner,8000,IND,CLE,2023-02-05
PG/SG,Jalen Brunson,7900,NY,PHI,2023-02-05
PF/C,Jaren Jackson,7800,MEM,TOR,2023-02-05
PF/SF,Scottie Barnes,7700,TOR,MEM,2023-02-05
SF/SG,Brandon Ingram,7600,NO,SAC,2023-02-05
PF/C,Evan Mobley,7600,CLE,IND,2023-02-05
PG/SG,CJ McCollum,7500,NO,SAC,2023-02-05
C,Rudy Gobert,7400,MIN,DEN,2023-02-05
PG/SG,D'Angelo Russell,7400,MIN,DEN,2023-02-05
C/PF,Jarrett Allen,7000,CLE,IND,2023-02-05
SG/SF,Desmond Bane,7000,MEM,TOR,2023-02-05
PF/C,Aaron Gordon,6900,DEN,MIN,2023-02-05
C,Steven Adams,6800,MEM,TOR,2023-02-05
SG/SF,Buddy Hield,6700,IND,CLE,2023-02-05
SF/SG,RJ Barrett,6600,NY,PHI,2023-02-05
SF/SG,OG Anunoby,6500,TOR,MEM,2023-02-05
PF/C,Precious Achiuwa,6400,TOR,MEM,2023-02-05
SG/SF,Gary Trent,6300,TOR,MEM,2023-02-05
C,Mitchell Robinson,6200,NY,PHI,2023-02-05
C,Jonas Valanciunas,6100,NO,SAC,2023-02-05
PG/SG,Tyrese Maxey,6100,PHI,NY,2023-02-05
SF/PF,Tobias Harris,6100,PHI,NY,2023-02-05
SF/PF,Kyle Anderson,6000,MIN,DEN,2023-02-05
SF/PF,Harrison Barnes,5900,SAC,NO,2023-02-05
SG/PG,Immanuel Quickley,5900,NY,PHI,2023-02-05
PG/SG,T.J. McConnell,5800,IND,CLE,2023-02-05
PG,Tyus Jones,5800,MEM,TOR,2023-02-05
PF/SF,Michael Porter,5700,DEN,MIN,2023-02-05
SG/SF,Bennedict Mathurin,5700,IND,CLE,2023-02-05
SG/SF,Kevin Huerter,5700,SAC,NO,2023-02-05
PF/C,Brandon Clarke,5600,MEM,TOR,2023-02-05
C,Naz Reid,5600,MIN,DEN,2023-02-05
SG,Malik Monk,5500,SAC,NO,2023-02-05
SF/SG,Bruce Brown,5500,DEN,MIN,2023-02-05
SG/SF,Herbert Jones,5400,NO,SAC,2023-02-05
SG/SF,Kentavious Caldwell-Pope,5300,DEN,MIN,2023-02-05
SF/PF,Jaden McDaniels,5300,MIN,DEN,2023-02-05
SF/PF,Keegan Murray,5200,SAC,NO,2023-02-05
C/PF,Chris Boucher,5200,TOR,MEM,2023-02-05
SG/SF,Dillon Brooks,5100,MEM,TOR,2023-02-05
SG/SF,Caris LeVert,5100,CLE,IND,2023-02-05
PF,Isaiah Jackson,5000,IND,CLE,2023-02-05
SF/PF,Aaron Nesmith,5000,IND,CLE,2023-02-05
PF/C,Isaiah Hartenstein,5000,NY,PHI,2023-02-05
PG/SG,De'Anthony Melton,5000,PHI,NY,2023-02-05
PF/C,Larry Nance,4900,NO,SAC,2023-02-05
PF/C,Xavier Tillman,4900,MEM,TOR,2023-02-05
SG/SF,Quentin Grimes,4800,NY,PHI,2023-02-05
SF,Trey Murphy,4800,NO,SAC,2023-02-05
SF,Naji Marshall,4700,NO,SAC,2023-02-05
SG/PG,Andrew Nembhard,4700,IND,CLE,2023-02-05
SG/SF,Chris Duarte,4600,IND,CLE,2023-02-05
SF/PF,Cedi Osman,4500,CLE,IND,2023-02-05
PG,Ricky Rubio,4500,CLE,IND,2023-02-05
SF,Vlatko Cancar,4400,DEN,MIN,2023-02-05
PF,Georges Niang,4300,PHI,NY,2023-02-05
SG/SF,Terence Davis,4300,SAC,NO,2023-02-05
PF,Santi Aldama,4300,MEM,TOR,2023-02-05
PG,Jose Alvarado,4300,NO,SAC,2023-02-05
SF/SG,Isaac Okoro,4300,CLE,IND,2023-02-05
PG,Shake Milton,4300,PHI,NY,2023-02-05
C,Jericho Sims,4200,NY,PHI,2023-02-05
C,Luka Garza,4100,MIN,DEN,2023-02-05
PF/C,Willy Hernangomez,4100,NO,SAC,2023-02-05
C,Montrezl Harrell,4100,PHI,NY,2023-02-05
C,Christian Koloko,4100,TOR,MEM,2023-02-05
SF/PF,Taurean Prince,4000,MIN,DEN,2023-02-05
PG,Jordan McLaughlin,4000,MIN,DEN,2023-02-05
PF,Trey Lyles,4000,SAC,NO,2023-02-05
PG,Bones Hyland,4000,DEN,MIN,2023-02-05
PF/C,Kevin Love,4000,CLE,IND,2023-02-05
PF/C,Zeke Nnaji,4000,DEN,MIN,2023-02-05
SG,Christian Braun,4000,DEN,MIN,2023-02-05
PG,Jaylen Nowell,4000,MIN,DEN,2023-02-05
SF/SG,John Konchar,3900,MEM,TOR,2023-02-05
PF/SF,Dean Wade,3900,CLE,IND,2023-02-05
PG,Kira Lewis,3900,NO,SAC,2023-02-05
PF/C,Jalen Smith,3900,IND,CLE,2023-02-05
PF,Thaddeus Young,3900,TOR,MEM,2023-02-05
SG/PG,Austin Rivers,3900,MIN,DEN,2023-02-05
PF/C,Jaxson Hayes,3800,NO,SAC,2023-02-05
PF,Nathan Knight,3800,MIN,DEN,2023-02-05
PG,Davion Mitchell,3800,SAC,NO,2023-02-05
SF,Ziaire Williams,3800,MEM,TOR,2023-02-05
C,Paul Reed,3800,PHI,NY,2023-02-05
PF,Obi Toppin,3800,NY,PHI,2023-02-05
PG,Devonte' Graham,3800,NO,SAC,2023-02-05
C,Goga Bitadze,3700,IND,CLE,2023-02-05
SF,Oshae Brissett,3700,IND,CLE,2023-02-05
C,DeAndre Jordan,3700,DEN,MIN,2023-02-05
PG,Miles McBride,3700,NY,PHI,2023-02-05
C/PF,Richaun Holmes,3700,SAC,NO,2023-02-05
PF/SF,Jeff Green,3700,DEN,MIN,2023-02-05
PG/SG,Malachi Flynn,3700,TOR,MEM,2023-02-05
PF,Lamar Stevens,3700,CLE,IND,2023-02-05
C,Chimezie Metu,3700,SAC,NO,2023-02-05
PF,David Roddy,3700,MEM,TOR,2023-02-05
SF,Matisse Thybulle,3700,PHI,NY,2023-02-05
PG,Dyson Daniels,3600,NO,SAC,2023-02-05
PG,Raul Neto,3600,CLE,IND,2023-02-05
SG/SF,Evan Fournier,3600,NY,PHI,2023-02-05
PG,Trevelin Queen,3600,IND,CLE,2023-02-05
PF,P.J. Tucker,3600,PHI,NY,2023-02-05
C,Robin Lopez,3600,CLE,IND,2023-02-05
SG/SF,Terry Taylor,3600,IND,CLE,2023-02-05
SF/PF,Juancho Hernangomez,3600,TOR,MEM,2023-02-05
SG/SF,Furkan Korkmaz,3600,PHI,NY,2023-02-05
PG,Kennedy Chandler,3600,MEM,TOR,2023-02-05
SF/PF,James Johnson,3600,IND,CLE,2023-02-05
SF,Danuel House,3600,PHI,NY,2023-02-05
SG,Wendell Moore,3500,MIN,DEN,2023-02-05
SG/SF,Cam Reddish,3500,NY,PHI,2023-02-05
SF,Josh Minott,3500,MIN,DEN,2023-02-05
PG/SG,Derrick Rose,3500,NY,PHI,2023-02-05
SG,Dylan Windler,3500,CLE,IND,2023-02-05
PF,Isaiah Mobley,3500,CLE,IND,2023-02-05
PF,E.J. Liddell,3500,NO,SAC,2023-02-05
SF/PF,Otto Porter,3500,TOR,MEM,2023-02-05
SG/SF,Danny Green,3500,MEM,TOR,2023-02-05
