pos,name,salary,team,opp,date
SG/PG,Immanuel Quickley,6000,NY,IND,2023-01-11
PG/SG,Malcolm Brogdon,6000,BOS,NO,2023-01-11
PF/SF,Michael Porter,5900,DEN,PHO,2023-01-11
SF/SG,Bogdan Bogdanovic,5900,ATL,MIL,2023-01-11
SF/PF,Jaden McDaniels,5900,MIN,DET,2023-01-11
SF/PF,Harrison Barnes,5800,SAC,HOU,2023-01-11
SG/PG,Marcus Smart,5800,BOS,NO,2023-01-11
C,Jalen Duren,5800,DET,MIN,2023-01-11
SG,Duane Washington,5700,PHO,DEN,2023-01-11
SG,Bruce Brown,5700,DEN,PHO,2023-01-11
PF/C,Robert Williams,5700,BOS,NO,2023-01-11
C,Daniel Gafford,5700,WAS,CHI,2023-01-11
SF/SG,Josh Richardson,5700,SA,MEM,2023-01-11
SG,Landry Shamet,5600,PHO,DEN,2023-01-11
SG,Jaden Ivey,5600,DET,MIN,2023-01-11
SG/SF,Herbert Jones,5500,NO,BOS,2023-01-11
SG/SF,Bennedict Mathurin,5500,IND,NY,2023-01-11
PF/C,Zach Collins,5500,SA,MEM,2023-01-11
PG,Monte Morris,5500,WAS,CHI,2023-01-11
PF/C,Larry Nance,5400,NO,BOS,2023-01-11
PG/SG,Derrick White,5400,BOS,NO,2023-01-11
SG/SF,Quentin Grimes,5400,NY,IND,2023-01-11
PG,Bones Hyland,5400,DEN,PHO,2023-01-11
C,Naz Reid,5400,MIN,DET,2023-01-11
SF/PF,Aaron Nesmith,5400,IND,NY,2023-01-11
SG,Malik Monk,5300,SAC,HOU,2023-01-11
SF/PF,Jeremy Sochan,5200,SA,MEM,2023-01-11
PF,Jabari Smith,5200,HOU,SAC,2023-01-11
PF/C,Jalen Smith,5200,IND,NY,2023-01-11
PG/SG,Alec Burks,5100,DET,MIN,2023-01-11
SF,Saddiq Bey,5100,DET,MIN,2023-01-11
SF/PF,Deni Avdija,5000,WAS,CHI,2023-01-11
C/PF,Al Horford,5000,BOS,NO,2023-01-11
SF/PF,Keegan Murray,5000,SAC,HOU,2023-01-11
SF/PF,Rui Hachimura,5000,WAS,CHI,2023-01-11
SF/PF,Torrey Craig,5000,PHO,DEN,2023-01-11
SF/PF,Patrick Williams,5000,CHI,WAS,2023-01-11
PG/SG,Cameron Payne,5000,PHO,DEN,2023-01-11
PG,Jose Alvarado,4900,NO,BOS,2023-01-11
SG/SF,Kentavious Caldwell-Pope,4900,DEN,PHO,2023-01-11
SF,Trey Murphy,4800,NO,BOS,2023-01-11
SF/PF,Jae'Sean Tate,4800,HOU,SAC,2023-01-11
PG,Jaylen Nowell,4800,MIN,DET,2023-01-11
PF,Grant Williams,4800,BOS,NO,2023-01-11
SG/SF,Grayson Allen,4700,MIL,ATL,2023-01-11
SG,Romeo Langford,4700,SA,MEM,2023-01-11
PF/C,Brandon Clarke,4700,MEM,SA,2023-01-11
SF/SG,Eric Gordon,4700,HOU,SAC,2023-01-11
PF/C,Willy Hernangomez,4600,NO,BOS,2023-01-11
PG/SG,Ayo Dosunmu,4600,CHI,WAS,2023-01-11
PF/C,Marvin Bagley,4600,DET,MIN,2023-01-11
SG/PG,Andrew Nembhard,4600,IND,NY,2023-01-11
SF,Corey Kispert,4500,WAS,CHI,2023-01-11
SF/PF,Cameron Johnson,4500,PHO,DEN,2023-01-11
SF,Tari Eason,4500,HOU,SAC,2023-01-11
SG,Damion Lee,4500,PHO,DEN,2023-01-11
SF/PF,Taurean Prince,4400,MIN,DET,2023-01-11
SF/SG,Pat Connaughton,4400,MIL,ATL,2023-01-11
PF,Santi Aldama,4400,MEM,SA,2023-01-11
SG/SF,Hamidou Diallo,4400,DET,MIN,2023-01-11
PG,Devonte' Graham,4400,NO,BOS,2023-01-11
PG/SG,Coby White,4400,CHI,WAS,2023-01-11
PG/SG,Delon Wright,4400,WAS,CHI,2023-01-11
PF/C,Isaiah Hartenstein,4400,NY,IND,2023-01-11
PF,Trey Lyles,4300,SAC,HOU,2023-01-11
PG/SG,Jevon Carter,4300,MIL,ATL,2023-01-11
SF/SG,John Konchar,4300,MEM,SA,2023-01-11
PF/SF,Doug McDermott,4300,SA,MEM,2023-01-11
SF,Jalen Johnson,4200,ATL,MIL,2023-01-11
C,Andre Drummond,4200,CHI,WAS,2023-01-11
SF,Malaki Branham,4200,SA,MEM,2023-01-11
PF/C,Jaxson Hayes,4200,NO,BOS,2023-01-11
SG/SF,Joe Ingles,4200,MIL,ATL,2023-01-11
PG/SG,T.J. McConnell,4200,IND,NY,2023-01-11
SG/PG,Austin Rivers,4100,MIN,DET,2023-01-11
PG/SG,Alex Caruso,4100,CHI,WAS,2023-01-11
SG/SF,Will Barton,4100,WAS,CHI,2023-01-11
SF,Oshae Brissett,4000,IND,NY,2023-01-11
PG,Jordan McLaughlin,4000,MIN,DET,2023-01-11
PG,Daishen Nix,4000,HOU,SAC,2023-01-11
C,Chimezie Metu,4000,SAC,HOU,2023-01-11
SF,AJ Griffin,4000,ATL,MIL,2023-01-11
PG,Jordan Goodwin,4000,WAS,CHI,2023-01-11
SF,Vlatko Cancar,3900,DEN,PHO,2023-01-11
SG/SF,Evan Fournier,3900,NY,IND,2023-01-11
SG/SF,Javonte Green,3900,CHI,WAS,2023-01-11
PG,Davion Mitchell,3900,SAC,HOU,2023-01-11
SF/PF,Kenyon Martin,3900,HOU,SAC,2023-01-11
SG,A.J. Green,3900,MIL,ATL,2023-01-11
C,Bismack Biyombo,3900,PHO,DEN,2023-01-11
SF/SG,Josh Okogie,3900,PHO,DEN,2023-01-11
PF,Usman Garuba,3900,HOU,SAC,2023-01-11
PF,Keita Bates-Diop,3900,SA,MEM,2023-01-11
PG,Aaron Holiday,3900,ATL,MIL,2023-01-11
SF,MarJon Beauchamp,3900,MIL,ATL,2023-01-11
C,Gorgui Dieng,3900,SA,MEM,2023-01-11
PF/C,Xavier Tillman,3900,MEM,SA,2023-01-11
C,Jock Landale,3900,PHO,DEN,2023-01-11
SF,Stanley Johnson,3900,SA,MEM,2023-01-11
PF,Nathan Knight,3800,MIN,DET,2023-01-11
PF,Isaiah Livers,3800,DET,MIN,2023-01-11
SG/SF,Terence Davis,3800,SAC,HOU,2023-01-11
PF,Isaiah Jackson,3800,IND,NY,2023-01-11
PG,Miles McBride,3800,NY,IND,2023-01-11
C,Jericho Sims,3800,NY,IND,2023-01-11
SF,Chris Duarte,3800,IND,NY,2023-01-11
C,Charles Bassey,3800,SA,MEM,2023-01-11
PG,Dyson Daniels,3800,NO,BOS,2023-01-11
PF,Dario Saric,3800,PHO,DEN,2023-01-11
SF/PF,Derrick Jones,3800,CHI,WAS,2023-01-11
PG,Goran Dragic,3800,CHI,WAS,2023-01-11
PG,George Hill,3800,MIL,ATL,2023-01-11
SF,Ish Wainright,3700,PHO,DEN,2023-01-11
PF/C,Frank Kaminsky,3700,ATL,MIL,2023-01-11
C,Luka Garza,3700,MIN,DET,2023-01-11
SF,Sam Hauser,3700,BOS,NO,2023-01-11
SF,Ziaire Williams,3700,MEM,SA,2023-01-11
SG,Bryn Forbes,3700,MIN,DET,2023-01-11
PG,TyTy Washington,3700,HOU,SAC,2023-01-11
PG/SG,Derrick Rose,3700,NY,IND,2023-01-11
C,Taj Gibson,3700,WAS,CHI,2023-01-11
C,Nerlens Noel,3700,DET,MIN,2023-01-11
C,DeAndre Jordan,3700,DEN,PHO,2023-01-11
C/PF,Richaun Holmes,3700,SAC,HOU,2023-01-11
PF/C,Zeke Nnaji,3700,DEN,PHO,2023-01-11
PG/SG,Payton Pritchard,3700,BOS,NO,2023-01-11
PF,Obi Toppin,3700,NY,IND,2023-01-11
SF,Garrison Mathews,3600,HOU,SAC,2023-01-11
SG,Wesley Matthews,3600,MIL,ATL,2023-01-11
C,Neemias Queta,3600,SAC,HOU,2023-01-11
PF,Luke Kornet,3600,BOS,NO,2023-01-11
PF/C,Sandro Mamukelashvili,3600,MIL,ATL,2023-01-11
PG,Cory Joseph,3600,DET,MIN,2023-01-11
PG/SG,Ish Smith,3600,DEN,PHO,2023-01-11
SG,Christian Braun,3600,DEN,PHO,2023-01-11
PG,Kennedy Chandler,3600,MEM,SA,2023-01-11
PF,David Roddy,3600,MEM,SA,2023-01-11
PF/C,Bruno Fernando,3600,HOU,SAC,2023-01-11
SG/SF,Cam Reddish,3600,NY,IND,2023-01-11
PF/C,Isaiah Roby,3600,SA,MEM,2023-01-11
PF/C,Blake Griffin,3600,BOS,NO,2023-01-11
SG,Rodney McGruder,3600,DET,MIN,2023-01-11
PF/SF,Jordan Nwora,3600,MIL,ATL,2023-01-11
PF/SF,Jeff Green,3600,DEN,PHO,2023-01-11
SG/SF,Danny Green,3500,MEM,SA,2023-01-11
SG,Jared Rhoden,3500,DET,MIN,2023-01-11
SG,Buddy Boeheim,3500,DET,MIN,2023-01-11
SF,DaQuan Jeffries,3500,NY,IND,2023-01-11
PG,Trevelin Queen,3500,IND,NY,2023-01-11
PG,Matthew Dellavedova,3500,SAC,HOU,2023-01-11
SG,Josh Christopher,3500,HOU,SAC,2023-01-11
SF,Matt Ryan,3500,MIN,DET,2023-01-11
PG/SG,Cade Cunningham,3500,DET,MIN,2023-01-11
PF/C,Daniel Theis,3500,IND,NY,2023-01-11
C,Marko Simonovic,3500,CHI,WAS,2023-01-11
PG,Vit Krejci,3500,ATL,MIL,2023-01-11
PF,Anthony Gill,3500,WAS,CHI,2023-01-11
PG,Trevor Hudgins,3500,HOU,SAC,2023-01-11
SG,Dereon Seabron,3500,NO,BOS,2023-01-11
SG/SF,PJ Dozier,3500,SAC,HOU,2023-01-11
PG,Collin Gillespie,3500,DEN,PHO,2023-01-11
SG,Keon Ellis,3500,SAC,HOU,2023-01-11
PF,Kenneth Lofton,3500,MEM,SA,2023-01-11
SG/SF,Terry Taylor,3500,IND,NY,2023-01-11
PG/SG,Ryan Arcidiacono,3500,NY,IND,2023-01-11
SF/PF,Kevin Knox,3500,DET,MIN,2023-01-11
SF,Malcolm Hill,3500,CHI,WAS,2023-01-11
PF,Isaiah Todd,3500,WAS,CHI,2023-01-11
SF/SG,Justin Holiday,3500,ATL,MIL,2023-01-11
SG,Kendall Brown,3500,IND,NY,2023-01-11
SF,KZ Okpala,3500,SAC,HOU,2023-01-11
SG,Blake Wesley,3500,SA,MEM,2023-01-11
PF/C,Serge Ibaka,3500,MIL,ATL,2023-01-11
SG,Svi Mykhailiuk,3500,NY,IND,2023-01-11
SG,Tyrese Martin,3500,ATL,MIL,2023-01-11
SF/PF,James Johnson,3500,IND,NY,2023-01-11
SG,Vince Williams,3500,MEM,SA,2023-01-11
PF,Jake LaRavia,3500,MEM,SA,2023-01-11
PG,JD Davison,3500,BOS,NO,2023-01-11
SG,Dalen Terry,3500,CHI,WAS,2023-01-11
SG,Peyton Watson,3500,DEN,PHO,2023-01-11
SG,Johnny Davis,3500,WAS,CHI,2023-01-11
PF,Darius Days,3500,HOU,SAC,2023-01-11
SF/SG,Jarrett Culver,3500,ATL,MIL,2023-01-11
SG,Trevor Keels,3500,NY,IND,2023-01-11
SG,Wendell Moore,3500,MIN,DET,2023-01-11
SF,Josh Minott,3500,MIN,DET,2023-01-11
PF,E.J. Liddell,3500,NO,BOS,2023-01-11
SF/PF,Thanasis Antetokounmpo,3500,MIL,ATL,2023-01-11
SF,Mfiondu Kabengele,3500,BOS,NO,2023-01-11
SF,Justin Jackson,3500,BOS,NO,2023-01-11
C,Goga Bitadze,3500,IND,NY,2023-01-11
SF,Davon Reed,3500,DEN,PHO,2023-01-11
SF,Garrett Temple,3500,NO,BOS,2023-01-11
SF,Jack White,3500,DEN,PHO,2023-01-11
C,Boban Marjanovic,3500,HOU,SAC,2023-01-11
SF,Dominick Barlow,3500,SA,MEM,2023-01-11
PF/C,Vernon Carey,3500,WAS,CHI,2023-01-11
SF/PF,Danilo Gallinari,3500,BOS,NO,2023-01-11
PG,Kira Lewis,3500,NO,BOS,2023-01-11
PG,Lonzo Ball,3500,CHI,WAS,2023-01-11
PG,Carlik Jones,3500,CHI,WAS,2023-01-11
PF/C,Tony Bradley,3500,CHI,WAS,2023-01-11
PF/SF,Jae Crowder,3500,PHO,DEN,2023-01-11
C/PF,Alex Len,3500,SAC,HOU,2023-01-11
SG,Devon Dotson,3500,WAS,CHI,2023-01-11
SG,Trent Forrest,3500,ATL,MIL,2023-01-11
