pos,name,salary,team,opp,date
PF/C,Robert Williams,6100,BOS,PHI,2023-02-08
SG,Jaden Ivey,6100,DET,CLE,2023-02-08
C,Ivica Zubac,6000,LAC,DAL,2023-02-08
SG/SF,Gary Trent,6000,TOR,SA,2023-02-08
C,Daniel Gafford,6000,WAS,CHA,2023-02-08
PG/SG,Tyrese Maxey,6000,PHI,BOS,2023-02-08
SG/SF,Kevin Huerter,5900,SAC,HOU,2023-02-08
SF/SG,Norman Powell,5900,LAC,DAL,2023-02-08
PG/SG,Malcolm Brogdon,5900,BOS,PHI,2023-02-08
SF/PF,Harrison Barnes,5800,SAC,HOU,2023-02-08
SG/SF,Josh Hart,5800,POR,GS,2023-02-08
SF/PF,Kenyon Martin,5800,HOU,SAC,2023-02-08
PF/C,P.J. Washington,5800,CHA,WAS,2023-02-08
SF,Tari Eason,5700,HOU,SAC,2023-02-08
C,Jalen Duren,5700,DET,CLE,2023-02-08
SF/SG,Eric Gordon,5700,HOU,SAC,2023-02-08
SF/SG,Josh Richardson,5700,SA,TOR,2023-02-08
PF,Keita Bates-Diop,5600,SA,TOR,2023-02-08
SF/PF,Jaden McDaniels,5600,MIN,UTA,2023-02-08
PG,Tre Jones,5600,SA,TOR,2023-02-08
SG,Malik Monk,5600,SAC,HOU,2023-02-08
SF/PF,Kyle Anderson,5500,MIN,UTA,2023-02-08
SG/SF,Bennedict Mathurin,5500,IND,MIA,2023-02-08
PF,Jabari Smith,5500,HOU,SAC,2023-02-08
SG/PG,Victor Oladipo,5500,MIA,IND,2023-02-08
C,Naz Reid,5500,MIN,UTA,2023-02-08
SG/SF,Tim Hardaway,5500,DAL,LAC,2023-02-08
C/PF,Chris Boucher,5400,TOR,SA,2023-02-08
SG/SF,Donte DiVincenzo,5400,GS,POR,2023-02-08
SF/PF,Jeremy Sochan,5400,SA,TOR,2023-02-08
SF/PF,Keegan Murray,5400,SAC,HOU,2023-02-08
C/PF,Kevon Looney,5300,GS,POR,2023-02-08
SF,Malaki Branham,5300,SA,TOR,2023-02-08
C/PF,Isaiah Stewart,5300,DET,CLE,2023-02-08
SF/SG,Gordon Hayward,5200,CHA,WAS,2023-02-08
PG,Monte Morris,5200,WAS,CHA,2023-02-08
PG/SG,De'Anthony Melton,5100,PHI,BOS,2023-02-08
SG/SF,Caris LeVert,5100,CLE,DET,2023-02-08
PF/SF,Jalen McDaniels,5100,CHA,WAS,2023-02-08
PF/C,Zach Collins,5000,SA,TOR,2023-02-08
SG,Josh Green,5000,DAL,LAC,2023-02-08
PG/SG,T.J. McConnell,5000,IND,MIA,2023-02-08
C/PF,Kelly Olynyk,4900,UTA,MIN,2023-02-08
SF/SG,Malik Beasley,4900,UTA,MIN,2023-02-08
SG/SF,Hamidou Diallo,4900,DET,CLE,2023-02-08
C/PF,Al Horford,4900,BOS,PHI,2023-02-08
PG,Kyle Lowry,4900,MIA,IND,2023-02-08
C/PF,Dwight Powell,4900,DAL,LAC,2023-02-08
PG/SG,John Wall,4800,LAC,DAL,2023-02-08
SF/SG,Caleb Martin,4800,MIA,IND,2023-02-08
SF/PF,Cedi Osman,4800,CLE,DET,2023-02-08
PG/SG,Alec Burks,4800,DET,CLE,2023-02-08
PF/SF,Marcus Morris,4800,LAC,DAL,2023-02-08
PF,Jarred Vanderbilt,4800,UTA,MIN,2023-02-08
SF/PF,Aaron Nesmith,4800,IND,MIA,2023-02-08
SG/SF,Reggie Bullock,4700,DAL,LAC,2023-02-08
PF,Isaiah Jackson,4700,IND,MIA,2023-02-08
PG,Ricky Rubio,4700,CLE,DET,2023-02-08
SG/PG,Andrew Nembhard,4700,IND,MIA,2023-02-08
SF,Justise Winslow,4700,POR,GS,2023-02-08
SG/SF,Terance Mann,4700,LAC,DAL,2023-02-08
SG/SF,Chris Duarte,4600,IND,MIA,2023-02-08
SG,Jaden Hardy,4600,DAL,LAC,2023-02-08
SF/SG,Isaac Okoro,4600,CLE,DET,2023-02-08
C/PF,Drew Eubanks,4600,POR,GS,2023-02-08
SF,Jonathan Kuminga,4500,GS,POR,2023-02-08
PF/C,Maxi Kleber,4500,DAL,LAC,2023-02-08
SG,Romeo Langford,4500,SA,TOR,2023-02-08
PG,Ty Jerome,4500,GS,POR,2023-02-08
SG/SF,Max Strus,4400,MIA,IND,2023-02-08
SF/PF,Nicolas Batum,4400,LAC,DAL,2023-02-08
SF/PF,Jae'Sean Tate,4400,HOU,SAC,2023-02-08
SG,Collin Sexton,4400,UTA,MIN,2023-02-08
PG,Reggie Jackson,4400,LAC,DAL,2023-02-08
PG,Dennis Smith,4400,CHA,WAS,2023-02-08
SF,Stanley Johnson,4400,SA,TOR,2023-02-08
PF/SF,Robert Covington,4300,LAC,DAL,2023-02-08
PF/C,JaMychal Green,4300,GS,POR,2023-02-08
PF,Georges Niang,4300,PHI,BOS,2023-02-08
SG/SF,Terence Davis,4300,SAC,HOU,2023-02-08
PG,Daishen Nix,4300,HOU,SAC,2023-02-08
C,Mark Williams,4300,CHA,WAS,2023-02-08
PG/SG,Delon Wright,4300,WAS,CHA,2023-02-08
SG/PG,Kendrick Nunn,4300,WAS,CHA,2023-02-08
PG/SG,Gabe Vincent,4200,MIA,IND,2023-02-08
SF/PF,Taurean Prince,4200,MIN,UTA,2023-02-08
SG,Josh Christopher,4200,HOU,SAC,2023-02-08
SF,Corey Kispert,4200,WAS,CHA,2023-02-08
PG,Shake Milton,4200,PHI,BOS,2023-02-08
PG,Jaylen Nowell,4200,MIN,UTA,2023-02-08
PF,Thaddeus Young,4200,TOR,SA,2023-02-08
PF,Trey Lyles,4100,SAC,HOU,2023-02-08
PG,Davion Mitchell,4100,SAC,HOU,2023-02-08
C,Montrezl Harrell,4100,PHI,BOS,2023-02-08
C,Christian Koloko,4100,TOR,SA,2023-02-08
PG,Jordan McLaughlin,4000,MIN,UTA,2023-02-08
PF,Luke Kornet,4000,BOS,PHI,2023-02-08
SF,Sam Hauser,4000,BOS,PHI,2023-02-08
SF,Haywood Highsmith,4000,MIA,IND,2023-02-08
C,Chimezie Metu,4000,SAC,HOU,2023-02-08
PF,Grant Williams,4000,BOS,PHI,2023-02-08
PF/C,Bruno Fernando,4000,HOU,SAC,2023-02-08
C,Luka Garza,3900,MIN,UTA,2023-02-08
PF,Trendon Watford,3900,POR,GS,2023-02-08
SG/PG,Austin Rivers,3900,MIN,UTA,2023-02-08
SG,Shaedon Sharpe,3900,POR,GS,2023-02-08
PF/SF,Dean Wade,3900,CLE,DET,2023-02-08
PF/SF,Doug McDermott,3900,SA,TOR,2023-02-08
PF/C,Jalen Smith,3900,IND,MIA,2023-02-08
SG/SF,Will Barton,3900,WAS,CHA,2023-02-08
PG/SG,Payton Pritchard,3900,BOS,PHI,2023-02-08
C,Moses Brown,3800,LAC,DAL,2023-02-08
PF,Nathan Knight,3800,MIN,UTA,2023-02-08
SG,Brandon Boston,3800,LAC,DAL,2023-02-08
PF/C,Kevin Love,3800,CLE,DET,2023-02-08
PF,Usman Garuba,3800,HOU,SAC,2023-02-08
PG,TyTy Washington,3800,HOU,SAC,2023-02-08
SG/SF,Talen Horton-Tucker,3800,UTA,MIN,2023-02-08
SF,Nassir Little,3800,POR,GS,2023-02-08
SF,Jamal Cain,3800,MIA,IND,2023-02-08
PG,Jordan Goodwin,3800,WAS,CHA,2023-02-08
C,Paul Reed,3800,PHI,BOS,2023-02-08
C,James Wiseman,3800,GS,POR,2023-02-08
SF,Oshae Brissett,3700,IND,MIA,2023-02-08
PG,Matthew Dellavedova,3700,SAC,HOU,2023-02-08
PF,Isaiah Livers,3700,DET,CLE,2023-02-08
C,Orlando Robinson,3700,MIA,IND,2023-02-08
PG,Cory Joseph,3700,DET,CLE,2023-02-08
SF,Matisse Thybulle,3700,PHI,BOS,2023-02-08
SG,Ochai Agbaji,3700,UTA,MIN,2023-02-08
C,Taj Gibson,3700,WAS,CHA,2023-02-08
SG,Bryce McGowens,3700,CHA,WAS,2023-02-08
SG/PG,Cody Martin,3700,CHA,WAS,2023-02-08
C,Goga Bitadze,3700,IND,MIA,2023-02-08
SF/SG,Amir Coffey,3700,LAC,DAL,2023-02-08
PG/SG,Malachi Flynn,3700,TOR,SA,2023-02-08
PF,Lamar Stevens,3700,CLE,DET,2023-02-08
SF,Garrison Mathews,3600,HOU,SAC,2023-02-08
PG,Trevelin Queen,3600,IND,MIA,2023-02-08
SG,Moses Moody,3600,GS,POR,2023-02-08
PG,Jason Preston,3600,LAC,DAL,2023-02-08
PF,JT Thor,3600,CHA,WAS,2023-02-08
PG,Theo Maledon,3600,CHA,WAS,2023-02-08
PG,McKinley Wright,3600,DAL,LAC,2023-02-08
SG/SF,Duncan Robinson,3600,MIA,IND,2023-02-08
SG,Gary Payton,3600,POR,GS,2023-02-08
SG/SF,Terry Taylor,3600,IND,MIA,2023-02-08
SF/PF,Juancho Hernangomez,3600,TOR,SA,2023-02-08
SG/SF,Furkan Korkmaz,3600,PHI,BOS,2023-02-08
SF,Anthony Lamb,3600,GS,POR,2023-02-08
SF/PF,Kevin Knox,3600,DET,CLE,2023-02-08
SF/PF,James Johnson,3600,IND,MIA,2023-02-08
PF,Moussa Diabate,3600,LAC,DAL,2023-02-08
SF,Danuel House,3600,PHI,BOS,2023-02-08
PF/C,Isaiah Roby,3600,SA,TOR,2023-02-08
PG,Raul Neto,3600,CLE,DET,2023-02-08
C,Nerlens Noel,3600,DET,CLE,2023-02-08
PF,Nikola Jovic,3600,MIA,IND,2023-02-08
SG/SF,Nickeil Alexander-Walker,3600,UTA,MIN,2023-02-08
PF/SF,Rudy Gay,3600,UTA,MIN,2023-02-08
PF,P.J. Tucker,3600,PHI,BOS,2023-02-08
C/PF,Richaun Holmes,3600,SAC,HOU,2023-02-08
SF,Dominick Barlow,3600,SA,TOR,2023-02-08
C,Nick Richards,3600,CHA,WAS,2023-02-08
C,Dewayne Dedmon,3600,SA,TOR,2023-02-08
SG/SF,Luke Kennard,3600,LAC,DAL,2023-02-08
C,JaVale McGee,3500,DAL,LAC,2023-02-08
SG/SF,Theo Pinson,3500,DAL,LAC,2023-02-08
PF,Chris Silva,3500,DAL,LAC,2023-02-08
SG,Jared Rhoden,3500,DET,CLE,2023-02-08
SF/PF,Louis King,3500,PHI,BOS,2023-02-08
SG,Buddy Boeheim,3500,DET,CLE,2023-02-08
SF,Julian Champagnie,3500,PHI,BOS,2023-02-08
SF,Matt Ryan,3500,MIN,UTA,2023-02-08
SG,Keon Johnson,3500,POR,GS,2023-02-08
C,Neemias Queta,3500,SAC,HOU,2023-02-08
PG/SG,Cade Cunningham,3500,DET,CLE,2023-02-08
SG,Deonte Burton,3500,SAC,HOU,2023-02-08
PF/C,Daniel Theis,3500,IND,MIA,2023-02-08
SG,James Bouknight,3500,CHA,WAS,2023-02-08
C,Kai Jones,3500,CHA,WAS,2023-02-08
SF,Leandro Bolmaro,3500,UTA,MIN,2023-02-08
PF,Greg Brown,3500,POR,GS,2023-02-08
PG,Dalano Banton,3500,TOR,SA,2023-02-08
SF,Johnny Juzang,3500,UTA,MIN,2023-02-08
PF,Anthony Gill,3500,WAS,CHA,2023-02-08
SF,Ron Harper,3500,TOR,SA,2023-02-08
C,Charles Bassey,3500,SA,TOR,2023-02-08
PG,Trevor Hudgins,3500,HOU,SAC,2023-02-08
C,Robin Lopez,3500,CLE,DET,2023-02-08
PG,Jaden Springer,3500,PHI,BOS,2023-02-08
SG,Keon Ellis,3500,SAC,HOU,2023-02-08
PF/SF,Markieff Morris,3500,DAL,LAC,2023-02-08
SF,Simone Fontecchio,3500,UTA,MIN,2023-02-08
PF/C,Marvin Bagley,3500,DET,CLE,2023-02-08
PG,Jeff Dowtin,3500,TOR,SA,2023-02-08
SF,Davis Bertans,3500,DAL,LAC,2023-02-08
C/PF,Khem Birch,3500,TOR,SA,2023-02-08
PF,Isaiah Todd,3500,WAS,CHA,2023-02-08
PF,Mamadi Diakite,3500,CLE,DET,2023-02-08
SG,Kendall Brown,3500,IND,MIA,2023-02-08
SF,KZ Okpala,3500,SAC,HOU,2023-02-08
SG,Blake Wesley,3500,SA,TOR,2023-02-08
SG,Bryn Forbes,3500,MIN,UTA,2023-02-08
PG,JD Davison,3500,BOS,PHI,2023-02-08
SG,Johnny Davis,3500,WAS,CHA,2023-02-08
PF,Darius Days,3500,HOU,SAC,2023-02-08
SF,Jabari Walker,3500,POR,GS,2023-02-08
SG,Ryan Rollins,3500,GS,POR,2023-02-08
SF,Patrick Baldwin,3500,GS,POR,2023-02-08
SG,Wendell Moore,3500,MIN,UTA,2023-02-08
SF,Josh Minott,3500,MIN,UTA,2023-02-08
SG,Dylan Windler,3500,CLE,DET,2023-02-08
PF,Isaiah Mobley,3500,CLE,DET,2023-02-08
PF,John Butler,3500,POR,GS,2023-02-08
SF/PF,Otto Porter,3500,TOR,SA,2023-02-08
SF,Mfiondu Kabengele,3500,BOS,PHI,2023-02-08
PF,Micah Potter,3500,UTA,MIN,2023-02-08
SG,A.J. Lawson,3500,DAL,LAC,2023-02-08
SF,Justin Jackson,3500,BOS,PHI,2023-02-08
C,Ibou Badji,3500,POR,GS,2023-02-08
C,Boban Marjanovic,3500,HOU,SAC,2023-02-08
PF/C,Blake Griffin,3500,BOS,PHI,2023-02-08
PF,Udonis Haslem,3500,MIA,IND,2023-02-08
SG,Rodney McGruder,3500,DET,CLE,2023-02-08
C,Udoka Azubuike,3500,UTA,MIN,2023-02-08
PF/C,Vernon Carey,3500,WAS,CHA,2023-02-08
SF/PF,Danilo Gallinari,3500,BOS,PHI,2023-02-08
PG,Frank Ntilikina,3500,DAL,LAC,2023-02-08
SF,Andre Iguodala,3500,GS,POR,2023-02-08
C,Omer Yurtseven,3500,MIA,IND,2023-02-08
C/PF,Alex Len,3500,SAC,HOU,2023-02-08
