pos,name,salary,team,opp,date
PF/SF,Giannis Antetokounmpo,11300,MIL,ATL,2022-11-14
PG,Stephen Curry,10600,GS,SA,2022-11-14
PF/SF,Jayson Tatum,10400,BOS,OKC,2022-11-14
SG/PG,Dejounte Murray,10100,ATL,MIL,2022-11-14
SG/PG,Shai Gilgeous-Alexander,10000,OKC,BOS,2022-11-14
PG,Trae Young,9700,ATL,MIL,2022-11-14
C/PF,Pascal Siakam,9500,TOR,DET,2022-11-14
SG/SF,Paul George,9300,LAC,HOU,2022-11-14
SF/PF,Jimmy Butler,9200,MIA,PHO,2022-11-14
SG,Devin Booker,9000,PHO,MIA,2022-11-14
PG,Fred VanVleet,8900,TOR,DET,2022-11-14
PF/SF,Paolo Banchero,8500,ORL,CHA,2022-11-14
PG,LaMelo Ball,8400,CHA,ORL,2022-11-14
SF/SG,OG Anunoby,8300,TOR,DET,2022-11-14
PG/SG,Jrue Holiday,8200,MIL,ATL,2022-11-14
SF/SG,Jaylen Brown,8200,BOS,OKC,2022-11-14
C/PF,Bam Adebayo,8000,MIA,PHO,2022-11-14
PG/SG,Cade Cunningham,7900,DET,TOR,2022-11-14
SG/PG,Terry Rozier,7800,CHA,ORL,2022-11-14
PF/SF,Scottie Barnes,7500,TOR,DET,2022-11-14
SF/SG,Khris Middleton,7400,MIL,ATL,2022-11-14
PG,Chris Paul,7300,PHO,MIA,2022-11-14
SF/PF,Andrew Wiggins,7200,GS,SA,2022-11-14
SG/SF,Tyler Herro,7100,MIA,PHO,2022-11-14
PG,Kevin Porter,7100,HOU,LAC,2022-11-14
PF/SF,Keldon Johnson,7100,SA,GS,2022-11-14
SF/SG,Franz Wagner,7000,ORL,CHA,2022-11-14
SF/PF,Kawhi Leonard,7000,LAC,HOU,2022-11-14
SG,Jaden Ivey,7000,DET,TOR,2022-11-14
C,Jakob Poeltl,6900,SA,GS,2022-11-14
PG,Kyle Lowry,6900,MIA,PHO,2022-11-14
SG,Devin Vassell,6900,SA,GS,2022-11-14
C,Brook Lopez,6800,MIL,ATL,2022-11-14
C,Ivica Zubac,6700,LAC,HOU,2022-11-14
SG/PG,Josh Giddey,6700,OKC,BOS,2022-11-14
C,Deandre Ayton,6600,PHO,MIA,2022-11-14
PG/SG,Jordan Poole,6600,GS,SA,2022-11-14
C/PF,Wendell Carter,6500,ORL,CHA,2022-11-14
C,Alperen Sengun,6500,HOU,LAC,2022-11-14
SG/PG,Marcus Smart,6400,BOS,OKC,2022-11-14
SF/SG,Gordon Hayward,6300,CHA,ORL,2022-11-14
SG/SF,Mikal Bridges,6300,PHO,MIA,2022-11-14
PG,Dennis Smith,6300,CHA,ORL,2022-11-14
SF/SG,Kelly Oubre,6200,CHA,ORL,2022-11-14
SG/PG,Jalen Green,6100,HOU,LAC,2022-11-14
C,Clint Capela,6100,ATL,MIL,2022-11-14
SF/SG,Luguentz Dort,6000,OKC,BOS,2022-11-14
PF/C,P.J. Washington,6000,CHA,ORL,2022-11-14
PG,Tre Jones,6000,SA,GS,2022-11-14
C/PF,Chris Boucher,5900,TOR,DET,2022-11-14
PG/SG,Jalen Suggs,5900,ORL,CHA,2022-11-14
PF/C,Bobby Portis,5900,MIL,ATL,2022-11-14
PF/C,John Collins,5900,ATL,MIL,2022-11-14
PF,Aleksej Pokusevski,5800,OKC,BOS,2022-11-14
SF/PF,Bojan Bogdanovic,5800,DET,TOR,2022-11-14
C/PF,Isaiah Stewart,5800,DET,TOR,2022-11-14
SG/SF,Max Strus,5700,MIA,PHO,2022-11-14
C,Bol Bol,5700,ORL,CHA,2022-11-14
PG/SG,Cameron Payne,5700,PHO,MIA,2022-11-14
PF/C,Draymond Green,5700,GS,SA,2022-11-14
PF,Jabari Smith,5600,HOU,LAC,2022-11-14
SF,Saddiq Bey,5600,DET,TOR,2022-11-14
PF/SF,Marcus Morris,5500,LAC,HOU,2022-11-14
SG/SF,Gary Trent,5500,TOR,DET,2022-11-14
C,Mason Plumlee,5500,CHA,ORL,2022-11-14
PG/SG,Cole Anthony,5500,ORL,CHA,2022-11-14
PG,Tre Mann,5400,OKC,BOS,2022-11-14
PG/SG,Jevon Carter,5400,MIL,ATL,2022-11-14
PG/SG,Malcolm Brogdon,5400,BOS,OKC,2022-11-14
SG/SF,Klay Thompson,5300,GS,SA,2022-11-14
C/PF,Al Horford,5200,BOS,OKC,2022-11-14
