pos,name,salary,team,opp,date
SF/SG,Eric Gordon,4400,HOU,GS,2022-12-03
SF,Tari Eason,4400,HOU,GS,2022-12-03
PF,Chuma Okeke,4300,ORL,TOR,2022-12-03
SF/PF,Otto Porter,4300,TOR,ORL,2022-12-03
SF/PF,Jae'Sean Tate,4300,HOU,GS,2022-12-03
C/PF,Kevon Looney,4300,GS,HOU,2022-12-03
SF/PF,Kenyon Martin,4200,HOU,GS,2022-12-03
C/PF,Jeremiah Robinson-Earl,4200,OKC,MIN,2022-12-03
PF,Usman Garuba,4200,HOU,GS,2022-12-03
PF,Moritz Wagner,4200,ORL,TOR,2022-12-03
SG,Shaedon Sharpe,4100,POR,UTA,2022-12-03
PF/C,Bruno Fernando,4100,HOU,GS,2022-12-03
C,Walker Kessler,4000,UTA,POR,2022-12-03
PF/SF,Darius Bazley,4000,OKC,MIN,2022-12-03
PG,Jordan McLaughlin,4000,MIN,OKC,2022-12-03
PG,Dalano Banton,4000,TOR,ORL,2022-12-03
PG/SG,Malachi Flynn,4000,TOR,ORL,2022-12-03
SF,Jonathan Kuminga,4000,GS,HOU,2022-12-03
SG,Aaron Wiggins,3900,OKC,MIN,2022-12-03
PF,Trendon Watford,3900,POR,UTA,2022-12-03
C,Naz Reid,3900,MIN,OKC,2022-12-03
SG/SF,Donte DiVincenzo,3900,GS,HOU,2022-12-03
C/PF,Drew Eubanks,3900,POR,UTA,2022-12-03
SF,Ousmane Dieng,3800,OKC,MIN,2022-12-03
PG/SG,R.J. Hampton,3800,ORL,TOR,2022-12-03
SG,Gary Payton,3800,POR,UTA,2022-12-03
SF/PF,Juancho Hernangomez,3800,TOR,ORL,2022-12-03
SF/PF,Jonathan Isaac,3800,ORL,TOR,2022-12-03
SG/SF,Gary Harris,3800,ORL,TOR,2022-12-03
SG/SF,Talen Horton-Tucker,3700,UTA,POR,2022-12-03
SG/SF,Terrence Ross,3700,ORL,TOR,2022-12-03
C,Luka Garza,3700,MIN,OKC,2022-12-03
SF,Caleb Houstan,3700,ORL,TOR,2022-12-03
PG,Ty Jerome,3700,GS,HOU,2022-12-03
C,Christian Koloko,3700,TOR,ORL,2022-12-03
SF,Nassir Little,3600,POR,UTA,2022-12-03
SF,Garrison Mathews,3600,HOU,GS,2022-12-03
SG/SF,Nickeil Alexander-Walker,3600,UTA,POR,2022-12-03
SF,Kenrich Williams,3600,OKC,MIN,2022-12-03
PG,Isaiah Joe,3600,OKC,MIN,2022-12-03
SF,Anthony Lamb,3600,GS,HOU,2022-12-03
PG,Daishen Nix,3600,HOU,GS,2022-12-03
PG,TyTy Washington,3600,HOU,GS,2022-12-03
SG,Wendell Moore,3500,MIN,OKC,2022-12-03
SF,Josh Minott,3500,MIN,OKC,2022-12-03
SG,Ochai Agbaji,3500,UTA,POR,2022-12-03
PF,John Butler,3500,POR,UTA,2022-12-03
PF,Micah Potter,3500,UTA,POR,2022-12-03
SF/PF,Taurean Prince,3500,MIN,OKC,2022-12-03
SG,A.J. Lawson,3500,MIN,OKC,2022-12-03
PF/C,JaMychal Green,3500,GS,HOU,2022-12-03
C,Ibou Badji,3500,POR,UTA,2022-12-03
PF,Nathan Knight,3500,MIN,OKC,2022-12-03
C,Boban Marjanovic,3500,HOU,GS,2022-12-03
SG,Moses Moody,3500,GS,HOU,2022-12-03
PF/SF,Rudy Gay,3500,UTA,POR,2022-12-03
SG,Josh Christopher,3500,HOU,GS,2022-12-03
SG,Keon Johnson,3500,POR,UTA,2022-12-03
SF,Leandro Bolmaro,3500,UTA,POR,2022-12-03
PF,Greg Brown,3500,POR,UTA,2022-12-03
SF,Justin Champagnie,3500,TOR,ORL,2022-12-03
SF,Johnny Juzang,3500,UTA,POR,2022-12-03
SF,Ron Harper,3500,TOR,ORL,2022-12-03
PG,Trevor Hudgins,3500,HOU,GS,2022-12-03
SG,Kevon Harris,3500,ORL,TOR,2022-12-03
C,Udoka Azubuike,3500,UTA,POR,2022-12-03
SF,Simone Fontecchio,3500,UTA,POR,2022-12-03
SF,Andre Iguodala,3500,GS,HOU,2022-12-03
C,James Wiseman,3500,GS,HOU,2022-12-03
PG,Jeff Dowtin,3500,TOR,ORL,2022-12-03
C/PF,Khem Birch,3500,TOR,ORL,2022-12-03
SF,Eugene Omoruyi,3500,OKC,MIN,2022-12-03
SG,Lindy Waters,3500,OKC,MIN,2022-12-03
C,Mike Muscala,3500,OKC,MIN,2022-12-03
SG/PG,Austin Rivers,3500,MIN,OKC,2022-12-03
SG,Bryn Forbes,3500,MIN,OKC,2022-12-03
PF,Jaylin Williams,3500,OKC,MIN,2022-12-03
PF,Chet Holmgren,3500,OKC,MIN,2022-12-03
PF,Darius Days,3500,HOU,GS,2022-12-03
SF,Jabari Walker,3500,POR,UTA,2022-12-03
SF,Admiral Schofield,3500,ORL,TOR,2022-12-03
SG,Ryan Rollins,3500,GS,HOU,2022-12-03
SF,Patrick Baldwin,3500,GS,HOU,2022-12-03
