pos,name,salary,team,opp,date
SG/SF,Lonnie Walker,4000,LAL,OKC,2023-03-01
C,Cody Zeller,4000,MIA,PHI,2023-03-01
PG,Saben Lee,4000,PHO,CHA,2023-03-01
C,Paul Reed,4000,PHI,MIA,2023-03-01
SG/SF,Joe Ingles,4000,MIL,ORL,2023-03-01
SG,Terrence Ross,3900,PHO,CHA,2023-03-01
SG/SF,Javonte Green,3900,CHI,DET,2023-03-01
PF,Luke Kornet,3900,BOS,CLE,2023-03-01
C,Jericho Sims,3900,NY,BKN,2023-03-01
C/PF,Jeremiah Robinson-Earl,3900,OKC,LAL,2023-03-01
PF,Usman Garuba,3900,HOU,MEM,2023-03-01
PG,Shake Milton,3900,PHI,MIA,2023-03-01
C,Montrezl Harrell,3900,PHI,MIA,2023-03-01
PG,Dyson Daniels,3900,NO,POR,2023-03-01
C,Goga Bitadze,3900,ORL,MIL,2023-03-01
PG/SG,Michael Carter-Williams,3900,ORL,MIL,2023-03-01
SG,Payton Pritchard,3900,BOS,CLE,2023-03-01
C,Bismack Biyombo,3800,PHO,CHA,2023-03-01
SG/PG,Patty Mills,3800,BKN,NY,2023-03-01
PF,Chuma Okeke,3800,ORL,MIL,2023-03-01
PF/C,Jaxson Hayes,3800,NO,POR,2023-03-01
SG,Bryce McGowens,3800,CHA,PHO,2023-03-01
C,Meyers Leonard,3800,MIL,ORL,2023-03-01
SF,Jamal Cain,3800,MIA,PHI,2023-03-01
PG/SG,Edmond Sumner,3800,BKN,NY,2023-03-01
PG,Kira Lewis,3800,NO,POR,2023-03-01
PF,Obi Toppin,3800,NY,BKN,2023-03-01
C,Jock Landale,3800,PHO,CHA,2023-03-01
PF,Wenyen Gabriel,3800,LAL,OKC,2023-03-01
SG,Lindy Waters,3800,OKC,LAL,2023-03-01
PF/SF,Darius Bazley,3700,PHO,CHA,2023-03-01
SG,Wesley Matthews,3700,MIL,ORL,2023-03-01
PG,Miles McBride,3700,NY,BKN,2023-03-01
PG/SG,R.J. Hampton,3700,DET,CHI,2023-03-01
C,Orlando Robinson,3700,MIA,PHI,2023-03-01
PF,David Roddy,3700,MEM,HOU,2023-03-01
SG,Dalen Terry,3700,CHI,DET,2023-03-01
SG/SF,Yuta Watanabe,3700,BKN,NY,2023-03-01
SG/PG,Cody Martin,3700,CHA,PHO,2023-03-01
PG,Raul Neto,3700,CLE,BOS,2023-03-01
SF/SG,John Konchar,3700,MEM,HOU,2023-03-01
SF,MarJon Beauchamp,3700,MIL,ORL,2023-03-01
SF/PF,Derrick Jones,3700,CHI,DET,2023-03-01
PG,Goran Dragic,3700,CHI,DET,2023-03-01
PF,Lamar Stevens,3700,CLE,BOS,2023-03-01
SG,Danny Green,3600,CLE,BOS,2023-03-01
SF,Evan Fournier,3600,NY,BKN,2023-03-01
PF,JT Thor,3600,CHA,PHO,2023-03-01
PG,Theo Maledon,3600,CHA,PHO,2023-03-01
SG/SF,Duncan Robinson,3600,MIA,PHI,2023-03-01
SF,Ziaire Williams,3600,MEM,HOU,2023-03-01
SG/SF,Terry Taylor,3600,CHI,DET,2023-03-01
SF,Jabari Walker,3600,POR,NO,2023-03-01
PF/SF,Ousmane Dieng,3600,OKC,LAL,2023-03-01
PF,Nikola Jovic,3600,MIA,PHI,2023-03-01
C,Dewayne Dedmon,3600,PHI,MIA,2023-03-01
C,Olivier Sarr,3600,OKC,LAL,2023-03-01
SG/SF,Luke Kennard,3600,MEM,HOU,2023-03-01
SG,Jared Rhoden,3500,DET,CHI,2023-03-01
SF/PF,Louis King,3500,PHI,MIA,2023-03-01
SG,Buddy Boeheim,3500,DET,CHI,2023-03-01
SF,DaQuan Jeffries,3500,NY,BKN,2023-03-01
PF/C,Frank Kaminsky,3500,HOU,MEM,2023-03-01
PG,LaMelo Ball,3500,CHA,PHO,2023-03-01
PG/SG,Cade Cunningham,3500,DET,CHI,2023-03-01
SG,James Bouknight,3500,CHA,PHO,2023-03-01
C,Kai Jones,3500,CHA,PHO,2023-03-01
C,Marko Simonovic,3500,CHI,DET,2023-03-01
PG,Scotty Pippen,3500,LAL,OKC,2023-03-01
PG,Trevor Hudgins,3500,HOU,MEM,2023-03-01
C,Robin Lopez,3500,CLE,BOS,2023-03-01
PG,Jaden Springer,3500,PHI,MIA,2023-03-01
SG,Dereon Seabron,3500,NO,POR,2023-03-01
PF/C,Sandro Mamukelashvili,3500,MIL,ORL,2023-03-01
SG,A.J. Green,3500,MIL,ORL,2023-03-01
PF,Kenneth Lofton,3500,MEM,HOU,2023-03-01
SF,Cole Swider,3500,LAL,OKC,2023-03-01
SG,Duane Washington,3500,NY,BKN,2023-03-01
SF,Furkan Korkmaz,3500,PHI,MIA,2023-03-01
SF/PF,Kevin Knox,3500,POR,NO,2023-03-01
PF,Mamadi Diakite,3500,CLE,BOS,2023-03-01
SG,Max Christie,3500,LAL,OKC,2023-03-01
PG,Kennedy Chandler,3500,MEM,HOU,2023-03-01
SG,Svi Mykhailiuk,3500,CHA,PHO,2023-03-01
PF,Chet Holmgren,3500,OKC,LAL,2023-03-01
SG,Vince Williams,3500,MEM,HOU,2023-03-01
PF,Jake LaRavia,3500,MEM,HOU,2023-03-01
PG,JD Davison,3500,BOS,CLE,2023-03-01
PF,Darius Days,3500,HOU,MEM,2023-03-01
SF,Caleb Houstan,3500,ORL,MIL,2023-03-01
SF,Admiral Schofield,3500,ORL,MIL,2023-03-01
SG,Trevor Keels,3500,NY,BKN,2023-03-01
SF,Danuel House,3500,PHI,MIA,2023-03-01
PG/SG,Derrick Rose,3500,NY,BKN,2023-03-01
PF,Isaiah Mobley,3500,CLE,BOS,2023-03-01
SG,Dylan Windler,3500,CLE,BOS,2023-03-01
PF,E.J. Liddell,3500,NO,POR,2023-03-01
PF,John Butler,3500,POR,NO,2023-03-01
SF/PF,Thanasis Antetokounmpo,3500,MIL,ORL,2023-03-01
C/PF,Willie Cauley-Stein,3500,HOU,MEM,2023-03-01
SF,Mfiondu Kabengele,3500,BOS,CLE,2023-03-01
SG,Dru Smith,3500,BKN,NY,2023-03-01
C,Ibou Badji,3500,POR,NO,2023-03-01
SF,Davon Reed,3500,LAL,OKC,2023-03-01
SF,Garrett Temple,3500,NO,POR,2023-03-01
C,Boban Marjanovic,3500,HOU,MEM,2023-03-01
SG/PG,Mac McClung,3500,PHI,MIA,2023-03-01
PF,Udonis Haslem,3500,MIA,PHI,2023-03-01
SG,David Duke,3500,BKN,NY,2023-03-01
SG,Rodney McGruder,3500,DET,CHI,2023-03-01
SG,Kevon Harris,3500,ORL,MIL,2023-03-01
SF/PF,Danilo Gallinari,3500,BOS,CLE,2023-03-01
PG,Lonzo Ball,3500,CHI,DET,2023-03-01
PG,Carlik Jones,3500,CHI,DET,2023-03-01
C,Omer Yurtseven,3500,MIA,PHI,2023-03-01
