pos,name,salary,team,opp,date
PF/C,Robert Williams,5700,BOS,LAL,2023-01-28
PG,Mike Conley,5700,UTA,DAL,2023-01-28
PG/SG,Cole Anthony,5700,ORL,CHI,2023-01-28
C/PF,Drew Eubanks,5700,POR,TOR,2023-01-28
SF/PF,Kenyon Martin,5600,HOU,DET,2023-01-28
PF,Jarred Vanderbilt,5600,UTA,DAL,2023-01-28
SF/PF,Keegan Murray,5600,SAC,MIN,2023-01-28
SF/SG,Josh Richardson,5600,SA,PHO,2023-01-28
SF,Naji Marshall,5600,NO,WAS,2023-01-28
PF/C,Precious Achiuwa,5600,TOR,POR,2023-01-28
PF,Jabari Smith,5500,HOU,DET,2023-01-28
SF/PF,De'Andre Hunter,5500,ATL,LAC,2023-01-28
PG/SG,Alex Caruso,5500,CHI,ORL,2023-01-28
PG,Monte Morris,5500,WAS,NO,2023-01-28
PG/SG,John Wall,5400,LAC,ATL,2023-01-28
C/PF,Chris Boucher,5400,TOR,POR,2023-01-28
PG/SG,Delon Wright,5400,WAS,NO,2023-01-28
C/PF,Isaiah Stewart,5400,DET,HOU,2023-01-28
PF/C,Zach Collins,5400,SA,PHO,2023-01-28
PF/C,Larry Nance,5300,NO,WAS,2023-01-28
SF,Trey Murphy,5300,NO,WAS,2023-01-28
SG/SF,Herbert Jones,5300,NO,WAS,2023-01-28
SG/SF,Terance Mann,5300,LAC,ATL,2023-01-28
C/PF,Al Horford,5300,BOS,LAL,2023-01-28
SF/PF,Rui Hachimura,5300,LAL,BOS,2023-01-28
PF,Dario Saric,5300,PHO,SA,2023-01-28
SG/SF,Tim Hardaway,5300,DAL,UTA,2023-01-28
PF/SF,Robert Covington,5200,LAC,ATL,2023-01-28
SF/SG,Malik Beasley,5200,UTA,DAL,2023-01-28
SG/SF,Lonnie Walker,5200,LAL,BOS,2023-01-28
SF/PF,Jeremy Sochan,5200,SA,PHO,2023-01-28
C,Onyeka Okongwu,5200,ATL,LAC,2023-01-28
SF,Tari Eason,5100,HOU,DET,2023-01-28
SF/SG,Eric Gordon,5100,HOU,DET,2023-01-28
SF/PF,Patrick Williams,5100,CHI,ORL,2023-01-28
SF/PF,Jaden McDaniels,5100,MIN,SAC,2023-01-28
PF,Trey Lyles,5000,SAC,MIN,2023-01-28
PG/SG,Alec Burks,5000,DET,HOU,2023-01-28
SG,Collin Sexton,5000,UTA,DAL,2023-01-28
C/PF,Kelly Olynyk,4900,UTA,DAL,2023-01-28
C,Bismack Biyombo,4900,PHO,SA,2023-01-28
SG/SF,Hamidou Diallo,4900,DET,HOU,2023-01-28
PF,Grant Williams,4900,BOS,LAL,2023-01-28
C/PF,Dwight Powell,4900,DAL,UTA,2023-01-28
SF/PF,Dorian Finney-Smith,4900,DAL,UTA,2023-01-28
SF,Justise Winslow,4800,POR,TOR,2023-01-28
SG,Malik Monk,4800,SAC,MIN,2023-01-28
PG/SG,Cameron Payne,4800,PHO,SA,2023-01-28
SF/PF,Taurean Prince,4700,MIN,SAC,2023-01-28
PG,Dyson Daniels,4700,NO,WAS,2023-01-28
C,Jock Landale,4700,PHO,SA,2023-01-28
PG,Jose Alvarado,4600,NO,WAS,2023-01-28
PF/C,Marvin Bagley,4600,DET,HOU,2023-01-28
C,Bol Bol,4600,ORL,CHI,2023-01-28
PG/SG,Coby White,4600,CHI,ORL,2023-01-28
SF/SG,Austin Reaves,4600,LAL,BOS,2023-01-28
SF/PF,Nicolas Batum,4500,LAC,ATL,2023-01-28
PF/SF,Marcus Morris,4500,LAC,ATL,2023-01-28
PF/C,Maxi Kleber,4500,DAL,UTA,2023-01-28
PG,Jaylen Nowell,4500,MIN,SAC,2023-01-28
SG,Romeo Langford,4500,SA,PHO,2023-01-28
SF/PF,Torrey Craig,4500,PHO,SA,2023-01-28
PF/C,Willy Hernangomez,4400,NO,WAS,2023-01-28
PG/SG,Jalen Suggs,4400,ORL,CHI,2023-01-28
PG,Reggie Jackson,4400,LAC,ATL,2023-01-28
PF,Keita Bates-Diop,4400,SA,PHO,2023-01-28
PF,Moritz Wagner,4400,ORL,CHI,2023-01-28
SG/SF,Nickeil Alexander-Walker,4400,UTA,DAL,2023-01-28
SF/PF,Jonathan Isaac,4400,ORL,CHI,2023-01-28
PG/SG,Payton Pritchard,4400,BOS,LAL,2023-01-28
SG/PG,Kendrick Nunn,4400,WAS,NO,2023-01-28
PG/SG,Ayo Dosunmu,4300,CHI,ORL,2023-01-28
SF/PF,Jae'Sean Tate,4300,HOU,DET,2023-01-28
PG/SG,Patrick Beverley,4300,LAL,BOS,2023-01-28
PF/C,Isaiah Roby,4300,SA,PHO,2023-01-28
C/PF,Richaun Holmes,4300,SAC,MIN,2023-01-28
SG,Josh Green,4300,DAL,UTA,2023-01-28
SG/SF,Gary Harris,4300,ORL,CHI,2023-01-28
SG/SF,Terence Davis,4200,SAC,MIN,2023-01-28
SF,Corey Kispert,4200,WAS,NO,2023-01-28
C,Mo Bamba,4200,ORL,CHI,2023-01-28
SF/SG,Josh Okogie,4200,PHO,SA,2023-01-28
SG,Landry Shamet,4200,PHO,SA,2023-01-28
SG/SF,Talen Horton-Tucker,4200,UTA,DAL,2023-01-28
PF,Wenyen Gabriel,4200,LAL,BOS,2023-01-28
SG/SF,Reggie Bullock,4100,DAL,UTA,2023-01-28
SF,Troy Brown,4100,LAL,BOS,2023-01-28
PF/C,Jaxson Hayes,4100,NO,WAS,2023-01-28
PF/SF,Doug McDermott,4100,SA,PHO,2023-01-28
SG,Damion Lee,4100,PHO,SA,2023-01-28
PG,Jordan McLaughlin,4000,MIN,SAC,2023-01-28
SF,Jalen Johnson,4000,ATL,LAC,2023-01-28
SF,Malaki Branham,4000,SA,PHO,2023-01-28
SF,AJ Griffin,4000,ATL,LAC,2023-01-28
C,Taj Gibson,4000,WAS,NO,2023-01-28
PG,Jordan Goodwin,4000,WAS,NO,2023-01-28
SG/SF,Terrence Ross,3900,ORL,CHI,2023-01-28
SG/SF,Javonte Green,3900,CHI,ORL,2023-01-28
PF,Isaiah Livers,3900,DET,HOU,2023-01-28
C,Chimezie Metu,3900,SAC,MIN,2023-01-28
PG,Devonte' Graham,3900,NO,WAS,2023-01-28
SG/PG,Austin Rivers,3900,MIN,SAC,2023-01-28
SF,Nassir Little,3900,POR,TOR,2023-01-28
SG,Ochai Agbaji,3900,UTA,DAL,2023-01-28
SG,Jaden Hardy,3900,DAL,UTA,2023-01-28
SG,Shaedon Sharpe,3900,POR,TOR,2023-01-28
PG,Saben Lee,3900,PHO,SA,2023-01-28
PF,Thaddeus Young,3900,TOR,POR,2023-01-28
SF,Garrison Mathews,3800,HOU,DET,2023-01-28
PF/C,Frank Kaminsky,3800,ATL,LAC,2023-01-28
PF,Nathan Knight,3800,MIN,SAC,2023-01-28
PG,Davion Mitchell,3800,SAC,MIN,2023-01-28
PF,Luke Kornet,3800,BOS,LAL,2023-01-28
SF,Sam Hauser,3800,BOS,LAL,2023-01-28
PF,Anthony Gill,3800,WAS,NO,2023-01-28
SG,Duane Washington,3800,PHO,SA,2023-01-28
SF/PF,Juancho Hernangomez,3800,TOR,POR,2023-01-28
C,Andre Drummond,3800,CHI,ORL,2023-01-28
PG,Aaron Holiday,3800,ATL,LAC,2023-01-28
SF,Caleb Houstan,3800,ORL,CHI,2023-01-28
PG,TyTy Washington,3800,HOU,DET,2023-01-28
C,Christian Koloko,3800,TOR,POR,2023-01-28
PF,Chuma Okeke,3800,ORL,CHI,2023-01-28
C,Nerlens Noel,3800,DET,HOU,2023-01-28
SF/PF,Derrick Jones,3800,CHI,ORL,2023-01-28
SG/SF,Will Barton,3800,WAS,NO,2023-01-28
SF,Stanley Johnson,3800,SA,PHO,2023-01-28
PF,Juan Toscano-Anderson,3700,LAL,BOS,2023-01-28
SF,Ish Wainright,3700,PHO,SA,2023-01-28
C,Moses Brown,3700,LAC,ATL,2023-01-28
SG,Gary Payton,3700,POR,TOR,2023-01-28
PG,Cory Joseph,3700,DET,HOU,2023-01-28
SF/PF,Kevin Knox,3700,DET,HOU,2023-01-28
PF,Usman Garuba,3700,HOU,DET,2023-01-28
SG,Max Christie,3700,LAL,BOS,2023-01-28
SF,Jabari Walker,3700,POR,TOR,2023-01-28
PF/C,Bruno Fernando,3700,HOU,DET,2023-01-28
SF,Admiral Schofield,3700,ORL,CHI,2023-01-28
PG/SG,Malachi Flynn,3700,TOR,POR,2023-01-28
SG/SF,Luke Kennard,3700,LAC,ATL,2023-01-28
SG/SF,Theo Pinson,3600,DAL,UTA,2023-01-28
SG,Josh Christopher,3600,HOU,DET,2023-01-28
PG,Jason Preston,3600,LAC,ATL,2023-01-28
C,Luka Garza,3600,MIN,SAC,2023-01-28
SG,Brandon Boston,3600,LAC,ATL,2023-01-28
PF,Trendon Watford,3600,POR,TOR,2023-01-28
PG,Daishen Nix,3600,HOU,DET,2023-01-28
SF,Davis Bertans,3600,DAL,UTA,2023-01-28
SG,Blake Wesley,3600,SA,PHO,2023-01-28
PF,Moussa Diabate,3600,LAC,ATL,2023-01-28
PF/SF,Rudy Gay,3600,UTA,DAL,2023-01-28
SF/SG,Amir Coffey,3600,LAC,ATL,2023-01-28
C,Gorgui Dieng,3600,SA,PHO,2023-01-28
SG,Kevon Harris,3600,ORL,CHI,2023-01-28
PG,Goran Dragic,3600,CHI,ORL,2023-01-28
C,JaVale McGee,3500,DAL,UTA,2023-01-28
SF,Donovan Williams,3500,ATL,LAC,2023-01-28
SG,Jared Rhoden,3500,DET,HOU,2023-01-28
SG,Buddy Boeheim,3500,DET,HOU,2023-01-28
PG,Matthew Dellavedova,3500,SAC,MIN,2023-01-28
SF,Matt Ryan,3500,MIN,SAC,2023-01-28
SG,Keon Johnson,3500,POR,TOR,2023-01-28
C,Neemias Queta,3500,SAC,MIN,2023-01-28
PG/SG,Cade Cunningham,3500,DET,HOU,2023-01-28
SF,Joe Wieskamp,3500,TOR,POR,2023-01-28
C,Damian Jones,3500,LAL,BOS,2023-01-28
C,Marko Simonovic,3500,CHI,ORL,2023-01-28
SF,Leandro Bolmaro,3500,UTA,DAL,2023-01-28
PF,Greg Brown,3500,POR,TOR,2023-01-28
PG,Dalano Banton,3500,TOR,POR,2023-01-28
PG,Vit Krejci,3500,ATL,LAC,2023-01-28
PG,McKinley Wright,3500,DAL,UTA,2023-01-28
PG/SG,R.J. Hampton,3500,ORL,CHI,2023-01-28
SF,Johnny Juzang,3500,UTA,DAL,2023-01-28
SF,Ron Harper,3500,TOR,POR,2023-01-28
PG,Scotty Pippen,3500,LAL,BOS,2023-01-28
C,Charles Bassey,3500,SA,PHO,2023-01-28
PG,Trevor Hudgins,3500,HOU,DET,2023-01-28
SG,Dereon Seabron,3500,NO,WAS,2023-01-28
SG/SF,PJ Dozier,3500,SAC,MIN,2023-01-28
SG,Keon Ellis,3500,SAC,MIN,2023-01-28
SF,Cole Swider,3500,LAL,BOS,2023-01-28
SF,Simone Fontecchio,3500,UTA,DAL,2023-01-28
PG,Jeff Dowtin,3500,TOR,POR,2023-01-28
C/PF,Khem Birch,3500,TOR,POR,2023-01-28
SF,Malcolm Hill,3500,CHI,ORL,2023-01-28
PF,Isaiah Todd,3500,WAS,NO,2023-01-28
SF/SG,Justin Holiday,3500,ATL,LAC,2023-01-28
SF,KZ Okpala,3500,SAC,MIN,2023-01-28
SG,Tyrese Martin,3500,ATL,LAC,2023-01-28
SG,Bryn Forbes,3500,MIN,SAC,2023-01-28
PG,JD Davison,3500,BOS,LAL,2023-01-28
SG,Dalen Terry,3500,CHI,ORL,2023-01-28
SG,Johnny Davis,3500,WAS,NO,2023-01-28
PF,Darius Days,3500,HOU,DET,2023-01-28
SG,Wendell Moore,3500,MIN,SAC,2023-01-28
SF,Josh Minott,3500,MIN,SAC,2023-01-28
PF,E.J. Liddell,3500,NO,WAS,2023-01-28
PF,John Butler,3500,POR,TOR,2023-01-28
SF/PF,Otto Porter,3500,TOR,POR,2023-01-28
SF,Mfiondu Kabengele,3500,BOS,LAL,2023-01-28
PF,Micah Potter,3500,UTA,DAL,2023-01-28
SG,A.J. Lawson,3500,DAL,UTA,2023-01-28
SF,Justin Jackson,3500,BOS,LAL,2023-01-28
C,Ibou Badji,3500,POR,TOR,2023-01-28
SF,Garrett Temple,3500,NO,WAS,2023-01-28
C,Boban Marjanovic,3500,HOU,DET,2023-01-28
PF/C,Blake Griffin,3500,BOS,LAL,2023-01-28
SG,Rodney McGruder,3500,DET,HOU,2023-01-28
SF,Dominick Barlow,3500,SA,PHO,2023-01-28
C,Udoka Azubuike,3500,UTA,DAL,2023-01-28
PF/C,Vernon Carey,3500,WAS,NO,2023-01-28
SF/PF,Danilo Gallinari,3500,BOS,LAL,2023-01-28
PG,Kira Lewis,3500,NO,WAS,2023-01-28
PG,Lonzo Ball,3500,CHI,ORL,2023-01-28
PG,Frank Ntilikina,3500,DAL,UTA,2023-01-28
PG,Carlik Jones,3500,CHI,ORL,2023-01-28
PF/C,Tony Bradley,3500,CHI,ORL,2023-01-28
PF/SF,Jae Crowder,3500,PHO,SA,2023-01-28
C/PF,Alex Len,3500,SAC,MIN,2023-01-28
SG,Trent Forrest,3500,ATL,LAC,2023-01-28
