pos,name,salary,team,opp,date
PF/SF,Giannis Antetokounmpo,11500,MIL,IND,2023-01-27
SG/PG,Shai Gilgeous-Alexander,10500,OKC,CLE,2023-01-27
PG,Ja Morant,10200,MEM,MIN,2023-01-27
PG,Stephen Curry,9800,GS,TOR,2023-01-27
C/PF,Pascal Siakam,9600,TOR,GS,2023-01-27
PG/SG,Tyrese Haliburton,9400,IND,MIL,2023-01-27
SG/SF,Anthony Edwards,9200,MIN,MEM,2023-01-27
PF/C,Karl-Anthony Towns,9000,MIN,MEM,2023-01-27
C/PF,Bam Adebayo,9000,MIA,ORL,2023-01-27
SG/PG,Donovan Mitchell,8900,CLE,OKC,2023-01-27
PG,Fred VanVleet,8700,TOR,GS,2023-01-27
SF/PF,Jimmy Butler,8600,MIA,ORL,2023-01-27
SG/PG,Darius Garland,8500,CLE,OKC,2023-01-27
PG/SG,Jrue Holiday,8300,MIL,IND,2023-01-27
PF/SF,Scottie Barnes,8200,TOR,GS,2023-01-27
C/PF,Myles Turner,8000,IND,MIL,2023-01-27
C,Rudy Gobert,7900,MIN,MEM,2023-01-27
SG/PG,Josh Giddey,7900,OKC,CLE,2023-01-27
PF/C,Jaren Jackson,7800,MEM,MIN,2023-01-27
C/PF,Jarrett Allen,7700,CLE,OKC,2023-01-27
SG/SF,Desmond Bane,7600,MEM,MIN,2023-01-27
PG/SG,Jordan Poole,7600,GS,TOR,2023-01-27
PF/SF,Paolo Banchero,7500,ORL,MIA,2023-01-27
PG/SG,T.J. McConnell,7400,IND,MIL,2023-01-27
SG/SF,Tyler Herro,7400,MIA,ORL,2023-01-27
PF/C,Evan Mobley,7300,CLE,OKC,2023-01-27
PG/SG,Markelle Fultz,7200,ORL,MIA,2023-01-27
SG/SF,Klay Thompson,7200,GS,TOR,2023-01-27
SF/SG,Franz Wagner,7100,ORL,MIA,2023-01-27
PF/C,Draymond Green,7100,GS,TOR,2023-01-27
PG/SG,D'Angelo Russell,7000,MIN,MEM,2023-01-27
C,Steven Adams,6900,MEM,MIN,2023-01-27
C/PF,Wendell Carter,6900,ORL,MIA,2023-01-27
SG/SF,Gary Trent,6900,TOR,GS,2023-01-27
SG/SF,Buddy Hield,6800,IND,MIL,2023-01-27
PF/C,Bobby Portis,6800,MIL,IND,2023-01-27
SF/SG,OG Anunoby,6700,TOR,GS,2023-01-27
SF/PF,Andrew Wiggins,6600,GS,TOR,2023-01-27
C,Brook Lopez,6500,MIL,IND,2023-01-27
SF/PF,Kyle Anderson,6400,MIN,MEM,2023-01-27
PG,Tyus Jones,6300,MEM,MIN,2023-01-27
SG/SF,Bennedict Mathurin,6200,IND,MIL,2023-01-27
SG/PG,Victor Oladipo,6100,MIA,ORL,2023-01-27
SF/SG,Khris Middleton,6000,MIL,IND,2023-01-27
C/PF,Kevon Looney,6000,GS,TOR,2023-01-27
PG,Kyle Lowry,5900,MIA,ORL,2023-01-27
SF/SG,Jalen Williams,5900,OKC,CLE,2023-01-27
SF/SG,Luguentz Dort,5800,OKC,CLE,2023-01-27
PG/SG,Cole Anthony,5700,ORL,MIA,2023-01-27
PF/C,Brandon Clarke,5600,MEM,MIN,2023-01-27
SG/PG,Andrew Nembhard,5600,IND,MIL,2023-01-27
SG/SF,Max Strus,5500,MIA,ORL,2023-01-27
PF/C,Precious Achiuwa,5500,TOR,GS,2023-01-27
SF/PF,Jaden McDaniels,5500,MIN,MEM,2023-01-27
SG/SF,Dillon Brooks,5400,MEM,MIN,2023-01-27
SG/SF,Caris LeVert,5400,CLE,OKC,2023-01-27
SF/SG,Pat Connaughton,5300,MIL,IND,2023-01-27
C,Naz Reid,5300,MIN,MEM,2023-01-27
SG/SF,Donte DiVincenzo,5200,GS,TOR,2023-01-27
C/PF,Chris Boucher,5100,TOR,GS,2023-01-27
SF,Chris Duarte,5100,IND,MIL,2023-01-27
SF,Kenrich Williams,5000,OKC,CLE,2023-01-27
PF,Isaiah Jackson,5000,IND,MIL,2023-01-27
SF,Jonathan Kuminga,4900,GS,TOR,2023-01-27
PF/C,Xavier Tillman,4800,MEM,MIN,2023-01-27
SF/SG,Isaac Okoro,4800,CLE,OKC,2023-01-27
SG/SF,Grayson Allen,4800,MIL,IND,2023-01-27
PG/SG,Gabe Vincent,4700,MIA,ORL,2023-01-27
SF/PF,Taurean Prince,4700,MIN,MEM,2023-01-27
SF/PF,Aaron Nesmith,4700,IND,MIL,2023-01-27
PG/SG,Jalen Suggs,4600,ORL,MIA,2023-01-27
C,Bol Bol,4600,ORL,MIA,2023-01-27
SF,Haywood Highsmith,4500,MIA,ORL,2023-01-27
PF,Santi Aldama,4500,MEM,MIN,2023-01-27
PG,Isaiah Joe,4500,OKC,CLE,2023-01-27
PF,Moritz Wagner,4500,ORL,MIA,2023-01-27
PG,Jaylen Nowell,4500,MIN,MEM,2023-01-27
SF/PF,Jonathan Isaac,4400,ORL,MIA,2023-01-27
SG/SF,Joe Ingles,4400,MIL,IND,2023-01-27
SF,Anthony Lamb,4400,GS,TOR,2023-01-27
PG/SG,Jevon Carter,4400,MIL,IND,2023-01-27
SF/SG,Caleb Martin,4300,MIA,ORL,2023-01-27
PF/C,Aleksej Pokusevski,4300,OKC,CLE,2023-01-27
C,Orlando Robinson,4300,MIA,ORL,2023-01-27
PF/C,Jalen Smith,4300,IND,MIL,2023-01-27
SG/SF,Gary Harris,4300,ORL,MIA,2023-01-27
C,Mo Bamba,4200,ORL,MIA,2023-01-27
SG,Aaron Wiggins,4100,OKC,CLE,2023-01-27
SF,Ziaire Williams,4100,MEM,MIN,2023-01-27
PF/C,Kevin Love,4100,CLE,OKC,2023-01-27
SF/SG,John Konchar,4000,MEM,MIN,2023-01-27
SG/SF,Terrence Ross,4000,ORL,MIA,2023-01-27
PF/SF,Darius Bazley,4000,OKC,CLE,2023-01-27
PG,Jordan McLaughlin,4000,MIN,MEM,2023-01-27
PG,Tre Mann,4000,OKC,CLE,2023-01-27
PG,Ricky Rubio,4000,CLE,OKC,2023-01-27
PG,Ty Jerome,4000,GS,TOR,2023-01-27
PF/SF,Dean Wade,3900,CLE,OKC,2023-01-27
SF,Oshae Brissett,3900,IND,MIL,2023-01-27
