pos,name,salary,team,opp,date
PG/SG,Luka Doncic,12000,DAL,PHO,2023-01-26
PF/SF,Jayson Tatum,11300,BOS,NY,2023-01-26
SF/PF,Kevin Durant,10200,BKN,DET,2023-01-26
PG/SG,Kyrie Irving,10100,BKN,DET,2023-01-26
PF/C,Julius Randle,10000,NY,BOS,2023-01-26
SF/PF,Kawhi Leonard,9500,LAC,SA,2023-01-26
PG,LaMelo Ball,9000,CHA,CHI,2023-01-26
SG,Devin Booker,9000,PHO,DAL,2023-01-26
SG/SF,DeMar DeRozan,8900,CHI,CHA,2023-01-26
SG/PG,Donovan Mitchell,8600,CLE,HOU,2023-01-26
SF/SG,Jaylen Brown,8500,BOS,NY,2023-01-26
C,Nikola Vucevic,8400,CHI,CHA,2023-01-26
SG/PG,Darius Garland,8400,CLE,HOU,2023-01-26
SG/PG,Terry Rozier,8300,CHA,CHI,2023-01-26
C,Alperen Sengun,8300,HOU,CLE,2023-01-26
SG/SF,Paul George,8200,LAC,SA,2023-01-26
C,Nic Claxton,8200,BKN,DET,2023-01-26
SG/PG,Jalen Green,8100,HOU,CLE,2023-01-26
PF/C,Christian Wood,8000,DAL,PHO,2023-01-26
PG,Chris Paul,8000,PHO,DAL,2023-01-26
PG/SG,Jalen Brunson,7900,NY,BOS,2023-01-26
PG,Kevin Porter,7800,HOU,CLE,2023-01-26
SG/SF,Zach LaVine,7800,CHI,CHA,2023-01-26
C/PF,Jarrett Allen,7700,CLE,HOU,2023-01-26
C,Mason Plumlee,7600,CHA,CHI,2023-01-26
C,Deandre Ayton,7500,PHO,DAL,2023-01-26
SG/SF,Mikal Bridges,7400,PHO,DAL,2023-01-26
PF/SF,Keldon Johnson,7200,SA,LAC,2023-01-26
SF/SG,RJ Barrett,7100,NY,BOS,2023-01-26
PF/C,Evan Mobley,7000,CLE,HOU,2023-01-26
SF/PF,Bojan Bogdanovic,6900,DET,BKN,2023-01-26
C,Jakob Poeltl,6800,SA,LAC,2023-01-26
PG/PF,Ben Simmons,6800,BKN,DET,2023-01-26
PG/SG,Spencer Dinwiddie,6800,DAL,PHO,2023-01-26
PG,Killian Hayes,6700,DET,BKN,2023-01-26
SF/SG,Kelly Oubre,6700,CHA,CHI,2023-01-26
PF/C,P.J. Washington,6600,CHA,CHI,2023-01-26
SG,Devin Vassell,6500,SA,LAC,2023-01-26
SF/SG,Norman Powell,6400,LAC,SA,2023-01-26
SG/PG,Marcus Smart,6300,BOS,NY,2023-01-26
PG,Tre Jones,6300,SA,LAC,2023-01-26
SF,Saddiq Bey,6300,DET,BKN,2023-01-26
C,Mitchell Robinson,6200,NY,BOS,2023-01-26
C,Jalen Duren,6200,DET,BKN,2023-01-26
SG,Jaden Ivey,6200,DET,BKN,2023-01-26
C,Ivica Zubac,6100,LAC,SA,2023-01-26
PG/SG,Derrick White,6000,BOS,NY,2023-01-26
PF/SF,Jalen McDaniels,6000,CHA,CHI,2023-01-26
PG/SG,Malcolm Brogdon,5800,BOS,NY,2023-01-26
PF/C,Robert Williams,5700,BOS,NY,2023-01-26
PF,Jabari Smith,5700,HOU,CLE,2023-01-26
SF/SG,Josh Richardson,5600,SA,LAC,2023-01-26
C/PF,Isaiah Stewart,5600,DET,BKN,2023-01-26
SF/PF,Royce O'Neale,5600,BKN,DET,2023-01-26
PG/SG,Alex Caruso,5600,CHI,CHA,2023-01-26
SF/PF,Kenyon Martin,5500,HOU,CLE,2023-01-26
SG/SF,Terance Mann,5500,LAC,SA,2023-01-26
C/PF,Al Horford,5500,BOS,NY,2023-01-26
SG/SF,Caris LeVert,5500,CLE,HOU,2023-01-26
SF/PF,Cameron Johnson,5400,PHO,DAL,2023-01-26
SF/SG,Eric Gordon,5400,HOU,CLE,2023-01-26
PG/SG,John Wall,5300,LAC,SA,2023-01-26
SF/PF,Jeremy Sochan,5300,SA,LAC,2023-01-26
PF,Dario Saric,5300,PHO,DAL,2023-01-26
PF/C,Zach Collins,5300,SA,LAC,2023-01-26
PG,Dennis Smith,5300,CHA,CHI,2023-01-26
SG/SF,Tim Hardaway,5300,DAL,PHO,2023-01-26
SF/SG,Gordon Hayward,5200,CHA,CHI,2023-01-26
SF/PF,Patrick Williams,5100,CHI,CHA,2023-01-26
