pos,name,salary,team,opp,date
SG/SF,Bennedict Mathurin,5200,IND,SA,2023-03-02
C,Dwight Powell,5100,DAL,PHI,2023-03-02
SF/PF,Aaron Nesmith,5100,IND,SA,2023-03-02
PG,Devonte' Graham,5100,SA,IND,2023-03-02
PG/SG,Terance Mann,5100,LAC,GS,2023-03-02
PG/SG,Delon Wright,5000,WAS,TOR,2023-03-02
PF/C,Precious Achiuwa,5000,TOR,WAS,2023-03-02
C/PF,Chris Boucher,4800,TOR,WAS,2023-03-02
C,Charles Bassey,4800,SA,IND,2023-03-02
PF/SF,Jordan Nwora,4800,IND,SA,2023-03-02
SG/SF,Reggie Bullock,4700,DAL,PHI,2023-03-02
PG,T.J. McConnell,4700,IND,SA,2023-03-02
PG/SG,De'Anthony Melton,4700,PHI,DAL,2023-03-02
PF/SF,Marcus Morris,4600,LAC,GS,2023-03-02
PF/SF,Jalen McDaniels,4500,PHI,DAL,2023-03-02
SG,Josh Green,4500,DAL,PHI,2023-03-02
PG,Kendrick Nunn,4500,WAS,TOR,2023-03-02
SF,Jonathan Kuminga,4500,GS,LAC,2023-03-02
PF/C,Maxi Kleber,4500,DAL,PHI,2023-03-02
SG,Romeo Langford,4500,SA,IND,2023-03-02
PF/C,Isaiah Roby,4400,SA,IND,2023-03-02
PG,Ty Jerome,4400,GS,LAC,2023-03-02
PF/SF,Robert Covington,4300,LAC,GS,2023-03-02
SG,Eric Gordon,4300,LAC,GS,2023-03-02
SG/PG,Andrew Nembhard,4300,IND,SA,2023-03-02
PF/C,JaMychal Green,4200,GS,LAC,2023-03-02
PF/SF,Doug McDermott,4200,SA,IND,2023-03-02
PF,P.J. Tucker,4200,PHI,DAL,2023-03-02
PF/C,Daniel Theis,4200,IND,SA,2023-03-02
PG/SG,Malachi Flynn,4200,TOR,WAS,2023-03-02
SF/SG,Justin Holiday,4200,DAL,PHI,2023-03-02
SF/PF,Nicolas Batum,4100,LAC,GS,2023-03-02
PF,Isaiah Jackson,4100,IND,SA,2023-03-02
PG,Bones Hyland,4100,LAC,GS,2023-03-02
SF,Anthony Lamb,4100,GS,LAC,2023-03-02
PF,Georges Niang,4000,PHI,DAL,2023-03-02
SF,Corey Kispert,4000,WAS,TOR,2023-03-02
SG/SF,Chris Duarte,4000,IND,SA,2023-03-02
C,Paul Reed,4000,PHI,DAL,2023-03-02
SG,Blake Wesley,4000,SA,IND,2023-03-02
SG,Jaden Hardy,3900,DAL,PHI,2023-03-02
SG,Brandon Boston,3900,LAC,GS,2023-03-02
SF/SG,Amir Coffey,3900,LAC,GS,2023-03-02
PF/C,Jalen Smith,3900,IND,SA,2023-03-02
SG/SF,Will Barton,3900,TOR,WAS,2023-03-02
PF,Thaddeus Young,3900,TOR,WAS,2023-03-02
PG,Shake Milton,3900,PHI,DAL,2023-03-02
C,Montrezl Harrell,3900,PHI,DAL,2023-03-02
PG,Jeff Dowtin,3800,TOR,WAS,2023-03-02
C/PF,Khem Birch,3800,SA,IND,2023-03-02
C,Taj Gibson,3700,WAS,TOR,2023-03-02
SF,Oshae Brissett,3700,IND,SA,2023-03-02
PG,Jordan Goodwin,3700,WAS,TOR,2023-03-02
C,Christian Koloko,3700,TOR,WAS,2023-03-02
C,JaVale McGee,3600,DAL,PHI,2023-03-02
SG,Moses Moody,3600,GS,LAC,2023-03-02
PG,Jason Preston,3600,LAC,GS,2023-03-02
PG,McKinley Wright,3600,DAL,PHI,2023-03-02
SF,Dominick Barlow,3600,SA,IND,2023-03-02
SG,Gary Payton,3600,GS,LAC,2023-03-02
C,Gorgui Dieng,3600,SA,IND,2023-03-02
PG,Frank Ntilikina,3600,DAL,PHI,2023-03-02
C,Dewayne Dedmon,3600,PHI,DAL,2023-03-02
PG,George Hill,3600,IND,SA,2023-03-02
PF,Moussa Diabate,3600,LAC,GS,2023-03-02
SF,Otto Porter,3500,TOR,WAS,2023-03-02
SG/SF,Theo Pinson,3500,DAL,PHI,2023-03-02
SG,A.J. Lawson,3500,DAL,PHI,2023-03-02
PG,Quenton Jackson,3500,WAS,TOR,2023-03-02
SF/PF,Louis King,3500,PHI,DAL,2023-03-02
SF,Julian Champagnie,3500,SA,IND,2023-03-02
PG,Trevelin Queen,3500,IND,SA,2023-03-02
SF,Joe Wieskamp,3500,TOR,WAS,2023-03-02
SG/PG,Mac McClung,3500,PHI,DAL,2023-03-02
PG,Keaton Wallace,3500,LAC,GS,2023-03-02
PG,Dalano Banton,3500,TOR,WAS,2023-03-02
SF,Ron Harper,3500,TOR,WAS,2023-03-02
PF,Anthony Gill,3500,WAS,TOR,2023-03-02
PG,Jaden Springer,3500,PHI,DAL,2023-03-02
PF/C,Vernon Carey,3500,WAS,TOR,2023-03-02
SF,Furkan Korkmaz,3500,PHI,DAL,2023-03-02
PF/SF,Markieff Morris,3500,DAL,PHI,2023-03-02
SF,Andre Iguodala,3500,GS,LAC,2023-03-02
SF,Davis Bertans,3500,DAL,PHI,2023-03-02
PF,Isaiah Todd,3500,WAS,TOR,2023-03-02
SG,Kendall Brown,3500,IND,SA,2023-03-02
PF,James Johnson,3500,IND,SA,2023-03-02
SG,Johnny Davis,3500,WAS,TOR,2023-03-02
SG,Ryan Rollins,3500,GS,LAC,2023-03-02
SF,Danuel House,3500,PHI,DAL,2023-03-02
SF,Patrick Baldwin,3500,GS,LAC,2023-03-02
