pos,name,salary,team,opp,date
C,Nikola Jokic,12000,DEN,TOR,2023-03-06
C,Joel Embiid,11800,PHI,IND,2023-03-06
PF/SF,Jayson Tatum,11200,BOS,CLE,2023-03-06
PG,Damian Lillard,10800,POR,DET,2023-03-06
SG/PG,James Harden,10300,PHI,IND,2023-03-06
SG,Donovan Mitchell,9900,CLE,BOS,2023-03-06
PG,Trae Young,9800,ATL,MIA,2023-03-06
C/PF,Domantas Sabonis,9700,SAC,NO,2023-03-06
PG,De'Aaron Fox,9300,SAC,NO,2023-03-06
PG/SG,Tyrese Haliburton,9200,IND,PHI,2023-03-06
SF/SG,Jaylen Brown,9100,BOS,CLE,2023-03-06
PF,Pascal Siakam,9000,TOR,DEN,2023-03-06
PG,Darius Garland,8900,CLE,BOS,2023-03-06
SF/PF,Jimmy Butler,8800,MIA,ATL,2023-03-06
C,Bam Adebayo,8700,MIA,ATL,2023-03-06
SF,Brandon Ingram,8500,NO,SAC,2023-03-06
PG,Jamal Murray,8500,DEN,TOR,2023-03-06
SG/PG,Dejounte Murray,8400,ATL,MIA,2023-03-06
C,Myles Turner,8300,IND,PHI,2023-03-06
C,Jakob Poeltl,8200,TOR,DEN,2023-03-06
PG,Fred VanVleet,8200,TOR,DEN,2023-03-06
PG/SG,CJ McCollum,8100,NO,SAC,2023-03-06
PF,Zion Williamson,8100,NO,SAC,2023-03-06
PF/C,Evan Mobley,8000,CLE,BOS,2023-03-06
SG/SF,Tyler Herro,7800,MIA,ATL,2023-03-06
PF/SF,Scottie Barnes,7700,TOR,DEN,2023-03-06
C/PF,Jarrett Allen,7600,CLE,BOS,2023-03-06
PF/SF,Jerami Grant,7500,POR,DET,2023-03-06
C,Clint Capela,7300,ATL,MIA,2023-03-06
PF,Aaron Gordon,7100,DEN,TOR,2023-03-06
C,Jusuf Nurkic,7000,POR,DET,2023-03-06
PF/SF,Michael Porter,6900,DEN,TOR,2023-03-06
PG/SG,Tyrese Maxey,6800,PHI,IND,2023-03-06
SF/SG,OG Anunoby,6700,TOR,DEN,2023-03-06
SG/SF,Buddy Hield,6600,IND,PHI,2023-03-06
SF/PF,Bojan Bogdanovic,6500,DET,POR,2023-03-06
PG,Marcus Smart,6400,BOS,CLE,2023-03-06
PG,Killian Hayes,6300,DET,POR,2023-03-06
C,Jonas Valanciunas,6200,NO,SAC,2023-03-06
PF/C,Marvin Bagley,6200,DET,POR,2023-03-06
SG/PG,Anfernee Simons,6100,POR,DET,2023-03-06
SG,Jaden Ivey,6100,DET,POR,2023-03-06
SF/PF,Harrison Barnes,6000,SAC,NO,2023-03-06
SG,Gary Trent,6000,TOR,DEN,2023-03-06
C,Robert Williams,6000,BOS,CLE,2023-03-06
SG/SF,Kevin Huerter,5900,SAC,NO,2023-03-06
SF/PF,Keegan Murray,5900,SAC,NO,2023-03-06
SF/SG,Bogdan Bogdanovic,5900,ATL,MIA,2023-03-06
PF,Tobias Harris,5800,PHI,IND,2023-03-06
SG/SF,Hamidou Diallo,5800,DET,POR,2023-03-06
SF,Saddiq Bey,5800,ATL,MIA,2023-03-06
PG/SG,Derrick White,5700,BOS,CLE,2023-03-06
C/PF,Al Horford,5700,BOS,CLE,2023-03-06
SF/SG,Bruce Brown,5600,DEN,TOR,2023-03-06
SF/PF,De'Andre Hunter,5600,ATL,MIA,2023-03-06
C/PF,Isaiah Stewart,5600,DET,POR,2023-03-06
C,James Wiseman,5600,DET,POR,2023-03-06
PG/SG,Malcolm Brogdon,5600,BOS,CLE,2023-03-06
SG/SF,Bennedict Mathurin,5500,IND,PHI,2023-03-06
SG/SF,Cam Reddish,5500,POR,DET,2023-03-06
SG/SF,Herbert Jones,5400,NO,SAC,2023-03-06
PG,T.J. McConnell,5400,IND,PHI,2023-03-06
SG/SF,Caris LeVert,5300,CLE,BOS,2023-03-06
C,Jalen Duren,5300,DET,POR,2023-03-06
SG,Kentavious Caldwell-Pope,5300,DEN,TOR,2023-03-06
PF/SF,Jordan Nwora,5300,IND,PHI,2023-03-06
PF/C,Larry Nance,5200,NO,SAC,2023-03-06
SF,Trey Murphy,5200,NO,SAC,2023-03-06
SF/SG,Josh Richardson,5200,NO,SAC,2023-03-06
SF,Matisse Thybulle,5100,POR,DET,2023-03-06
SF,Naji Marshall,5100,NO,SAC,2023-03-06
C,Onyeka Okongwu,5100,ATL,MIA,2023-03-06
PG/SG,Alec Burks,5000,DET,POR,2023-03-06
PF/C,John Collins,5000,ATL,MIA,2023-03-06
SG,Malik Monk,5000,SAC,NO,2023-03-06
SF/PF,Aaron Nesmith,5000,IND,PHI,2023-03-06
SG/SF,Max Strus,4900,MIA,ATL,2023-03-06
PF/C,Kevin Love,4900,MIA,ATL,2023-03-06
PF/C,Willy Hernangomez,4900,NO,SAC,2023-03-06
PF/C,Jaxson Hayes,4900,NO,SAC,2023-03-06
C/PF,Drew Eubanks,4900,POR,DET,2023-03-06
