pos,name,salary,team,opp,date
PG/SG,Luka Doncic,12200,DAL,POR,2022-11-12
C,Joel Embiid,10500,PHI,ATL,2022-11-12
PF/SF,Jayson Tatum,10300,BOS,DET,2022-11-12
SG/PG,Dejounte Murray,10200,ATL,PHI,2022-11-12
PG,Trae Young,9800,ATL,PHI,2022-11-12
C/PF,Pascal Siakam,9500,TOR,IND,2022-11-12
SG/PG,James Harden,9500,PHI,ATL,2022-11-12
SF/PF,Jimmy Butler,9300,MIA,CHA,2022-11-12
PG,Fred VanVleet,9000,TOR,IND,2022-11-12
PG/SG,Tyrese Haliburton,8800,IND,TOR,2022-11-12
PF,Zion Williamson,8700,NO,HOU,2022-11-12
PG,LaMelo Ball,8500,CHA,MIA,2022-11-12
PG,Damian Lillard,8500,POR,DAL,2022-11-12
SF/SG,OG Anunoby,8500,TOR,IND,2022-11-12
PG/SG,CJ McCollum,8400,NO,HOU,2022-11-12
SF/SG,Jaylen Brown,8200,BOS,DET,2022-11-12
C/PF,Bam Adebayo,8100,MIA,CHA,2022-11-12
SF/SG,Brandon Ingram,8000,NO,HOU,2022-11-12
SG/PG,Terry Rozier,8000,CHA,MIA,2022-11-12
PG/SG,Cade Cunningham,7900,DET,BOS,2022-11-12
SF/PF,Tobias Harris,7800,PHI,ATL,2022-11-12
SG/PG,Anfernee Simons,7800,POR,DAL,2022-11-12
PF/SF,Scottie Barnes,7700,TOR,IND,2022-11-12
PG/SG,Tyrese Maxey,7700,PHI,ATL,2022-11-12
PG,Kevin Porter,7400,HOU,NO,2022-11-12
SG/SF,Buddy Hield,7300,IND,TOR,2022-11-12
C/PF,Myles Turner,7100,IND,TOR,2022-11-12
SG/SF,Tyler Herro,7000,MIA,CHA,2022-11-12
SG,Jaden Ivey,7000,DET,BOS,2022-11-12
C,Jusuf Nurkic,7000,POR,DAL,2022-11-12
PG/SG,Spencer Dinwiddie,6800,DAL,POR,2022-11-12
PF,Jerami Grant,6800,POR,DAL,2022-11-12
PG,Kyle Lowry,6800,MIA,CHA,2022-11-12
C,Alperen Sengun,6700,HOU,NO,2022-11-12
C,Jonas Valanciunas,6600,NO,HOU,2022-11-12
PF/C,Christian Wood,6600,DAL,POR,2022-11-12
PG,Dennis Smith,6600,CHA,MIA,2022-11-12
SG/SF,Josh Hart,6500,POR,DAL,2022-11-12
PF/C,P.J. Washington,6400,CHA,MIA,2022-11-12
SF/SG,Gordon Hayward,6300,CHA,MIA,2022-11-12
PF/C,John Collins,6200,ATL,PHI,2022-11-12
C,Clint Capela,6100,ATL,PHI,2022-11-12
SG/PG,Jalen Green,6000,HOU,NO,2022-11-12
SF/SG,Kelly Oubre,6000,CHA,MIA,2022-11-12
SG/PG,Marcus Smart,5900,BOS,DET,2022-11-12
C/PF,Isaiah Stewart,5900,DET,BOS,2022-11-12
SG/SF,Gary Trent,5800,TOR,IND,2022-11-12
PG/SG,De'Anthony Melton,5800,PHI,ATL,2022-11-12
SG,Bennedict Mathurin,5800,IND,TOR,2022-11-12
SF,Justise Winslow,5700,POR,DAL,2022-11-12
C,Mason Plumlee,5700,CHA,MIA,2022-11-12
SF,Saddiq Bey,5700,DET,BOS,2022-11-12
C/PF,Chris Boucher,5600,TOR,IND,2022-11-12
PF/C,Jalen Smith,5500,IND,TOR,2022-11-12
SF/PF,Bojan Bogdanovic,5400,DET,BOS,2022-11-12
PG/SG,Malcolm Brogdon,5400,BOS,DET,2022-11-12
SF,Trey Murphy,5200,NO,HOU,2022-11-12
C/PF,Al Horford,5200,BOS,DET,2022-11-12
PF,Isaiah Jackson,5100,IND,TOR,2022-11-12
SG/SF,Max Strus,5000,MIA,CHA,2022-11-12
SG/SF,Herbert Jones,5000,NO,HOU,2022-11-12
PF,Jabari Smith,5000,HOU,NO,2022-11-12
PF,Jalen McDaniels,5000,CHA,MIA,2022-11-12
PF/C,Larry Nance,4900,NO,HOU,2022-11-12
SF/PF,Otto Porter,4900,TOR,IND,2022-11-12
SF/PF,De'Andre Hunter,4800,ATL,PHI,2022-11-12
C,Onyeka Okongwu,4800,ATL,PHI,2022-11-12
PF/C,Precious Achiuwa,4800,TOR,IND,2022-11-12
