pos,name,salary,team,opp,date
SG,Wendell Moore,3500,MIN,PHO,2022-11-01
SF,Josh Minott,3500,MIN,PHO,2022-11-01
PF,Nikola Jovic,3500,MIA,GS,2022-11-01
SG,Dru Smith,3500,MIA,GS,2022-11-01
SF,Ish Wainright,3500,PHO,MIN,2022-11-01
SF,Jamal Cain,3500,MIA,GS,2022-11-01
SF/PF,T.J. Warren,3500,BKN,CHI,2022-11-01
PF,Nathan Knight,3500,MIN,PHO,2022-11-01
C,Luka Garza,3500,MIN,PHO,2022-11-01
PF,Udonis Haslem,3500,MIA,GS,2022-11-01
C,Marko Simonovic,3500,CHI,BKN,2022-11-01
SF,Haywood Highsmith,3500,MIA,GS,2022-11-01
SF,Kessler Edwards,3500,BKN,CHI,2022-11-01
SG,Alondes Williams,3500,BKN,CHI,2022-11-01
SG,Kevon Harris,3500,ORL,OKC,2022-11-01
PG,Lonzo Ball,3500,CHI,BKN,2022-11-01
PG,Isaiah Joe,3500,OKC,ORL,2022-11-01
PF/C,Tony Bradley,3500,CHI,BKN,2022-11-01
SF,Anthony Lamb,3500,GS,MIA,2022-11-01
PF/SF,Jae Crowder,3500,PHO,MIN,2022-11-01
SF,Andre Iguodala,3500,GS,MIA,2022-11-01
C,Omer Yurtseven,3500,MIA,GS,2022-11-01
SF/SG,Josh Okogie,3500,PHO,MIN,2022-11-01
SF,Malcolm Hill,3500,CHI,BKN,2022-11-01
SG/PG,Austin Rivers,3500,MIN,PHO,2022-11-01
SG,Bryn Forbes,3500,MIN,PHO,2022-11-01
PF,Chet Holmgren,3500,OKC,ORL,2022-11-01
PF,Kostas Antetokounmpo,3500,CHI,BKN,2022-11-01
SF,Admiral Schofield,3500,ORL,OKC,2022-11-01
SF,Caleb Houstan,3500,ORL,OKC,2022-11-01
PG,Ty Jerome,3500,GS,MIA,2022-11-01
SG,Ryan Rollins,3500,GS,MIA,2022-11-01
SF,Patrick Baldwin,3500,GS,MIA,2022-11-01
