pos,name,salary,team,opp,date
PG/SG,Luka Doncic,12200,DAL,NO,2023-02-02
PF/SF,Giannis Antetokounmpo,11900,MIL,LAC,2023-02-02
C,Nikola Jokic,11600,DEN,GS,2023-02-02
SF/PF,LeBron James,10700,LAL,IND,2023-02-02
PG,Ja Morant,10300,MEM,CLE,2023-02-02
SF/PF,Kawhi Leonard,10200,LAC,MIL,2023-02-02
PG,Stephen Curry,10100,GS,DEN,2023-02-02
PF/C,Anthony Davis,9700,LAL,IND,2023-02-02
PF/C,Julius Randle,9300,NY,MIA,2023-02-02
PG/SG,Tyrese Haliburton,9100,IND,LAL,2023-02-02
PF,Zion Williamson,9000,NO,DAL,2023-02-02
PG,LaMelo Ball,8700,CHA,CHI,2023-02-02
C/PF,Bam Adebayo,8500,MIA,NY,2023-02-02
SG/SF,DeMar DeRozan,8500,CHI,CHA,2023-02-02
C,Nikola Vucevic,8400,CHI,CHA,2023-02-02
SF/PF,Jimmy Butler,8400,MIA,NY,2023-02-02
SG/SF,Paul George,8300,LAC,MIL,2023-02-02
SG/PG,Donovan Mitchell,8300,CLE,MEM,2023-02-02
PG/SG,Jamal Murray,8100,DEN,GS,2023-02-02
PF/C,Christian Wood,8000,DAL,NO,2023-02-02
SG/PG,Darius Garland,8000,CLE,MEM,2023-02-02
PG/SG,Jalen Brunson,7900,NY,MIA,2023-02-02
SG/PG,Terry Rozier,7800,CHA,CHI,2023-02-02
PG/SG,Spencer Dinwiddie,7800,DAL,NO,2023-02-02
PG/SG,CJ McCollum,7700,NO,DAL,2023-02-02
PF/C,Jaren Jackson,7700,MEM,CLE,2023-02-02
PG/SG,Jrue Holiday,7700,MIL,LAC,2023-02-02
C/PF,Myles Turner,7600,IND,LAL,2023-02-02
SG/SF,Klay Thompson,7500,GS,DEN,2023-02-02
PF/C,Evan Mobley,7400,CLE,MEM,2023-02-02
SG/SF,Zach LaVine,7400,CHI,CHA,2023-02-02
SF/SG,Brandon Ingram,7200,NO,DAL,2023-02-02
PG,Russell Westbrook,7200,LAL,IND,2023-02-02
SG/SF,Desmond Bane,7200,MEM,CLE,2023-02-02
PF/C,Draymond Green,7100,GS,DEN,2023-02-02
PF/C,Aaron Gordon,7000,DEN,GS,2023-02-02
C,Mason Plumlee,7000,CHA,CHI,2023-02-02
PG/SG,Jordan Poole,7000,GS,DEN,2023-02-02
SG/SF,Buddy Hield,6900,IND,LAL,2023-02-02
C,Steven Adams,6800,MEM,CLE,2023-02-02
C/PF,Jarrett Allen,6700,CLE,MEM,2023-02-02
SF/SG,RJ Barrett,6500,NY,MIA,2023-02-02
SF/SG,Kelly Oubre,6500,CHA,CHI,2023-02-02
PF/C,Bobby Portis,6400,MIL,LAC,2023-02-02
SG/SF,Tyler Herro,6400,MIA,NY,2023-02-02
SG/SF,Bennedict Mathurin,6300,IND,LAL,2023-02-02
C,Brook Lopez,6300,MIL,LAC,2023-02-02
PG/SG,T.J. McConnell,6300,IND,LAL,2023-02-02
SF/PF,Andrew Wiggins,6200,GS,DEN,2023-02-02
C,Jonas Valanciunas,6100,NO,DAL,2023-02-02
PF/C,P.J. Washington,6100,CHA,CHI,2023-02-02
C,Mitchell Robinson,6000,NY,MIA,2023-02-02
SF/SG,Khris Middleton,6000,MIL,LAC,2023-02-02
PG,Tyus Jones,5900,MEM,CLE,2023-02-02
SF/SG,Norman Powell,5900,LAC,MIL,2023-02-02
C,Ivica Zubac,5800,LAC,MIL,2023-02-02
SF/SG,Gordon Hayward,5700,CHA,CHI,2023-02-02
PF/C,Brandon Clarke,5700,MEM,CLE,2023-02-02
SG/PG,Immanuel Quickley,5700,NY,MIA,2023-02-02
PF/SF,Michael Porter,5600,DEN,GS,2023-02-02
SG/PG,Dennis Schroder,5600,LAL,IND,2023-02-02
SG/PG,Victor Oladipo,5500,MIA,NY,2023-02-02
SF/SG,Bruce Brown,5400,DEN,GS,2023-02-02
SG/SF,Herbert Jones,5300,NO,DAL,2023-02-02
SG/SF,Donte DiVincenzo,5300,GS,DEN,2023-02-02
SF/PF,Dorian Finney-Smith,5300,DAL,NO,2023-02-02
SF/PF,Rui Hachimura,5200,LAL,IND,2023-02-02
SF/PF,Patrick Williams,5200,CHI,CHA,2023-02-02
PF/SF,Robert Covington,5100,LAC,MIL,2023-02-02
SF/SG,Pat Connaughton,5100,MIL,LAC,2023-02-02
SG/SF,Chris Duarte,5100,IND,LAL,2023-02-02
SG/SF,Caris LeVert,5100,CLE,MEM,2023-02-02
SG/SF,Kentavious Caldwell-Pope,5100,DEN,GS,2023-02-02
SG/SF,Dillon Brooks,5100,MEM,CLE,2023-02-02
PF,Isaiah Jackson,5000,IND,LAL,2023-02-02
C/PF,Kevon Looney,5000,GS,DEN,2023-02-02
PF/SF,Jalen McDaniels,5000,CHA,CHI,2023-02-02
SG/SF,Tim Hardaway,5000,DAL,NO,2023-02-02
PG,Kyle Lowry,4900,MIA,NY,2023-02-02
PG/SG,Alex Caruso,4900,CHI,CHA,2023-02-02
PF/C,Larry Nance,4800,NO,DAL,2023-02-02
PG/SG,John Wall,4800,LAC,MIL,2023-02-02
PG/SG,Patrick Beverley,4800,LAL,IND,2023-02-02
C,Thomas Bryant,4800,LAL,IND,2023-02-02
SF,Naji Marshall,4800,NO,DAL,2023-02-02
SF/SG,Caleb Martin,4700,MIA,NY,2023-02-02
SG/SF,Lonnie Walker,4700,LAL,IND,2023-02-02
PF/C,Xavier Tillman,4700,MEM,CLE,2023-02-02
SF,Trey Murphy,4600,NO,DAL,2023-02-02
SG/PG,Andrew Nembhard,4600,IND,LAL,2023-02-02
SG/SF,Grayson Allen,4600,MIL,LAC,2023-02-02
C/PF,Dwight Powell,4600,DAL,NO,2023-02-02
SG/SF,Max Strus,4500,MIA,NY,2023-02-02
PF/C,Maxi Kleber,4500,DAL,NO,2023-02-02
SG,Josh Green,4500,DAL,NO,2023-02-02
