pos,name,salary,team,opp,date
SF,Johnny Juzang,3500,UTA,MIA,2022-12-31
SF,Kessler Edwards,3500,BKN,CHA,2022-12-31
PG,Trevor Hudgins,3500,HOU,NY,2022-12-31
C,Robin Lopez,3500,CLE,CHI,2022-12-31
PG,Jaden Springer,3500,PHI,OKC,2022-12-31
SG,Dereon Seabron,3500,NO,MEM,2022-12-31
SG,Alondes Williams,3500,BKN,CHA,2022-12-31
PF,Kenneth Lofton,3500,MEM,NO,2022-12-31
PG,Ricky Rubio,3500,CLE,CHI,2022-12-31
SF,Simone Fontecchio,3500,UTA,MIA,2022-12-31
PG/SG,Ryan Arcidiacono,3500,NY,HOU,2022-12-31
SF/PF,Kevin Knox,3500,DET,MIN,2022-12-31
SF,Malcolm Hill,3500,CHI,CLE,2022-12-31
PF,Mamadi Diakite,3500,CLE,CHI,2022-12-31
SG,Blake Wesley,3500,SA,DAL,2022-12-31
SG,Svi Mykhailiuk,3500,NY,HOU,2022-12-31
PF,Chet Holmgren,3500,OKC,PHI,2022-12-31
SG,Vince Williams,3500,MEM,NO,2022-12-31
SG,Dalen Terry,3500,CHI,CLE,2022-12-31
PF,Darius Days,3500,HOU,NY,2022-12-31
SG,Trevor Keels,3500,NY,HOU,2022-12-31
SF,Danuel House,3500,PHI,OKC,2022-12-31
SG,Wendell Moore,3500,MIN,DET,2022-12-31
SF,Josh Minott,3500,MIN,DET,2022-12-31
SG,Dylan Windler,3500,CLE,CHI,2022-12-31
PF,Isaiah Mobley,3500,CLE,CHI,2022-12-31
PF,E.J. Liddell,3500,NO,MEM,2022-12-31
SG,Ochai Agbaji,3500,UTA,MIA,2022-12-31
SG/PG,Cody Martin,3500,CHA,BKN,2022-12-31
PG,Raul Neto,3500,CLE,CHI,2022-12-31
C,Nerlens Noel,3500,DET,MIN,2022-12-31
PF,Micah Potter,3500,UTA,MIA,2022-12-31
SG,A.J. Lawson,3500,DAL,SA,2022-12-31
SF,Garrett Temple,3500,NO,MEM,2022-12-31
SF,Jamal Cain,3500,MIA,UTA,2022-12-31
C,Boban Marjanovic,3500,HOU,NY,2022-12-31
PF/SF,Rudy Gay,3500,UTA,MIA,2022-12-31
PF,Udonis Haslem,3500,MIA,UTA,2022-12-31
SG,Rodney McGruder,3500,DET,MIN,2022-12-31
SG,David Duke,3500,BKN,CHA,2022-12-31
SF,Dominick Barlow,3500,SA,DAL,2022-12-31
C,Udoka Azubuike,3500,UTA,MIA,2022-12-31
PG,Kira Lewis,3500,NO,MEM,2022-12-31
PG,Lonzo Ball,3500,CHI,CLE,2022-12-31
PG,Carlik Jones,3500,CHI,CLE,2022-12-31
PF/C,Tony Bradley,3500,CHI,CLE,2022-12-31
C,Omer Yurtseven,3500,MIA,UTA,2022-12-31
SG,Lindy Waters,3500,OKC,PHI,2022-12-31
