Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
87817-15755,PF/C,Anthony,Anthony Davis,Davis,52.39999761814025,41,16500,TOR@LAL,LAL,TOR,GTD,Foot,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-9488,SF/PF,LeBron,LeBron James,James,50.73749796549479,48,15500,TOR@LAL,LAL,TOR,O,Foot,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-60021,PF,Pascal,Pascal Siakam,Siakam,44.09827502020474,58,14500,TOR@LAL,TOR,LAL,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-24247,PG,Fred,Fred VanVleet,VanVleet,39.64181906960227,55,13500,TOR@LAL,TOR,LAL,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-58312,PG/SG,D'Angelo,D'Angelo Russell,Russell,32.06551808324353,58,12500,TOR@LAL,LAL,TOR,GTD,Ankle,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-58378,C,Jakob,Jakob Poeltl,Poeltl,32.503507915296055,57,12000,TOR@LAL,TOR,LAL,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-157822,PF/SF,Scottie,Scottie Barnes,Barnes,34.407814025878906,64,11500,TOR@LAL,TOR,LAL,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-40201,SG/PG,Dennis,Dennis Schroder,Schroder,23.72307645357572,52,10500,TOR@LAL,LAL,TOR,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-158136,SF/SG,Austin,Austin Reaves,Reaves,19.7937494913737,48,10000,TOR@LAL,LAL,TOR,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-68090,SF/SG,OG,OG Anunoby,Anunoby,31.477359411851417,53,10000,TOR@LAL,TOR,LAL,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-84721,PF,Jarred,Jarred Vanderbilt,Vanderbilt,24.479031470514112,62,9500,TOR@LAL,LAL,TOR,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-84668,SF,Troy,Troy Brown,Brown,16.241666666666667,60,9500,TOR@LAL,LAL,TOR,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-110349,PF,Rui,Rui Hachimura,Hachimura,20.06458282470703,48,9000,TOR@LAL,LAL,TOR,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-66064,SF/SG,Malik,Malik Beasley,Beasley,21.907692307692308,65,9000,TOR@LAL,LAL,TOR,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-84675,C,Mo,Mo Bamba,Bamba,16.81276621717088,47,8500,TOR@LAL,LAL,TOR,O,Ankle,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-84695,SG,Gary,Gary Trent,Trent,28.132757778825432,58,8500,TOR@LAL,TOR,LAL,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-68203,C/PF,Chris,Chris Boucher,Boucher,21.21311475409836,61,8000,TOR@LAL,TOR,LAL,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-84702,SG/SF,Lonnie,Lonnie Walker,Walker,18.736734195631378,49,7500,TOR@LAL,LAL,TOR,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-145314,PF/C,Precious,Precious Achiuwa,Achiuwa,20.897673850835755,43,7500,TOR@LAL,TOR,LAL,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-85466,PF,Wenyen,Wenyen Gabriel,Gabriel,12.973076453575722,52,7000,TOR@LAL,LAL,TOR,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-17333,SG/SF,Will,Will Barton,Barton,14.559090354225852,44,7000,TOR@LAL,TOR,LAL,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-145344,PG/SG,Malachi,Malachi Flynn,Flynn,9.837209302325581,43,6500,TOR@LAL,TOR,LAL,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-9666,PF,Thaddeus,Thaddeus Young,Young,12.933962264150944,53,6500,TOR@LAL,TOR,LAL,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-15628,SF,Otto,Otto Porter,Porter,13.475000381469727,8,6000,TOR@LAL,TOR,LAL,O,Foot,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-161487,PG,Jeff,Jeff Dowtin,Dowtin,5.5500000847710504,18,6000,TOR@LAL,TOR,LAL,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-171660,SF,Ron,Ron Harper,Harper,3.0999999046325684,4,6000,TOR@LAL,TOR,LAL,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-171661,PG,Scotty,Scotty Pippen,Pippen,4.799999872843425,6,6000,TOR@LAL,LAL,TOR,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-171680,SF,Cole,Cole Swider,Swider,3.8999999364217124,6,6000,TOR@LAL,LAL,TOR,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-171751,SG,Max,Max Christie,Christie,7.575675345755912,37,6000,TOR@LAL,LAL,TOR,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-157814,SF,Joe,Joe Wieskamp,Wieskamp,3.9666665395100913,3,6000,TOR@LAL,TOR,LAL,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-171775,C,Christian,Christian Koloko,Koloko,11.57391357421875,46,6000,TOR@LAL,TOR,LAL,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-157821,PG,Dalano,Dalano Banton,Banton,9.84074119285301,27,6000,TOR@LAL,TOR,LAL,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
87817-40255,SF,Davon,Davon Reed,Reed,5.694871951372195,39,6000,TOR@LAL,LAL,TOR,,,,,,MVP - 2X Points/STAR - 1.5X Points/PRO - 1.2X Points/UTIL
