Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Anthony Davis (26938631),Anthony Davis,26938631,CPT,17400,TOR@LAL 03/10/2023 10:30PM ET,LAL,52.35
SF,LeBron James (26938632),LeBron James,26938632,CPT,16500,TOR@LAL 03/10/2023 10:30PM ET,LAL,53.52
PF/C,Pascal Siakam (26938633),Pascal Siakam,26938633,CPT,14100,TOR@LAL 03/10/2023 10:30PM ET,TOR,45.93
PG,Fred VanVleet (26938634),Fred VanVleet,26938634,CPT,13500,TOR@LAL 03/10/2023 10:30PM ET,TOR,40.29
C,Jakob Poeltl (26938635),Jakob Poeltl,26938635,CPT,11700,TOR@LAL 03/10/2023 10:30PM ET,TOR,32.07
C,Anthony Davis (26938598),Anthony Davis,26938598,UTIL,11600,TOR@LAL 03/10/2023 10:30PM ET,LAL,52.35
PG/SG,D'Angelo Russell (26938636),D'Angelo Russell,26938636,CPT,11400,TOR@LAL 03/10/2023 10:30PM ET,LAL,33.63
SF/PF,Scottie Barnes (26938637),Scottie Barnes,26938637,CPT,11100,TOR@LAL 03/10/2023 10:30PM ET,TOR,34.75
SF,LeBron James (26938599),LeBron James,26938599,UTIL,11000,TOR@LAL 03/10/2023 10:30PM ET,LAL,53.52
PG,Dennis Schroder (26938638),Dennis Schroder,26938638,CPT,10500,TOR@LAL 03/10/2023 10:30PM ET,LAL,24.45
SG,OG Anunoby (26938639),OG Anunoby,26938639,CPT,10200,TOR@LAL 03/10/2023 10:30PM ET,TOR,31.13
PF/C,Jarred Vanderbilt (26938640),Jarred Vanderbilt,26938640,CPT,9600,TOR@LAL 03/10/2023 10:30PM ET,LAL,24.54
PF/C,Pascal Siakam (26938600),Pascal Siakam,26938600,UTIL,9400,TOR@LAL 03/10/2023 10:30PM ET,TOR,45.93
SG,Malik Beasley (26938641),Malik Beasley,26938641,CPT,9300,TOR@LAL 03/10/2023 10:30PM ET,LAL,23.20
PG,Fred VanVleet (26938601),Fred VanVleet,26938601,UTIL,9000,TOR@LAL 03/10/2023 10:30PM ET,TOR,40.29
SG/SF,Gary Trent Jr. (26938642),Gary Trent Jr.,26938642,CPT,8400,TOR@LAL 03/10/2023 10:30PM ET,TOR,28.18
