Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
87599-49111,C,Joel,Joel Embiid,Embiid,56.03,50,11700,PHI@MIL,PHI,MIL,,,,,,C
87599-40199,PF/SF,Giannis,Giannis Antetokounmpo,Antetokounmpo,53.247060738357845,51,11600,PHI@MIL,MIL,PHI,,,,,,SF/PF
87599-66113,SG,Donovan,Donovan Mitchell,Mitchell,42.96727183948864,55,10000,DET@CLE,CLE,DET,,,,,,SG
87599-9644,SG/PG,James,James Harden,Harden,46.936958644701086,46,9900,PHI@MIL,PHI,MIL,,,,,,PG/SG
87599-84671,PG,Trae,Trae Young,Young,45.36785888671875,56,9700,ATL@MIA,ATL,MIA,,,,,,PG
87599-59358,C/PF,Domantas,Domantas Sabonis,Sabonis,44.47213194800205,61,9500,MIN@SAC,SAC,MIN,,,,,,PF/C
87599-80810,PG,De'Aaron,De'Aaron Fox,Fox,41.17894651178728,57,9300,MIN@SAC,SAC,MIN,,,,,,PG
87599-110342,PG,Darius,Darius Garland,Garland,38.39454456676136,55,9000,DET@CLE,CLE,DET,,,,,,PG
87599-145321,SG/SF,Anthony,Anthony Edwards,Edwards,41.760605320785984,66,8900,MIN@SAC,MIN,SAC,,,,,,SG/SF
87599-14528,SF/PF,Jimmy,Jimmy Butler,Butler,41.826530612244895,49,8800,ATL@MIA,MIA,ATL,GTD,Knee,,,,SF/PF
87599-9663,PG,Jrue,Jrue Holiday,Holiday,37.825000469501205,52,8700,PHI@MIL,MIL,PHI,,,,,,PG
87599-58462,PF/C,Karl-Anthony,Karl-Anthony Towns,Towns,39.709524972098215,21,8600,MIN@SAC,MIN,SAC,O,Calf,,,,PF/C
87599-67708,SG/PG,Dejounte,Dejounte Murray,Murray,39.925861227101294,58,8500,ATL@MIA,ATL,MIA,,,,,,PG/SG
87599-80817,C,Bam,Bam Adebayo,Adebayo,40.461665852864584,60,8300,ATL@MIA,MIA,ATL,,,,,,C
87599-40203,C,Rudy,Rudy Gobert,Gobert,33.437734927771224,53,7900,MIN@SAC,MIN,SAC,,,,,,C
87599-110312,SG/SF,Tyler,Tyler Herro,Herro,34.77800048828125,50,7800,ATL@MIA,MIA,ATL,,,,,,SG/SF
87599-80821,C/PF,Jarrett,Jarrett Allen,Allen,33.550000420932115,58,7700,DET@CLE,CLE,DET,,,,,,PF/C
87599-157845,PF/C,Evan,Evan Mobley,Mobley,34.87618970114087,63,7600,DET@CLE,CLE,DET,,,,,,PF/C
87599-157908,C,Alperen,Alperen Sengun,Sengun,33.64210483484101,57,7500,HOU@SA,HOU,SA,,,,,,C
87599-55059,C,Clint,Clint Capela,Capela,31.97233938663564,47,7400,ATL@MIA,ATL,MIA,,,,,,C
87599-110345,PG,Kevin,Kevin Porter,Porter,35.31951159965701,41,7300,HOU@SA,HOU,SA,,,,,,PG
87599-157907,SG/PG,Jalen,Jalen Green,Green,32.066070556640625,56,7200,HOU@SA,HOU,SA,,,,,,PG/SG
87599-9621,C,Brook,Brook Lopez,Lopez,31.636066374231557,61,7100,PHI@MIL,MIL,PHI,,,,,,C
87599-80815,PF/C,Zach,Zach Collins,Collins,23.15192354642428,52,7000,HOU@SA,SA,HOU,,,,,,PF/C
87599-110347,PF/SF,Keldon,Keldon Johnson,Johnson,32.3,55,6800,HOU@SA,SA,HOU,O,Foot,,,,SF/PF
87599-14530,SF/PF,Bojan,Bojan Bogdanovic,Bogdanovic,29.823728399761652,59,6700,DET@CLE,DET,CLE,O,Achilles,,,,SF/PF
87599-145331,PG/SG,Tyrese,Tyrese Maxey,Maxey,29.995349972747093,43,6600,PHI@MIL,PHI,MIL,,,,,,PG/SG
87599-145324,SG,Devin,Devin Vassell,Vassell,32.54666748046875,30,6500,HOU@SA,SA,HOU,O,Knee,,,,SG
87599-16261,SG,Khris,Khris Middleton,Middleton,25.280000305175783,20,6400,PHI@MIL,MIL,PHI,,,,,,SG
87599-171787,SF/PF,Keegan,Keegan Murray,Murray,22.49666748046875,60,6300,MIN@SAC,SAC,MIN,,,,,,SF/PF
87599-145489,PG,Killian,Killian Hayes,Hayes,24.74576271186441,59,6300,DET@CLE,DET,CLE,,,,,,PG
87599-55060,SF/SG,Bogdan,Bogdan Bogdanovic,Bogdanovic,25.236842105263158,38,6200,ATL@MIA,ATL,MIA,,,,,,SG/SF
87599-42156,PF/C,Bobby,Bobby Portis,Portis,29.235294117647058,51,6200,PHI@MIL,MIL,PHI,,,,,,PF/C
87599-171780,SG,Jaden,Jaden Ivey,Ivey,27.57758620689655,58,6100,DET@CLE,DET,CLE,,,,,,SG
87599-110995,C,Naz,Naz Reid,Reid,21.52806974712171,57,6100,MIN@SAC,MIN,SAC,,,,,,C
87599-171749,SF/PF,Jeremy,Jeremy Sochan,Sochan,22.376469630821077,51,6100,HOU@SA,SA,HOU,,,,,,SF/PF
87599-23716,SF/PF,Kyle,Kyle Anderson,Anderson,25.259615384615383,52,6000,MIN@SAC,MIN,SAC,,,,,,SF/PF
87599-145347,C,James,James Wiseman,Wiseman,14.453845684344952,26,6000,DET@CLE,DET,CLE,,,,,,C
87599-171767,PF,Jabari,Jabari Smith,Smith,25.003389002913135,59,6000,HOU@SA,HOU,SA,,,,,,PF
87599-145533,SF/PF,Kenyon,Kenyon Martin,Martin,22.538710071194558,62,5900,HOU@SA,HOU,SA,,,,,,SF/PF
87599-14518,PF,Tobias,Tobias Harris,Harris,29.322412951239222,58,5900,PHI@MIL,PHI,MIL,,,,,,PF
87599-84679,PF/C,Marvin,Marvin Bagley,Bagley,22.728572300502233,28,5900,DET@CLE,DET,CLE,,,,,,PF/C
87599-171769,SF,Tari,Tari Eason,Eason,21.20967741935484,62,5900,HOU@SA,HOU,SA,,,,,,SF
87599-15946,SF/PF,Harrison,Harrison Barnes,Barnes,24.698387884324596,62,5800,MIN@SAC,SAC,MIN,,,,,,SF/PF
87599-9575,PG,Mike,Mike Conley,Conley,26.8360009765625,50,5800,MIN@SAC,MIN,SAC,,,,,,PG
87599-145319,SF/PF,Jaden,Jaden McDaniels,McDaniels,23.614515735257058,62,5800,MIN@SAC,MIN,SAC,,,,,,SF/PF
87599-145323,PG,Tre,Tre Jones,Jones,28.85282926739387,53,5700,HOU@SA,SA,HOU,,,,,,PG
87599-84704,SG/SF,Kevin,Kevin Huerter,Huerter,25.816948324947035,59,5700,MIN@SAC,SAC,MIN,,,,,,SG/SF
87599-110338,SF/PF,De'Andre,De'Andre Hunter,Hunter,23.935848595961083,53,5600,ATL@MIA,ATL,MIA,,,,,,SF/PF
87599-145307,C/PF,Isaiah,Isaiah Stewart,Stewart,24.99199951171875,50,5600,DET@CLE,DET,CLE,O,Hip,,,,PF/C
87599-145328,SF,Saddiq,Saddiq Bey,Bey,24.625862910829742,58,5500,ATL@MIA,ATL,MIA,,,,,,SF
87599-84699,SG/SF,Hamidou,Hamidou Diallo,Diallo,17.098147922092014,54,5500,DET@CLE,DET,CLE,,,,,,SG/SF
87599-23798,SG/SF,Caris,Caris LeVert,LeVert,23.749151714777543,59,5400,DET@CLE,CLE,DET,,,,,,SG/SF
87599-171779,C,Jalen,Jalen Duren,Duren,23.87115478515625,52,5300,DET@CLE,DET,CLE,O,Ankle,,,,C
87599-84688,PF,Keita,Keita Bates-Diop,Bates-Diop,16.551020408163264,49,5300,HOU@SA,SA,HOU,,,,,,PF
87599-145304,C,Onyeka,Onyeka Okongwu,Okongwu,24.508196721311474,61,5200,ATL@MIA,ATL,MIA,,,,,,C
87599-80816,SG,Malik,Malik Monk,Monk,23.103389416710804,59,5200,MIN@SAC,SAC,MIN,,,,,,SG
87599-84706,PG,Devonte',Devonte' Graham,Graham,13.873770291688013,61,5100,HOU@SA,SA,HOU,,,,,,PG
87599-171748,SF,Malaki,Malaki Branham,Branham,15.991836236447703,49,5100,HOU@SA,SA,HOU,O,Back,,,,SF
87599-14510,PG/SG,Alec,Alec Burks,Burks,21.22800048828125,50,5000,DET@CLE,DET,CLE,O,Foot,,,,PG/SG
87599-66236,PF/C,John,John Collins,Collins,27.32075471698113,53,5000,ATL@MIA,ATL,MIA,,,,,,PF/C
87599-112708,SG/SF,Max,Max Strus,Strus,20.980645948840724,62,4900,ATL@MIA,MIA,ATL,,,,,,SG/SF
87599-9874,PF/C,Kevin,Kevin Love,Love,19.60434756071671,46,4900,ATL@MIA,MIA,ATL,,,,,,PF/C
87599-9535,PG,Kyle,Kyle Lowry,Lowry,27.613636363636363,44,4800,ATL@MIA,MIA,ATL,O,Knee,,,,PG
87599-113267,SF/PF,Caleb,Caleb Martin,Martin,21.7296300817419,54,4800,ATL@MIA,MIA,ATL,,,,,,SF/PF
87599-84703,PG/SG,De'Anthony,De'Anthony Melton,Melton,24.71016990532309,59,4800,PHI@MIL,PHI,MIL,,,,,,PG/SG
87599-157842,C,Charles,Charles Bassey,Bassey,16.85999959309896,30,4700,HOU@SA,SA,HOU,,,,,,C
87599-145576,SF/PF,Jae'Sean,Jae'Sean Tate,Tate,17.565217391304348,23,4700,HOU@SA,HOU,SA,O,Ankle,,,,SF/PF
87599-145329,C,Paul,Paul Reed,Reed,10.96938775510204,49,4700,PHI@MIL,PHI,MIL,,,,,,C
87599-101387,PG/SG,Gabe,Gabe Vincent,Vincent,17.50199951171875,50,4600,ATL@MIA,MIA,ATL,,,,,,PG/SG
87599-110317,PG,Jaylen,Jaylen Nowell,Nowell,18.206452400453628,62,4600,MIN@SAC,MIN,SAC,GTD,Knee,,,,PG
87599-15684,SG,Victor,Victor Oladipo,Oladipo,22.758064516129032,31,4500,ATL@MIA,MIA,ATL,,,,,,SG
87599-63126,SF/PF,Cedi,Cedi Osman,Osman,14.896721511590677,61,4500,DET@CLE,CLE,DET,,,,,,SF/PF
87599-14496,PG,Ricky,Ricky Rubio,Rubio,15.694116928998161,17,4500,DET@CLE,CLE,DET,,,,,,PG
87599-15993,SF/SG,Pat,Pat Connaughton,Connaughton,18.136363636363637,44,4400,PHI@MIL,MIL,PHI,,,,,,SG/SF
87599-84696,PG/SG,Jevon,Jevon Carter,Carter,17.65161329700101,62,4400,PHI@MIL,MIL,PHI,,,,,,PG/SG
87599-171768,PG,TyTy,TyTy Washington,Washington,10.196295844184029,27,4400,HOU@SA,HOU,SA,,,,,,PG
87599-58461,PF,Trey,Trey Lyles,Lyles,14.928571428571429,56,4300,MIN@SAC,SAC,MIN,,,,,,PF
87599-116340,SG/SF,Terence,Terence Davis,Davis,13.728571677694516,49,4300,MIN@SAC,SAC,MIN,,,,,,SG/SF
87599-157812,PG,Davion,Davion Mitchell,Mitchell,11.868852459016393,61,4300,MIN@SAC,SAC,MIN,,,,,,PG
87599-84711,SG/SF,Grayson,Grayson Allen,Allen,20.120689655172413,58,4300,PHI@MIL,MIL,PHI,,,,,,SG/SF
87599-23572,SF/PF,Taurean,Taurean Prince,Prince,15.435897435897436,39,4200,MIN@SAC,MIN,SAC,,,,,,SF/PF
87599-157810,PF,Isaiah,Isaiah Livers,Livers,11.822499847412109,40,4200,DET@CLE,DET,CLE,GTD,Ankle,,,,PF
87599-145341,SF/SG,Isaac,Isaac Okoro,Okoro,13.844615760216346,65,4200,DET@CLE,CLE,DET,,,,,,SG/SF
87599-110321,SG,Romeo,Romeo Langford,Langford,14.715624809265137,32,4200,HOU@SA,SA,HOU,,,,,,SG
87599-110346,PF/C,Isaiah,Isaiah Roby,Roby,9.557142711821056,42,4100,HOU@SA,SA,HOU,O,Ankle,,,,PF/C
87599-110356,SG/SF,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,13.202380952380953,42,4100,MIN@SAC,MIN,SAC,,,,,,SG/SF
87599-160963,PG,Daishen,Daishen Nix,Nix,10.904444715711806,45,4100,HOU@SA,HOU,SA,,,,,,PG
87599-110350,PF/SF,Jalen,Jalen McDaniels,McDaniels,21.568750381469727,64,4000,PHI@MIL,PHI,MIL,,,,,,SF/PF
87599-18256,PF/SF,Doug,Doug McDermott,McDermott,14.3345458984375,55,4000,HOU@SA,SA,HOU,O,Thumb,,,,SF/PF
87599-85597,PG,Jordan,Jordan McLaughlin,McLaughlin,12.267857142857142,28,4000,MIN@SAC,MIN,SAC,,,,,,PG
87599-15744,SG,Rodney,Rodney McGruder,McGruder,6.626086691151494,23,4000,DET@CLE,DET,CLE,,,,,,SG
87599-15800,PF/SF,Jae,Jae Crowder,Crowder,13.600000381469727,4,4000,PHI@MIL,MIL,PHI,,,,,,SF/PF
87599-110883,PF/SF,Dean,Dean Wade,Wade,13.63999982561384,35,3900,DET@CLE,CLE,DET,,,,,,SF/PF
87599-15691,C,Cody,Cody Zeller,Zeller,11.319999694824219,5,3900,ATL@MIA,MIA,ATL,,,,,,C
87599-157803,SG,Josh,Josh Christopher,Christopher,8.6977275501598,44,3900,HOU@SA,HOU,SA,,,,,,SG
87599-23407,PF,P.J.,P.J. Tucker,Tucker,11.115000406901041,60,3900,PHI@MIL,PHI,MIL,,,,,,PF
87599-102025,SF,Haywood,Haywood Highsmith,Highsmith,12.446666124131944,45,3900,ATL@MIA,MIA,ATL,,,,,,SF
87599-59318,SG/SF,Joe,Joe Ingles,Ingles,15.510344406654095,29,3900,PHI@MIL,MIL,PHI,,,,,,SG/SF
87599-14529,PG,Cory,Cory Joseph,Joseph,12.204545454545455,44,3900,DET@CLE,DET,CLE,,,,,,PG
87599-157906,PF,Usman,Usman Garuba,Garuba,12.830909312855114,55,3900,HOU@SA,HOU,SA,,,,,,PF
87599-84691,PG,Shake,Shake Milton,Milton,16.118965938173492,58,3900,PHI@MIL,PHI,MIL,,,,,,PG
87599-84701,C,Chimezie,Chimezie Metu,Metu,11.267346440529337,49,3900,MIN@SAC,SAC,MIN,,,,,,C
87599-23776,C,Montrezl,Montrezl Harrell,Harrell,11.558823529411764,51,3900,PHI@MIL,PHI,MIL,,,,,,C
87599-157807,C,Luka,Luka Garza,Garza,10.704347693401834,23,3800,MIN@SAC,MIN,SAC,,,,,,C
87599-157833,SF,Jalen,Jalen Johnson,Johnson,13.52758578596444,58,3800,ATL@MIA,ATL,MIA,,,,,,SF
87599-16081,C/PF,Khem,Khem Birch,Birch,5.275,20,3800,HOU@SA,SA,HOU,O,Knee,,,,PF/C
87599-171750,SG,Blake,Blake Wesley,Wesley,9.657894736842104,19,3800,HOU@SA,SA,HOU,,,,,,SG
87599-15592,SG/PG,Austin,Austin Rivers,Rivers,10.967347437021683,49,3800,MIN@SAC,MIN,SAC,,,,,,PG/SG
87599-171752,SF,AJ,AJ Griffin,Griffin,14.64067775920286,59,3800,ATL@MIA,ATL,MIA,,,,,,SF
87599-110329,PF/C,Bruno,Bruno Fernando,Fernando,12.554545084635416,33,3800,ATL@MIA,ATL,MIA,,,,,,PF/C
87599-40208,PG,Raul,Raul Neto,Neto,7.439024390243903,41,3700,DET@CLE,CLE,DET,,,,,,PG
87599-171802,SF,MarJon,MarJon Beauchamp,Beauchamp,9.692682777963034,41,3700,PHI@MIL,MIL,PHI,,,,,,SF
87599-15669,C,Meyers,Meyers Leonard,Leonard,5.650000095367432,4,3700,PHI@MIL,MIL,PHI,,,,,,C
87599-9799,SG,Wesley,Wesley Matthews,Matthews,8.369230612730368,39,3700,PHI@MIL,MIL,PHI,O,Calf,,,,SG
87599-145491,PF,Nathan,Nathan Knight,Knight,6.997058644014246,34,3700,MIN@SAC,MIN,SAC,,,,,,PF
87599-23156,PF,Georges,Georges Niang,Niang,13.891525009931144,59,3700,PHI@MIL,PHI,MIL,,,,,,PF
87599-145541,PG/SG,R.J.,R.J. Hampton,Hampton,10.45862026872306,29,3700,DET@CLE,DET,CLE,GTD,Illness,,,,PG/SG
87599-171665,C,Orlando,Orlando Robinson,Robinson,11.831034693224677,29,3700,ATL@MIA,MIA,ATL,,,,,,C
87599-145352,SG,Trent,Trent Forrest,Forrest,8.072222391764322,18,3700,ATL@MIA,ATL,MIA,,,,,,SG
87599-145357,PF,Lamar,Lamar Stevens,Stevens,11.311111111111112,45,3700,DET@CLE,CLE,DET,,,,,,PF
87599-84719,PG,Aaron,Aaron Holiday,Holiday,9.051923311673677,52,3700,ATL@MIA,ATL,MIA,,,,,,PG
87599-111622,SF,Garrison,Garrison Mathews,Mathews,8.300000129862035,47,3600,ATL@MIA,ATL,MIA,,,,,,SF
